fragment_smiles,occurences,example_ligands
C1CCNCC1,422879,64:06400:0:Z1421286956;64:06400:0:Z4346028422;64:06400:0:Z4335232012;
Cc1coc2c1C(=O)CC(C)(C)C2,104,64:06402:6:Z781980524;64:06404:5:Z1368256984;64:06405:2:Z2639853948;
c1cc2cnc[nH]c-2n1,51,64:06402:6:Z4278123546;64:06407:5:Z4244969862;64:06410:4:Z4272775950;
O=c1[nH]c2ccc(Cl)cc2o1,135,64:06402:6:Z1344404868;64:06404:7:Z2644832342;64:06405:8:Z1780303551;
Fc1cccc2cncnc12,271,64:06402:6:Z4027364670;64:06403:1:Z1989820461;64:06403:2:Z2975254720;
O=C1NC(=O)C2CCCC2N1,120,64:06402:6:Z3427936041;64:06402:6:Z3427936045;64:06402:6:Z3211099571;
O=c1nc2cc[nH]n2c2ccccc12,38,64:06402:6:Z2783571376;64:06403:3:Z1701997036;64:06408:3:Z3054593799;
Nc1cc(=O)[nH]cn1,39,64:06402:6:Z3058752285;64:06403:0:Z3390893918;64:06403:2:Z3894595838;
CC1(C)C2C=NNC(=O)C21,1,64:06402:6:Z2903936565;
C1CCC2=C(C1)CCCO2,49,64:06402:6:Z4256711014;64:06407:6:Z4256809850;64:06408:2:Z4257425331;
C1=CC2(CCC2)Oc2ccccc21,35,64:06402:6:Z2961656452;64:06403:0:Z4285064424;64:06408:6:Z2870727074;
O=c1nc[nH]c2cnccc12,27,64:06402:6:Z4239404641;64:06409:2:Z4239945962;64:06410:2:Z4239943193;
CN1N=CCCC1=O,25,64:06402:6:Z685662122;64:06409:2:Z3502031089;64:06414:5:Z1645885478;
O=c1[nH]cnc2c1SCCC2,38,64:06402:6:Z3638916733;64:06403:2:Z3638916601;64:06404:2:Z3638922930;
CC1C(=O)Nc2ccccc21,28,64:06402:6:Z3339533034;64:06405:9:Z1738674658;64:06407:4:Z3064877064;
Clc1cccc2c1CCOC2,46,64:06402:6:Z3508921543;64:06403:1:Z2928045099;64:06409:5:Z3362342768;
O=C1CCc2ccccc2C1,28,64:06402:6:Z3777257945;64:06411:3:Z2304061719;64:06413:5:Z2174493943;
Oc1ccc2c(c1)OCCN2,17,64:06402:6:Z5020851946;64:06404:4:Z5017762768;64:06406:1:Z5020851999;
Clc1ncc2sccc2n1,31,64:06402:6:Z4641667152;64:06403:0:Z4641721724;64:06403:6:Z4641546861;
Cc1ccc2ccncc2c1,113,64:06402:6:Z2960724085;64:06402:8:Z2506671131;64:06403:2:Z4954235917;
CC1(C)CNC(=O)NC1=O,60,64:06402:6:Z4385313474;64:06402:9:Z3211164613;64:06406:8:Z3210989505;
Cc1cccc2ccn(C)c12,97,64:06402:6:Z3553833940;64:06402:8:Z3645806706;64:06403:0:Z4378552647;
CN1CCCNc2ccc(F)cc21,137,64:06402:6:Z1335340143;64:06402:9:Z2165459776;64:06403:1:Z4126944810;
CC1CCC2(CCN(C)CC2)O1,70,64:06402:6:Z2927593827;64:06403:0:Z2928475792;64:06406:0:Z3640552415;
Cc1cc(C)c(F)cn1,48,64:06402:6:Z3828442107;64:06403:1:Z3829754900;64:06403:2:Z3829035100;
c1ccc2c(c1)CCc1ccccc1N2,2,64:06402:6:Z1993799515;64:06453:7:Z2991755513;
Clc1cc(Cl)c2c(Cl)csc2c1,13,64:06402:7:Z2719722360;64:06411:9:Z1464733807;64:06414:9:Z2283397414;
Cc1cc2nc(Cl)ccn2n1,130,64:06402:7:Z3831526361;64:06403:6:Z3832546280;64:06404:8:Z3395064624;
Fc1cnc(Cl)nc1,60,64:06402:7:Z4233465617;64:06403:1:Z4246947185;64:06404:6:Z4246962482;
c1ncc2c3c(sc2n1)CCC3,91,64:06402:7:Z225149428;64:06403:9:Z2179962106;64:06404:0:Z1328609328;
O=C1CCNC(=O)CN1,50,64:06402:7:Z4009022912;64:06402:7:Z1250945700;64:06402:7:Z4009023002;
O=c1cccc2n1CCC2,15,64:06402:7:Z2998378856;64:06403:8:Z4914868980;64:06412:5:Z4213314140;
O=S1(=O)Cc2c(Cl)cccc2N1,10,64:06402:7:Z2475675581;64:06403:3:Z2475676798;64:06404:9:Z3499932429;
NC12CNC(C1)C2,26,64:06402:7:Z4056190527;64:06405:1:Z3807890084;64:06407:0:Z3807870291;
Cn1ncc2c(=O)cc[nH]c21,18,64:06402:7:Z2169419874;64:06414:6:Z2504524998;64:06419:2:Z1911201474;
O=C1Nc2cccc3cccc1c23,11,64:06402:7:Z2790208540;64:06418:0:Z431372342;64:06423:3:Z3789699173;
O=c1ccnc2sc3c(n12)CCCC3,51,64:06402:7:Z2329536002;64:06402:7:Z4644155418;64:06402:9:Z2446864213;
CC1(C)Cc2ccc(F)cc2C1,15,64:06402:7:Z4253769617;64:06411:8:Z4257902828;64:06417:2:Z4253562434;
OC1CCCCCCC1,50,64:06402:7:Z3359761199;64:06403:8:Z3360411695;64:06407:4:Z3360549618;
c1ncc2c(n1)CC1CCCC2N1,6,64:06402:7:Z4168453115;64:06446:9:Z4168448904;64:06461:8:Z4168450326;
CC1(C)CCc2ccccc2C1,102,64:06402:7:Z1501189669;64:06404:6:Z4204871185;64:06404:8:Z1499304821;
CC1CCCC(C)(C)C1=O,66,64:06402:7:Z2498476491;64:06409:7:Z2498474281;64:06410:6:Z2498471698;
O=c1[nH]cco1,120,64:06402:7:Z3343201673;64:06403:0:Z4279995109;64:06403:0:Z4284447354;
OC1NCCCC1F,162,64:06402:7:Z4279174758;64:06403:0:Z4271727104;64:06404:2:Z4271668043;
O=c1[nH]c(=O)c2cc(F)c(F)cc2[nH]1,14,64:06402:7:Z1503793985;64:06404:6:Z4080781037;64:06410:5:Z4080759604;
c1ccc2c(c1)CNCC1(CCC1)O2,81,64:06402:7:Z2884928590;64:06403:2:Z2884928533;64:06403:3:Z2884926412;
C1COC2(CCC3(CC2)OCCO3)CN1,57,64:06402:8:Z3533477806;64:06408:9:Z3641333942;64:06409:8:Z3520723485;
CC12CC3CC(CC(C3)C1)C2,17,64:06402:8:Z2914035999;64:06410:8:Z1650105015;64:06410:8:Z2232973995;
Oc1cnc2c(F)cccc2c1,61,64:06402:8:Z2893261391;64:06406:2:Z4181275977;64:06406:2:Z2892456730;
Nc1ncc2c(n1)CNC2,134,64:06402:8:Z4230046598;64:06403:3:Z4230038065;64:06403:7:Z4279125063;
Oc1cnncn1,9,64:06402:8:Z3923471506;64:06412:8:Z3923472607;64:06432:4:Z3222195620;
Clc1cc2c(s1)C1(CCNCC1)OCC2,48,64:06402:8:Z3892852676;64:06404:0:Z3879161306;64:06408:0:Z4088383010;
O=C1CC2(CNC2)NCCN1,12,64:06402:8:Z2851965143;64:06404:1:Z4074158195;64:06416:6:Z3829971799;
CC1(C)CCC(C)(C)C1,42,64:06402:8:Z4227314533;64:06407:6:Z4227304757;64:06408:0:Z4227305328;
C1=CC2(CCCNC2)Oc2ccccc21,35,64:06402:8:Z4268523029;64:06402:8:Z2964221066;64:06403:2:Z2976508592;
CN1CNC2(CCCCC2)C1=O,18,64:06402:8:Z1699876853;64:06403:0:Z1362031848;64:06407:6:Z3337567218;
O=C1CCn2nc3ccccc3c2N1,17,64:06402:8:Z4345031817;64:06409:3:Z4351044825;64:06409:3:Z4347990771;
Clc1cccc2cnccc12,121,64:06402:8:Z3353466100;64:06402:8:Z3385331020;64:06403:4:Z3369983931;
Cc1cc(Cl)cc2ccoc12,14,64:06402:8:Z2172093316;64:06420:4:Z2445393316;64:06432:0:Z4190980129;
Cc1nnc2n1CCNC2,54,64:06402:8:Z2295748647;64:06403:8:Z3205275343;64:06404:2:Z3351730041;
c1ccc2c(c1)OCc1scnc1-2,16,64:06402:8:Z2094766953;64:06403:3:Z2094779903;64:06411:8:Z2094775112;
CC1CC(=O)Nc2ccccc2S1,28,64:06402:8:Z4417737360;64:06414:5:Z4417754726;64:06414:7:Z4417744530;
Clc1cccc2sccc12,108,64:06402:8:Z1953199595;64:06403:9:Z4051845444;64:06405:0:Z3055560723;
c1ccc2c(c1)CCC1(CCCNC1)O2,44,64:06402:8:Z3360470407;64:06404:1:Z2706945866;64:06406:0:Z3077679322;
O=c1ccoc2cccc(O)c12,88,64:06402:8:Z4310633173;64:06404:6:Z4311926810;64:06408:0:Z4313190875;
CN1CCN(C)c2ccccc2C1=O,25,64:06402:8:Z4088799996;64:06402:8:Z4088799995;64:06402:8:Z4088804190;
NC12CCC(CC1)NC2,47,64:06402:8:Z4004994067;64:06405:6:Z4005654155;64:06406:0:Z4005624805;
Cc1cc2nc(Cl)ncc2s1,44,64:06402:8:Z2612361087;64:06406:6:Z2852454335;64:06407:3:Z4158071103;
Cn1c(=O)c2c(ncn2C)n(C)c1=O,60,64:06402:8:Z2973708579;64:06403:2:Z4929725869;64:06403:5:Z2972521280;
NC1CCNCC1(F)F,178,64:06402:8:Z3698817356;64:06403:5:Z3888620074;64:06403:6:Z3145001783;
c1ccc2c(c1)CCC1CNC21,129,64:06402:8:Z4457502447;64:06403:6:Z4601295867;64:06404:1:Z4445067636;
O=C1NCCC2CCNC=C12,75,64:06402:9:Z4368812784;64:06407:8:Z4368817614;64:06408:5:Z4368813604;
C1=Nc2ncnn2CC1,4,64:06402:9:Z4250847239;64:06417:6:Z4250862770;64:06471:6:Z4250865394;
C1=CCC2(CC1)OCCO2,37,64:06402:9:Z3506092138;64:06403:0:Z4414831712;64:06404:2:Z4082037383;
FC1(F)CNCCCNC1,5,64:06402:9:Z3254198182;64:06442:6:Z4192000527;64:06483:3:Z3320852594;
CC1(C)CCc2ccnnc21,65,64:06402:9:Z3870546995;64:06406:9:Z4192283662;64:06408:8:Z3869923476;
Cc1cncnc1O,64,64:06402:9:Z4222941880;64:06403:8:Z4224826711;64:06405:7:Z4230823585;
Clc1ncc2oc3ccccc3c2n1,33,64:06402:9:Z4024612313;64:06404:2:Z4025353880;64:06406:9:Z4026379791;
Oc1ncnc2ccccc12,55,64:06402:9:Z1685461436;64:06408:5:Z2444394983;64:06409:9:Z1685457523;
c1ncc2c(n1)NCCCC2,58,64:06402:9:Z3558820769;64:06403:5:Z4169256130;64:06403:5:Z3558679561;
Oc1cc2cncnc2cc1F,58,64:06402:9:Z4225713087;64:06403:2:Z4233293586;64:06408:1:Z4232091506;
Cc1ccnc2nc(O)[nH]c(=O)c12,50,64:06402:9:Z1581855043;64:06405:8:Z2350080775;64:06409:9:Z3060643049;
O=c1ccc2cccc(F)c2[nH]1,146,64:06402:9:Z3982521373;64:06404:0:Z3833542511;64:06404:3:Z4353692143;
Oc1ncnc2scnc12,10,64:06402:9:Z4611018169;64:06408:2:Z4263418497;64:06429:0:Z4263408411;
CC1(C)C=CCN1,7,64:06402:9:Z4223896526;64:06422:6:Z4223894234;64:06425:7:Z4223893075;
Cc1cccc2c1NCCCC2,47,64:06402:9:Z4342015384;64:06403:0:Z3592957619;64:06405:6:Z4965515682;
O=C1NNS(=O)(=O)c2ccccc21,15,64:06402:9:Z26190971;64:06405:1:Z3798962317;64:06410:9:Z1763095546;
CC1(C)CCC2(CCCO2)CC1,78,64:06402:9:Z3612045712;64:06403:9:Z4613073431;64:06404:2:Z4451349155;
CC1CCCC2(C1)OCCO2,65,64:06402:9:Z3640035450;64:06404:0:Z3639789512;64:06406:0:Z3639891308;
CC1CNC(=O)c2cccn21,10,64:06402:9:Z3790618582;64:06414:9:Z4863077289;64:06441:6:Z3790783338;
Fc1ccc(Cl)c2scnc12,8,64:06402:9:Z3086463295;64:06420:2:Z2781701149;64:06442:4:Z2781702843;
Fc1ccc(Cl)c2c1NCCC2,68,64:06402:9:Z2190398452;64:06402:9:Z2810334857;64:06403:1:Z1882311662;
O=c1[nH]cc(F)c2ccccc12,5,64:06402:9:Z3500682094;64:06421:4:Z3500684860;64:06471:9:Z3500682755;
CC1CNC(=O)CO1,15,64:06402:9:Z2056619327;64:06404:8:Z2051828761;64:06406:2:Z2283475650;
Clc1cccc2c1CCCN2,68,64:06402:9:Z1881705402;64:06402:9:Z4111486752;64:06403:2:Z4662218764;
c1cc2cc3c(cc2[nH]1)OCCO3,5,64:06402:9:Z3563389077;64:06406:7:Z2302194021;64:06467:9:Z293422048;
C=c1[nH]c(=O)c(=C)s1,25,64:06403:0:Z3337557329;64:06403:4:Z2720334427;64:06404:5:Z46006387;
Fc1cccc2[nH]ncc12,7,64:06403:0:Z1839768275;64:06415:0:Z1340448912;64:06417:9:Z1340449240;
CC1C(=O)NCCc2ccccc21,11,64:06403:0:Z4000469148;64:06422:7:Z4000470246;64:06432:0:Z4000469199;
O=c1[nH]nc2c(Cl)cccn12,23,64:06403:0:Z1419612344;64:06404:1:Z1526893638;64:06406:0:Z1419615011;
Cn1cncc1N,25,64:06403:0:Z4254701854;64:06407:1:Z4254700412;64:06407:6:Z4254692400;
CC1NCC(=O)Nc2ccccc21,78,64:06403:0:Z4925239806;64:06403:3:Z4930668881;64:06405:6:Z4930669469;
O=C1c2ccccc2CC12CCNCC2,67,64:06403:0:Z4192003003;64:06403:2:Z3593116434;64:06404:9:Z4269550896;
Cc1cccc2c1C(C)CC2=O,60,64:06403:0:Z4154858346;64:06405:4:Z2711327065;64:06405:9:Z3857666217;
Cc1cnccc1F,62,64:06403:0:Z4229298614;64:06403:6:Z4228362119;64:06403:9:Z4225366530;
C1CNC2CC2N1,116,64:06403:0:Z4421244724;64:06403:1:Z4054993782;64:06403:2:Z2962414321;
Clc1ccc2ccoc2c1Cl,67,64:06403:0:Z4113350294;64:06406:3:Z4187896954;64:06407:4:Z2774133399;
Nc1ncc2cn[nH]c2n1,38,64:06403:0:Z4342315544;64:06403:2:Z4343150236;64:06407:4:Z3339687564;
c1nncc2c1CCNC2,91,64:06403:0:Z4225712113;64:06405:0:Z4224102852;64:06406:4:Z4229084977;
Nc1ccn2nccc2n1,85,64:06403:0:Z4225112480;64:06405:0:Z4224029307;64:06405:7:Z4226074108;
O=C1CNC2(CNC2)CN1,7,64:06403:0:Z2841924102;64:06413:9:Z2824180545;64:06421:7:Z2792673556;
Oc1ccc2[nH]ccc2c1,133,64:06403:0:Z3206994391;64:06405:0:Z3206992550;64:06405:0:Z3206990567;
O=c1[nH]c(=O)c2cc(F)ccc2[nH]1,21,64:06403:0:Z4080783650;64:06411:3:Z1503893624;64:06411:9:Z4080761669;
O=c1cc(O)cn[nH]1,33,64:06403:0:Z3995345256;64:06403:0:Z3999613389;64:06403:0:Z3402747014;
c1ccc2nc3sccc3cc2c1,9,64:06403:0:Z1285429841;64:06419:7:Z1771451538;64:06419:7:Z1772831219;
CC1CC=NN1,26,64:06403:0:Z1659586781;64:06404:6:Z1620015678;64:06408:1:Z4282195310;
NC12CC3CC(CC(C3)C1)C2,40,64:06403:0:Z3522743045;64:06405:6:Z4059085614;64:06405:8:Z4060897278;
CC1(C)NCCCC1O,21,64:06403:0:Z4451685877;64:06412:2:Z4451687353;64:06417:9:Z4451688504;
c1ccc2c3c(sc2c1)CCCC3,21,64:06403:0:Z3509017590;64:06405:7:Z2351332580;64:06405:9:Z2112928884;
Cc1nn(C)c(=O)[nH]1,14,64:06403:0:Z4134215375;64:06408:0:Z4134216258;64:06408:6:Z4134213871;
Fc1cc(Cl)cc2cc[nH]c12,53,64:06403:1:Z2822286642;64:06403:9:Z2803613875;64:06405:0:Z2803613893;
CS1(=O)=NCc2ccccc21,26,64:06403:1:Z4611069470;64:06403:9:Z4611071386;64:06409:8:Z4630193191;
Clc1ccc2[nH]ccc2c1Cl,116,64:06403:1:Z1784460574;64:06403:3:Z1656904516;64:06403:5:Z434068070;
NC1CCc2ccccc2NC1,17,64:06403:1:Z4033026785;64:06407:3:Z2605461621;64:06409:2:Z2605462814;
Cc1cc2ncsc2cc1F,56,64:06403:1:Z4216761808;64:06407:7:Z3369597189;64:06408:1:Z3369599747;
Cc1cc(Cl)cc2c1OCCCC2,18,64:06403:1:Z1460299240;64:06411:9:Z4043169817;64:06424:9:Z2444247078;
C1COC2(C1)CCC1(CC2)OCCO1,28,64:06403:1:Z3999960925;64:06403:3:Z4030899093;64:06407:7:Z4030553697;
O=c1cnc(Cl)c[nH]1,6,64:06403:1:Z4000483155;64:06408:1:Z4000484032;64:06445:4:Z4000484794;
O=S1(=O)CCc2ccccc2N1,13,64:06403:1:Z2994007243;64:06409:4:Z3339697879;64:06411:7:Z2994007908;
c1nncnn1,59,64:06403:1:Z2476606436;64:06405:8:Z2479515646;64:06410:6:Z3363559879;
c1nn2cnnc2s1,8,64:06403:1:Z4194649682;64:06406:4:Z4065405601;64:06417:5:Z4214887528;
NC1CNCC12CCS(=O)(=O)CC2,66,64:06403:1:Z3698883810;64:06404:6:Z3365899415;64:06409:3:Z4055489687;
Nc1ccnc2c1CNCC2,55,64:06403:1:Z3392828810;64:06404:2:Z2918807270;64:06404:5:Z2771623569;
CC1(C)CCC(N)CC1,61,64:06403:1:Z4878825547;64:06403:5:Z4878814611;64:06404:5:Z4878817448;
CN1CCc2scnc2C1,6,64:06403:1:Z4223136725;64:06403:7:Z4223195807;64:06414:9:Z4223659955;
O=C1Nc2ccccc2OC1(F)F,27,64:06403:2:Z3848445053;64:06408:3:Z4218470513;64:06413:4:Z4055362483;
O=c1[nH]nnc2cc(Cl)ccc12,16,64:06403:2:Z3512642662;64:06408:7:Z4458568339;64:06412:2:Z66651056;
Oc1ncnc2cnccc12,51,64:06403:2:Z3557730401;64:06406:9:Z4109435738;64:06406:9:Z4174569542;
O=C1CNC2(CCCCC2)N1,5,64:06403:2:Z2351384754;64:06418:4:Z2351331220;64:06442:8:Z2351325823;
O=c1[nH]ncs1,70,64:06403:2:Z2111918123;64:06404:9:Z4238105883;64:06407:7:Z3799654164;
Fc1cc2cncnc2cc1Cl,11,64:06403:2:Z4187502738;64:06405:5:Z4187503322;64:06418:8:Z4187506714;
c1ccc2c(c1)ncc1cncn12,43,64:06403:2:Z3395328907;64:06403:3:Z2699221508;64:06403:3:Z2698968218;
C1CNNC1,40,64:06403:2:Z3528045330;64:06403:9:Z3076528911;64:06407:6:Z1911016338;
CC1CC(=O)NC(=O)N1,82,64:06403:2:Z3211108846;64:06403:2:Z3211108845;64:06403:2:Z3211108853;
CN1C(=O)c2ccccc2S1(=O)=O,92,64:06403:2:Z608803994;64:06403:8:Z1727790591;64:06405:3:Z2232787085;
c1ccc2c(c1)cc1n2CCCNC1,110,64:06403:2:Z3600328843;64:06404:7:Z4097957388;64:06404:8:Z3558632524;
Cc1nc2ncccc2[nH]1,67,64:06403:2:Z4227236340;64:06405:3:Z4229971061;64:06407:0:Z4227915078;
O=C1NCNc2cccc(Cl)c21,6,64:06403:2:Z1272857575;64:06414:4:Z4443095348;64:06416:9:Z1373588137;
c1ccc2c(c1)[nH]c1nncn12,31,64:06403:2:Z24951507;64:06403:9:Z1497579449;64:06407:3:Z2273083705;
Cc1cc(=O)[nH][nH]1,97,64:06403:2:Z2640376413;64:06403:6:Z2233755947;64:06403:8:Z2640370690;
CC1(C)CCc2nc[nH]c(=O)c2C1,20,64:06403:2:Z2442409313;64:06413:6:Z3019656325;64:06417:8:Z2720797850;
CC1Cc2ccccc2NC1C,64,64:06403:2:Z4169783055;64:06403:9:Z3208947539;64:06404:5:Z4294592995;
Fc1cc2c(cc1Cl)CCC2,28,64:06403:2:Z2699219484;64:06413:1:Z4152146233;64:06416:0:Z2699165949;
CC12CC3CC(C1)CC(C)(C3)C2,31,64:06403:2:Z2989270816;64:06408:0:Z1284997530;64:06422:6:Z3138492388;
Clc1ccc2cccnc2c1Cl,52,64:06403:2:Z3870024310;64:06408:2:Z1592995348;64:06409:2:Z4208236829;
Clc1ccc2ccsc2c1,66,64:06403:2:Z3047933959;64:06407:3:Z3137770389;64:06409:2:Z4572837961;
Cc1ccc(C)c(C)c1C,22,64:06403:2:Z4193397399;64:06403:4:Z3643363498;64:06404:0:Z3570211036;
Clc1cc(Cl)c2c(c1)NCCC2,22,64:06403:2:Z2474911725;64:06405:5:Z2326383940;64:06407:2:Z2312870018;
c1ncc2c(n1)NCCN2,85,64:06403:2:Z4335666878;64:06403:5:Z4335661771;64:06406:4:Z4654708858;
c1ccc2c(c1)CCc1scnc1-2,3,64:06403:3:Z1084482194;64:06408:6:Z246688280;64:06472:3:Z803573378;
c1cnc2cnsc2c1,57,64:06403:3:Z4226194037;64:06405:5:Z4224869320;64:06407:6:Z4234305383;
Cc1cc(C)c2ccc(=O)[nH]c2c1,13,64:06403:3:Z4216997263;64:06404:5:Z4216997718;64:06406:0:Z4216997175;
CC12OCC(CO1)CO2,60,64:06403:3:Z4264735040;64:06404:2:Z4264711138;64:06405:4:Z4264705738;
C1=CC2(CCNCC2)Oc2ccccc21,49,64:06403:3:Z2775074777;64:06405:9:Z2605250900;64:06406:4:Z2615300605;
Nc1ccsc1,23,64:06403:3:Z4254822189;64:06403:3:Z4254822226;64:06403:3:Z4254808473;
Cn1[nH]ccc1=N,11,64:06403:3:Z2466078171;64:06411:2:Z2466074308;64:06419:3:Z3498960770;
c1ccc2c(c1)CCC21CCOCC1,34,64:06403:3:Z4888494320;64:06407:2:Z4888492134;64:06415:0:Z4888477807;
O=C1CC=CC=N1,91,64:06403:3:Z2903058323;64:06403:3:Z2898907749;64:06403:7:Z2898903676;
Oc1ccc2c(n1)CNC2,34,64:06403:3:Z3602483122;64:06403:6:Z2973738108;64:06405:7:Z2951259920;
Fc1ccc(F)c2[nH]ccc12,207,64:06403:3:Z1319922282;64:06404:2:Z2231924804;64:06404:3:Z3711782650;
O=c1[nH]c2ccccc2c2sccc12,29,64:06403:3:Z3296955933;64:06404:4:Z3831708025;64:06404:4:Z3831300715;
Cc1nc2ccc3ncsc3c2s1,19,64:06403:3:Z3060477087;64:06421:6:Z3060477284;64:06423:3:Z3176804251;
CC1COCC(C)C1,35,64:06403:3:Z2928014973;64:06405:1:Z2925290514;64:06406:9:Z2927308619;
Cc1sc2ncn(C)c(=O)c2c1C,23,64:06403:3:Z237784006;64:06404:9:Z16721726;64:06406:7:Z1252334121;
Cc1oc2ncncc2c1C,56,64:06403:3:Z1389463612;64:06404:0:Z1227842404;64:06405:1:Z1227841360;
CC1CC(=O)c2cccc(F)c21,20,64:06403:3:Z2088734294;64:06403:9:Z4236013050;64:06404:6:Z3638518657;
Cc1ccc(Cl)c2c1CCCN2,46,64:06403:3:Z4384038554;64:06404:3:Z2326096335;64:06405:6:Z4132418460;
O=c1[nH]cns1,12,64:06403:3:Z4151844506;64:06406:8:Z4151843226;64:06408:0:Z4458834287;
Cc1ccc2c(c1)OCCCC2,33,64:06403:3:Z2377965691;64:06409:3:Z1583002120;64:06409:9:Z1582766194;
Cc1cncnn1,3,64:06403:3:Z4151413002;64:06427:4:Z4151412789;64:06499:6:Z4151414042;
Cc1oncc1Cl,4,64:06403:4:Z3339895580;64:06429:5:Z3339895569;64:06430:4:Z3339895658;
C1=CCONC1,31,64:06403:4:Z4224119695;64:06405:9:Z5058626927;64:06409:9:Z4224117584;
Clc1cnc2occc2c1,100,64:06403:4:Z3390955488;64:06403:6:Z2899410416;64:06403:9:Z2259109350;
O=c1nc[nH]c2ccccc12,95,64:06403:4:Z1675342499;64:06403:6:Z1675344514;64:06404:5:Z1675348002;
O=S1(=O)CCCc2cccc(F)c21,70,64:06403:4:Z3363563088;64:06403:5:Z2591621688;64:06403:5:Z3363258190;
Clc1ccc2c(c1)NCCN2,33,64:06403:4:Z4345725344;64:06408:9:Z2312301811;64:06409:6:Z1824111064;
Clc1ncc2c(n1)CCC2,44,64:06403:4:Z4961556448;64:06407:6:Z3558427821;64:06408:2:Z3558944754;
Oc1ccc2scnc2c1,25,64:06403:4:Z4471990223;64:06408:5:Z4471989979;64:06411:7:Z4471989163;
CC1C=NOC1C,17,64:06403:4:Z4113624747;64:06406:1:Z4252334706;64:06408:2:Z4113605501;
c1cn2nccc2nn1,5,64:06403:4:Z3500102024;64:06407:2:Z3500100965;64:06481:2:Z3500102031;
c1ncc2c3c(sc2n1)CCCCC3,40,64:06403:4:Z1724633073;64:06406:1:Z1578931186;64:06422:0:Z2180162865;
CC1(C)NCc2c1[nH][nH]c2=O,18,64:06403:4:Z4268555640;64:06404:2:Z4263375258;64:06410:3:Z4266930285;
c1cnc2c(c1)N1CCCC1CNC2,130,64:06403:4:Z2966050682;64:06403:7:Z4268601699;64:06403:9:Z3137749047;
O=S1(=O)CC2(CCOCC2)CN1,73,64:06403:4:Z3796822009;64:06403:8:Z3796819375;64:06406:8:Z3800302782;
NC1C2CNCC12,113,64:06403:4:Z3342587948;64:06404:1:Z3385968632;64:06404:8:Z3385968763;
O=c1cc(Cl)[nH]c(=O)[nH]1,44,64:06403:4:Z3800170843;64:06405:2:Z4216434712;64:06407:4:Z2205202884;
Cc1n[nH]c(=O)c2ccccc12,106,64:06403:5:Z1170024155;64:06403:5:Z4090014379;64:06404:5:Z3625370189;
O=C1NCN2Cc3ccccc3CC12,26,64:06403:5:Z2788094432;64:06403:5:Z2351307505;64:06409:5:Z3629918779;
O=C1CC=NC(=O)N1,10,64:06403:5:Z3098396447;64:06415:1:Z3095270560;64:06431:8:Z3098396815;
CC1Cc2cccc(Cl)c2C1,181,64:06403:5:Z4022917215;64:06403:5:Z4022913165;64:06404:5:Z3568346389;
CN1c2ccccc2C=CS1(=O)=O,28,64:06403:5:Z4218905164;64:06406:1:Z4218911228;64:06406:6:Z4218908393;
Clc1ccc2c(c1)CCCCN2,34,64:06403:5:Z2675629774;64:06409:7:Z2837456809;64:06418:1:Z4129740782;
FC1(F)CC12CCCc1ccccc12,24,64:06403:5:Z3508255437;64:06405:9:Z3508284703;64:06410:5:Z3508473373;
C1CC2CC3CCOC23C1,10,64:06403:5:Z3534732652;64:06404:8:Z4043908008;64:06406:5:Z4046266223;
Cc1ccc2c(Cl)csc2c1,89,64:06403:5:Z4475205894;64:06405:3:Z2011939348;64:06406:1:Z1175210605;
Cc1cc2ccc(Cl)cc2cn1,17,64:06403:5:Z4872209232;64:06408:7:Z4872205270;64:06409:6:Z4872225926;
Oc1cnc(Cl)nc1,11,64:06403:5:Z4638261663;64:06417:3:Z4638262399;64:06423:8:Z4638262854;
O=C1Cc2ccccc2S(=O)(=O)N1,16,64:06403:5:Z4238064992;64:06407:3:Z4611518488;64:06417:6:Z4238065003;
c1cnc2c(c1)CCC1(CCOCC1)O2,21,64:06403:6:Z4257111248;64:06407:1:Z4257366752;64:06414:5:Z4255894764;
C1=C2OCCC2CC1,24,64:06403:6:Z3139143420;64:06406:6:Z3094318539;64:06411:0:Z3094319267;
FC=C1CCC1,14,64:06403:6:Z3809523887;64:06406:3:Z2388758426;64:06415:4:Z2389608932;
CC1Cc2ccccc2NC1=O,7,64:06403:6:Z3366228119;64:06427:0:Z4453484323;64:06434:7:Z4519318828;
O=C1NCNc2cc(F)c(F)cc21,9,64:06403:6:Z3254045644;64:06408:9:Z2830960394;64:06412:4:Z2830959283;
CC1CC(C)(C)c2c(F)cccc21,10,64:06403:6:Z4087807920;64:06410:5:Z4296137107;64:06411:2:Z4087807801;
O=c1cc2c(n[nH]1)-c1ccccc1C2,12,64:06403:6:Z2445910574;64:06405:1:Z2790296211;64:06425:8:Z2442432773;
O=c1[nH]ccc2cnccc12,15,64:06403:6:Z4526236667;64:06407:9:Z2832812652;64:06412:4:Z4526237363;
Fc1cccc2c1NCCN2,74,64:06403:6:Z4132433704;64:06403:6:Z4132431797;64:06403:8:Z3510285715;
Cc1ccc2ccc(O)cc2n1,42,64:06403:6:Z4234141866;64:06403:9:Z4225343015;64:06412:7:Z4229514057;
CC1(O)CNC(=O)NC1=O,28,64:06403:6:Z3211466097;64:06406:0:Z3210960331;64:06407:6:Z3211475952;
Cc1nn(C)c2cccnc12,7,64:06403:6:Z4223643995;64:06436:8:Z4000764635;64:06444:9:Z4224064110;
