fragment_smiles,occurences,example_ligands
C1CNCCN1,114508,42:04200:0:Z3047116227;42:04200:0:Z4122870228;42:04200:0:Z3773662270;
CC1C(C)(C)C1(C)C,135,42:04203:3:Z2960465303;42:04204:4:Z2947546160;42:04205:2:Z2966539632;
Cn1ncc2c(=O)nc[nH]c21,14,42:04203:3:Z2874742885;42:04205:7:Z3086333496;42:04213:8:Z3086333507;
CC1CNC(=O)CO1,16,42:04203:3:Z2052316722;42:04211:4:Z2059137855;42:04212:1:Z2079331394;
Cc1cnnc(Cl)c1,48,42:04203:3:Z4332934989;42:04204:3:Z4332931136;42:04205:0:Z3999076026;
Cc1cc2scc(C)c2cc1C,65,42:04203:3:Z2298846136;42:04203:3:Z2299746207;42:04203:3:Z1892427728;
Cc1cccc2c1C(=O)N(C)CN2,17,42:04203:3:Z1956799658;42:04205:2:Z3254032142;42:04207:0:Z2830914648;
O=C1NCC2(CCCC2)C(=O)N1,23,42:04203:3:Z3211193049;42:04210:6:Z3211276822;42:04215:4:Z3211458604;
O=c1ccc2c([nH]1)CCCC2O,105,42:04203:3:Z4467215187;42:04205:2:Z2795711673;42:04207:8:Z3204045336;
Cc1ccc(C)c2c(C)coc12,140,42:04203:3:Z3699592274;42:04203:9:Z2283136813;42:04204:7:Z1376246115;
CC1CNc2cc(Cl)ccc2O1,89,42:04203:3:Z3537335370;42:04203:4:Z3710643419;42:04203:8:Z4289056859;
C1CC2CCC1C1CNCC21,11,42:04203:3:Z2602319181;42:04208:7:Z2602235481;42:04217:8:Z2643403513;
O=c1[nH]c2nccn2c2ccccc12,7,42:04203:4:Z3633878966;42:04224:8:Z3340061568;42:04233:9:Z3340061202;
C1CNC2(CN1)COC2,146,42:04203:4:Z4429929905;42:04203:7:Z4429954540;42:04203:8:Z4474938044;
Cc1cccc2c(=O)[nH]ccc12,9,42:04203:4:Z2442734160;42:04215:9:Z2832727957;42:04228:6:Z2442734889;
O=C1CCC2NCCN12,19,42:04203:4:Z3085748541;42:04207:9:Z4243960663;42:04213:4:Z3085751995;
N=S1(=O)CCC(N)C1,60,42:04203:4:Z3521828812;42:04205:4:Z3521832334;42:04205:5:Z3521832033;
Cc1cc(Cl)c2c(c1)CCCN2,34,42:04203:4:Z4128437513;42:04206:4:Z4376774261;42:04211:6:Z4128437859;
c1ncc2c(n1)NCCCC2,46,42:04203:4:Z3558053406;42:04203:7:Z3559817243;42:04209:0:Z3831906945;
O=c1[nH]cnc2cn[nH]c12,23,42:04203:4:Z3341516832;42:04206:7:Z4427274679;42:04211:1:Z3341516737;
NC1CCC2CCNC12,146,42:04203:4:Z3889442449;42:04203:6:Z3889438584;42:04203:8:Z4029222185;
Cn1nc2c(c1N)CNC2,28,42:04203:4:Z3175839125;42:04204:3:Z3175795942;42:04205:1:Z3176233616;
Fc1cc(Cl)c2c(c1)CCCN2,57,42:04203:4:Z3085839611;42:04205:0:Z4693796139;42:04207:6:Z4129877271;
NC1CCCC2(CCC2)C1,121,42:04203:4:Z3791909531;42:04203:8:Z3794311248;42:04204:1:Z3792180463;
Cn1[nH]cc2c(=N)ccnc1-2,9,42:04203:4:Z2038284030;42:04237:3:Z2038284331;42:04250:8:Z2038284172;
CC1(N)CNC1,53,42:04203:4:Z3132544441;42:04205:3:Z3132556242;42:04207:0:Z3132540235;
NC1CCc2n[nH]c(=O)cc2C1,17,42:04203:4:Z3863565592;42:04204:2:Z3863565943;42:04208:5:Z3863557933;
Cn1ccc2c(O)ncnc21,3,42:04203:4:Z4224226412;42:04207:8:Z4134364650;42:04241:3:Z4134354829;
C=C1CCC1,48,42:04203:4:Z4223858487;42:04204:7:Z4252813969;42:04205:1:Z4223851507;
c1cc2c3c(c1)CCNCC3CCC2,67,42:04203:4:Z2200312223;42:04206:0:Z2207830124;42:04206:0:Z4271651716;
Oc1cnnc(O)c1,29,42:04203:4:Z4291139388;42:04204:0:Z4293611602;42:04210:1:Z4292053663;
Oc1ccc2ncncc2c1,71,42:04203:4:Z3559422410;42:04207:5:Z3559664290;42:04208:4:Z4456436880;
Fc1cc2cccnc2cc1Cl,20,42:04203:4:Z4191642749;42:04205:4:Z4192043494;42:04211:1:Z4192018708;
c1cc2nncn2cn1,70,42:04203:5:Z2983030599;42:04204:2:Z4427268238;42:04207:5:Z1955112916;
Clc1cc(Cl)c2c(c1)C=CCO2,55,42:04203:5:Z2053838888;42:04205:2:Z2830082065;42:04205:2:Z2830079269;
C1CC2(CCN1)OC1CC2C1,32,42:04203:5:Z4211265508;42:04204:9:Z4250123543;42:04211:1:Z4214681926;
O=c1ccc2cnoc2[nH]1,2,42:04203:5:Z4385635847;42:04222:3:Z4385635937;
Cc1cc2c(cc1C)OCCCC2,44,42:04203:5:Z1583001835;42:04205:0:Z1711642205;42:04205:0:Z1814588687;
C1=CC2(CCC2)Oc2ccccc21,55,42:04203:5:Z2870717570;42:04206:4:Z3176120479;42:04206:4:Z2870717051;
Cn1cc(Cl)nc1F,63,42:04203:5:Z4255633398;42:04203:6:Z4255621869;42:04203:9:Z4255632736;
Cc1ccc2c(=O)cc[nH]c2n1,10,42:04203:5:Z2589141309;42:04214:9:Z1302651855;42:04223:2:Z1100146864;
Cc1sc(C)c2c(=O)[nH]cnc12,6,42:04203:5:Z3337588596;42:04205:3:Z2981780254;42:04222:2:Z2762585635;
CC1(C)CCc2ccccc2CC1,47,42:04203:5:Z1995215877;42:04206:2:Z2927818241;42:04212:9:Z2711888728;
NC12CCC(CC1)CC2,90,42:04203:5:Z3519167295;42:04204:9:Z3519405915;42:04204:9:Z3513240573;
OC1CNc2ccc(F)cc2C1,85,42:04203:5:Z5018024778;42:04206:4:Z5018866000;42:04210:5:Z5018867386;
Clc1ccc2nn[nH]c2c1,11,42:04203:5:Z354383238;42:04206:3:Z26062931;42:04209:5:Z4426706974;
C1COC2(CCC3(CC2)OCCO3)CN1,73,42:04203:5:Z3641338851;42:04205:9:Z3878633570;42:04205:9:Z3878633346;
O=C1NS(=O)(=O)CC2CCCCN12,26,42:04203:5:Z3341578502;42:04209:7:Z2769259810;42:04212:5:Z3341578379;
c1ccc2c(c1)OCC21CCNCC1,102,42:04203:6:Z3532557897;42:04206:9:Z4974810707;42:04207:3:Z3532558655;
Fc1cc(F)c2c(c1)OCCCC2,26,42:04203:6:Z4455400068;42:04207:5:Z3815846211;42:04209:2:Z2772702836;
CC1Cc2cc(F)ccc2C(C)N1,78,42:04203:6:Z2893560357;42:04203:6:Z1571111850;42:04204:5:Z1571887379;
C1=CCC2(CC1)CCNCC2,5,42:04203:6:Z4211400875;42:04225:6:Z4211405653;42:04237:1:Z4211406986;
Cc1nc2cc(Cl)ccc2[nH]1,84,42:04203:6:Z4452222885;42:04204:2:Z4479140587;42:04204:3:Z4455478114;
CC1NS(=O)(=O)N(C)C1=O,39,42:04203:6:Z2026361878;42:04203:7:Z2274809767;42:04205:8:Z2442315511;
C=C1CCC(C)C1,14,42:04203:6:Z1685575087;42:04222:6:Z1683118924;42:04223:6:Z1684852947;
CC1(C)CCCCC1=O,86,42:04203:6:Z4111358036;42:04203:6:Z4111367620;42:04203:6:Z5054943360;
c1ccc2c(c1)CC1(CCCC1)C2,57,42:04203:6:Z4347016632;42:04204:1:Z4352932768;42:04206:4:Z4257203055;
Oc1ccnc2c(F)c(Cl)ccc12,27,42:04203:6:Z2985003546;42:04206:1:Z1279851248;42:04218:5:Z3752412883;
Cn1c(=O)[nH]c2ccccc2c1=O,28,42:04203:6:Z3500233031;42:04204:7:Z3500232864;42:04207:8:Z4034010491;
CC1(C)CC=CC(=O)C1,8,42:04203:6:Z4223793613;42:04203:7:Z4536361328;42:04222:9:Z4223788031;
Cn1c2ccccc2c2ccsc21,62,42:04203:6:Z4054778366;42:04203:6:Z4054877736;42:04203:6:Z4053222631;
O=S1(=O)CCNC1,135,42:04203:7:Z4771207815;42:04204:5:Z4771849201;42:04204:9:Z4771646628;
c1ccc2c(c1)CCC1(CCNCC1)C2,36,42:04203:7:Z4022326008;42:04205:6:Z2483547361;42:04210:0:Z2483534903;
Cc1c(Cl)ccc2scnc12,2,42:04203:7:Z3092888719;42:04212:1:Z4386818459;
c1cc2nccn2cn1,82,42:04203:7:Z3077125000;42:04204:9:Z3076431941;42:04209:0:Z3076371323;
c1ccc2c3c([nH]c2c1)CNCCS3,65,42:04203:7:Z3598199441;42:04203:7:Z3817541430;42:04205:1:Z4934547147;
Oc1ncnc2ncccc12,53,42:04203:7:Z3636846822;42:04204:7:Z4224886921;42:04204:7:Z4230675128;
Cn1nnc2c(=O)[nH]cnc21,18,42:04203:7:Z2442444506;42:04206:5:Z2504045399;42:04209:8:Z2991657720;
C1CNC2CCC3(CC2C1)OCCO3,80,42:04203:7:Z3395794867;42:04206:0:Z3610551267;42:04208:7:Z3610548806;
Cn1[nH]c2ccccc2c1=O,15,42:04203:7:Z2951463490;42:04208:5:Z3313366424;42:04221:5:Z2951464642;
Cc1cc(=O)[nH]n1C,139,42:04203:7:Z1665660830;42:04205:2:Z4198871964;42:04205:2:Z2981582698;
Fc1cccc2c1OCO2,10,42:04203:7:Z4223306957;42:04206:7:Z4313295070;42:04207:3:Z3347802748;
Cc1ccc(Cl)c2cccnc12,76,42:04203:7:Z1958561763;42:04204:2:Z3870528239;42:04204:2:Z3870537559;
CN1CC2CCC(C2)C1,35,42:04203:8:Z2926618183;42:04204:3:Z4636100876;42:04205:5:Z2928170224;
C=C1CC2NCCC12,11,42:04203:8:Z5021984303;42:04218:3:Z5021983479;42:04220:1:Z4999802327;
Cc1cc2cc[nH]c(=O)c2n1C,18,42:04203:8:Z3339317308;42:04206:2:Z3339317979;42:04207:5:Z3339318103;
c1ccc2c(c1)CNc1ccccc1-2,33,42:04203:8:Z2275481347;42:04211:8:Z4114626083;42:04211:8:Z2067528244;
Fc1ccc(Cl)c2c1CCCN2,55,42:04203:8:Z3085776884;42:04204:3:Z4131952399;42:04206:3:Z2326380091;
CC1(C)Cc2ncsc2C(C)(C)C1,19,42:04203:8:Z2982218391;42:04204:4:Z2921858169;42:04205:1:Z2957683749;
Cc1c(Cl)cc(Cl)c2nccc(=O)n12,37,42:04203:8:Z1248783771;42:04206:6:Z1362505073;42:04220:0:Z1629351336;
O=C1Nc2ccccc2S(=O)(=O)N1,38,42:04203:8:Z1348311693;42:04204:2:Z3513136051;42:04208:6:Z4308226101;
C1CCC2CCC(C1)N2,49,42:04203:8:Z4970713594;42:04204:3:Z4448022161;42:04204:8:Z4055524371;
NC1c2ccccc2CC12CCNCC2,45,42:04203:8:Z4910665153;42:04205:1:Z4907791419;42:04208:2:Z4908114158;
NC1=Nc2nc3ccccc3n2CN1,13,42:04203:8:Z2830824844;42:04206:0:Z3253993666;42:04211:5:Z3292228955;
CC1CC(=O)NC(=O)N1,59,42:04203:8:Z3211460888;42:04203:8:Z3211460890;42:04203:8:Z3211460901;
C1=Nc2ccccc2C1,15,42:04203:8:Z1335706383;42:04206:3:Z1229676184;42:04213:0:Z1251382736;
Nc1ncc(N)c(Cl)n1,25,42:04203:8:Z3018938716;42:04212:7:Z3832018959;42:04218:0:Z3019329006;
c1ccc2c(c1)sc1ccsc12,46,42:04203:8:Z109605920;42:04204:8:Z1371018173;42:04205:2:Z927355840;
CN1CNC(=O)c2ccccc21,12,42:04203:9:Z2830819884;42:04209:5:Z1431499911;42:04228:0:Z1728128031;
CC1CCC2CCCNC2C1,63,42:04203:9:Z3641468877;42:04206:4:Z3760310828;42:04207:5:Z4654744160;
CC1CC(=O)NN1,18,42:04203:9:Z3312429245;42:04208:5:Z3312434481;42:04214:2:Z280106218;
C1CC2(C1)CC1CCC(C2)N1,5,42:04203:9:Z4593232995;42:04206:1:Z4592854412;42:04216:2:Z4594337223;
O=c1[nH]cnc2c(F)cccc12,13,42:04203:9:Z2898382682;42:04206:1:Z2898381543;42:04210:3:Z2898382606;
c1ncc2sncc2n1,34,42:04203:9:Z2770319179;42:04205:8:Z2769458724;42:04209:5:Z2852698336;
Cc1nc2ccccc2cc1O,42,42:04203:9:Z4188110905;42:04207:9:Z4136713881;42:04209:2:Z4136607229;
Cc1cc2ncsc2cc1F,41,42:04203:9:Z4216760973;42:04204:3:Z3369596654;42:04213:5:Z2987457183;
Cn1c(=N)sc2ccccc21,38,42:04203:9:Z4061920441;42:04206:2:Z4061920682;42:04210:5:Z4061920518;
c1ccc2c(c1)[nH]c1ncncc12,44,42:04203:9:Z2272449423;42:04208:2:Z3346271597;42:04208:5:Z2272135173;
Cc1oc2ccccc2c1C,128,42:04203:9:Z2710094347;42:04205:1:Z4591357063;42:04205:3:Z1995341674;
O=S1(=O)CCNc2ccccc2C1,106,42:04203:9:Z4647780269;42:04204:9:Z4394884683;42:04204:9:Z4402166245;
c1nc2c[nH]cnc-2n1,5,42:04203:9:Z1191219777;42:04254:9:Z1162711167;42:04256:8:Z1126950744;
c1ncc2c(n1)CSC2,5,42:04204:0:Z4027473464;42:04204:0:Z2612496297;42:04231:2:Z2852214365;
O=c1[nH]cnc2cc(Cl)c(Cl)cc12,4,42:04204:0:Z1966281843;42:04205:4:Z2043621125;42:04212:8:Z2205132853;
c1ccc2nc3sccc3cc2c1,9,42:04204:0:Z1673517901;42:04219:4:Z2334021869;42:04229:8:Z353251254;
Cc1ncnc2cccc(F)c12,31,42:04204:0:Z4344529548;42:04205:4:Z4638534092;42:04205:9:Z4344531387;
Fc1cccc2c1C1(CCCC1)CN2,44,42:04204:0:Z3828396294;42:04205:4:Z1635207083;42:04206:7:Z1722849509;
Cc1cn2ncsc2n1,148,42:04204:0:Z3831735619;42:04204:2:Z3562025760;42:04204:3:Z1002340372;
O=C1CCCCc2ccccc2N1,43,42:04204:0:Z4537002244;42:04209:3:Z4255770736;42:04209:5:Z4257925049;
Clc1nnc2ccccn12,15,42:04204:0:Z3816285977;42:04204:5:Z3816295322;42:04205:4:Z3816297220;
O=C1Nc2ccccc2OC1(F)F,47,42:04204:0:Z2206635119;42:04204:0:Z2230217635;42:04208:1:Z2297665894;
Cn1ncc2nccc(Cl)c21,78,42:04204:0:Z3559603464;42:04204:2:Z2972111877;42:04205:5:Z2973623028;
Nc1nn[nH]n1,59,42:04204:0:Z3046647120;42:04204:8:Z4183660581;42:04205:1:Z3047436646;
Oc1cccc2nc[nH]c12,1,42:04204:0:Z4150931637;
O=C1CN2CNC(=O)C2CN1,22,42:04204:0:Z3337582929;42:04210:2:Z3629919023;42:04211:6:Z3337582570;
c1cc2cc3c(cc2[nH]1)OCCO3,12,42:04204:0:Z236535336;42:04204:9:Z1798084782;42:04206:4:Z791974596;
Fc1cc(F)c2c(c1)C1(CCC2)CC1,16,42:04204:0:Z4004477890;42:04204:6:Z4258452386;42:04215:7:Z3506331374;
c1ccc2c(c1)CCC1(CCOCC1)O2,45,42:04204:0:Z3360804934;42:04204:0:Z3359614310;42:04205:2:Z2877961697;
O=c1ccnc2[nH]cnn12,45,42:04204:0:Z2676717164;42:04204:8:Z4377373108;42:04207:6:Z2676716247;
CC1(C)CCC2(CCC2)CC1,9,42:04204:1:Z4391006199;42:04218:3:Z4390921582;42:04235:3:Z4399458886;
Clc1ccc[nH]1,126,42:04204:1:Z3189146837;42:04204:1:Z3206546146;42:04205:0:Z3189625541;
Cn1cncc1N,32,42:04204:1:Z4254692399;42:04206:8:Z4254697323;42:04207:2:Z4254701148;
CC1(C)COC=N1,79,42:04204:1:Z4961949887;42:04205:4:Z4267991220;42:04207:2:Z4265610852;
Cc1cc(C)c2ncsc2c1,83,42:04204:1:Z2851444579;42:04204:3:Z4074796314;42:04205:9:Z606748026;
Clc1cccc2c1NCCN2,47,42:04204:1:Z2636359521;42:04206:4:Z1716804278;42:04207:6:Z5011499140;
c1c2c(nc3c1CCC3)CCCC2,21,42:04204:1:Z3885798202;42:04216:1:Z371308296;42:04223:9:Z3885797841;
Cc1ncc2c3c(sc2n1)CC(C)CC3,16,42:04204:1:Z1051032650;42:04209:9:Z1765308189;42:04219:3:Z1212744438;
CC1(O)CNC(=O)NC1=O,18,42:04204:1:Z3211190573;42:04210:7:Z3211117849;42:04223:1:Z3211207764;
FC1(F)CC12CCCc1ccccc12,18,42:04204:1:Z3508398861;42:04210:5:Z3508011853;42:04216:1:Z3508332802;
CC1(C)COCCc2nncn21,3,42:04204:1:Z3859901132;42:04270:9:Z3859901081;42:04282:6:Z3859900993;
CC1(C)CCCS1(=N)=O,92,42:04204:1:Z3699017142;42:04204:5:Z3699017312;42:04205:0:Z3520596371;
Cc1ccc2c(Cl)cc(Cl)cc2n1,8,42:04204:1:Z372449116;42:04233:0:Z1629386433;42:04234:6:Z1516571439;
CC1CC2CCCC2C1,16,42:04204:1:Z2262957147;42:04205:6:Z2262839317;42:04208:8:Z2257360956;
FC1(F)C2CCCNC21,5,42:04204:1:Z3435707960;42:04224:0:Z3534892162;42:04235:6:Z4875402529;
C1CC2NCC1C1CNCC21,18,42:04204:2:Z2827262846;42:04205:3:Z4054694055;42:04215:5:Z2712240071;
Cc1sc2nn[nH]c(=O)c2c1C,21,42:04204:2:Z1465167775;42:04210:2:Z1465172210;42:04212:8:Z1899742553;
O=C1CC2CC3(CCC3)CN2C(=O)CN1,2,42:04204:2:Z4009026497;42:04267:4:Z4208575052;
Nc1cc[nH]c(=O)n1,25,42:04204:2:Z1872287806;42:04215:1:Z3353052109;42:04216:3:Z1974337913;
C1CC2NCCNC2C1,12,42:04204:2:Z4576694670;42:04216:6:Z4600693302;42:04226:2:Z4575646079;
FC1(F)CC=CCC1,7,42:04204:2:Z4223517354;42:04228:8:Z4223515735;42:04231:4:Z4223515063;
Cc1ccnc2c1c(=O)n(C)c(=O)n2C,20,42:04204:2:Z1486236021;42:04204:3:Z2641224820;42:04211:8:Z1547933360;
N=c1cccc[nH]1,39,42:04204:2:Z806077146;42:04207:6:Z1371197911;42:04209:9:Z3341028094;
c1ccc2c(c1)CCC21CCOCC1,38,42:04204:2:Z4888498733;42:04207:6:Z4888467745;42:04209:9:Z4960512336;
c1cnc2c(c1)ccc1cc[nH]c12,29,42:04204:2:Z3893045805;42:04204:5:Z3893045159;42:04215:7:Z4087304580;
CC1CCCCS(=O)(=O)N1,15,42:04204:3:Z4216889327;42:04219:2:Z4216888010;42:04220:8:Z4216892119;
C1CNCC2(C1)CCN2,23,42:04204:3:Z2703362916;42:04207:2:Z1856013298;42:04210:9:Z2949249859;
O=c1[nH]c(=O)c2cc(F)c(F)cc2[nH]1,17,42:04204:3:Z1503837322;42:04219:7:Z1503913247;42:04225:6:Z1503891155;
O=S1(=O)c2ccccc2C2CNCC21,4,42:04204:3:Z5024033721;42:04225:2:Z5017957306;42:04281:1:Z5017953635;
O=C1Nc2cc(F)ccc2NC12CCC2,8,42:04204:3:Z4285631716;42:04217:5:Z2873975674;42:04231:4:Z2873978042;
OC12CC3CC(C1)CC(O)(C3)C2,10,42:04204:3:Z4308107919;42:04204:3:Z4469658714;42:04204:3:Z4307204713;
Cc1nc2nccc(=O)n2[nH]1,33,42:04204:3:Z3340001850;42:04207:2:Z4663250011;42:04207:9:Z3340001662;
CC12CC3CC(C1)CC(C)(C3)C2,24,42:04204:3:Z2911560904;42:04204:9:Z3597801207;42:04204:9:Z3597804740;
O=C1CCS(=O)(=O)c2ccccc21,55,42:04204:3:Z3403250767;42:04205:2:Z3544678267;42:04208:9:Z3818006866;
O=c1[nH]ncc2[nH]ncc12,5,42:04204:3:Z2982144063;42:04223:4:Z3337709817;42:04230:8:Z3799376852;
Cc1cc(C)c2c(C)c[nH]c2c1,88,42:04204:3:Z4219560565;42:04206:6:Z3356445369;42:04206:7:Z3353779857;
CN1C=NC(=O)C1O,38,42:04204:3:Z4219560565;42:04208:1:Z4219558916;42:04209:2:Z4219547518;
Cc1nnc2n1CCNC2,56,42:04204:3:Z3497699488;42:04205:0:Z2353827188;42:04206:1:Z2295752890;
Cc1ccc(Cl)c2c1NCCC2,46,42:04204:3:Z4129845932;42:04208:6:Z4376751774;42:04209:5:Z2326378135;
O=c1cc[nH]c2ncnn12,24,42:04204:3:Z3815065479;42:04214:5:Z2769238508;42:04214:6:Z1513956020;
Cc1nn2cnnc2nc1O,21,42:04204:4:Z1508542488;42:04205:7:Z1143248133;42:04211:6:Z1143248040;
Oc1ncnc2cnccc12,55,42:04204:4:Z3558605060;42:04205:0:Z3558781968;42:04205:0:Z3558801600;
CN1CCCNC1=O,150,42:04204:4:Z3166584547;42:04204:8:Z3166583634;42:04207:0:Z3537116232;
Fc1cc(Cl)c2[nH]ccc2c1,35,42:04204:4:Z5063735553;42:04204:4:Z5063735167;42:04204:4:Z5063734410;
Cn1cnc2ccsc2c1=O,25,42:04204:4:Z2442179859;42:04208:2:Z226521424;42:04211:5:Z1796654591;
C=C1CCOCC1,28,42:04204:4:Z4251360457;42:04204:5:Z3816295322;42:04213:7:Z3809526680;
CC1CCCc2sccc21,4,42:04204:4:Z2286133266;42:04207:0:Z3361895679;42:04241:8:Z2378064228;
CN1C(=O)NC2CC1Oc1ccccc12,12,42:04204:4:Z3548001868;42:04230:0:Z4024863828;42:04245:1:Z3789341389;
c1ccc2c(c1)CCC1NCCOC21,37,42:04204:5:Z4392268263;42:04204:5:Z4392268374;42:04204:5:Z4392268282;
Oc1nnc2ccccn12,27,42:04204:5:Z4453422459;42:04208:5:Z4252385393;42:04219:4:Z4252391034;
CC1(C)CCc2ccccc2N1,80,42:04204:5:Z2323949429;42:04205:2:Z4339074007;42:04205:6:Z4239223850;
Nc1cnon1,54,42:04204:5:Z4770130645;42:04210:0:Z4770224280;42:04210:6:Z4770798529;
Cn1cnc2sc3c(c2c1=O)CCCC3,9,42:04204:5:Z2380916661;42:04231:7:Z112276582;42:04234:8:Z2991297275;
Cc1ncncc1Cl,38,42:04204:5:Z3503012765;42:04207:7:Z3503013072;42:04208:5:Z3503017168;
Cc1ccc2c(c1)N(C)CCN2,169,42:04204:5:Z3712293868;42:04204:7:Z4175530123;42:04205:2:Z3653219453;
Fc1cc(Cl)c2c(c1)CCC2,26,42:04204:5:Z4635996139;42:04204:5:Z4635996133;42:04212:1:Z4635995862;
Cc1cccc2c1NCCC2=O,3,42:04204:5:Z2898734148;42:04256:2:Z4981880181;42:04282:2:Z4000405494;
c1ccc2c(c1)CCCc1nccn1-2,48,42:04204:5:Z4488398562;42:04210:0:Z2928405962;42:04210:4:Z2610500046;
C1CC2CC(C1)CC1(C2)OCCO1,39,42:04204:5:Z4216785104;42:04205:1:Z4213732896;42:04205:7:Z4212208732;
Clc1ccc2c(c1Cl)NCCC2,37,42:04204:5:Z1885828213;42:04205:8:Z1885830881;42:04207:9:Z1885831646;
O=c1cc2c(n[nH]1)-c1ccccc1C2,12,42:04204:6:Z2442703904;42:04207:3:Z2442433266;42:04225:3:Z2442433048;
O=C1NCOc2ccccc21,16,42:04204:6:Z839916588;42:04218:8:Z48992529;42:04221:4:Z2830823720;
Cc1cc2n[nH]c(=O)n2c2ccccc12,10,42:04204:6:Z2442373382;42:04211:8:Z2442373175;42:04222:0:Z2442373421;
O=S1(=O)NCc2cc(Cl)ccc21,34,42:04204:6:Z4222061280;42:04204:7:Z4222059886;42:04204:7:Z4222062879;
CC1(C)CCCNc2ccccc21,39,42:04204:6:Z1836320430;42:04206:1:Z2870730298;42:04212:6:Z1539253535;
O=c1[nH]c2cc(Cl)ccc2o1,11,42:04204:6:Z1817655113;42:04209:7:Z1561024637;42:04221:4:Z1738786141;
CC1CNc2ccccc2C1=O,44,42:04204:6:Z4344830937;42:04207:0:Z4344822725;42:04207:3:Z4344818748;
O=C1NC2CC(N1)c1cnccc1O2,9,42:04204:6:Z3547952626;42:04208:6:Z3547986548;42:04216:2:Z3548026923;
CN1C(=O)NS(=O)(=O)c2ccccc21,17,42:04204:7:Z2589319736;42:04218:2:Z2589319466;42:04219:9:Z4187798259;
N=S1(=O)CCC2(CC2)CC1,46,42:04204:7:Z4477008704;42:04205:9:Z4477020106;42:04209:1:Z4477015615;
C1=Nc2ccccc2C2CC=NN12,2,42:04204:7:Z2112335702;42:04207:8:Z1828604983;
Cc1cc2cncnc2o1,18,42:04204:7:Z4379741857;42:04208:8:Z2178557415;42:04209:6:Z1568200288;
Fc1cccc2[nH]ncc12,10,42:04204:7:Z1340449391;42:04216:4:Z1340449325;42:04239:0:Z2148019525;
Cn1cnc2ncccc21,3,42:04204:7:Z4871567001;42:04246:0:Z4871567246;42:04274:7:Z4871566972;
O=S1(=O)CCc2ccccc2N1,13,42:04204:7:Z2994007398;42:04205:1:Z3500023554;42:04220:4:Z2994006297;
Cc1nn(C)c(=O)[nH]1,12,42:04204:7:Z4134214136;42:04212:2:Z4137540852;42:04221:0:Z4137551182;
Clc1c2c(nc3ccccc13)CCCC2,5,42:04204:7:Z2179150814;42:04223:5:Z2179801201;42:04249:0:Z2358752630;
Cc1n[nH]c2c(=O)[nH]cnc12,15,42:04204:7:Z4208984344;42:04215:4:Z4208983778;42:04217:3:Z4208984955;
c1ccc2c(c1)Cc1ccccc1S2,4,42:04204:7:Z3815905449;42:04234:2:Z3508466765;42:04234:2:Z3508459879;
CC12CC(C1)C1(COC1)O2,13,42:04204:8:Z3641224725;42:04204:9:Z4161271065;42:04256:2:Z4166254267;
CC12CCNCC1C2,1,42:04204:8:Z4508906110;
Cc1ccnc(C)c1C,37,42:04204:8:Z3874513552;42:04204:8:Z1442058123;42:04204:8:Z3874508659;
O=S1(=O)CC2(CCNCC2)CN1,68,42:04204:8:Z3790880958;42:04206:5:Z3790874599;42:04207:8:Z3790877739;
O=C1CCC2(CCOCC2)CN1,23,42:04204:8:Z2595254312;42:04209:4:Z2595256114;42:04221:3:Z2595257075;
Cc1ncc2c3c(sc2n1)CCCC3,61,42:04204:8:Z1272370312;42:04207:8:Z2479317964;42:04209:1:Z785225758;
Cn1ccc(N)cc1=O,6,42:04204:8:Z4223051938;42:04216:4:Z4223201832;42:04246:9:Z4526174124;
O=C1CNC2(CNC2)CN1,3,42:04204:8:Z2841921967;42:04245:5:Z2841927603;42:04286:9:Z4155735379;
CC1(C)CCCNS1(=O)=O,12,42:04204:8:Z3339850288;42:04211:0:Z3339850894;42:04230:5:Z3339851068;
Cc1ccc2c(c1)CNCC2(C)C,101,42:04204:8:Z2455533581;42:04206:7:Z1464203879;42:04207:6:Z3322603980;
Cc1cccc2sc(=O)[nH]c12,6,42:04204:8:Z3339990123;42:04207:3:Z3339990608;42:04228:1:Z3342860725;
Clc1nc[nH]c1Cl,10,42:04204:9:Z2179548639;42:04213:2:Z2179548631;42:04228:4:Z1863636928;
CC1CCC=CO1,40,42:04204:9:Z3097719929;42:04205:1:Z3094592555;42:04209:9:Z3094592039;
CC1COCC(C)(C)N1,18,42:04204:9:Z4274247885;42:04208:0:Z4274255568;42:04219:5:Z4274256198;
c1ccc2c3c(ccc2c1)CCCCO3,29,42:04204:9:Z1460301006;42:04212:7:Z2906361856;42:04214:6:Z1368721886;
Cc1ccc2c(c1)C1CN(C)CCC1N2,64,42:04204:9:Z3678656092;42:04204:9:Z2290258103;42:04205:7:Z3090125688;
O=C1NCCNc2ccsc21,23,42:04204:9:Z1592940386;42:04206:2:Z4264315790;42:04207:8:Z1725346583;
Clc1ccc2nccc(Cl)c2c1,7,42:04204:9:Z4645414454;42:04244:7:Z4948433582;42:04248:8:Z2474622967;
O=C1NCNc2ccc(F)cc21,8,42:04204:9:Z1537046222;42:04210:4:Z1517044272;42:04228:2:Z3337561393;
CC1=CCN(C)C(=O)N1C,19,42:04204:9:Z46770258;42:04206:8:Z46770263;42:04220:4:Z1162573946;
CC1(C)CS(=O)CCN1,65,42:04204:9:Z1958280587;42:04205:3:Z2835515043;42:04205:7:Z1863647021;
