fragment_smiles,occurences,example_ligands
C1CN2CCN1CC2,65,197:19701:8:Z4294663576;197:19702:5:Z4286728862;197:19702:9:Z2838789250;
O=C1CCCCCCC1,33,197:19701:8:Z3172733363;197:19703:6:Z3873673114;197:19705:0:Z3172731117;
C1CC2COCC3(CNCOC3)N2C1,244,197:19701:8:Z3599109859;197:19701:8:Z3609476602;197:19703:0:Z3599106312;
c1cc2c(cn1)N1CCC(C1)N2,71,197:19701:8:Z3583217184;197:19702:0:Z4308194288;197:19703:4:Z3583212933;
O=C1NS(=O)(=O)N2CCCCC12,39,197:19701:8:Z4917143076;197:19703:9:Z4917142886;197:19706:0:Z3343623511;
Cc1cccc2c(O)ccnc12,109,197:19701:8:Z1734600077;197:19701:9:Z3290264215;197:19702:1:Z4069852102;
O=c1ccc2cnoc2[nH]1,16,197:19701:8:Z4385632261;197:19703:7:Z4385637907;197:19707:0:Z4385634526;
NC1CC2(C1)CC1(CCC1)C2,67,197:19701:8:Z3514036111;197:19702:8:Z3513744510;197:19705:4:Z4062573354;
c1cc2cc3c(cc2[nH]1)OCCO3,14,197:19701:8:Z2018123271;197:19703:1:Z1412614462;197:19717:7:Z1397647845;
C1CC2OCCC2CN1,278,197:19701:8:Z4110466452;197:19702:0:Z2433944765;197:19702:1:Z4642179410;
c1ccc2c(c1)CNC1(CC1)C2,49,197:19701:8:Z3715749038;197:19701:8:Z3715747320;197:19703:8:Z3655874610;
c1ccc2c(c1)CCNC21CCC1,71,197:19701:8:Z4251624573;197:19703:2:Z2996355547;197:19703:9:Z4100799744;
Cc1oc2ncncc2c1C,41,197:19701:8:Z1638636144;197:19707:8:Z1546903333;197:19711:8:Z1227841147;
Fc1ccc2c(c1F)NCCC2,116,197:19701:8:Z4113979215;197:19702:8:Z1885479039;197:19703:3:Z1885482646;
CC12CNCC1(C)CNC2,300,197:19701:8:Z2707672076;197:19702:5:Z3133163805;197:19702:8:Z2707671545;
c1nc2cc3c(cc2s1)OCCCO3,33,197:19701:8:Z67698545;197:19701:9:Z4991793097;197:19704:6:Z2255654780;
CN1CCNCC12CCCCC2,88,197:19701:8:Z2909388663;197:19702:7:Z2493803766;197:19703:6:Z2909363349;
FC1(F)CNC1,69,197:19701:8:Z3372194195;197:19702:4:Z3201676998;197:19702:7:Z3080065376;
Cn1cc(F)c(=O)[nH]c1=O,4,197:19701:8:Z4216337731;197:19707:8:Z4216339343;197:19720:0:Z4216338144;
Cc1ncc2c3c(sc2n1)CCCCC3,19,197:19701:8:Z1316723504;197:19706:0:Z368566706;197:19715:5:Z2199667244;
c1n[nH]c2c1C1CCCC(C2)N1,38,197:19701:8:Z4261559323;197:19703:8:Z4261568316;197:19705:3:Z4271072579;
Fc1cc(F)c2c(c1)NCCC2,137,197:19701:8:Z2016413414;197:19702:6:Z2189711907;197:19703:6:Z1680850293;
CC1CNc2ncnn2C1,51,197:19701:8:Z3086588778;197:19703:5:Z3086586996;197:19703:8:Z3086588618;
CC1CC(C)NC(C)C1,84,197:19701:8:Z3208561902;197:19701:8:Z3637894726;197:19702:5:Z3092746040;
Fc1cccn2nccc12,47,197:19701:8:Z4365814411;197:19702:1:Z4365811555;197:19702:7:Z4365810590;
C1CNC2CCC3(CC2C1)OCCO3,112,197:19701:8:Z3610550130;197:19703:0:Z4294967391;197:19703:5:Z3610547408;
CC1CNCCc2ccc(F)cc21,178,197:19701:8:Z3086139409;197:19702:7:Z2477186689;197:19702:8:Z2488916668;
CC1CCc2ncnn21,350,197:19701:8:Z2603190437;197:19702:1:Z2621237787;197:19702:3:Z2623422623;
Clc1cnc2c(c1)CCCN2,77,197:19701:9:Z4132299509;197:19702:9:Z4338745886;197:19705:3:Z4132299245;
CC1CCNCC1F,129,197:19701:9:Z3607141771;197:19702:5:Z3607172669;197:19703:9:Z3324597917;
Cc1cnn2ccc(Cl)nc12,31,197:19701:9:Z3556800724;197:19705:2:Z3557485256;197:19719:9:Z3556509363;
FC1(F)COC1,232,197:19701:9:Z4317260699;197:19702:6:Z4317214282;197:19702:8:Z4329791101;
c1ccc2c(c1)ncc1cncn12,15,197:19701:9:Z2699237489;197:19707:3:Z2698994680;197:19714:2:Z2698724095;
c1ccc2c(c1)OCC21CCNCC1,149,197:19701:9:Z3519470799;197:19702:1:Z4410311566;197:19702:7:Z3697487602;
O=C1NCNc2cc(F)c(F)cc21,7,197:19701:9:Z2351413812;197:19728:3:Z2830960295;197:19728:7:Z2830960468;
Clc1cc(Cl)c2cc[nH]c2c1,132,197:19701:9:Z1842275235;197:19703:1:Z1838729208;197:19703:6:Z1840103800;
Cc1cn2cccc(C)c2n1,178,197:19701:9:Z3673171889;197:19701:9:Z3669060869;197:19703:1:Z4471089899;
CC1CC(O)CCN1,139,197:19701:9:Z4772821426;197:19702:6:Z2814703514;197:19702:9:Z2777651568;
O=c1[nH]cnc2ncsc12,44,197:19701:9:Z4960194578;197:19708:5:Z857679380;197:19709:3:Z803253558;
O=c1nc[nH]c2cc(F)ccc12,29,197:19701:9:Z3513252736;197:19706:3:Z3513252870;197:19709:5:Z1692732053;
O=c1[nH]ncc2c1CCCC2,6,197:19701:9:Z3629959698;197:19707:8:Z3634035152;197:19742:2:Z3634038871;
Cc1cc2c(cc1Cl)NCC2,29,197:19701:9:Z4118605483;197:19703:7:Z4118605130;197:19705:9:Z4118606249;
c1nc2c([nH]1)C1(CCNC1)NCC2,69,197:19701:9:Z3346882546;197:19706:0:Z4054961854;197:19706:4:Z4591245617;
CC1=CC(C)=NS(=O)(=O)N1,104,197:19701:9:Z3820984040;197:19702:2:Z3985636391;197:19702:8:Z3906584796;
Fc1cc(F)c2c(c1)CCN2,169,197:19701:9:Z1460211936;197:19702:5:Z2148298187;197:19702:5:Z1461584601;
Cn1cnc2ccsc2c1=O,28,197:19701:9:Z803240460;197:19702:1:Z654372174;197:19703:0:Z1552127730;
CC1NCCc2cccc(F)c21,190,197:19701:9:Z1239623484;197:19702:0:Z4484130983;197:19703:0:Z1906235468;
CC1CCc2n[nH]cc2C1,278,197:19701:9:Z4095441592;197:19702:0:Z2835050607;197:19702:8:Z2834858309;
c1ccn2c(c1)nc1sccc12,99,197:19701:9:Z1590817180;197:19707:4:Z4590008341;197:19708:1:Z1697907571;
C1CCC23CNCC2(C1)CNC3,69,197:19701:9:Z3346566226;197:19702:5:Z3139569046;197:19703:4:Z3365430217;
Cc1cccc2c1NCCCC2,27,197:19701:9:Z4128425983;197:19701:9:Z4128429607;197:19702:1:Z4342013960;
O=S1(=O)CCCNC1,177,197:19701:9:Z4212295175;197:19702:8:Z3386003203;197:19703:3:Z4265676267;
FC1(F)CNCCO1,103,197:19701:9:Z2227892378;197:19703:3:Z3373512196;197:19703:8:Z4768191453;
Cn1c(Cl)nc2ccccc21,2,197:19701:9:Z5061109565;197:19729:1:Z4991907916;
NC1CCNCC1(F)F,64,197:19701:9:Z3144987452;197:19704:4:Z3144987577;197:19705:0:Z4055378934;
Cc1cc(F)c2c(c1)NCC2,71,197:19701:9:Z3384730712;197:19701:9:Z3143306746;197:19702:4:Z3100158270;
Cc1cccc2scc(Cl)c12,55,197:19701:9:Z1204897273;197:19702:1:Z3701039776;197:19702:2:Z422222370;
Cn1ccc2c1CNCC2,97,197:19701:9:Z4328452739;197:19702:7:Z4328447801;197:19703:9:Z1428084014;
c1occ2c1CCCC2,138,197:19701:9:Z2642154539;197:19704:7:Z2671647324;197:19705:8:Z2964964821;
NC1CCSC2(CCC2)C1,175,197:19701:9:Z4205198585;197:19702:6:Z4206581188;197:19702:6:Z4206872184;
NC1CCCC12CNC2,39,197:19701:9:Z4210681822;197:19702:3:Z4210659575;197:19703:1:Z4210682132;
Cc1ccnc2cccnc12,34,197:19701:9:Z3075744065;197:19705:2:Z3076855763;197:19707:2:Z3079524840;
Oc1ccc2[nH]ncc2c1,46,197:19701:9:Z4311113288;197:19703:3:Z4310806375;197:19706:4:Z4310997459;
O=S1(=O)CC2CCN1C2,104,197:19701:9:Z4021022299;197:19703:8:Z4022744474;197:19704:5:Z4020846302;
Cc1cc(Cl)ccc1Cl,33,197:19701:9:Z2003772989;197:19705:8:Z1497441915;197:19707:0:Z1499917388;
OC1CC2CNCC12,121,197:19701:9:Z2622688450;197:19702:9:Z2604648911;197:19703:0:Z2647139903;
Cc1cc2c(cnn2C)c(=O)n1C,76,197:19701:9:Z2873300489;197:19702:7:Z2873307072;197:19703:2:Z4087516056;
Cc1c(Cl)cc(Cl)c2nccc(=O)n12,109,197:19701:9:Z1195911987;197:19704:3:Z286912674;197:19704:6:Z2410717795;
FC1(F)C2(CCC2)C12CCNCC2,116,197:19701:9:Z3103006422;197:19704:0:Z3134732946;197:19705:2:Z3319139920;
C1CCNOCC1,56,197:19701:9:Z1824312281;197:19703:9:Z2476429672;197:19704:2:Z2476906193;
Fc1cc(Cl)cc2c1NCCC2,47,197:19701:9:Z1362153276;197:19704:2:Z1361748596;197:19704:9:Z1167296584;
c1ccc2c(c1)CC1(CCCC1)C2,28,197:19702:0:Z4448404303;197:19703:0:Z4413714480;197:19704:1:Z4413714785;
O=C1NS(=O)(=O)c2cc(Cl)ccc21,32,197:19702:0:Z2010404137;197:19703:1:Z2010395373;197:19703:9:Z2010405205;
Oc1ccc2c(c1)CCCCN2,38,197:19702:0:Z3055533780;197:19705:0:Z3055530170;197:19705:7:Z3055533275;
Cc1cnc(O)s1,51,197:19702:0:Z2774261681;197:19704:7:Z2769989306;197:19706:1:Z2803199141;
Nc1ncnc2sc3c(c12)CCNC3,85,197:19702:0:Z1831558176;197:19703:7:Z1713453373;197:19704:6:Z1866721357;
Clc1ccc2c(c1Cl)CNCC2,49,197:19702:0:Z3053228152;197:19702:4:Z2622370803;197:19703:8:Z2643871644;
Oc1ccnc2c(F)ccc(F)c12,70,197:19702:0:Z2963548046;197:19705:9:Z3908044550;197:19706:1:Z2454766680;
CC1CCCC(=O)NC1,28,197:19702:0:Z3651578529;197:19702:6:Z3639306216;197:19706:2:Z4431458796;
Cc1n[nH]c(=O)c2coc(C)c12,61,197:19702:0:Z1301067646;197:19704:1:Z1865373743;197:19704:1:Z1589332292;
O=C1C2CC3CC(C2)CC1C3,5,197:19702:0:Z3942219649;197:19725:3:Z4392979784;197:19744:5:Z3576949716;
CN1CCNc2cncnc21,81,197:19702:0:Z4132918465;197:19702:4:Z4132917743;197:19703:3:Z4455824348;
CN1CCc2nc3ccccc3cc2C1,110,197:19702:0:Z1239578889;197:19702:1:Z2718182867;197:19703:4:Z2357860212;
Fc1ccc2c(c1)CCC1(CCCC1)O2,146,197:19702:0:Z5047558008;197:19702:0:Z3620795159;197:19703:5:Z3603011211;
c1ccc2c(c1)[nH]c1cnccc12,51,197:19702:0:Z4198956669;197:19702:2:Z4353564487;197:19703:6:Z4253402714;
O=C1NCCOC2CCCNC12,315,197:19702:0:Z4329898358;197:19702:0:Z3203980688;197:19702:2:Z4315083220;
FC1(F)CCNC2(CC2)C1,92,197:19702:0:Z3518581680;197:19703:1:Z4365508949;197:19704:1:Z4326073456;
Cc1ccc2ccc(Cl)cc2n1,142,197:19702:0:Z2714683270;197:19702:1:Z3704196008;197:19702:2:Z3416651861;
CC1(C)CCc2ccnnc21,24,197:19702:0:Z3870081997;197:19703:2:Z3869744179;197:19703:3:Z3870187785;
O=C1NC(=O)C2CCCC2N1,86,197:19702:0:Z3463209369;197:19702:0:Z3463209374;197:19702:0:Z3463209349;
Cc1cc(N)on1,25,197:19702:0:Z202756198;197:19704:3:Z325419414;197:19710:3:Z151789590;
c1cn2c(n1)NCCCC2,65,197:19702:0:Z4335764468;197:19703:5:Z4335759027;197:19703:9:Z4335764428;
Clc1cnsc1,10,197:19702:0:Z3362179427;197:19722:1:Z3364926034;197:19723:8:Z3362407034;
CC1(C)CC(N)CCN1,38,197:19702:0:Z4643295647;197:19704:4:Z4643295978;197:19705:4:Z4643293309;
CC1CN2CCN1CC2,65,197:19702:0:Z4295771818;197:19702:3:Z4288952513;197:19703:3:Z4291489440;
Cn1c2ccccc2c2ccsc21,88,197:19702:0:Z1144929375;197:19702:5:Z15393525;197:19704:0:Z1657845134;
O=S1(=O)CCCCC12CCOCC2,109,197:19702:0:Z3598087103;197:19702:2:Z3395126677;197:19703:7:Z4124764592;
CC1CNCCC12CCNCC2,163,197:19702:0:Z4539362580;197:19702:8:Z4525661815;197:19704:6:Z4539377936;
C1SC2CNC1C2,68,197:19702:0:Z2960301524;197:19703:8:Z2505408364;197:19704:0:Z2303811645;
c1cn2nccc2nn1,7,197:19702:0:Z3500099908;197:19717:1:Z3500101741;197:19722:4:Z3800227832;
CC1(C)CCCCS1(=O)=O,139,197:19702:0:Z2964644242;197:19702:9:Z2964643088;197:19703:2:Z2946810245;
CC1(C)CNc2ccc(Cl)cc21,19,197:19702:0:Z3671242339;197:19703:6:Z4127184646;197:19703:8:Z4127181872;
CC1(C)CC2(CNC2)C1,63,197:19702:0:Z4076957237;197:19702:2:Z3344616608;197:19703:8:Z3405389098;
O=c1[nH]cncc1Cl,26,197:19702:0:Z1910919096;197:19720:8:Z2088956558;197:19723:3:Z2094376865;
c1nnc2n1CCS2,8,197:19702:0:Z1614790986;197:19713:0:Z1614798611;197:19713:5:Z1614849119;
Oc1cc2ccccc2cn1,109,197:19702:1:Z2707322136;197:19704:0:Z2698275187;197:19704:1:Z3058510998;
CC1(C)CCCc2cnc(Cl)nc21,20,197:19702:1:Z2506431950;197:19702:9:Z2506449881;197:19703:9:Z2506518000;
CC1NC(C)c2ccccc21,76,197:19702:1:Z3803997921;197:19702:6:Z3911393609;197:19703:9:Z3911407606;
Cc1cc2cncnc2o1,29,197:19702:1:Z1502778018;197:19705:5:Z2066143788;197:19706:6:Z2445713094;
C1CC2CC3CNCC3N2C1,61,197:19702:1:Z4277672069;197:19702:6:Z4250712407;197:19705:2:Z4250700948;
OC1CNC2(CCC2)C1,144,197:19702:1:Z3628549176;197:19702:5:Z3407973339;197:19702:8:Z3680288922;
Clc1ccc2c(c1)CCCC2,173,197:19702:1:Z3680491997;197:19702:1:Z3680405722;197:19703:2:Z3836215352;
Cc1ccc2c(c1)OCCCC2,14,197:19702:1:Z1437714915;197:19722:8:Z3361881359;197:19724:3:Z3362439366;
FC1CCc2ccccc2C1,112,197:19702:1:Z2851986393;197:19704:4:Z4255783743;197:19706:4:Z3579572246;
O=c1[nH]ccn2nncc12,14,197:19702:1:Z4149357634;197:19704:9:Z4148564676;197:19707:0:Z4149434355;
Clc1cccc2c1CNCCO2,68,197:19702:1:Z5008345546;197:19705:1:Z5007002821;197:19707:1:Z5004236314;
Nc1ncc2[nH]cnc2n1,59,197:19702:1:Z1675305931;197:19702:6:Z1675227369;197:19706:2:Z1675285092;
Clc1ccc2cn[nH]c2c1,56,197:19702:1:Z3550719386;197:19702:4:Z4092944258;197:19704:5:Z4056260806;
O=C1NS(=O)(=O)c2cccc(F)c21,38,197:19702:1:Z1994023637;197:19702:8:Z1994024814;197:19705:2:Z1994024160;
Oc1ncnc2cnccc12,24,197:19702:1:Z3557299251;197:19702:2:Z3558199626;197:19703:6:Z3557053608;
CC1(O)CNC1,54,197:19702:1:Z1875124873;197:19704:5:Z4875751184;197:19705:8:Z1875129783;
O=C1CN2CNC(=O)C2CN1,3,197:19702:1:Z3337580455;197:19732:5:Z3337583086;197:19772:5:Z3337583096;
NC1CNCC12CCC2,72,197:19702:1:Z3278076145;197:19703:3:Z3044347630;197:19703:3:Z3639234596;
O=c1[nH]ccc2ccc(Cl)cc12,135,197:19702:1:Z4351046276;197:19702:4:Z4350611079;197:19702:6:Z4349285633;
c1[nH]nc2c1CCOC2,12,197:19702:1:Z4134200201;197:19704:4:Z4134198774;197:19705:6:Z4134200633;
Cc1nc2cc(Cl)ccc2[nH]1,123,197:19702:1:Z4492617412;197:19703:0:Z4477731841;197:19703:7:Z4477729402;
c1cc2n(n1)CC1(CC1)C2,138,197:19702:1:Z3669343130;197:19702:4:Z3671285347;197:19702:6:Z3629274484;
O=c1cnnc2scnn12,14,197:19702:1:Z24595110;197:19703:3:Z1139820790;197:19704:1:Z3339105014;
CC1(C)OC2C3CCC(C3)C2O1,158,197:19702:1:Z4186455271;197:19702:2:Z4604076373;197:19702:2:Z4113074505;
O=c1ccoc2cc(Cl)ccc12,134,197:19702:1:Z2373263065;197:19702:1:Z2373258689;197:19704:1:Z2373054397;
O=C1CCc2c(F)cccc21,24,197:19702:1:Z2095604994;197:19706:3:Z2095609522;197:19708:1:Z2095599487;
Fc1ccc2c(c1F)OCCN2,108,197:19702:1:Z2356964924;197:19703:8:Z2641620642;197:19703:9:Z2356965664;
C1CNC2(CCOCC2)CN1,170,197:19702:1:Z4088990370;197:19702:8:Z4030221166;197:19703:2:Z4088989877;
Clc1ccc2sncc2c1,60,197:19702:1:Z2979817080;197:19702:2:Z4142716529;197:19703:4:Z3672124816;
O=c1ccnc2[nH]cnn12,128,197:19702:1:Z2676711525;197:19702:5:Z2676711961;197:19703:2:Z2676711483;
CC1(C)CCC2(CC2)c2ccccc21,48,197:19702:1:Z2201777856;197:19704:0:Z2201213303;197:19706:0:Z2228617335;
C1CC2(CCO2)CN1,38,197:19702:1:Z4265294765;197:19702:3:Z4272434301;197:19708:1:Z4266053743;
O=C1CC2CCC2N1,49,197:19702:1:Z3384808028;197:19702:2:Z3384804307;197:19706:2:Z3873893342;
Nc1ncnc2sccc12,9,197:19702:1:Z3390585995;197:19706:7:Z3389109223;197:19707:5:Z3391106276;
O=C1CCC2NCCN12,50,197:19702:1:Z4243970267;197:19702:4:Z4609029712;197:19702:8:Z3085748203;
c1cc2cc3c(cc2o1)OCO3,2,197:19702:1:Z841076936;197:19717:1:Z841076942;
c1cnc2c(c1)CCCCC2,57,197:19702:1:Z2373184223;197:19702:4:Z2373187149;197:19703:2:Z2373187227;
c1ccc2c(c1)CC1(CC1)C2,71,197:19702:1:Z4113470500;197:19703:5:Z4109981100;197:19705:0:Z4182943124;
Cc1ncccc1F,5,197:19702:1:Z3829107019;197:19713:6:Z3829300889;197:19723:0:Z3828885492;
CC1CCCCNC1=O,22,197:19702:1:Z3634855823;197:19704:2:Z3631561845;197:19708:5:Z3634933695;
CC1(F)CC2(CNC2)C1,155,197:19702:1:Z4601186313;197:19702:2:Z4600998754;197:19702:4:Z4478542302;
N=S1(=O)CC2(CCNCC2)C1,22,197:19702:1:Z4922316113;197:19709:1:Z4922316335;197:19711:3:Z4922316362;
CC1=CC(C)(C)CCC1,17,197:19702:1:Z4999036656;197:19711:5:Z4999092793;197:19727:9:Z4999344966;
OC1C2CNCC(C2)C1O,147,197:19702:1:Z4143137141;197:19702:3:Z4141333385;197:19703:3:Z4143132450;
OC1CCCNc2ccc(F)cc21,105,197:19702:1:Z2357890246;197:19704:5:Z2357892844;197:19706:9:Z1662920603;
O=S1(=O)CC2(CCC2)CN1,48,197:19702:1:Z3796857252;197:19705:8:Z3796850124;197:19707:1:Z3796838485;
C1NOC2COCC12,81,197:19702:1:Z3609934317;197:19702:5:Z3434400716;197:19702:8:Z3434350142;
FC1(F)CC2(C1)CC1(CNC1)C2,83,197:19702:1:Z4600490866;197:19702:9:Z4466261024;197:19703:9:Z4478591737;
Cc1ccc2cnccc2n1,40,197:19702:2:Z1870341575;197:19703:8:Z3870173159;197:19705:2:Z3869423751;
Fc1cc(F)c2c(c1)NCCO2,70,197:19702:2:Z4127454855;197:19707:8:Z4127457457;197:19709:4:Z4654353451;
c1noc2c1CSCC2,65,197:19702:2:Z4878878887;197:19708:4:Z4389591916;197:19708:9:Z4380702226;
Cc1cn2cc(Cl)nc2s1,68,197:19702:2:Z4093776780;197:19704:9:Z4576397282;197:19708:8:Z4594873197;
Cn1ncnc1N,148,197:19702:2:Z3623089993;197:19703:7:Z3623087884;197:19703:7:Z3621446140;
CC1(C)CNCC1N,61,197:19702:2:Z3044861114;197:19702:7:Z3134992263;197:19702:8:Z3135014234;
CN1CCNCC12CC2,145,197:19702:2:Z4316187434;197:19703:4:Z4313974557;197:19704:2:Z4329672193;
Fc1cc(F)c2[nH]ccc2c1,77,197:19702:2:Z3948933653;197:19705:0:Z3937798267;197:19705:4:Z3829743200;
CC12CC1C2,77,197:19702:2:Z3609517382;197:19702:6:Z3190511928;197:19704:1:Z2778978728;
C1CNc2nn[nH]c2C1,98,197:19702:2:Z1204688536;197:19703:2:Z1204688099;197:19705:7:Z1839724130;
CC1CCCC(N)C1,33,197:19702:2:Z4058680990;197:19703:7:Z4875580792;197:19706:3:Z4421987873;
Cc1nc2c(=O)[nH]ncc2s1,9,197:19702:2:Z4134184945;197:19713:6:Z4134186133;197:19743:4:Z4134184702;
Clc1cc(Cl)c2c(c1)OCCC2,8,197:19702:2:Z1768392788;197:19705:6:Z1676001176;197:19707:8:Z1679053538;
Clc1ccnc2cccnc12,24,197:19702:2:Z4083202471;197:19705:6:Z2614758769;197:19706:5:Z3831961176;
Clc1ncc2sccc2n1,7,197:19702:2:Z4641361546;197:19705:9:Z4641654479;197:19705:9:Z4641654279;
c1ccc2c(c1)NCCC21CC1,44,197:19702:2:Z4277978159;197:19702:8:Z3622740767;197:19703:0:Z3500403088;
Cc1ccc2c(c1Cl)NCCC2,11,197:19702:2:Z4132419494;197:19713:5:Z4132418786;197:19717:9:Z3002282576;
Cc1cc(C)c2ccncc2c1C,13,197:19702:2:Z3561600584;197:19702:9:Z3831429704;197:19719:1:Z3560373038;
O=S1CC2(CNC2)C1,139,197:19702:2:Z4523129771;197:19702:3:Z4407529420;197:19702:9:Z4403163236;
O=C1COC=NN1,70,197:19702:2:Z3602995495;197:19702:2:Z3602997668;197:19705:2:Z4294895891;
O=C1CCC2(CCCO2)CC1,93,197:19702:2:Z4193770655;197:19702:6:Z4194014169;197:19705:9:Z4194021095;
Cc1c(F)ccn2ccnc12,211,197:19702:2:Z4468529484;197:19702:7:Z4462833373;197:19703:1:Z4458982662;
CC1(C)CCc2[nH]ncc2C1,102,197:19702:2:Z5034154918;197:19704:7:Z5035074264;197:19705:0:Z5034508262;
Cc1cc(F)c2c(c1)CCCN2,106,197:19702:2:Z1124034153;197:19703:0:Z737386760;197:19703:6:Z401125976;
c1c2c(nc3c1CCC3)CCCC2,19,197:19702:2:Z647744468;197:19705:7:Z2991704861;197:19709:7:Z3885797555;
Fc1cc2c(cc1F)CCC2,150,197:19702:2:Z4113663996;197:19707:1:Z4114110285;197:19708:5:Z4112925583;
NC1CNC2(CCOC2)C1,66,197:19702:2:Z3520148243;197:19705:9:Z4055653070;197:19708:4:Z3520150070;
OC1CCC(O)C2CCC1N2,44,197:19702:2:Z4157814110;197:19704:3:Z4232475122;197:19708:2:Z3653715666;
Cc1ccc2c(C)cc(=O)[nH]c2c1,10,197:19702:2:Z1272970520;197:19714:3:Z655095174;197:19715:6:Z655094774;
O=S1(=O)CC2(CC2)CN1,31,197:19702:2:Z3634207733;197:19710:4:Z3634048058;197:19716:5:Z3634203317;
Cc1nc2c(s1)NCCCC2,70,197:19702:2:Z3294836530;197:19702:6:Z4338713772;197:19703:0:Z4136780718;
c1nc2c([nH]1)CCC1NCCCC21,75,197:19702:2:Z3584495033;197:19703:2:Z3584499169;197:19703:5:Z4066258638;
Fc1cccc2c1CCCCO2,9,197:19702:2:Z4113240023;197:19706:1:Z4113145289;197:19720:1:Z4113105168;
N=S1(=O)CC2CC1C2,22,197:19702:2:Z4096018588;197:19715:2:Z4248705190;197:19720:1:Z4096015146;
CC1CNc2ccccc2NC1,32,197:19702:2:Z1324254081;197:19711:7:Z2369974799;197:19711:9:Z1337831188;
Clc1ncc2nc[nH]c2n1,86,197:19702:2:Z2977237077;197:19702:5:Z3557804914;197:19703:1:Z2769735308;
Cc1ccc(C)c(O)c1,46,197:19702:2:Z3889401265;197:19703:1:Z4145383004;197:19704:5:Z3994204205;
c1cn2c(n1)SCCC2,36,197:19702:2:Z3381746192;197:19703:5:Z3167174271;197:19703:9:Z3167174370;
O=c1[nH][nH]c(=O)c2[nH]nnc12,16,197:19702:2:Z1413923157;197:19710:6:Z853517836;197:19713:3:Z729700192;
O=c1[nH]ccc2cc[nH]c12,42,197:19702:2:Z1268436276;197:19705:0:Z1268436119;197:19705:1:Z1268435778;
Clc1cccc2ncsc12,65,197:19702:2:Z3607016837;197:19703:0:Z2179743436;197:19703:5:Z1883303030;
Clc1ccc2c(c1)NCCCS2,27,197:19702:2:Z1587792778;197:19705:5:Z1355331668;197:19709:0:Z4128311804;
CC1NCCCO1,29,197:19702:2:Z3055816695;197:19710:1:Z3583378871;197:19714:6:Z3055818888;
Cc1ccc2c(n1)NCC(=O)N2,70,197:19702:2:Z4218120146;197:19703:4:Z4126319328;197:19703:4:Z4126332180;
c1cc2snnc2s1,64,197:19702:2:Z4289895923;197:19707:8:Z4290326263;197:19709:1:Z4288611687;
O=C1NS(=O)(=O)N2CCCC12,29,197:19702:3:Z4917141719;197:19702:3:Z4917147904;197:19707:1:Z3343632741;
Cc1ccc(O)nc1,52,197:19702:3:Z2956446104;197:19704:1:Z2961111590;197:19704:7:Z2946739194;
C1COCCNN1,116,197:19702:3:Z4141564751;197:19702:6:Z3552042246;197:19704:2:Z2640694299;
NC1CCCNC1=O,108,197:19702:3:Z3515570589;197:19702:3:Z3515288754;197:19702:3:Z4057661970;
Clc1cccc2ccsc12,44,197:19702:3:Z3591399707;197:19706:2:Z4314499600;197:19711:1:Z2456014385;
Cn1ncc2c1CNCCC2,186,197:19702:3:Z4263793490;197:19703:1:Z4263817999;197:19706:5:Z4263824419;
O=c1[nH]cnc2scnc12,7,197:19702:3:Z3514381526;197:19719:0:Z3514380876;197:19721:9:Z3514381434;
Clc1csc2cc[nH]c12,21,197:19702:3:Z4639190732;197:19703:5:Z4639083250;197:19711:5:Z4638963222;
CC1(C)CCNCC(C)(C)C1,55,197:19702:3:Z2631683108;197:19702:8:Z2633995414;197:19708:2:Z2645365049;
O=c1cc(O)cc2n1CCOC2,132,197:19702:3:Z4232361826;197:19702:8:Z4319794201;197:19702:9:Z4325078149;
c1cnc2c(c1)OCO2,63,197:19702:3:Z3177711575;197:19703:7:Z3177721023;197:19705:5:Z3177712092;
O=C1c2ccccc2NC2CCCN12,58,197:19702:3:Z4127803714;197:19702:5:Z4127814598;197:19702:8:Z4127811019;
c1ccc2c(c1)NCC1CCCN21,142,197:19702:3:Z3466811339;197:19702:9:Z4125071213;197:19702:9:Z2799885564;
O=C1CCNC(=O)CN1,21,197:19702:3:Z4008996817;197:19702:3:Z4008997114;197:19702:9:Z4208564570;
O=S1(=O)NC=Nc2cccc(F)c21,84,197:19702:3:Z3312110948;197:19702:5:Z4273926344;197:19704:2:Z3312095742;
OC1CC2CNCC1C2,79,197:19702:3:Z4916063431;197:19702:8:Z3644988965;197:19702:8:Z3650554968;
Oc1cc[nH]n1,114,197:19702:3:Z4307365483;197:19702:4:Z4835205048;197:19702:7:Z4307716297;
Cc1cn(C)c(=O)[nH]c1=O,10,197:19702:3:Z2613857639;197:19712:2:Z2613855905;197:19716:3:Z2613859405;
CC1(C)C2CCC13CS(=O)(=O)NC3C2,40,197:19702:3:Z4415221963;197:19702:3:Z4415229150;197:19710:3:Z4415225427;
CC1(O)CNOC1,35,197:19702:3:Z3587229304;197:19705:0:Z3185570414;197:19708:8:Z3698900563;
O=C1NCC2(CCCC2)C(=O)N1,12,197:19702:3:Z3211071127;197:19713:8:Z3210955032;197:19729:3:Z3211021768;
CN1CNC2(CCCCC2)C1=O,12,197:19702:3:Z1160828117;197:19703:9:Z1973477134;197:19710:4:Z1728130228;
Oc1ccc2cc[nH]c2c1,79,197:19702:3:Z4053213167;197:19702:3:Z3741260113;197:19704:1:Z3708266060;
