fragment_smiles,occurences,example_ligands
Cc1cnn2ccncc12,125,0:00000:7:Z3830303716;0:00001:6:Z3828962583;0:00002:8:Z3829869767;
CC1NCCc2ncccc21,212,0:00000:7:Z3648229789;0:00002:0:Z3648226093;0:00002:4:Z3648208196;
CC1=NNC(=O)C2(CCC2)C1,15,0:00000:7:Z3727429562;0:00012:5:Z2790029621;0:00015:8:Z2789991549;
Fc1ccc(F)c2[nH]ccc12,83,0:00000:7:Z4595290579;0:00000:7:Z2282771807;0:00000:9:Z2967161924;
O=C1CCC2(CCCC2)N1,48,0:00000:7:Z2444203276;0:00001:3:Z3873352196;0:00002:2:Z3381850383;
Cc1cnnc(Cl)c1C,177,0:00000:7:Z4003313618;0:00000:7:Z4003312500;0:00001:0:Z2850713141;
O=C1CCNc2cnccc2N1,56,0:00000:7:Z4393756125;0:00001:4:Z4559772168;0:00001:8:Z3040095944;
O=S1(=O)CCC2(CCNC2)CC1,200,0:00000:7:Z3633222101;0:00000:7:Z3561668804;0:00001:0:Z3385370071;
CC1(C)CNCCC(O)C1,363,0:00000:7:Z3385879009;0:00000:7:Z3312359129;0:00000:8:Z2641131918;
O=C1NCCC1O,4,0:00000:7:Z3506001487;0:00020:3:Z2466272288;0:00024:9:Z2466248928;
C1CSC2(CCOCC2)CN1,278,0:00000:7:Z4162433394;0:00001:3:Z2971230640;0:00001:6:Z1717633691;
O=C1NCCc2occc21,183,0:00000:7:Z3602801802;0:00001:6:Z3053576650;0:00001:8:Z3046735805;
c1ccc2c(c1)CNCC21CC1,195,0:00000:7:Z1732666057;0:00001:3:Z1733517127;0:00002:3:Z2595907092;
Nc1c[nH]c(=O)[nH]c1=O,46,0:00000:7:Z2004781723;0:00001:0:Z1269988471;0:00001:5:Z1269815218;
Cn1nc2c(c1N)CNC2,24,0:00000:7:Z3173109388;0:00015:1:Z3173276561;0:00016:5:Z2654950248;
CC1CNCCS1,1826,0:00000:7:Z3474550846;0:00000:7:Z3405849872;0:00000:7:Z2776508143;
Cc1csc(Cl)c1,621,0:00000:7:Z3175936707;0:00001:2:Z2914132005;0:00001:5:Z3597326519;
c1cc2cnsc2cn1,137,0:00000:7:Z4228521413;0:00002:2:Z4229795350;0:00002:3:Z4226799720;
c1cn2cncc2cn1,247,0:00000:7:Z2969315297;0:00001:0:Z3831064762;0:00001:3:Z3831089975;
O=C1CC2CCCC2N1,264,0:00000:7:Z4193360141;0:00001:2:Z4191592505;0:00001:6:Z4215271914;
NC1CCCc2ccccc21,220,0:00000:7:Z3518465426;0:00001:1:Z3342322507;0:00001:3:Z4519645055;
Cc1nccc(O)c1Cl,169,0:00000:7:Z1819828489;0:00001:3:Z4221910046;0:00001:5:Z2283852060;
O=S1(=O)CCC2(CCCN2)C1,173,0:00000:7:Z4232429225;0:00000:8:Z3649455085;0:00002:6:Z3652857628;
CC1(C)CCCc2scnc21,74,0:00000:7:Z2529035689;0:00001:5:Z4061970588;0:00008:5:Z2184384870;
Clc1csnc1Cl,639,0:00000:7:Z4055954572;0:00000:7:Z3164700407;0:00001:0:Z2228787811;
FC1CNCC12CCC2,514,0:00000:7:Z3515389245;0:00001:1:Z3520381559;0:00001:2:Z2897557649;
NC1CC(O)C12CCC2,222,0:00000:7:Z4174567331;0:00000:7:Z4447315282;0:00004:9:Z4448300621;
Cc1cc2c(cc1C)SCCC2,32,0:00000:7:Z2722405743;0:00009:1:Z1747215986;0:00013:2:Z1747276108;
O=S1(=O)CCNC2CCOCC21,63,0:00000:7:Z2436910308;0:00008:3:Z2627669123;0:00012:1:Z2627669142;
C1CC2(CCN1)CCO2,69,0:00000:7:Z4971895132;0:00003:6:Z4971941298;0:00003:7:Z4971891135;
C1CCC2(C1)CNCCO2,423,0:00000:7:Z1439805318;0:00000:7:Z2947451211;0:00000:9:Z1441368234;
CC1CC(N)CCN1,331,0:00000:7:Z4169458871;0:00001:9:Z4054496656;0:00001:9:Z3383005640;
Cc1cc(C)n2ccnc2n1,166,0:00000:7:Z2448885615;0:00001:5:Z1470794914;0:00001:5:Z3364782425;
CN1CC2CCCCC2C1,202,0:00000:7:Z3104419050;0:00000:7:Z3054646333;0:00001:2:Z3192276075;
c1cnc2cn[nH]c2c1,618,0:00000:7:Z4053339426;0:00000:9:Z3360774196;0:00001:0:Z3356365047;
C1=NCCO1,481,0:00000:7:Z4269360399;0:00000:8:Z4268999095;0:00001:0:Z4250361407;
FC1(F)CCCCNC1,172,0:00000:7:Z3806966120;0:00000:9:Z3807221627;0:00001:2:Z3807679264;
FC1Cc2ccccc2C1,199,0:00000:7:Z2444182252;0:00001:7:Z2475465320;0:00002:2:Z2472928621;
Cc1cccc2c1NCCC2,137,0:00000:7:Z850648754;0:00003:0:Z3863910640;0:00003:1:Z3693194592;
Cc1cnc2cnccc2n1,84,0:00000:7:Z2971926257;0:00001:0:Z2971075711;0:00002:0:Z4390527831;
CC1(C)COc2ccccc21,351,0:00000:7:Z3366312761;0:00000:7:Z3361720827;0:00001:1:Z3364376542;
Cc1cc2n(n1)CCCN2,215,0:00000:7:Z2414547949;0:00000:8:Z3583328957;0:00000:8:Z3055358018;
O=c1[nH]cc(Cl)s1,44,0:00000:7:Z3799719595;0:00001:3:Z3799710297;0:00004:4:Z3799712765;
C1CN2CC3(CC3)CC2CN1,230,0:00000:7:Z3834415097;0:00001:7:Z3831564358;0:00002:0:Z3913284045;
CC1CNc2ccccc2O1,218,0:00000:7:Z2255851004;0:00000:8:Z3309460735;0:00001:4:Z4104675152;
Cc1cc2ncccc2[nH]1,210,0:00000:7:Z4230702248;0:00000:7:Z4876291146;0:00001:3:Z4875496235;
Fc1cc(F)c2c(c1)CCCO2,229,0:00000:7:Z2104741069;0:00000:7:Z1739847706;0:00001:5:Z5052164366;
Fc1ccc(F)c2c1CCC2,167,0:00000:7:Z2330263683;0:00000:7:Z4426488012;0:00000:9:Z3339453561;
Clc1ccc2c(c1Cl)CCN2,47,0:00000:7:Z4128107359;0:00001:0:Z3056717383;0:00005:2:Z5034794355;
C1CCC2(CC1)CCCCC2,250,0:00000:7:Z3546181509;0:00001:9:Z3659471890;0:00001:9:Z3708575272;
Cc1ccc2c(c1)CC2,275,0:00000:7:Z2962146521;0:00001:8:Z2766334677;0:00002:9:Z3366494258;
Clc1cccc2ccsc12,124,0:00000:7:Z2444300870;0:00000:9:Z2828532856;0:00000:9:Z2446441105;
c1ccc2c(c1)Cc1ccccc1-2,49,0:00000:7:Z1623372913;0:00001:9:Z1175057811;0:00004:9:Z1499708756;
Cc1ccc2c(c1)NCCC2,145,0:00000:7:Z3406264231;0:00001:0:Z2869873780;0:00001:1:Z1882497830;
Fc1cc2c(cc1F)NCC2,182,0:00000:7:Z4280883720;0:00002:3:Z2392265399;0:00002:5:Z648237984;
CC1=CCCC1=O,68,0:00000:7:Z3790802240;0:00001:2:Z4223968930;0:00002:3:Z4223968917;
CC1(C)CCC2(CCN2)C1,181,0:00000:7:Z4313784203;0:00000:8:Z3996655940;0:00001:3:Z4177033985;
CC1CCc2ccsc2S1(=O)=O,58,0:00000:7:Z2185024598;0:00002:8:Z2713504731;0:00008:4:Z2185008762;
CC1CC2NCCC2O1,271,0:00000:7:Z3863990906;0:00000:7:Z3510966316;0:00002:0:Z3865355502;
CC1CCC(=O)N(C)C1,454,0:00000:7:Z4974999476;0:00001:3:Z4278702999;0:00002:7:Z4278704285;
NC1CCCn2nccc21,91,0:00000:7:Z3134987467;0:00001:7:Z3019007956;0:00002:1:Z4063032778;
OC1CCC(O)C1O,76,0:00000:7:Z4269679686;0:00001:2:Z4269674206;0:00001:2:Z4269692479;
C1=NCC2(CC2)N1,145,0:00000:7:Z3861946311;0:00000:7:Z3861946306;0:00000:7:Z3861946963;
CC1CC2(C1)OCCO2,160,0:00000:7:Z4482631093;0:00001:2:Z4481080373;0:00001:4:Z4481184796;
Cc1nc2cnccc2n1C,112,0:00000:7:Z4228309880;0:00000:9:Z4435964852;0:00001:8:Z4229055277;
C1CC2CNOC2C1,182,0:00000:7:Z3132874462;0:00000:9:Z3100268795;0:00001:0:Z3133452858;
OC1CCc2ccncc21,22,0:00000:7:Z4562279775;0:00004:6:Z4223175333;0:00011:2:Z4224139815;
C1CNCC2(C1)CCSCC2,213,0:00000:7:Z3836553293;0:00000:9:Z2266167623;0:00001:5:Z2364581510;
Nc1cncs1,206,0:00000:7:Z4291679864;0:00000:8:Z4286582808;0:00001:3:Z4291829012;
O=C1CCC2CCCN12,147,0:00000:7:Z4123717860;0:00001:1:Z3844164807;0:00001:2:Z4124548322;
C1CC2(C1)CCNCCN2,243,0:00000:7:Z2874587536;0:00001:3:Z2853811296;0:00001:7:Z2860398547;
O=C1COc2ncncc2N1,95,0:00000:7:Z3558646280;0:00003:8:Z3557120263;0:00004:0:Z4908015112;
Cc1[nH]nc2ncccc12,145,0:00000:7:Z3521141159;0:00000:9:Z4047005254;0:00001:1:Z2231240464;
Cc1cccn2cccc12,123,0:00000:7:Z2959730029;0:00000:9:Z2955676168;0:00001:6:Z2960466122;
Fc1ccc2ccncc2c1,412,0:00000:7:Z4437261586;0:00001:4:Z2975180714;0:00001:8:Z3853023169;
O=C1CCCNCC1,316,0:00000:7:Z3633083573;0:00000:8:Z3633075278;0:00001:1:Z3622374649;
NC12CCCC1(F)CNC2,210,0:00000:7:Z4452970172;0:00000:9:Z4454664557;0:00003:0:Z4449112570;
c1c2c(cc3c1OCCO3)CCC2,20,0:00000:7:Z1896148054;0:00004:9:Z2699768275;0:00004:9:Z2790648010;
O=c1[nH]ccn2ccnc12,97,0:00000:7:Z3206745206;0:00004:9:Z3018860170;0:00008:7:Z2952425619;
c1ncc2occc2n1,93,0:00000:7:Z4226160453;0:00000:9:Z4226734267;0:00001:6:Z4228507066;
CC1(C)CNCC1F,128,0:00000:7:Z4445473357;0:00001:6:Z4445474054;0:00005:1:Z4445472119;
Fc1cccc2cncnc12,238,0:00000:7:Z2434166912;0:00000:8:Z1966619559;0:00000:9:Z1874182471;
CN1CC2NCCCC2C1=O,229,0:00000:7:Z4735757741;0:00002:1:Z4776090328;0:00002:1:Z4735740897;
O=c1[nH]cnc2ccc(Cl)cc12,67,0:00000:7:Z1934614508;0:00001:2:Z4235925351;0:00001:7:Z2720504205;
Nc1ncc2c(n1)CCCC2,178,0:00000:7:Z4303676668;0:00000:7:Z4303959559;0:00000:8:Z3342585384;
c1cnc2cncnc2c1,249,0:00000:7:Z3558123528;0:00002:1:Z3870750642;0:00002:3:Z3043837198;
Fc1ccc2c(c1)CCN2,272,0:00000:7:Z4250587406;0:00001:2:Z2024256022;0:00001:3:Z2012537183;
Clc1ncc2cc[nH]c2n1,108,0:00000:7:Z5061502476;0:00000:8:Z3557784787;0:00001:6:Z3561732903;
Cc1cc2ccoc2cc1C,252,0:00000:7:Z2718840584;0:00001:0:Z2283322844;0:00001:0:Z1716026694;
Clc1ccc2c(c1)CCN2,259,0:00000:7:Z4118873338;0:00001:1:Z2089149225;0:00001:2:Z3137114596;
Cc1ccc2c(c1)CCCC2,338,0:00000:7:Z3581574680;0:00000:7:Z3581573649;0:00000:7:Z3555280076;
Cc1nc(O)c2ccccc2n1,19,0:00000:7:Z4271573647;0:00013:2:Z4239280399;0:00014:8:Z4238208207;
c1cc2c(nn1)CCC2,389,0:00000:7:Z1778969402;0:00000:8:Z1773117444;0:00001:2:Z2348044355;
Cn1cnc2c1CCNC21CCOCC1,14,0:00000:7:Z3040681788;0:00003:6:Z3040663554;0:00003:8:Z3621852291;
CC1=CCc2ccccc2O1,56,0:00000:7:Z1314538597;0:00002:4:Z4219838863;0:00002:4:Z4039592322;
O=C1NCNc2c1sc1ccccc21,4,0:00000:7:Z1436727750;0:00042:0:Z1272849547;0:00050:2:Z1272849597;
CC1(C)CC2(CCC2)CN1,249,0:00000:7:Z3313040410;0:00001:0:Z2904388070;0:00001:1:Z2843954988;
Cc1cnc(C)n1C,143,0:00000:7:Z4455166800;0:00001:2:Z4455305947;0:00001:5:Z4223803687;
O=C1N=CN2CCCC12,108,0:00000:7:Z4336754570;0:00000:8:Z4336748596;0:00002:0:Z4336749630;
Cc1ccc2c(n1)CCCC2,193,0:00000:7:Z3011350578;0:00001:6:Z2972462081;0:00001:6:Z2972425759;
FC1(F)CC2(CCNC2)C1,381,0:00000:7:Z4352907228;0:00001:1:Z4346977110;0:00001:1:Z4352906117;
Clc1ccc2c(c1)CCCO2,284,0:00000:7:Z2372365146;0:00001:4:Z2870391311;0:00001:8:Z1549793585;
Cn1cnc2ncnc(O)c21,72,0:00000:7:Z3718924899;0:00003:8:Z3718841615;0:00004:0:Z3718901892;
c1cc2c(s1)CCCCC2,230,0:00000:7:Z3612763189;0:00001:0:Z1483874649;0:00001:0:Z1649231969;
CC1CCC2NCCCC2C1,105,0:00000:7:Z826125632;0:00003:1:Z1632968825;0:00003:4:Z1999811709;
Cc1cccc2ncncc12,187,0:00000:7:Z3493723324;0:00000:7:Z3493720469;0:00000:7:Z2368265958;
C1CN2CC3CC2(CN1)C3,48,0:00000:7:Z4871528118;0:00003:0:Z4869651661;0:00005:0:Z4830130862;
Cc1c(N)nc[nH]c1=O,29,0:00000:7:Z2234017774;0:00001:4:Z2395981627;0:00002:6:Z2832672833;
Cc1cc(C)c(C)c(C)c1C,109,0:00000:7:Z4126720338;0:00001:3:Z1470586922;0:00002:3:Z1254978306;
CC1C(C)(C)C1(C)C,326,0:00000:7:Z3496118842;0:00000:8:Z2951382706;0:00000:9:Z4169954545;
O=S1(=O)CCC2(CCCCO2)C1,24,0:00000:7:Z1602611715;0:00001:6:Z1598050683;0:00002:0:Z2120969025;
O=c1[nH]ncc2ccccc12,491,0:00000:7:Z3996150973;0:00000:8:Z2395962983;0:00001:0:Z1183335186;
CC1(C)COCCCN1,307,0:00000:7:Z4491722212;0:00000:8:Z3652800285;0:00000:8:Z3795225470;
Cn1ncc2c1CCCN2,162,0:00000:7:Z3799547218;0:00001:5:Z3549828722;0:00001:7:Z3548995799;
Cc1ccc(C)c2c(C)coc12,37,0:00000:7:Z4031990431;0:00001:0:Z3136829526;0:00002:4:Z2283301136;
CC1(C)CCCC2(CCN2)C1,101,0:00000:7:Z4285860665;0:00001:3:Z5045406161;0:00003:1:Z4031396021;
CN1CC2(CCNCC2)C1,110,0:00000:7:Z3898848093;0:00000:9:Z3898854342;0:00001:2:Z3808357207;
CC1CSCCN1,2070,0:00000:7:Z3337625808;0:00000:7:Z1241732629;0:00000:7:Z3494562439;
C1CC2C3CCC(O3)C2C1,63,0:00000:7:Z3836132997;0:00001:3:Z3833653938;0:00002:9:Z3840896767;
CC1Nc2ccccc2C1C,86,0:00000:7:Z3435061899;0:00002:0:Z4126090278;0:00002:5:Z3615093399;
CC1CCc2c(O)cccc2N1,65,0:00000:7:Z4598822479;0:00003:3:Z4560092724;0:00003:5:Z4598814178;
C1CNc2nnnn2C1,96,0:00000:7:Z4383855030;0:00001:3:Z2474840960;0:00003:6:Z4376570498;
Fc1cc2c(cc1F)CNC2,203,0:00000:7:Z2507338690;0:00002:3:Z4203790513;0:00002:3:Z2922967897;
O=C1CC2CCCC(C1)C2,184,0:00000:7:Z4382776924;0:00001:4:Z4386204202;0:00002:0:Z4003457080;
O=C1CCCc2cc(F)ccc2N1,31,0:00000:7:Z3362348444;0:00000:9:Z3640399821;0:00000:9:Z3361860829;
c1ccc2c(c1)C1CNC2C1,159,0:00000:7:Z3867603518;0:00004:2:Z4278756380;0:00004:5:Z3880894101;
O=c1occc2ccccc12,127,0:00000:7:Z4768239231;0:00001:6:Z1873457282;0:00002:8:Z2407605084;
OC1Cc2ccccc2C1,1168,0:00000:7:Z4265545104;0:00000:8:Z1918967478;0:00001:0:Z1929470390;
Oc1ccc2c(c1)CCCO2,227,0:00000:7:Z3561393911;0:00000:7:Z3561405543;0:00001:6:Z3519062955;
C1CC2(CCN1)COCCN2,163,0:00000:7:Z3609311181;0:00001:2:Z4056009999;0:00001:4:Z3639498154;
N=c1cc[nH]cn1,66,0:00000:7:Z4350781448;0:00001:2:Z4223515531;0:00001:6:Z4223509335;
C1CC2CCC1C1CNCC21,36,0:00000:7:Z2643406807;0:00018:0:Z2643405280;0:00019:8:Z2602235107;
Cn1ncc2c1CCS(=O)(=O)C2,16,0:00000:7:Z5034316744;0:00001:0:Z5034684289;0:00002:2:Z5034955813;
Cc1ccc2cn[nH]c2n1,114,0:00000:7:Z4082454749;0:00001:4:Z2231741304;0:00002:4:Z1994618521;
Cc1cc2c(o1)CC(C)(C)CC2,32,0:00000:7:Z3493954954;0:00008:5:Z3800507478;0:00009:3:Z2405329001;
CN1CC2CCC(C1)N2,277,0:00000:7:Z2916157012;0:00000:8:Z4100579821;0:00001:0:Z2951740338;
CC1CC2(CCCO2)CO1,97,0:00000:7:Z2876866094;0:00002:5:Z2860630395;0:00003:8:Z2863433070;
Fc1ccc2c(c1)NCCN2,55,0:00000:7:Z2716474009;0:00002:6:Z2277112730;0:00004:4:Z3722986318;
C1CC2(CCOCC2)C2(CC2)N1,107,0:00000:7:Z4204255833;0:00002:4:Z3711512673;0:00004:9:Z4285676514;
O=C1CNCC2COCCN12,258,0:00000:7:Z4190722846;0:00000:8:Z3653878264;0:00001:2:Z3644749677;
Cn1nc2c(c1O)CCNC2,158,0:00000:7:Z4227920245;0:00000:8:Z4278440428;0:00001:6:Z4227917481;
Oc1cccc2c1NCCC2,66,0:00000:7:Z3382567518;0:00002:1:Z1619869776;0:00002:2:Z3194584980;
C1CCC2(CC1)CCCCNC2,39,0:00000:7:Z3626703479;0:00002:8:Z3439014893;0:00005:8:Z3626709191;
O=c1[nH]c(=O)c2ccccc2[nH]1,117,0:00000:7:Z4043144181;0:00000:9:Z1503903316;0:00001:2:Z1503930157;
O=C1CNC2(CNC2)C1,25,0:00000:7:Z3510820061;0:00001:2:Z3510820541;0:00003:2:Z3510823039;
CN1CC2(C)CNCC2(C)C1,181,0:00000:7:Z3212950955;0:00001:9:Z3393177932;0:00002:3:Z3576485929;
Oc1ccc2c(c1)CNC2,236,0:00000:7:Z3053482867;0:00001:6:Z4065184473;0:00002:4:Z2705821811;
O=c1[nH]ccc2cccn12,109,0:00000:7:Z4324354064;0:00000:8:Z4325035271;0:00001:5:Z4318528219;
c1[nH]nc2c1CCC2,150,0:00000:7:Z4346290735;0:00001:9:Z4423211938;0:00002:0:Z3544723952;
c1nc2n(n1)CCNC2,482,0:00000:7:Z1716871344;0:00001:9:Z3606210055;0:00002:2:Z2971891645;
FC1(F)CCCCNCC1,166,0:00000:7:Z4443035790;0:00002:3:Z4443037662;0:00003:0:Z4446291871;
Cc1cn2cccc(C)c2n1,95,0:00000:8:Z3698903342;0:00003:1:Z3630286834;0:00004:4:Z3654410749;
FC1(F)CNCCNC1,295,0:00000:8:Z4108678338;0:00001:3:Z3145209519;0:00001:9:Z3384471915;
C1CNCCC2(C1)CCO2,82,0:00000:8:Z4270359271;0:00001:0:Z4270370802;0:00002:6:Z4026422071;
Cc1sccc1N,306,0:00000:8:Z4286260936;0:00000:8:Z4292446944;0:00001:4:Z4289329019;
Cc1ccncc1O,229,0:00000:8:Z4353030983;0:00000:8:Z3585843606;0:00000:8:Z3208362231;
Oc1cccc2c1CCCN2,129,0:00000:8:Z4353030983;0:00001:1:Z4353030017;0:00002:3:Z4353029765;
OC1CNC2CCCCC2C1,126,0:00000:8:Z4471140676;0:00001:9:Z4410562332;0:00002:3:Z4471138327;
C1COCC2(CN1)COCCN2,158,0:00000:8:Z3522872839;0:00000:9:Z3701408571;0:00001:3:Z3501761964;
CN1CCc2[nH]ncc2C1,154,0:00000:8:Z4485802802;0:00000:8:Z4481136285;0:00002:0:Z4487817814;
CC1CNC2(CC2)C(=O)N1,309,0:00000:8:Z4394373903;0:00001:2:Z4352669080;0:00001:5:Z4394370874;
Cc1ncc2cc(C)sc2n1,92,0:00000:8:Z4025854925;0:00002:5:Z4026316822;0:00002:5:Z4026316728;
Clc1ccc2c(c1Cl)CCC2,93,0:00000:8:Z1779092198;0:00002:2:Z1414060321;0:00002:7:Z1437107066;
Cc1cc(C)n(C)c(=O)c1,175,0:00000:8:Z4172697644;0:00000:8:Z4168931206;0:00001:3:Z4176715578;
Cn1ccc2ccsc21,217,0:00000:8:Z3949868324;0:00001:1:Z3948047478;0:00001:4:Z3873673445;
Clc1ccnc2cnccc12,48,0:00000:8:Z4324714146;0:00000:8:Z4324913778;0:00000:8:Z4317353782;
Cc1ncc2n1CCNC2,400,0:00000:8:Z3187966034;0:00000:9:Z4771004645;0:00001:1:Z3316200197;
Nc1nc2ccccc2[nH]1,100,0:00000:8:Z4290189645;0:00001:0:Z4295864639;0:00001:0:Z4291393703;
Oc1cnsn1,315,0:00000:8:Z2796548914;0:00001:3:Z2800851012;0:00001:5:Z2800877949;
CC1NCCn2nccc21,37,0:00000:8:Z5017694153;0:00014:2:Z5022144593;0:00016:3:Z5014486208;
CN1CCNCC12CCCCC2,116,0:00000:8:Z2774912082;0:00000:9:Z2493801295;0:00001:7:Z2493802164;
Cc1ccc2c(c1)OCCN2,171,0:00000:8:Z2353759810;0:00001:2:Z3807541757;0:00001:4:Z1883367502;
c1cn2c(n1)CCNCCCCCC2,36,0:00000:8:Z4347470628;0:00002:1:Z4914547663;0:00004:4:Z4344235307;
FC1(F)CCNCC12CCOC2,160,0:00000:8:Z3651209911;0:00001:4:Z3894931124;0:00001:5:Z3060580295;
NC1CCC(F)(F)CC1,116,0:00000:8:Z4878859627;0:00001:2:Z4971340604;0:00003:1:Z4875875495;
Fc1ccc2c(c1F)OCCN2,82,0:00000:8:Z2641620712;0:00001:4:Z2356965863;0:00005:7:Z2330842916;
O=c1[nH]cccc1F,71,0:00000:8:Z3500447556;0:00000:8:Z3500449720;0:00002:6:Z2851047779;
O=C1CNCc2ccccc2N1,127,0:00000:8:Z4064655149;0:00001:6:Z3516051610;0:00002:1:Z2500775368;
C1CNCC2(C1)CCCOC2,252,0:00000:8:Z3557784787;0:00001:2:Z3046209409;0:00001:8:Z1652229942;
NC1C2Cc3ccccc3C12,12,0:00000:8:Z4082205573;0:00011:9:Z4223515679;0:00023:2:Z4223734018;
C1CC2(CCO2)CN1,204,0:00000:8:Z3620519781;0:00001:2:Z4229768280;0:00001:4:Z4229770058;
CC1(C)CC2CC(C)(CN2)C1,172,0:00000:8:Z1420960550;0:00000:9:Z1159317782;0:00002:6:Z4259446443;
C=C1CC(N)C1,24,0:00000:8:Z4168897918;0:00005:7:Z4168895536;0:00007:0:Z4168898177;
O=c1cc2ccccc2n[nH]1,17,0:00000:8:Z3339611977;0:00005:8:Z3499993513;0:00018:8:Z2789339007;
O=c1[nH]ccc2ccc(F)cc12,14,0:00000:8:Z3339474056;0:00001:4:Z1815481341;0:00003:2:Z2169452807;
Cc1cccc2cncnc12,188,0:00000:8:Z1489202523;0:00002:0:Z2273809504;0:00002:3:Z3394386275;
FC1(F)CC2(C1)CC1(CCC1)C2,111,0:00000:8:Z4875964865;0:00001:6:Z4458965525;0:00002:8:Z4641975865;
CC12CNCC1CS(=O)(=O)C2,274,0:00000:8:Z4216523065;0:00000:9:Z3055564219;0:00002:2:Z3516902163;
CC1Oc2ccccc2NC1=O,191,0:00000:8:Z2966588461;0:00001:3:Z4614903476;0:00001:3:Z1269852722;
CC1(C)CC2CCCNC21,132,0:00000:8:Z4188638128;0:00001:7:Z3510677019;0:00004:3:Z4643145876;
c1ccc2c(c1)NCCCO2,151,0:00000:8:Z1538050072;0:00001:3:Z2627497984;0:00002:2:Z2355526678;
N=S1(=O)CCNCC1,117,0:00000:8:Z2877032751;0:00001:9:Z2493717136;0:00001:9:Z2877032566;
CC12CN(C(=O)CNC1=O)C(C)(C)C2,3,0:00000:8:Z4443108807;0:00016:2:Z4443109683;0:00043:2:Z4443111778;
Cc1ncsc1Cl,82,0:00000:8:Z4332009684;0:00001:4:Z4332009599;0:00005:3:Z4332009636;
c1cc2c([nH]1)CCCNC2,139,0:00000:8:Z5004533760;0:00001:8:Z5004709636;0:00003:3:Z5004604895;
CC1CNCc2cncnc21,172,0:00000:8:Z3363392962;0:00000:8:Z3363381320;0:00000:9:Z3620689645;
Cc1ncsc1F,220,0:00000:8:Z1568027902;0:00001:3:Z3083340079;0:00001:4:Z1568029380;
c1noc2c1CCC2,150,0:00000:8:Z4347734414;0:00001:8:Z3809511442;0:00001:8:Z3652588790;
Cc1cc(C)c2ncsc2c1,103,0:00000:8:Z2850999797;0:00000:9:Z2850536139;0:00001:4:Z1996089503;
Cc1cc(C)c2ocnc2c1,147,0:00000:8:Z2615499146;0:00000:8:Z2272500058;0:00001:6:Z2274193588;
c1cc2c(s1)C1(CCNCC1)OCC2,23,0:00000:8:Z4210421438;0:00002:4:Z1618626766;0:00002:8:Z5014467561;
CC1(C)OC(C)(C)C1O,207,0:00000:8:Z4328795652;0:00002:4:Z4328825304;0:00003:2:Z4328454551;
CC1Cc2ccccc2CN1,284,0:00000:8:Z4643018194;0:00001:0:Z4629061746;0:00001:6:Z1263491529;
c1ccc2c(c1)COC21CCCNC1,25,0:00000:8:Z1733390088;0:00002:2:Z1733383545;0:00002:9:Z3531270454;
CC1CCc2[nH]ncc2C1,147,0:00000:8:Z2691055991;0:00001:5:Z2892471393;0:00002:4:Z3142969272;
CC1CCn2nccc2N1,134,0:00000:8:Z4335770484;0:00001:0:Z4335772106;0:00001:5:Z4216888051;
O=c1[nH]cnc2ncccc12,96,0:00000:8:Z4198818186;0:00003:8:Z4196985262;0:00004:2:Z1778688941;
Fc1cnc2ccccn12,138,0:00000:8:Z1323881543;0:00000:8:Z2298961107;0:00001:0:Z1337317068;
Clc1ccc2nsnc2c1,39,0:00000:8:Z2147371335;0:00005:5:Z2000040544;0:00007:3:Z1608060889;
CC1(C)CC(=O)NCCN1,260,0:00000:8:Z4149652172;0:00001:0:Z4115759766;0:00001:0:Z2951386688;
C1CNCC2(C1)CCCO2,340,0:00000:8:Z3318737215;0:00001:2:Z3107616378;0:00001:7:Z3092798832;
Nc1ncncc1F,213,0:00000:8:Z3138306364;0:00003:3:Z3026119820;0:00003:8:Z2180269556;
Cc1nn(C)c2ccccc12,104,0:00000:8:Z2190444598;0:00001:2:Z2185511172;0:00001:2:Z3995174776;
CC1CNC2(COC2)CO1,237,0:00000:8:Z4887197172;0:00001:3:Z4883811493;0:00001:4:Z4887186118;
Fc1ccc2c(c1)CCCC2,689,0:00000:8:Z1651658285;0:00000:8:Z1651654069;0:00000:8:Z1651797548;
O=c1[nH]cnc2[nH]ccc12,34,0:00000:8:Z1899616330;0:00002:8:Z3339411934;0:00003:0:Z4426741339;
Cc1n[nH]c(=O)s1,65,0:00000:8:Z2832910238;0:00001:2:Z1899848692;0:00002:8:Z3497247504;
Clc1ccc2nncn2c1,152,0:00000:8:Z2802366185;0:00000:9:Z3697655733;0:00002:3:Z4224188249;
Cn1ncc2ccccc2c1=O,56,0:00000:8:Z1958973743;0:00002:2:Z3366694362;0:00005:9:Z1664060991;
Cc1cccc2c1OCCCC2,35,0:00000:8:Z2286250958;0:00003:1:Z1782534695;0:00003:4:Z2995799607;
Cc1cc(Cl)c2c(c1)CCNC2,71,0:00000:8:Z3060369337;0:00001:0:Z4022826333;0:00003:8:Z4285292758;
Cc1cn2c(n1)C(C)NCC2,197,0:00000:8:Z2382008522;0:00001:5:Z2383123770;0:00001:9:Z3617763019;
Clc1ccc2c(c1Cl)CCNC2,82,0:00000:8:Z1177904482;0:00004:0:Z1638815258;0:00004:7:Z1015210640;
c1ccc2c(c1)CCC21CC1,253,0:00000:8:Z3049509867;0:00001:0:Z3092922938;0:00002:1:Z2393676687;
CC1(C)CC2CC(=O)NC21,70,0:00000:8:Z4391083241;0:00000:8:Z4391083085;0:00002:2:Z4390358635;
