fragment_smiles,occurences,example_ligands
CC1CCCCN1,16240,24:02400:0:Z3522586121;24:02400:0:Z4511278699;24:02400:0:Z2351604098;
c1ncsn1,13338,24:02400:0:Z4114809243;24:02400:0:Z3103802344;24:02400:0:Z3792323136;
NC1CCC1,15812,24:02400:0:Z4114809243;24:02400:0:Z3103802344;24:02400:0:Z3792323136;
Cc1nncs1,7465,24:02400:0:Z3656520339;24:02400:0:Z2070890339;24:02400:0:Z2446244509;
Cn1cncn1,14416,24:02400:0:Z4275298492;24:02400:0:Z2820074853;24:02400:0:Z3058300378;
Nc1nccs1,2695,24:02400:0:Z3776462724;24:02400:0:Z3908576114;24:02400:0:Z3548080325;
C1OCC2CC1N2,382,24:02400:0:Z2959495212;24:02400:1:Z2410091713;24:02400:2:Z3199649831;
C1CC2CCC2C1,7044,24:02400:0:Z4489269343;24:02400:0:Z4563213160;24:02400:0:Z4399320558;
Clc1ccc2c(c1)CC2,280,24:02400:0:Z2964031559;24:02400:0:Z2771016133;24:02400:3:Z4650197399;
CC1CCc2oncc2C1,463,24:02400:0:Z4426746981;24:02400:0:Z4490593541;24:02400:3:Z2932325415;
CN1CCc2ccccc21,974,24:02400:0:Z1595246096;24:02400:1:Z4999595739;24:02400:1:Z4076083389;
Cc1cc[nH]c1,2604,24:02400:0:Z2451869104;24:02400:0:Z3845063903;24:02400:1:Z2392545071;
CC1(C)CCCO1,6877,24:02400:0:Z3651453398;24:02400:0:Z3651171436;24:02400:0:Z3570852207;
Nc1ncns1,111,24:02400:0:Z4351185258;24:02404:4:Z4351186209;24:02404:8:Z4493131194;
O=S1(=O)CCCC1,10788,24:02400:0:Z1664433477;24:02400:0:Z2919319138;24:02400:0:Z1086294438;
C1CC2(CCN1)CCNC2,591,24:02400:0:Z3138434186;24:02400:0:Z3138427255;24:02400:0:Z3138434159;
O=C1CCC2(CCC2)C1,338,24:02400:0:Z3581564291;24:02400:3:Z4572141678;24:02400:3:Z3537644850;
Cn1ccc(N)n1,927,24:02400:0:Z3645680073;24:02400:2:Z2894640943;24:02400:2:Z4061572300;
O=C1CCCCCN1,4695,24:02400:0:Z3584665097;24:02400:0:Z2793793906;24:02400:0:Z3175481460;
C1CN2CCC1CC2,1459,24:02400:0:Z3584665097;24:02400:1:Z3553406397;24:02400:1:Z3542848130;
CC1(C)C(F)C1(C)C,322,24:02400:0:Z4935479542;24:02400:6:Z3667777205;24:02400:8:Z3741175361;
O=C1NC2CCCC1CNC2,213,24:02400:0:Z4935479542;24:02400:5:Z4935481630;24:02400:8:Z4930224502;
Cc1ncc(C)c(O)n1,133,24:02400:0:Z4224935343;24:02406:0:Z4230976665;24:02406:0:Z4228835604;
O=c1cc[nH][nH]1,1270,24:02400:0:Z4272515192;24:02400:0:Z4280168908;24:02400:0:Z4282025290;
FC1CC2(CCC2)C1,946,24:02400:0:Z4272515192;24:02400:1:Z3556240410;24:02400:2:Z3538613526;
c1cnn2cccc2c1,524,24:02400:0:Z4123080834;24:02400:0:Z4123840083;24:02400:0:Z4123952998;
Nc1ncnc(N)n1,515,24:02400:0:Z2838931334;24:02400:7:Z1593028421;24:02400:8:Z2700167524;
Cc1nc[nH]n1,3499,24:02400:0:Z2618524582;24:02400:0:Z3392806818;24:02400:0:Z2976269803;
c1ccc2c(c1)OCCCO2,1046,24:02400:0:Z2618524582;24:02400:1:Z1673145475;24:02400:2:Z2844439608;
C1CCC2(C1)CCC2,3938,24:02400:0:Z4167115440;24:02400:0:Z4018561833;24:02400:0:Z4019280253;
OC1CC2CCC1C2,2323,24:02400:0:Z4252540428;24:02400:0:Z5045362555;24:02400:1:Z4258184624;
Cc1cccnc1,23850,24:02400:0:Z2601125602;24:02400:0:Z2601126219;24:02400:0:Z2088291471;
C1CC2(CCOC2)N1,598,24:02400:0:Z3373447121;24:02400:7:Z3703820164;24:02400:8:Z2371269398;
CC1NCCOC1C,642,24:02400:0:Z1441335552;24:02400:0:Z2957616546;24:02400:6:Z1601948435;
Cc1cncc(C)c1,3511,24:02400:0:Z4096976163;24:02400:0:Z3811218936;24:02400:0:Z3650992030;
O=C1NCCC12CCC2,446,24:02400:0:Z4096976163;24:02400:4:Z4043333991;24:02400:4:Z4096975871;
NC1CCCC1,7214,24:02400:0:Z3505771194;24:02400:0:Z2927051521;24:02400:0:Z4485145061;
c1cnc2ccnn2c1,2894,24:02400:0:Z2194568369;24:02400:0:Z4399320558;24:02400:0:Z4395300527;
c1ccc2scnc2c1,6269,24:02400:0:Z4032728393;24:02400:0:Z4303959658;24:02400:0:Z3393499656;
c1ccc2ocnc2c1,3016,24:02400:0:Z1702618578;24:02400:0:Z4256642560;24:02400:1:Z1230092014;
c1n[nH]c2c1CCSC2,219,24:02400:0:Z4146044467;24:02402:1:Z4150049243;24:02402:8:Z4149153740;
c1ccc2nonc2c1,1837,24:02400:0:Z2483463548;24:02400:0:Z2506488704;24:02400:0:Z2617587697;
Cn1nccc1Cl,5110,24:02400:0:Z3879559797;24:02400:0:Z3994673750;24:02400:0:Z3497186283;
Cn1ccc2ccccc21,2780,24:02400:0:Z3879559797;24:02400:0:Z3593951020;24:02400:0:Z4272554323;
O=c1[nH]cnc2ccccc12,1078,24:02400:0:Z3364896947;24:02400:0:Z4241214441;24:02400:0:Z3080561565;
c1ccc2c(c1)CNCCS2,222,24:02400:0:Z1449314268;24:02400:2:Z3298838674;24:02401:7:Z2845657709;
CC1(C)CCC1,13408,24:02400:0:Z2311446079;24:02400:0:Z2410822754;24:02400:0:Z3167661040;
O=C1COc2ccccc2N1,1089,24:02400:0:Z4204596648;24:02400:0:Z3533078837;24:02400:2:Z4286105190;
CC1(C)CNC(=O)C1,1037,24:02400:0:Z3366524727;24:02400:0:Z3366523423;24:02400:0:Z4204760133;
Clc1ccncc1,4144,24:02400:0:Z3345081364;24:02400:0:Z4557130721;24:02400:0:Z3704227118;
c1cnsc1,22603,24:02400:0:Z4608719266;24:02400:0:Z3342740569;24:02400:0:Z2752921482;
Cc1cnc[nH]1,3478,24:02400:0:Z3502085984;24:02400:0:Z4218744687;24:02400:1:Z1464396274;
Cc1ccoc1,10514,24:02400:0:Z4078960743;24:02400:0:Z3219623846;24:02400:0:Z3609213836;
CN1CCCCC1,16266,24:02400:0:Z3861880725;24:02400:0:Z4252257897;24:02400:0:Z4960420315;
CN1C=NCC1(C)C,91,24:02400:0:Z3861880725;24:02400:5:Z3861885048;24:02401:4:Z4209859181;
Cc1cccnc1C,1057,24:02400:0:Z4387152143;24:02400:0:Z3541849754;24:02400:4:Z4028842796;
c1ccc2c(c1)COCCN2,325,24:02400:0:Z4387152143;24:02401:2:Z4224135419;24:02401:2:Z4224135420;
O=S1(=O)CC2(CCNCC2)C1,207,24:02400:0:Z3079436487;24:02400:1:Z3346631640;24:02400:7:Z3317721204;
C1=CCC2(CC1)OCCO2,53,24:02400:0:Z4387113585;24:02407:0:Z3347543619;24:02407:8:Z4387113692;
CC1(F)CNCCNC1,359,24:02400:0:Z2361843817;24:02400:3:Z2448304449;24:02400:5:Z4175069170;
Cc1ccc2cccc(Cl)c2n1,14,24:02400:0:Z2778953091;24:02411:9:Z2784752593;24:02420:0:Z2773275330;
C1COCO1,8766,24:02400:0:Z2778953091;24:02400:0:Z2828898139;24:02400:0:Z3339874070;
CC1CCC(N)C1,588,24:02400:0:Z3519384362;24:02400:0:Z3800059202;24:02400:1:Z3517331967;
Cc1ccnc(C)c1,4007,24:02400:0:Z4341571629;24:02400:0:Z1929910308;24:02400:0:Z4613252025;
c1cc2n(n1)CCCC2,5197,24:02400:0:Z4341571629;24:02400:0:Z3806957671;24:02400:0:Z2852285920;
Cc1ccncc1,14286,24:02400:0:Z3538161311;24:02400:0:Z4467709253;24:02400:0:Z2807674110;
CC1(C)CCc2ccccc2O1,234,24:02400:0:Z1419956994;24:02401:2:Z1421002360;24:02401:3:Z2348198105;
C1CCc2[nH]nnc2C1,1285,24:02400:0:Z2782719627;24:02400:0:Z2679092040;24:02400:1:Z4049192408;
CC1(C)CCOC1,5657,24:02400:0:Z3896398953;24:02400:0:Z3838293172;24:02400:0:Z3140544882;
C1CC2CCC2N1,2828,24:02400:0:Z3137857392;24:02400:0:Z3102793485;24:02400:0:Z2962681081;
CC1OC2(C)CC1C2,592,24:02400:0:Z3639009436;24:02400:2:Z3627271821;24:02400:2:Z3539230014;
CC1CCC(C)(C)N1,384,24:02400:0:Z2922697583;24:02400:0:Z2921869558;24:02400:0:Z2916704480;
C1CCC2(CC2)NC1,2466,24:02400:0:Z3776905989;24:02400:0:Z3808162493;24:02400:0:Z4490726746;
CN1CCC2(CCNC2)C1,407,24:02400:0:Z2200003897;24:02400:0:Z4448392848;24:02400:1:Z3355692986;
C1CC2(CC2)CO1,4444,24:02400:0:Z3610158778;24:02400:0:Z3610152513;24:02400:0:Z3841221852;
C1OCC2CC12,5904,24:02400:0:Z4352760569;24:02400:0:Z3597053767;24:02400:0:Z2868847950;
OC1CNCC2(CCCC2)C1,185,24:02400:0:Z3597128184;24:02400:9:Z3601762389;24:02401:3:Z3601763141;
Fc1ccoc1,551,24:02400:0:Z4022236137;24:02400:2:Z4021519342;24:02400:4:Z4021138322;
Cc1ncco1,8004,24:02400:0:Z3503153235;24:02400:0:Z3997697936;24:02400:0:Z3997688835;
C1CCCNCCC1,1946,24:02400:0:Z3626801098;24:02400:0:Z4447332439;24:02400:0:Z1729868632;
CC1CCCc2ccnn21,403,24:02400:0:Z3845072533;24:02400:0:Z4254652489;24:02400:6:Z4027812613;
CC1(C)CC(O)CN1,549,24:02400:0:Z3622133661;24:02400:2:Z3626450715;24:02400:2:Z3626453047;
c1csnn1,8921,24:02400:0:Z2348343567;24:02400:0:Z1518731370;24:02400:0:Z4389127676;
O=C1NCCc2scnc21,154,24:02400:0:Z3829230137;24:02400:7:Z4576397046;24:02400:8:Z3830476077;
Fc1cccc2sccc12,240,24:02400:0:Z2088168604;24:02401:0:Z3360233931;24:02401:4:Z855648790;
Cc1cc(N)sn1,262,24:02400:0:Z3669054357;24:02400:2:Z3672257257;24:02400:3:Z3629407484;
CC1CNC(C)C1,694,24:02400:0:Z1528642068;24:02400:6:Z1887465811;24:02400:6:Z1547774059;
CC1CCC(=O)N1,1635,24:02400:0:Z3358486836;24:02400:0:Z3077315300;24:02400:0:Z3587100362;
C1CC2CSCC2CN1,537,24:02400:0:Z3383446311;24:02400:4:Z2840029706;24:02400:5:Z2776616757;
O=C1CCc2ccccc21,1649,24:02400:0:Z1833824687;24:02400:1:Z3794130634;24:02400:3:Z2349559005;
c1cnc2c(c1)C1CCC2N1,113,24:02400:0:Z3668131897;24:02400:0:Z4021457277;24:02400:2:Z2634627914;
c1cnc2scnc2c1,1490,24:02400:0:Z4514156715;24:02400:0:Z2207007260;24:02400:0:Z3391878766;
C1NCC2CC12,17371,24:02400:0:Z3364105830;24:02400:0:Z4207968742;24:02400:0:Z4004243149;
Cc1cc(C)on1,8642,24:02400:0:Z3514236445;24:02400:0:Z1661249258;24:02400:0:Z3602553309;
Nc1cncc(Cl)c1,203,24:02400:0:Z3514236445;24:02402:1:Z3518140220;24:02402:6:Z4059552669;
Cn1cnc2cc(Cl)ccc21,307,24:02400:0:Z1207994985;24:02401:0:Z3308927013;24:02401:2:Z3392629541;
CC1CSCCO1,628,24:02400:0:Z4935335871;24:02400:0:Z4935346547;24:02400:0:Z4933197831;
Cc1cnc(C)c(C)n1,900,24:02400:0:Z3511770812;24:02400:0:Z1701904759;24:02400:1:Z3503427417;
OC1CCC1,28542,24:02400:0:Z2794143779;24:02400:0:Z2698476739;24:02400:0:Z2698477024;
Clc1cc[nH]c1,955,24:02400:0:Z4595209792;24:02400:0:Z2905860751;24:02400:0:Z1516045927;
Cc1ccc2c(c1)CNCC2,276,24:02400:0:Z3080135842;24:02400:2:Z3319450893;24:02400:9:Z3093425778;
CC1CNC1,12914,24:02400:0:Z2307898495;24:02400:0:Z2278227829;24:02400:0:Z4228195288;
CC1CNC(=O)C1,1411,24:02400:0:Z3167560157;24:02400:0:Z4082505774;24:02400:0:Z3184374620;
Fc1ccc2occc2c1,1020,24:02400:0:Z3167560157;24:02400:0:Z3627864661;24:02400:4:Z3137548581;
c1ncc2c(n1)NCCN2,78,24:02400:0:Z4335664230;24:02400:2:Z4335663539;24:02400:2:Z4662841092;
c1cn2c(n1)CCCC2,5399,24:02400:0:Z3618480037;24:02400:0:Z1747577808;24:02400:1:Z2478643260;
CC1CCCN1C,3467,24:02400:0:Z2480013677;24:02400:0:Z4353356892;24:02400:0:Z4090629832;
C1NCC2CC1C2,1385,24:02400:0:Z3624295425;24:02400:0:Z4142370976;24:02400:1:Z4142382838;
NC1CC(F)(F)C1,324,24:02400:0:Z3799493937;24:02400:2:Z4063058353;24:02401:0:Z3517624428;
FC1(F)CCCC1,8319,24:02400:0:Z3799493937;24:02400:0:Z2907758949;24:02400:0:Z2965596509;
CC1(C)OCCO1,5066,24:02400:0:Z4455429765;24:02400:0:Z2972851586;24:02400:0:Z2600642198;
C1CCC2(C1)CCOCC2,1359,24:02400:0:Z4455429765;24:02400:0:Z2972851586;24:02400:0:Z2600642198;
Cc1ccc(Cl)cn1,537,24:02400:0:Z4081931528;24:02400:1:Z4080052961;24:02400:8:Z4460132833;
c1nnc2n1CCC2,2019,24:02400:0:Z2947065608;24:02400:0:Z1400409503;24:02400:0:Z1546291114;
C1CCC2(C1)CCCN2,1125,24:02400:0:Z3795082348;24:02400:0:Z3992980639;24:02400:2:Z3501240945;
C1CC2CCNCC(C1)N2,346,24:02400:0:Z3795082348;24:02400:1:Z3799132186;24:02400:1:Z3799133584;
c1cc2c(s1)CCC2,1123,24:02400:0:Z3080065570;24:02400:0:Z2772852904;24:02400:3:Z2455180926;
CC1CC(N)CCN1,330,24:02400:0:Z2772918469;24:02400:6:Z2860045463;24:02400:9:Z2490826092;
c1nnn[nH]1,18389,24:02400:0:Z4156334700;24:02400:0:Z4377123566;24:02400:0:Z3408424153;
Cc1cncs1,12770,24:02400:0:Z3048058904;24:02400:0:Z2629209543;24:02400:0:Z3083605764;
Cc1cc(C)cc(F)c1,716,24:02400:0:Z1928767931;24:02400:0:Z3822845080;24:02400:1:Z3339924463;
N=S1(=O)CCCC1,1947,24:02400:0:Z2927198263;24:02400:1:Z4106826119;24:02400:1:Z4447909635;
Cc1ccco1,21856,24:02400:0:Z2629209543;24:02400:0:Z4347054289;24:02400:0:Z3510145220;
C1CC2CC2CO1,3223,24:02400:0:Z4426122942;24:02400:0:Z4217098437;24:02400:0:Z4029287868;
Clc1ccc2[nH]ccc2c1,667,24:02400:0:Z1248817715;24:02400:3:Z1245851193;24:02400:4:Z2640610518;
Cc1cc2[nH]ccc2o1,196,24:02400:0:Z3441350656;24:02400:2:Z3542560209;24:02400:3:Z3584335177;
CC1CCCCN1C,2107,24:02400:0:Z4099193801;24:02400:0:Z1652911462;24:02400:0:Z3506731833;
NC1CNCC2(CCC2)C1,229,24:02400:0:Z3143896192;24:02401:0:Z3698795748;24:02401:6:Z3143891478;
CC1(O)CCCC1,536,24:02400:0:Z3584811244;24:02400:1:Z3830372635;24:02400:3:Z4447064255;
Cn1cccc1,9973,24:02400:0:Z3650815992;24:02400:0:Z2217598025;24:02400:0:Z4436124153;
Cn1cncc1Cl,3535,24:02400:0:Z3650815992;24:02400:0:Z4387148400;24:02400:0:Z2669101676;
Cc1cnn(C)c1,5612,24:02400:0:Z3856084680;24:02400:0:Z4610092145;24:02400:0:Z3323134000;
OC1CNCC12CCC2,478,24:02400:0:Z3856084680;24:02400:0:Z4350964685;24:02400:0:Z3879698108;
Cc1ccc2c(c1)CNCCO2,131,24:02400:0:Z2091503177;24:02404:1:Z3077103964;24:02405:4:Z2069836438;
Cc1nc2c([nH]1)CNCC2,312,24:02400:0:Z4272743812;24:02400:8:Z4665517174;24:02400:8:Z4272758810;
O=C1CNCCCN1,2645,24:02400:0:Z3828699534;24:02400:1:Z2711776294;24:02400:2:Z2828522089;
C1CC2CCC(C1)O2,3469,24:02400:0:Z3622572067;24:02400:0:Z3861254678;24:02400:1:Z3821199977;
Fc1cc2c(cc1F)CNCC2,146,24:02400:0:Z2852443983;24:02400:2:Z2860611292;24:02400:8:Z4268237772;
Cc1nc2c(o1)CCNC2,348,24:02400:0:Z4644178308;24:02400:2:Z4644741722;24:02400:6:Z4645141194;
C1CC2CCOC2C1,2932,24:02400:0:Z4644178308;24:02400:0:Z4070992782;24:02400:0:Z3606504976;
C1CC2(C1)CC21CCC1,672,24:02400:0:Z4603754623;24:02400:1:Z4344624359;24:02400:2:Z4198960551;
C1NCC2COCC1O2,565,24:02400:0:Z2828898139;24:02400:1:Z2016015892;24:02400:2:Z2013352833;
C1CC2CCCC(C1)C2,643,24:02400:0:Z4486161403;24:02400:0:Z3908880548;24:02400:0:Z3742792524;
c1cnc2c(c1)CNC2,631,24:02400:0:Z4486161403;24:02400:5:Z4574098759;24:02400:5:Z4447913207;
CC1(C)CC2(CCC2)C1,871,24:02400:0:Z4115370851;24:02400:0:Z4218744687;24:02400:0:Z4451908929;
c1nnc2n1CCCC2,3383,24:02400:0:Z4115370851;24:02400:0:Z3556865802;24:02400:0:Z3381415056;
Oc1ccccc1,25984,24:02400:0:Z3622216753;24:02400:0:Z1915951041;24:02400:0:Z3692590673;
c1ncc2nc[nH]c2n1,1422,24:02400:0:Z5014234262;24:02400:0:Z4768590407;24:02400:0:Z4768590239;
CC1COCCO1,2618,24:02400:0:Z4611079230;24:02400:1:Z3201926479;24:02400:1:Z3588456320;
CC1(C)CC(O)CCN1,458,24:02400:0:Z3711814301;24:02400:1:Z3656698121;24:02400:2:Z3653024974;
Cc1ccc2occc2c1,546,24:02400:0:Z3637546648;24:02400:0:Z3354029335;24:02400:0:Z4417452493;
CC1(C)CCNC1,9066,24:02400:0:Z3637546648;24:02400:0:Z3354029335;24:02400:0:Z3597007021;
O=c1[nH]nn[nH]1,669,24:02400:0:Z215641710;24:02400:0:Z2169142422;24:02400:2:Z4385143056;
Nc1ncncn1,1836,24:02400:0:Z4025472071;24:02400:1:Z3077786514;24:02400:2:Z2792371314;
c1cnc2c(c1)CCC2,3395,24:02400:0:Z3552928921;24:02400:0:Z3541508992;24:02400:0:Z3179755897;
Clc1cc[nH]n1,610,24:02400:0:Z4355257864;24:02400:4:Z2504404058;24:02400:7:Z2223456266;
c1cnc2c(c1)CCCN2,578,24:02400:0:Z4355257864;24:02400:0:Z4350704787;24:02400:0:Z4350700536;
CC1CC2(CCCC2)CN1,801,24:02400:0:Z4907171631;24:02400:0:Z3613514855;24:02400:0:Z4907193625;
Cc1c[nH]c(C)c1,1102,24:02400:0:Z1420293537;24:02400:0:Z3649035994;24:02400:2:Z2602040273;
Cc1ccsc1,13402,24:02400:0:Z1571749110;24:02400:0:Z4203911848;24:02400:0:Z4272791041;
Clc1ccsc1,6829,24:02400:0:Z2275251145;24:02400:0:Z4559663886;24:02400:0:Z2862917407;
Cn1nc(Cl)cc1Cl,431,24:02400:0:Z2706419676;24:02400:0:Z3855404137;24:02400:1:Z2964584960;
Cn1ccn(C)c1=O,387,24:02400:0:Z4353357840;24:02400:4:Z2893320027;24:02400:4:Z4036726112;
Cn1cc(Cl)cn1,6319,24:02400:0:Z4353357840;24:02400:0:Z2720010749;24:02400:0:Z4353356892;
Cc1csnn1,3302,24:02400:0:Z2198998664;24:02400:0:Z2201174902;24:02400:0:Z2494297687;
C1CSCCN1,11341,24:02400:0:Z2899188036;24:02400:0:Z4097481604;24:02400:0:Z3050175007;
Cn1nnc2cccnc21,334,24:02400:0:Z2010852697;24:02400:0:Z2410822754;24:02400:1:Z2012744740;
c1ccc2ncncc2c1,1531,24:02400:0:Z3600404111;24:02400:0:Z3080025549;24:02400:0:Z3392930191;
C1CC2(CCN1)CCN2,307,24:02400:0:Z3600404111;24:02400:0:Z3516974135;24:02400:5:Z2378811984;
C1CCC2(CC1)CCCC2,933,24:02400:0:Z2581177589;24:02400:1:Z3547441965;24:02400:2:Z4292626322;
Cc1cc(C)cc(C)c1,1759,24:02400:0:Z2845693891;24:02400:0:Z5011218605;24:02400:0:Z3173161920;
NC12CCOCC1CNC2,234,24:02400:0:Z4452937593;24:02400:3:Z4454646987;24:02400:3:Z4444723673;
Oc1ccc2cccc(O)c2c1,22,24:02400:0:Z3712224810;24:02405:4:Z2880204163;24:02409:1:Z2878661145;
c1cn2ccnc2cn1,1381,24:02400:0:Z3558155129;24:02400:0:Z4923626089;24:02400:1:Z2969663232;
Cc1ccsc1C,3248,24:02400:0:Z1726981811;24:02400:0:Z4200557312;24:02400:0:Z3774122550;
C1SC2CC1C2,928,24:02400:0:Z3861416136;24:02400:0:Z4015304094;24:02400:0:Z4315833252;
Cn1ncc2c1CNC2,484,24:02400:0:Z4291989693;24:02400:0:Z4487153054;24:02400:3:Z2691200688;
CC1CCNCCS1=O,487,24:02400:0:Z4143064310;24:02400:1:Z2637313264;24:02400:1:Z4485806380;
C1OC2(CNC2)C2CC12,326,24:02400:0:Z2772007863;24:02400:0:Z2803505732;24:02400:6:Z3578017692;
Cc1cn[nH]c1,9309,24:02400:0:Z2171087570;24:02400:0:Z4353162845;24:02400:0:Z2601064236;
CC1CCC(F)(F)CC1,751,24:02400:0:Z4877136780;24:02400:0:Z2707665025;24:02400:5:Z4344986723;
FC=C1CCOCC1,368,24:02400:0:Z4877136780;24:02400:0:Z4877131579;24:02400:6:Z4877130839;
C1CC2(CCO1)CC2,1426,24:02400:0:Z1904007211;24:02400:0:Z1338202404;24:02400:1:Z3518574388;
NC12CC(C1)C2,767,24:02400:0:Z3365696438;24:02400:0:Z3144311240;24:02400:1:Z4055096979;
Clc1ccc2c(c1)CCO2,1565,24:02400:0:Z1851356668;24:02400:1:Z3798890682;24:02400:1:Z3798883730;
Cc1cccc(F)c1Cl,257,24:02400:0:Z2207805510;24:02400:3:Z2780873322;24:02400:5:Z1927712213;
Cc1nccc(O)n1,856,24:02400:0:Z1656904117;24:02400:1:Z3395872589;24:02400:1:Z3821199025;
C1CC2CCC1CC2,3875,24:02400:0:Z2214863447;24:02400:0:Z4377123566;24:02400:0:Z4524934093;
CC1(C)CC2CCCOC21,312,24:02400:0:Z1262216464;24:02400:2:Z2221722150;24:02400:8:Z2331171684;
CC1OCCO1,2483,24:02400:0:Z4436211314;24:02400:0:Z2700517142;24:02400:0:Z3916706522;
CC1(C)CCCNC1,5719,24:02400:0:Z3404089185;24:02400:0:Z3053957837;24:02400:0:Z4448191114;
FC1CC12CCC2,2346,24:02400:0:Z3515979675;24:02400:0:Z4267777397;24:02400:0:Z3622719184;
Cc1cc(Cl)[nH]n1,1198,24:02400:0:Z3612258097;24:02400:0:Z4004087783;24:02400:2:Z1672265923;
C1CNC2C3CCC(N3)C2C1,66,24:02400:0:Z4422732864;24:02403:1:Z4415317153;24:02403:3:Z4422735201;
c1n[nH]c2c1CCC2,1705,24:02400:0:Z3052945629;24:02400:0:Z3610839187;24:02400:0:Z4245375576;
c1ccc2[nH]ccc2c1,10561,24:02400:0:Z3861254678;24:02400:0:Z3635154809;24:02400:0:Z3051354383;
CC1CCCCC1C,1651,24:02400:0:Z1348665410;24:02400:0:Z2903993980;24:02400:1:Z2270910271;
CC1COC1,5490,24:02400:0:Z4115699694;24:02400:0:Z4254652489;24:02400:0:Z1190059331;
FC1(F)C2CCCCC21,2219,24:02400:0:Z3581109127;24:02400:0:Z4877102671;24:02400:0:Z3380621201;
FC1(F)CC2(CCC2)C1,1861,24:02400:0:Z2905707085;24:02400:0:Z2922477680;24:02400:0:Z3649201825;
Cc1cc(C)cc(Cl)c1,793,24:02400:0:Z851442204;24:02400:1:Z2862188497;24:02400:1:Z4915939995;
CC1(C)NCC(O)C1O,363,24:02400:0:Z4070992782;24:02400:2:Z4070711487;24:02400:3:Z4078634247;
NC1CC2CNC(C1)C2,209,24:02400:0:Z5043424179;24:02400:3:Z2997763008;24:02400:6:Z2737785326;
C1COC2COCC2N1,1211,24:02400:0:Z4203619339;24:02400:0:Z4388352838;24:02400:3:Z4385002017;
Cc1cccc(=O)[nH]1,782,24:02400:0:Z2861008755;24:02400:0:Z2912246929;24:02400:1:Z2875648671;
Cc1ccc[nH]c1=O,1151,24:02400:0:Z4906216839;24:02400:2:Z2357350548;24:02400:3:Z4147756188;
FC1CNC1,5394,24:02400:0:Z3591318180;24:02400:0:Z4226767769;24:02400:0:Z4143247646;
OC1CN2CCC1CC2,201,24:02400:0:Z2226502119;24:02400:3:Z4225291370;24:02400:9:Z4446489785;
OC1CCSC1,1278,24:02400:0:Z4133091593;24:02400:1:Z1552022648;24:02400:1:Z3098919666;
Cc1ccc2c(c1)NCC2,259,24:02400:0:Z4172975137;24:02400:2:Z942533836;24:02400:6:Z4169645077;
CC1CCC1,15544,24:02400:0:Z2718501210;24:02400:0:Z3921621096;24:02400:0:Z3408520154;
CC1(C)CC1,10035,24:02400:0:Z4099953114;24:02400:0:Z4378749335;24:02400:0:Z5043565640;
c1ncc2c(n1)CCNC2,994,24:02400:0:Z1689656776;24:02400:2:Z2853979895;24:02400:3:Z1450009336;
CC1(C)CCCNC1=O,869,24:02400:0:Z4199397138;24:02400:0:Z3384766427;24:02400:0:Z4104584719;
CC1(C)CC2(CCC2)CO1,320,24:02400:0:Z2928076082;24:02400:8:Z4595935473;24:02401:2:Z4523338646;
Oc1cccnc1,3969,24:02400:0:Z4218942333;24:02400:0:Z2826057268;24:02400:0:Z3605278714;
OC12CCCC(CCC1)C2,115,24:02400:0:Z3647443621;24:02400:1:Z3465825274;24:02400:8:Z3465822427;
Cc1ccn(C)n1,11614,24:02400:0:Z4137850508;24:02400:0:Z1689552500;24:02400:0:Z2932824268;
CC1CCCNC1,19291,24:02400:0:Z4475273531;24:02400:0:Z4876531356;24:02400:0:Z3173782494;
Cc1ccsn1,6433,24:02400:0:Z3599339989;24:02400:0:Z1685604123;24:02400:0:Z1636013047;
Cc1nnc2n1CCNC2C,199,24:02400:0:Z3320470458;24:02400:8:Z3384886492;24:02400:9:Z4250711544;
CC1OCCC1F,652,24:02400:0:Z3076026060;24:02400:1:Z4596533488;24:02400:2:Z3085992961;
CC1(C)CC2(CCNC2)CO1,203,24:02400:0:Z3867192684;24:02400:0:Z3782105890;24:02402:1:Z4116709435;
Cn1cnnn1,5355,24:02400:0:Z3547523556;24:02400:0:Z2780806791;24:02400:0:Z2101747984;
c1ncc2ncsc2n1,733,24:02400:0:Z3547523556;24:02400:2:Z3079540126;24:02400:3:Z3293179296;
CC1(C)C2CCC1CC2,810,24:02400:0:Z3133423860;24:02400:0:Z3133423594;24:02400:0:Z3588421965;
C1CC2CNCC1N2,1026,24:02400:0:Z3133423860;24:02400:0:Z3133423594;24:02400:0:Z2611609779;
CC1(C)CC(=O)c2ccccc2O1,37,24:02400:0:Z4426747888;24:02401:9:Z2613683209;24:02404:6:Z2843140762;
Cc1ncno1,5431,24:02400:0:Z1676994024;24:02400:0:Z644087466;24:02400:0:Z2437261614;
NC12CNCC1C2,476,24:02400:0:Z3384645669;24:02400:1:Z3384639292;24:02400:2:Z3829479388;
O=c1ccc(F)c[nH]1,281,24:02400:0:Z1822540418;24:02400:1:Z5033585910;24:02400:1:Z5034205598;
CC1CN2CCC1CC2,105,24:02400:0:Z4292682908;24:02400:2:Z4377210603;24:02401:0:Z4064807659;
Fc1ccc2cccnc2c1,370,24:02400:0:Z2862503552;24:02400:6:Z1193288493;24:02401:2:Z1607172753;
Cc1nnco1,6093,24:02400:0:Z3010575064;24:02400:0:Z3321601460;24:02400:0:Z2274567196;
Clc1cncs1,3362,24:02400:0:Z3010575064;24:02400:0:Z2932514476;24:02400:0:Z1333766837;
