fragment_smiles,occurences,example_ligands
O=C1NCCc2cncn21,76,28:02800:4:Z3199216634;28:02801:6:Z4514149891;28:02801:8:Z3202061028;
Cn1cnc(=O)cc1N,36,28:02800:4:Z3638748265;28:02800:9:Z4458776022;28:02813:6:Z3638745679;
c1ccc2c(c1)CNCC1(CNC1)O2,16,28:02800:4:Z4204243625;28:02801:2:Z4204243324;28:02809:2:Z4212136853;
Cc1ncccc1O,144,28:02800:4:Z3799759420;28:02800:7:Z4235908595;28:02800:8:Z4218605487;
CC1(C)CCNCC(C)(C)N1,173,28:02800:4:Z4269245260;28:02800:9:Z4269236901;28:02800:9:Z3391729623;
CN1CC2CC(C1)N2,231,28:02800:4:Z4221144213;28:02802:3:Z4279442840;28:02802:9:Z4221144894;
CC1(C)OC(C)(C)C1O,211,28:02800:4:Z4328956838;28:02800:6:Z5014407486;28:02801:2:Z4328634616;
OC1CCNOC1,361,28:02800:4:Z4250141546;28:02800:9:Z4250183075;28:02801:2:Z4250142747;
Cc1nn(C)c2c1S(=O)(=O)NC2=O,11,28:02800:4:Z4537172446;28:02802:0:Z4537172702;28:02823:4:Z4537175502;
O=C1COCc2ncsc21,93,28:02800:4:Z3627755278;28:02803:4:Z3627750874;28:02803:4:Z3520756072;
OC1CCCCC12CCC2,81,28:02800:4:Z3331119289;28:02804:1:Z3366814369;28:02805:7:Z3597050759;
Cn1cc2c(n1)CCNC2,481,28:02800:4:Z3381358382;28:02800:5:Z3515144000;28:02800:6:Z3515384611;
O=S1(=O)CCC2(CC2)CC1,257,28:02800:4:Z4142503292;28:02800:8:Z1962838017;28:02801:0:Z3857330597;
CN1C2CCCC1CNC2,382,28:02800:4:Z4232051706;28:02800:4:Z4218452915;28:02800:6:Z4276366455;
CC1CC(=O)c2ccccc21,10,28:02800:4:Z3484563585;28:02806:6:Z3512073721;28:02821:9:Z3512074298;
Nc1csc2nccnc12,74,28:02800:4:Z3982396229;28:02801:4:Z4295380154;28:02802:1:Z4294061817;
c1cc2c(cn1)NCCO2,227,28:02800:4:Z3298232703;28:02801:6:Z4112219561;28:02802:0:Z2632646317;
O=C1NCC(O)CC12CNC2,101,28:02800:4:Z3204664970;28:02800:8:Z3344130208;28:02801:2:Z4392686804;
CC1(C)CNCCCN1,100,28:02800:4:Z4218452915;28:02800:9:Z3680204016;28:02801:6:Z3870407590;
Cn1ncc2c1CC(C)(C)CNC2,53,28:02800:4:Z2608621400;28:02800:6:Z2617029627;28:02801:0:Z2617027773;
CC1CNc2cccnc2N1,82,28:02800:4:Z4870365590;28:02800:7:Z4870372390;28:02801:0:Z2692041153;
CC1CCC(F)(F)CC1,736,28:02800:4:Z3373801432;28:02801:3:Z1653739034;28:02801:7:Z4351787601;
O=C1CCCCCC1,17,28:02800:4:Z374286152;28:02815:9:Z3497266224;28:02837:9:Z335770280;
Fc1cccc2c1CNCCO2,125,28:02800:4:Z2010742315;28:02801:0:Z5058109029;28:02801:3:Z2364606761;
Cc1cc(C)c2c(c1)NCC2,169,28:02800:4:Z1631622327;28:02801:1:Z2144577487;28:02801:5:Z1787764545;
CC1CCS(=O)(=O)N1,450,28:02800:4:Z3504108711;28:02800:6:Z2959250182;28:02800:7:Z3504107034;
C1CCc2nnnn2CC1,377,28:02800:4:Z2372020050;28:02800:5:Z2479900201;28:02800:6:Z2370587023;
CC1CNCc2cccn21,260,28:02800:4:Z4268802332;28:02800:4:Z4091906144;28:02801:0:Z4091895733;
CN1C(=O)NCC12CCNCC2,115,28:02800:4:Z4214490743;28:02801:7:Z3312586522;28:02806:9:Z2414060174;
C1CCNC2(CC1)CCNCC2,61,28:02800:4:Z4190935269;28:02800:4:Z3776764829;28:02800:8:Z3799387175;
Fc1cc2c(cc1F)NCC2,176,28:02800:4:Z1411681357;28:02801:5:Z422673392;28:02802:2:Z4109345990;
c1ncc2c(n1)CCNCC2,218,28:02800:4:Z1785919453;28:02801:1:Z2710712594;28:02801:1:Z2202611136;
Cc1cn2ncccc2n1,311,28:02800:4:Z4390528955;28:02800:6:Z4229999124;28:02800:6:Z4273377271;
CC1CCCC1(C)C,317,28:02800:4:Z3650072425;28:02800:7:Z3650070050;28:02800:7:Z4508372772;
NC1CCSCC1,310,28:02800:4:Z3697669047;28:02800:7:Z3698011999;28:02801:3:Z4860203288;
Cc1cc(N)n(C)n1,364,28:02800:4:Z3656543137;28:02800:5:Z4643661343;28:02800:6:Z2045390322;
CC1Cn2cccc2C(=O)N1,30,28:02800:4:Z3790648475;28:02800:4:Z3790648487;28:02802:9:Z3790604254;
Cn1ncc2[nH]c(=O)ccc21,47,28:02800:4:Z4013692124;28:02803:2:Z4170884113;28:02803:7:Z3053333756;
CC1COC2(CCCC2)CN1,174,28:02800:4:Z2646935702;28:02800:7:Z2675846926;28:02801:3:Z4118317195;
CC1CNCC(C)(C)CO1,395,28:02800:4:Z3060650624;28:02800:8:Z4294423771;28:02800:9:Z3176239447;
Cc1n[nH]c(=O)o1,432,28:02800:4:Z4190884823;28:02801:3:Z2838185048;28:02801:7:Z4390711169;
O=S1(=O)CC2CC1CN2,447,28:02800:4:Z3946057175;28:02801:0:Z4559383962;28:02801:7:Z2299567534;
CC1CCCc2[nH]ncc21,179,28:02800:5:Z2906769726;28:02801:0:Z3166614902;28:02802:0:Z2962068861;
Cc1cccc2[nH]cnc12,185,28:02800:5:Z5006029977;28:02801:8:Z4970628851;28:02802:0:Z1552557760;
OC1CCOCC1O,211,28:02800:5:Z5054931572;28:02801:4:Z4324072340;28:02802:9:Z4640009123;
Cc1cnn(C)c(=O)c1,273,28:02800:5:Z4639159158;28:02800:5:Z4654683143;28:02800:7:Z4639008330;
CC1(C)CNCC(C)(C)C1,341,28:02800:5:Z4639159158;28:02800:7:Z4643326311;28:02800:8:Z1699112350;
Fc1cccc2c1SCCC2,180,28:02800:5:Z1560959029;28:02802:9:Z1312736899;28:02803:0:Z3815812698;
OC1CCNC2(CC2)C1,445,28:02800:5:Z3322473099;28:02800:7:Z3608740496;28:02801:1:Z3608737076;
O=c1[nH]nnc2ccccc12,106,28:02800:5:Z3790513137;28:02800:6:Z126266454;28:02801:1:Z3484489391;
CN1CCC2CCNCC21,434,28:02800:5:Z4594194119;28:02800:6:Z4107986798;28:02800:6:Z4085485335;
Cn1ccc2ccsc21,202,28:02800:5:Z3948462116;28:02800:5:Z4124082927;28:02801:1:Z4201126088;
FC1(F)CCCC2CC21,380,28:02800:5:Z3912652204;28:02801:0:Z3912651024;28:02801:1:Z4165951790;
C1CCC2(CCNC2)OC1,358,28:02800:5:Z3652253034;28:02800:8:Z3707530480;28:02801:4:Z3707521660;
Cn1ccc2ccccc2c1=O,184,28:02800:5:Z4284131053;28:02800:5:Z4055363382;28:02801:0:Z3051726920;
O=C1NCN2CCOCC12,72,28:02800:5:Z2788108179;28:02800:5:Z1569776163;28:02807:6:Z2788108888;
Fc1cc2c(cc1F)CNCC2,175,28:02800:5:Z2851523621;28:02802:1:Z2474403803;28:02802:1:Z2843126114;
Cc1cnc2ccnn2c1,274,28:02800:5:Z4030185382;28:02800:9:Z2874825275;28:02801:6:Z2878925103;
C1CNC2COCC2N1,260,28:02800:5:Z4421744972;28:02800:6:Z4421744997;28:02800:8:Z4308314143;
O=C1NCNc2ccccc21,48,28:02800:5:Z48978407;28:02805:5:Z1528234305;28:02806:1:Z48978595;
CC1CN(C)CC(C)N1,192,28:02800:5:Z3608663152;28:02800:7:Z3495052475;28:02801:4:Z4325782609;
Nc1ccncc1Cl,483,28:02800:5:Z4294023549;28:02800:5:Z4107582584;28:02800:9:Z4295963181;
Fc1cncc2ccccc12,181,28:02800:5:Z4133836504;28:02800:7:Z4590330845;28:02800:7:Z4142116659;
O=c1[nH]c2cccnc2[nH]1,198,28:02800:5:Z2194820562;28:02800:9:Z4257122788;28:02802:8:Z4240943045;
Cc1cnc2c(c1)NCC2,231,28:02800:5:Z4100875079;28:02800:7:Z2691128360;28:02800:8:Z2964491573;
C1CC2(C1)CNCCN2,273,28:02800:5:Z3365857034;28:02801:4:Z3385155973;28:02801:7:Z3385159015;
CC1(C)OCc2ccccc2O1,56,28:02800:5:Z3361864823;28:02800:5:Z2221527342;28:02804:7:Z1711553542;
C1CNCC2(C1)CNC2,509,28:02800:5:Z4122611237;28:02800:5:Z4055510087;28:02800:7:Z2937105590;
Clc1ccc2c(c1Cl)CNCC2,62,28:02800:5:Z4601531074;28:02803:7:Z3642135086;28:02806:1:Z2569696441;
CC1CC2CCCCC2N1,196,28:02800:5:Z1231995649;28:02800:9:Z1359546474;28:02801:7:Z3190198028;
c1cc2cnncc2o1,316,28:02800:5:Z1642943789;28:02800:9:Z2000132626;28:02801:1:Z1517712051;
Cc1cnn2ccncc12,129,28:02800:5:Z3829691052;28:02800:5:Z3828840033;28:02801:2:Z4027043391;
c1cc2[nH]ccn2n1,282,28:02800:5:Z3857330469;28:02801:6:Z2804922974;28:02802:0:Z1675155311;
O=C1NCCOc2ccccc21,129,28:02800:5:Z3590050727;28:02802:8:Z4223733172;28:02803:1:Z2955222897;
C1CC2CN(C1)CCO2,124,28:02800:5:Z4436861327;28:02800:8:Z3471234413;28:02800:9:Z2275936278;
O=c1[nH]cnc2ccsc12,324,28:02800:5:Z3321770817;28:02801:3:Z429719070;28:02801:7:Z648887012;
Fc1ccnnc1,243,28:02800:5:Z4313067988;28:02800:5:Z4313326301;28:02800:8:Z4313198704;
CC1(C)CNC2CCCC21,196,28:02800:5:Z2974078169;28:02800:5:Z4413335030;28:02800:8:Z2996726804;
CC1(C)CCCC(F)(F)C1,217,28:02800:5:Z5034999073;28:02800:6:Z3910634298;28:02801:0:Z4601736760;
Cc1cc(=O)cn[nH]1,317,28:02800:5:Z4768992255;28:02801:1:Z4771504113;28:02801:3:Z2020005045;
c1nnc2n1NCCC2,187,28:02800:5:Z4270776818;28:02801:0:Z4270770419;28:02801:7:Z4270723004;
Cc1n[nH]c2c1CCCC2,570,28:02800:5:Z3543751282;28:02800:6:Z3554525091;28:02800:9:Z3590255427;
CC1CCNCCS1=O,476,28:02800:5:Z4406205641;28:02800:9:Z4227270168;28:02800:9:Z4059940082;
CC1CCC2CC2C1,335,28:02800:5:Z2958118661;28:02800:7:Z2955306996;28:02801:1:Z2957652253;
c1cnc2nc[nH]c2c1,392,28:02800:5:Z1452912716;28:02800:5:Z2969896130;28:02800:8:Z4224080869;
NC1CC2COCC(C1)C2,59,28:02800:5:Z4054394389;28:02801:0:Z2826277508;28:02801:2:Z2452924296;
FC1(F)CCc2[nH]ncc2C1,110,28:02800:5:Z4539179850;28:02800:5:Z4539174942;28:02801:1:Z4537943988;
Fc1cc(F)c2c(c1)NCC2,154,28:02800:5:Z4910262700;28:02800:5:Z3803476813;28:02800:5:Z4109327400;
Cc1ccc(F)c(O)c1,111,28:02800:5:Z4294157490;28:02800:5:Z4294358463;28:02800:8:Z4294879027;
C1CC2CCC(C1)OC2,305,28:02800:5:Z4294157490;28:02800:5:Z2957210191;28:02800:9:Z2966177465;
Cc1ccc2nccn2c1,971,28:02800:5:Z4178972477;28:02800:5:Z1571820572;28:02800:5:Z3627863685;
c1cc2n[nH]nc2cn1,4,28:02800:5:Z4150946813;28:02826:2:Z3828200449;28:02894:6:Z3828183263;
O=S1(=O)NCC2CNCCN21,199,28:02800:5:Z2920394105;28:02800:6:Z2954794978;28:02801:6:Z2963134441;
O=S1(=O)CCCC2(CCCN2)C1,85,28:02800:5:Z3524371069;28:02800:9:Z3520708618;28:02803:2:Z3627379478;
Clc1nc[nH]n1,141,28:02800:5:Z3514102117;28:02800:6:Z2346536327;28:02803:0:Z3514100289;
Cc1cc(C)n2ccnc2n1,166,28:02800:5:Z3514102117;28:02800:9:Z2170795454;28:02800:9:Z2170705945;
C1=Nc2ccccc2C1,30,28:02800:5:Z1715506484;28:02810:2:Z2095477246;28:02817:8:Z3513082243;
c1cnn2cccc2c1,547,28:02800:5:Z2964441200;28:02800:5:Z4123962131;28:02800:5:Z1613992814;
O=C1CCNC2(CCC2)C1,236,28:02800:5:Z2774686813;28:02801:0:Z3009045496;28:02801:0:Z5064393521;
CC1CCc2nccn2C1,429,28:02800:5:Z4141283457;28:02800:7:Z4140776866;28:02800:9:Z2691336008;
CC1(C)CC(C)(C)C1N,147,28:02800:5:Z3237105170;28:02802:5:Z3816197296;28:02803:4:Z3816200858;
O=C1CC2(CNC2)C(O)CN1,135,28:02800:5:Z4229947993;28:02802:7:Z2979503911;28:02803:6:Z4216415866;
O=C1CC2(CCCNC2)CN1,251,28:02800:5:Z1271468362;28:02800:9:Z2771843225;28:02801:1:Z3537373694;
Cc1ccc(F)cc1Cl,5,28:02800:5:Z3774358102;28:02827:8:Z3799489912;28:02854:5:Z3774356428;
O=c1[nH]cc(Cl)c(=O)[nH]1,127,28:02800:5:Z2991572160;28:02800:8:Z4304249149;28:02800:8:Z1313286085;
Fc1cccc2c1CNC2,224,28:02800:5:Z2641454430;28:02800:8:Z4507433564;28:02800:9:Z3783553097;
c1cnc2c(c1)NCCCC2,78,28:02800:5:Z4126721919;28:02801:2:Z2791586204;28:02802:6:Z2791588035;
c1ccc2c(c1)CCNCC2,419,28:02800:5:Z1958363964;28:02800:5:Z3831761446;28:02800:5:Z3830659172;
Cc1cnc(O)s1,397,28:02800:5:Z2777361469;28:02800:7:Z2778113542;28:02800:7:Z3623622535;
FC1(F)CCC2(CCOC2)CC1,52,28:02800:5:Z4645262561;28:02802:0:Z4640937751;28:02803:4:Z4636100325;
Clc1cccc2c1CCNC2,260,28:02800:5:Z3815369438;28:02800:5:Z4261920759;28:02800:6:Z5058125918;
CC1COc2ccccc2C1,227,28:02800:5:Z5053251726;28:02800:5:Z3937861884;28:02800:7:Z5053253419;
CC1CCn2nccc2N1,112,28:02800:5:Z4335775052;28:02801:0:Z4335775175;28:02801:0:Z4335771516;
Nc1cncc(F)c1,253,28:02800:5:Z4491041693;28:02800:5:Z4490025098;28:02800:7:Z4522948872;
Clc1ccc2c(c1)CNCC2,283,28:02800:5:Z2232650914;28:02801:5:Z3845395556;28:02801:9:Z1991297190;
O=C1CC2(CCNC2)CN1,386,28:02800:5:Z1929048515;28:02800:6:Z1920062223;28:02800:6:Z4099740952;
Fc1ccc2c(c1)CCCCO2,93,28:02800:5:Z2218891765;28:02802:8:Z2171618355;28:02803:0:Z1583166192;
Cc1ncc(C)c(O)n1,130,28:02800:5:Z4228831380;28:02800:7:Z4226327565;28:02800:8:Z4228927526;
N=S1(=O)CCCc2ncncc21,72,28:02800:5:Z3829831810;28:02802:9:Z3829193395;28:02804:9:Z3833012092;
O=S1(=O)CCCC2CNCC21,283,28:02800:5:Z2994856397;28:02801:4:Z2989219670;28:02801:8:Z3138437621;
O=C1NCNC12CCNCC2,121,28:02800:5:Z4225678955;28:02800:7:Z4225684849;28:02801:8:Z4225688433;
O=C1CCc2scnc21,64,28:02800:5:Z4364966467;28:02801:8:Z5046981054;28:02801:8:Z4364969309;
Clc1ncc2c(n1)CCC2,108,28:02800:5:Z3558080398;28:02802:2:Z3559956969;28:02802:7:Z4390954632;
Cc1ccc2cn[nH]c2n1,122,28:02800:5:Z1996747455;28:02800:6:Z1661219908;28:02800:9:Z2230358922;
C1=Cc2ccccc2CC1,475,28:02800:5:Z3516396208;28:02800:6:Z1904173715;28:02800:6:Z3517509896;
Cc1nscc1N,402,28:02800:5:Z3369274950;28:02800:8:Z3100531223;28:02801:4:Z3104503289;
C1=CCNCCC1,14,28:02800:5:Z4223380502;28:02817:7:Z2997861845;28:02821:8:Z2997877650;
CC1(C)CS(=O)(=O)CCN1,95,28:02800:5:Z2449037490;28:02801:3:Z2063151428;28:02801:4:Z1912388194;
O=C1Cc2ccc(Cl)cc2N1,95,28:02800:5:Z1909170742;28:02802:0:Z4396415309;28:02803:3:Z4405994459;
Cc1ccc2cn[nH]c2c1,253,28:02800:5:Z1839805834;28:02801:0:Z4059758160;28:02801:0:Z1911372641;
FC1(F)CCCCNCC1,159,28:02800:5:Z4443035222;28:02802:9:Z4443037254;28:02804:4:Z4446314942;
CC1(C)CNCCC(=O)C1,203,28:02800:5:Z2718595318;28:02800:6:Z2704476513;28:02800:8:Z5034698605;
C1CCC2(C1)COC2,123,28:02800:5:Z4170945122;28:02800:5:Z4398884480;28:02800:6:Z4170967050;
O=C1COc2ccncc2N1,62,28:02800:5:Z5018422133;28:02801:3:Z5022142246;28:02805:8:Z5018403060;
Cc1cc2cccc(C)c2[nH]1,87,28:02800:5:Z4913218837;28:02801:2:Z4913102674;28:02805:1:Z4913114676;
CC1(C)CN=CNC1,102,28:02800:5:Z3861862065;28:02802:1:Z3861853544;28:02803:2:Z3861851969;
O=C1CCOc2c(F)cccc21,10,28:02800:5:Z4458784281;28:02801:1:Z3340096892;28:02809:6:Z3340098103;
Oc1nc2ccccc2s1,92,28:02800:5:Z5013928926;28:02802:2:Z4998248014;28:02805:7:Z4998279802;
C1CC2CCNCC(C1)C2,200,28:02800:5:Z3628750192;28:02800:9:Z3628745168;28:02801:5:Z3598822649;
Fc1ccc2[nH]nnc2c1,215,28:02800:5:Z4263683581;28:02800:5:Z1771204668;28:02801:4:Z1663587656;
c1nc2c(s1)CCNC2,170,28:02800:5:Z2860482262;28:02801:3:Z3891690135;28:02802:0:Z4315439810;
CC1CC(=O)NCCN1,526,28:02800:5:Z1362021381;28:02800:6:Z2683098055;28:02800:7:Z3696420625;
c1n[nH]c2c1C1CCC(C2)N1,119,28:02800:5:Z2951592187;28:02800:6:Z2915776926;28:02802:3:Z2973754575;
CC1NCCc2ncccc21,197,28:02800:5:Z3648212014;28:02800:7:Z4401469829;28:02800:7:Z3648206475;
Cc1ccc2ccoc2c1,244,28:02800:5:Z3640296114;28:02800:7:Z3299899045;28:02801:1:Z3362615814;
Nc1cncnc1Cl,237,28:02800:5:Z4781397028;28:02801:3:Z3073511055;28:02801:5:Z3583190627;
O=c1[nH]cnc2cn[nH]c12,24,28:02800:5:Z2769205496;28:02801:5:Z2769204073;28:02810:1:Z3513403736;
O=C1COc2ncncc2N1,98,28:02800:5:Z4991925462;28:02803:0:Z4026979782;28:02803:9:Z3560563772;
O=c1[nH]c(=O)c2ccccc2[nH]1,141,28:02800:5:Z2981782562;28:02800:5:Z1881528663;28:02800:5:Z2768934407;
CC1CCc2oncc2C1,508,28:02800:5:Z4471970961;28:02800:8:Z4429148840;28:02800:9:Z3640434590;
Cc1csc2ncncc12,291,28:02800:5:Z2861553294;28:02801:0:Z4443097048;28:02801:6:Z3560285106;
NC1CC2(C1)CC1(CCC1)C2,80,28:02800:5:Z4216963802;28:02800:9:Z4213199618;28:02800:9:Z4216399706;
Clc1cc2c(s1)CCC2,313,28:02800:5:Z3670026441;28:02801:3:Z2181156333;28:02801:7:Z2167500082;
O=c1[nH]ncc(Cl)c1Cl,226,28:02800:5:Z651577022;28:02800:5:Z2588941647;28:02801:1:Z4871187704;
Cn1cnc2cccc(F)c21,94,28:02800:5:Z2000073286;28:02800:6:Z2358770207;28:02800:6:Z2358750323;
Fc1ccc2c(c1)CCCC2,726,28:02800:5:Z4266501084;28:02800:5:Z4266442539;28:02800:5:Z4267892122;
Cn1cccc(Cl)c1=O,91,28:02800:5:Z3540077644;28:02804:3:Z1708462442;28:02804:7:Z3192809231;
CC1CNc2ccccc2O1,238,28:02800:5:Z1176739101;28:02801:2:Z2284950982;28:02801:9:Z5000406779;
CC1NC(C)C(C)N(C)C1=O,116,28:02800:5:Z2913559232;28:02802:2:Z2873614906;28:02802:5:Z2836514925;
CC1(C)CCCCC1=O,119,28:02800:5:Z2346679652;28:02802:5:Z3575314388;28:02802:8:Z2341914315;
CC1CNCC2(CCOC2)O1,214,28:02800:5:Z2093136698;28:02801:1:Z4188657248;28:02801:9:Z2660419481;
c1cnc2ncsc2c1,314,28:02800:5:Z4272640740;28:02800:8:Z4313147242;28:02801:0:Z4669074116;
C1CC23CNCC2(C1)COC3,192,28:02800:5:Z3593179793;28:02803:3:Z4328903909;28:02804:6:Z3593190327;
c1cc2cn[nH]c2cn1,327,28:02800:5:Z4296246231;28:02800:8:Z4292404154;28:02801:3:Z4294666056;
CC1(C)OC2CCC1CC2,125,28:02800:5:Z4204430113;28:02800:7:Z5044332467;28:02800:7:Z5043378618;
CC1(C)CCc2nc[nH]c2C1,77,28:02800:5:Z4254930482;28:02800:6:Z4257005579;28:02803:8:Z4254386797;
CC1CCC(C)C1(C)C,251,28:02800:5:Z3646711060;28:02800:7:Z2303112489;28:02801:1:Z2974955601;
Clc1csnc1Cl,681,28:02800:5:Z2228811195;28:02800:6:Z4203688950;28:02800:6:Z2481483999;
O=c1oc2ccccc2o1,145,28:02800:5:Z3843394643;28:02801:5:Z3819307049;28:02802:2:Z3938521305;
Fc1cc(F)c2c(c1)CCO2,99,28:02800:5:Z4492865064;28:02802:3:Z4485966544;28:02804:4:Z4487128721;
C1CC2(CCN1)CCOCC2,459,28:02800:5:Z3385895103;28:02801:0:Z3494887168;28:02801:1:Z3096008752;
CC1CC2(CCCC2)CN1,653,28:02800:5:Z4907198754;28:02800:5:Z4907152715;28:02800:5:Z3853132969;
Cc1ncsc1F,214,28:02800:5:Z1727498336;28:02800:6:Z4147851286;28:02800:9:Z1568024474;
c1cc2n(c1)CCSC2,582,28:02800:5:Z4022357126;28:02800:5:Z4022308585;28:02800:5:Z4021634534;
Cc1cc2cncnc2s1,277,28:02800:5:Z2093392924;28:02800:9:Z4231154757;28:02800:9:Z3560303156;
CC1CC(C)(C)N1,390,28:02800:5:Z1325038110;28:02801:3:Z4482454793;28:02801:8:Z4909200804;
Nc1ncnc2[nH]cnc12,172,28:02800:5:Z1325038110;28:02800:6:Z1325294311;28:02800:7:Z4772215617;
Cc1ccnc2[nH]ccc12,124,28:02800:5:Z4066000325;28:02800:6:Z3842899670;28:02801:7:Z3368159488;
C1COCC2(C1)CCOCC2,212,28:02800:5:Z2833899699;28:02800:7:Z4121657286;28:02801:0:Z2904741880;
Cc1csc2n[nH]c(=O)n12,49,28:02800:5:Z3638904718;28:02800:7:Z3633969046;28:02804:9:Z4341512253;
C1CC2CCCC(C1)S2,135,28:02800:5:Z4197827907;28:02801:1:Z4197832357;28:02801:2:Z4197827243;
OC1CCNC12CCOCC2,33,28:02800:5:Z4983899550;28:02801:2:Z4983898912;28:02801:9:Z4983902084;
O=S1(=O)Cc2ccccc2N1,133,28:02800:5:Z3807428134;28:02800:5:Z3807421223;28:02800:5:Z3807428215;
C1CNc2nn[nH]c2C1,260,28:02800:5:Z2221236023;28:02800:6:Z1746686155;28:02800:9:Z1205286246;
CC1CC(=O)NN1,89,28:02800:5:Z4559706138;28:02802:6:Z3312424600;28:02803:7:Z280105658;
CC1(C)CCNCCS1=O,324,28:02800:5:Z4100033942;28:02800:6:Z2290851837;28:02800:9:Z2302136540;
CC1CCNS1(=O)=O,191,28:02800:5:Z3357962229;28:02800:7:Z3339899295;28:02801:4:Z3357961741;
O=c1[nH]nc(O)c2cc(F)c(F)cc12,3,28:02800:5:Z2789985671;28:02865:1:Z2982143397;28:02877:0:Z4168355344;
C1CC2COCCN2C1,941,28:02800:5:Z2767922640;28:02800:6:Z1556291991;28:02800:7:Z2767921897;
Cc1cc2ccsc2s1,208,28:02800:5:Z3384017472;28:02800:7:Z2767507282;28:02801:3:Z3657933116;
CC1NCCc2sccc21,195,28:02800:5:Z2904421460;28:02800:8:Z238200268;28:02800:9:Z644806614;
Fc1cnc2c(c1)CCN2,127,28:02800:5:Z4132706919;28:02801:2:Z4335204001;28:02804:1:Z4335210198;
FC1(F)CC12CC1CCC(C2)N1,130,28:02800:5:Z2918605811;28:02800:8:Z2717440386;28:02801:0:Z2722096754;
c1nc2c3c(ccc2[nH]1)NCCC3,39,28:02800:5:Z4150266591;28:02800:5:Z3584472807;28:02800:5:Z4505823878;
CC1NCCN(C)C1C,437,28:02800:5:Z1927559395;28:02800:8:Z2850978371;28:02800:9:Z1578354883;
OC1CCCC12CCC2,159,28:02800:5:Z3615327501;28:02801:7:Z3615331103;28:02802:1:Z3621776783;
CC12CC1C2,917,28:02800:5:Z3793661632;28:02800:6:Z3361651075;28:02801:2:Z3517678570;
Fc1ccco1,530,28:02800:5:Z4449049563;28:02800:9:Z2957731534;28:02801:1:Z2953957428;
OC1CNC2(CCC2)C1O,258,28:02800:5:Z4031439210;28:02801:2:Z4013159296;28:02801:4:Z4096727528;
Fc1cccc2c1OCCNC2,112,28:02800:5:Z4214465295;28:02801:6:Z1929775265;28:02802:6:Z3784678556;
CC1CNCc2ccccc21,189,28:02800:5:Z643742862;28:02801:9:Z4858693519;28:02801:9:Z3019188018;
CC1CNCc2c(Cl)cccc21,72,28:02800:5:Z3621111680;28:02801:7:Z3607263921;28:02809:3:Z3607262760;
CN1CCNc2cc(F)ccc21,60,28:02800:5:Z2892725566;28:02800:5:Z2269951864;28:02800:5:Z2706560782;
CN1CCNc2c(F)cccc21,41,28:02800:5:Z3519150944;28:02803:8:Z4342868412;28:02807:8:Z3519153729;
NC12CCC(CNC1)C2,297,28:02800:5:Z3832464128;28:02800:8:Z3827707874;28:02801:0:Z3836475470;
Cc1cc(F)cc2c1NCCC2,25,28:02800:5:Z4824982216;28:02800:5:Z4824982215;28:02800:5:Z1335234151;
c1ccc2c(c1)NCC21CCC1,99,28:02800:5:Z2378630776;28:02801:4:Z2826162905;28:02804:1:Z2907329937;
Cc1cc(N)no1,213,28:02800:5:Z1981299862;28:02801:8:Z2475963962;28:02802:1:Z2166847323;
Clc1ccc2ccccc2c1,292,28:02800:5:Z3794781072;28:02801:4:Z2637006385;28:02802:3:Z4315354130;
Oc1ccc2c(c1)CNCCO2,127,28:02800:5:Z4100395090;28:02801:0:Z2647766494;28:02801:6:Z2599622053;
C1CC2NCC2O1,669,28:02800:5:Z2965231525;28:02800:7:Z4106794010;28:02800:7:Z2971199094;
O=C1CC2CNCC2N1,129,28:02800:5:Z4923535879;28:02804:9:Z4923655689;28:02807:0:Z4923517231;
Oc1ccon1,152,28:02800:5:Z3595114972;28:02800:9:Z4231154757;28:02802:4:Z3595106309;
Cn1cc(Cl)nc1Cl,250,28:02800:5:Z2717323980;28:02803:2:Z4571556348;28:02803:9:Z2504881915;
Cc1cc(C)c(C)cc1C,188,28:02800:5:Z4123869119;28:02800:7:Z1726211468;28:02801:8:Z847024878;
C1=NCC2(CCC2)CN1,78,28:02800:5:Z4025647634;28:02800:8:Z4001778471;28:02801:1:Z4001778008;
CC1(C)CCNCCN1,225,28:02800:5:Z2773009490;28:02800:6:Z3901398520;28:02802:3:Z4054753584;
Cc1csc(N)c1,288,28:02800:5:Z4059865097;28:02800:7:Z3864514556;28:02800:8:Z3865510460;
CC1CCc2nccn21,428,28:02800:5:Z2774547352;28:02800:7:Z2995735191;28:02801:6:Z2910466596;
Oc1ncnc2nccnc12,56,28:02800:5:Z4226156742;28:02800:8:Z4231484485;28:02803:0:Z3484515911;
c1cnc2c(c1)NCCC2,429,28:02800:5:Z2506673186;28:02800:6:Z2976763192;28:02800:8:Z4275518678;
Cc1cn2c(C)csc2n1,54,28:02800:5:Z4878893878;28:02802:1:Z3817915563;28:02802:5:Z4482799647;
C1=NOC2CCCC12,581,28:02800:5:Z4109867958;28:02800:6:Z4113268084;28:02800:7:Z4234017567;
C1C2CC1C1(COC1)O2,50,28:02800:5:Z3520214227;28:02801:1:Z4320681106;28:02801:1:Z4320288190;
CC1(C)CC2(CCN2)CCO1,194,28:02800:5:Z4034684610;28:02801:8:Z4034685587;28:02801:8:Z4028987654;
Cc1nc2ccccc2c(=O)[nH]1,51,28:02800:5:Z3603246144;28:02804:9:Z3789712381;28:02809:2:Z2880854655;
