fragment_smiles,occurences,example_ligands
CC1Nc2ccccc2C1(C)C,102,140:14000:1:Z2646274328;140:14000:9:Z2646273578;140:14001:6:Z2646275055;
c1cnc2c(n1)NCCO2,111,140:14000:1:Z4416312873;140:14000:3:Z4416311779;140:14001:3:Z4416299544;
FC1(F)CCC2CNCC21,288,140:14000:1:Z3154610561;140:14000:4:Z3151985103;140:14000:5:Z3054246056;
Clc1cccn2ccnc12,287,140:14000:1:Z4640275820;140:14000:1:Z4013596489;140:14002:6:Z4013607175;
c1cc2c3c(c1)NCCC3CCC2,86,140:14000:1:Z3891088690;140:14002:9:Z4114559418;140:14005:2:Z1886732451;
Clc1nccs1,821,140:14000:1:Z5000338522;140:14000:4:Z4380584894;140:14000:4:Z4257403101;
C1=Nc2ncnn2CC1,24,140:14000:1:Z4250849505;140:14009:7:Z4250851501;140:14012:5:Z4250847306;
O=C1CC2(CCC2)CCN1,658,140:14000:1:Z3520488342;140:14000:2:Z3757676624;140:14000:4:Z3505190762;
O=C1CC2CCC1CC2,240,140:14000:1:Z4517641145;140:14000:1:Z4516862944;140:14000:3:Z4574681907;
C1CC2CNCC1O2,1225,140:14000:1:Z3340198250;140:14000:1:Z4266187523;140:14000:3:Z3670225471;
c1ncc2ncsc2n1,408,140:14000:1:Z3395555470;140:14000:2:Z4272359657;140:14000:3:Z4272368299;
O=S1(=O)NCCC12CC2,369,140:14000:1:Z3777459674;140:14000:2:Z3842827294;140:14000:3:Z4118280562;
C1CC2(C1)CC1CCOC12,205,140:14000:1:Z2118313000;140:14000:4:Z4307300063;140:14001:6:Z2434107746;
OC1CCCC1F,181,140:14000:1:Z4166629051;140:14000:8:Z4165488781;140:14001:2:Z4329626686;
O=S1(=O)CCC2(CC2)C1,280,140:14000:1:Z4405606160;140:14000:1:Z4506683779;140:14001:3:Z4417025593;
CN1C(=O)COC12CCNCC2,364,140:14000:1:Z4304658073;140:14000:6:Z3041601049;140:14000:9:Z3629029360;
O=C1Cc2cccnc2N1,218,140:14000:1:Z3708003898;140:14000:7:Z2629120886;140:14002:2:Z2641112366;
c1cc2c(o1)CNCC2,121,140:14000:1:Z4415803584;140:14000:6:Z4310686692;140:14001:5:Z1365823051;
CC12CNCC1(C)CNC2,286,140:14000:1:Z2791349424;140:14001:0:Z2791357379;140:14001:2:Z3365284053;
C1CC2NCC3(CCOCC3)C2C1,191,140:14000:1:Z2278160719;140:14001:8:Z2292275632;140:14002:7:Z2278164184;
CC12CCC(CC1)N2,139,140:14000:1:Z3598544210;140:14001:6:Z4406884093;140:14002:7:Z4517353955;
O=S1(=O)CCc2ncccc2C1,250,140:14000:1:Z4170160969;140:14002:2:Z4170171942;140:14002:8:Z4178053907;
CN1CCNc2cncnc21,96,140:14000:1:Z4636241166;140:14001:0:Z4132912718;140:14001:3:Z4132910759;
OC1CNC2(CCC2)C1,184,140:14000:1:Z3594473701;140:14001:1:Z3622306369;140:14001:9:Z3628555445;
Clc1ccc2[nH]ncc2c1,262,140:14000:1:Z3700495964;140:14000:2:Z1916319823;140:14000:7:Z3356650130;
CC1CCOC(C)CN1,238,140:14000:1:Z3894970857;140:14000:3:Z3572521940;140:14001:1:Z3175182363;
O=C1CCCC2CNCC2N1,343,140:14000:1:Z4118128040;140:14000:2:Z3407524697;140:14000:5:Z3613803827;
C1CC2CNCC(C1)N2,362,140:14000:1:Z3639374894;140:14000:3:Z3709112679;140:14001:5:Z2439195759;
CC1(C)C(=O)Nc2ccccc21,1092,140:14000:1:Z2919762736;140:14000:1:Z1431483484;140:14000:2:Z2495372656;
Cc1cccc2nc[nH]c12,141,140:14000:1:Z3929784936;140:14001:3:Z3926394204;140:14002:6:Z4295660280;
Cc1cc(C)n2[nH]c(=O)cc2n1,364,140:14000:1:Z3898660152;140:14000:1:Z1127344804;140:14000:7:Z2087424872;
Clc1cc[nH]n1,143,140:14000:1:Z1621897968;140:14000:5:Z3618433929;140:14002:7:Z2277998575;
O=C1C2CCCCC1CCC2,315,140:14000:1:Z2766980974;140:14000:4:Z3909855235;140:14000:8:Z2778675915;
C1CC2COCC2CO1,373,140:14000:1:Z3047505469;140:14000:2:Z3206677828;140:14000:4:Z3045551714;
Cn1ncc2ccccc2c1=O,955,140:14000:1:Z3610520520;140:14000:2:Z3713847432;140:14000:3:Z1896226672;
C1COC2(CCC3(CC2)OCCO3)CN1,165,140:14000:1:Z3622604641;140:14001:7:Z3533475243;140:14002:2:Z3622604611;
Fc1cc2c(s1)CCOC2,375,140:14000:1:Z3778898276;140:14000:1:Z3354942127;140:14000:3:Z3444382005;
OC1COC2(CCNC2)CC1O,270,140:14000:1:Z4156065554;140:14000:3:Z4187111363;140:14000:6:Z4157152134;
CC1=CSCCO1,367,140:14000:1:Z2110976866;140:14000:5:Z4246480992;140:14000:9:Z4258632336;
CC12CCC(=O)N1CCS2,305,140:14000:1:Z4109295981;140:14000:3:Z4111497803;140:14001:7:Z4111148464;
c1ccc2c(c1)COC21CCNC1,224,140:14000:1:Z3558232653;140:14000:8:Z3578207796;140:14000:8:Z3558232618;
Clc1ccc2c(c1)COCO2,175,140:14000:1:Z319535540;140:14001:6:Z4007359237;140:14002:5:Z1248765025;
CC1(C)CCc2ccc(=O)oc2C1,11,140:14000:1:Z4256992823;140:14000:5:Z4251555672;140:14005:6:Z4255408142;
O=C1CCn2nc3ccccc3c2N1,95,140:14000:1:Z4348741215;140:14001:1:Z4350918624;140:14001:1:Z4348780570;
Fc1ccc2ccoc2c1,548,140:14000:1:Z2877329782;140:14000:2:Z1831033819;140:14000:4:Z1335662733;
O=S1(=O)NCCN1,640,140:14000:1:Z3314881796;140:14000:3:Z5064588624;140:14000:3:Z3054890086;
Fc1cccc2ccccc12,955,140:14000:1:Z2277982730;140:14000:2:Z4574063776;140:14000:2:Z4028980750;
C1COCC2(C1)CNCCO2,753,140:14000:1:Z2294224225;140:14000:2:Z2163732711;140:14000:5:Z1948538134;
C1CC2(CCN1)CCSCC2,195,140:14000:1:Z3095170568;140:14000:4:Z2973874732;140:14000:9:Z3098735891;
Fc1cn[nH]c1,646,140:14000:1:Z5008573369;140:14000:1:Z3207762225;140:14000:5:Z5007074744;
NC1C2CCC1NC2,46,140:14000:1:Z4157195046;140:14004:4:Z4157166657;140:14008:5:Z4152205980;
O=S1(=O)CCC(O)C1,455,140:14000:1:Z2928108837;140:14000:9:Z4307682713;140:14000:9:Z4260422204;
Cc1ccc2c(c1Cl)NCCC2,21,140:14000:1:Z4132418957;140:14002:8:Z3002282430;140:14006:5:Z4132419978;
Cc1cc(Cl)cs1,44,140:14000:1:Z3471047567;140:14003:4:Z3405457548;140:14009:1:Z3475640776;
CC1OCCC12CNCCO2,387,140:14000:1:Z2017817286;140:14000:5:Z1943886545;140:14000:7:Z2955892890;
Cn1cnc2cc(F)ccc21,504,140:14000:1:Z1701135693;140:14000:2:Z1174994705;140:14000:3:Z1232941875;
CC1CCCCC1C,1012,140:14000:1:Z2214635874;140:14000:3:Z2873130777;140:14000:4:Z2299574605;
CC1NCCNC1=O,929,140:14000:1:Z2840042458;140:14000:4:Z1411456799;140:14000:5:Z3098208822;
Clc1ccc2cccnc2c1,909,140:14000:1:Z3582129998;140:14000:2:Z1636817272;140:14000:2:Z1367471694;
Cc1cccc(O)c1,1225,140:14000:1:Z3009544923;140:14000:2:Z192458038;140:14000:2:Z1571248732;
CN1CCCC2CNCCC21,396,140:14000:1:Z1666946858;140:14000:4:Z1441303851;140:14000:4:Z1444150501;
Cn1ccc2ccc(F)cc21,224,140:14000:1:Z4059113003;140:14000:5:Z3300140498;140:14000:6:Z3661082588;
OC1COc2ccccc2C1,472,140:14000:1:Z3625545279;140:14000:1:Z3625551552;140:14000:3:Z3434051943;
Cn1ncc2cncnc21,551,140:14000:1:Z4379740203;140:14000:2:Z805458654;140:14000:5:Z3195786829;
Cc1ncc2c(n1)CCNC2,385,140:14000:1:Z766514776;140:14000:5:Z766519210;140:14001:1:Z423908220;
c1cn2ncnc2cn1,130,140:14000:1:Z1646345868;140:14001:3:Z3078848828;140:14001:3:Z3078401864;
O=C1CCC2(CCNCC2)N1,396,140:14000:1:Z3567923818;140:14000:2:Z3784196130;140:14000:7:Z3607199771;
c1cnc2ccoc2c1,457,140:14000:1:Z4493126816;140:14000:2:Z3360203244;140:14000:2:Z4481652931;
OC1CCCC1(F)F,244,140:14000:1:Z4270656843;140:14001:2:Z3652014794;140:14001:3:Z4308764888;
OC12CNCCC1C2,205,140:14000:1:Z3895813675;140:14000:4:Z4083228430;140:14000:9:Z3997687721;
Cc1cn2ccsc2n1,1113,140:14000:1:Z2772106450;140:14000:2:Z1840128931;140:14000:3:Z2647201783;
Cc1cc2scnc2s1,82,140:14000:1:Z2949422049;140:14000:6:Z2483697255;140:14002:1:Z1969462309;
Cc1ccc2cn[nH]c2c1,210,140:14000:1:Z4135436227;140:14001:4:Z1841931416;140:14001:5:Z4998861217;
CC1CNCO1,105,140:14000:1:Z4906687662;140:14000:1:Z4906685728;140:14000:1:Z4906687745;
Cc1n[nH]c2ccccc12,427,140:14000:1:Z2634887457;140:14000:3:Z825786614;140:14000:3:Z1569923766;
Cc1ccc(Cl)c2c1CCCN2,31,140:14000:1:Z2326096566;140:14006:9:Z2326096437;140:14011:6:Z4396229796;
O=c1[nH]nc2n1CCNC2,785,140:14000:1:Z1688431266;140:14000:3:Z1738476708;140:14000:3:Z1918571982;
c1cc2n(n1)CCO2,483,140:14000:1:Z4098033051;140:14000:3:Z2224704248;140:14000:7:Z4513465518;
Cc1n[nH]c2sccc12,272,140:14000:1:Z1453835124;140:14000:1:Z1866817382;140:14000:1:Z1230004802;
Fc1cc[nH]c1,108,140:14000:1:Z2219446683;140:14000:7:Z2222006363;140:14000:9:Z2222072091;
c1cc2[nH]ccc2cn1,661,140:14000:1:Z4046136960;140:14000:2:Z4395342931;140:14000:7:Z4240158863;
O=c1cccc2n1CCCC2,375,140:14000:1:Z4110668886;140:14000:2:Z4302323106;140:14000:5:Z4113634249;
NC1CCC2(CCC2)CC1,230,140:14000:1:Z3131838962;140:14000:2:Z3105853696;140:14000:6:Z3132463122;
Clc1cccc2c1NCCN2,58,140:14000:1:Z4954131417;140:14000:4:Z2871060160;140:14001:7:Z4214346620;
c1ccc2c(c1)OC1(CCNC1)O2,259,140:14000:1:Z2292799551;140:14000:2:Z2150084978;140:14000:7:Z2150084619;
CC1Cc2cc(F)ccc2CN1,130,140:14000:1:Z3603341410;140:14001:7:Z4246848336;140:14003:2:Z3592871462;
Cc1cc(C)nc(N)n1,99,140:14000:1:Z3192495889;140:14000:4:Z1614615669;140:14000:8:Z1834093974;
Cn1ncnn1,920,140:14000:1:Z3614704951;140:14000:3:Z2836965708;140:14001:5:Z3541527300;
c1cc2n(c1)CCNC2,1482,140:14000:1:Z4213689023;140:14000:2:Z3384782693;140:14000:2:Z4205782240;
CC1CCC(C)NC1,603,140:14000:1:Z4343997319;140:14000:2:Z4576267787;140:14000:3:Z4344000448;
NC1CNCC(F)C1,54,140:14000:1:Z3831975035;140:14001:0:Z4184987722;140:14001:3:Z3831976400;
Cc1nn[nH]n1,390,140:14000:1:Z1886966255;140:14000:4:Z1441117614;140:14000:5:Z2698554239;
c1ccc2nncnc2c1,380,140:14000:1:Z2172792976;140:14000:2:Z2171939851;140:14000:4:Z2176401357;
O=c1[nH]nc2n1CCCC2,894,140:14000:1:Z3203924468;140:14000:3:Z4027484258;140:14000:4:Z4769570745;
O=C1CCC2CCCCC2N1,493,140:14000:1:Z3209336775;140:14000:2:Z2637955378;140:14000:4:Z2303458355;
O=C1NCCC2CCNC=C12,93,140:14000:1:Z4368812976;140:14000:5:Z4368813436;140:14001:5:Z4368808068;
C1CNC2(C1)CCCSC2,141,140:14000:1:Z3440517582;140:14000:2:Z4395611851;140:14002:3:Z3591427778;
c1cnsn1,1140,140:14000:1:Z4598161178;140:14000:2:Z4478058463;140:14000:3:Z3011006972;
C1CC2(CCOCC2)C2(CC2)N1,191,140:14000:1:Z4114892706;140:14000:8:Z3711519497;140:14001:6:Z3634372579;
Oc1cnn2c1CNCC2,126,140:14000:1:Z4273858230;140:14001:6:Z4273846748;140:14001:9:Z5001437623;
Cn1cc2c(n1)CCNC2,849,140:14000:1:Z3652370935;140:14000:2:Z3385277178;140:14000:3:Z3512479357;
c1ccc2c(c1)C1CCC2O1,417,140:14000:1:Z5033352483;140:14000:3:Z3905829650;140:14000:4:Z4016625625;
Oc1ccc2c(c1)CNCC2,332,140:14000:1:Z2434979087;140:14001:0:Z2167304750;140:14001:1:Z2295420330;
CC1CCc2ccccc2C1,901,140:14000:1:Z2478661258;140:14000:2:Z3194228605;140:14000:3:Z3707008613;
NC1CC2CCC(C1)C2,393,140:14000:1:Z2364511793;140:14000:6:Z2364503478;140:14000:9:Z4139496816;
NC1CCc2ccccc2C1,191,140:14000:1:Z4429418507;140:14000:4:Z4429343809;140:14000:4:Z4429377998;
Cc1cccc2c1CCNC2,406,140:14000:1:Z3153144244;140:14000:2:Z3290727390;140:14000:5:Z3320774395;
CN=S1(=O)CCCC2(CCCN2)C1,292,140:14000:1:Z4066503935;140:14001:1:Z3416640526;140:14001:2:Z4114230040;
Cc1ccn2nc(C)cc2n1,456,140:14000:1:Z3389147617;140:14000:6:Z1765454188;140:14000:8:Z796586256;
Cc1cnn2c1CCCC2,350,140:14000:1:Z3896033487;140:14000:6:Z4001934816;140:14001:3:Z3873734261;
Cc1cc(C)nc(C)c1,503,140:14000:1:Z3316601759;140:14000:2:Z4309006395;140:14000:3:Z280420926;
CC1(C)CC2CCCOC21,450,140:14000:1:Z4446763174;140:14000:2:Z2773406148;140:14000:3:Z1819059638;
Cc1cc(C)c(C)c(C)c1C,265,140:14000:1:Z2763174937;140:14000:6:Z1607083422;140:14000:6:Z3340006370;
Clc1ccc2[nH]cnc2c1,1050,140:14000:1:Z2953890384;140:14000:3:Z4638710682;140:14000:3:Z2372197357;
c1ncn2c1NCCC2,83,140:14000:1:Z4365347271;140:14001:2:Z4653115709;140:14004:9:Z4365353091;
Cc1ccc2c(c1C)OCC2,307,140:14000:1:Z1764448338;140:14000:1:Z2473820448;140:14000:3:Z1098475265;
Cc1ccc2c(c1)CNC2,219,140:14000:1:Z1958899483;140:14000:5:Z1961348163;140:14001:6:Z1961334915;
CN1CCC1,1061,140:14000:1:Z4032029815;140:14000:2:Z3638276673;140:14000:2:Z4308100150;
C1CCC2(CCNCC2)COC1,348,140:14000:1:Z3816479881;140:14000:2:Z4095011994;140:14000:3:Z3911447021;
Fc1ccc2sccc2c1F,52,140:14000:1:Z4541501209;140:14009:4:Z4541683115;140:14010:2:Z4609073145;
CC1CNc2ccccc21,783,140:14000:1:Z3475606383;140:14000:2:Z3625707921;140:14000:4:Z4127185933;
O=c1[nH]cnc2c(F)cc(Cl)cc12,6,140:14000:1:Z4028062427;140:14044:3:Z4028066750;140:14046:2:Z4014619423;
CC1(O)CCCC1,145,140:14000:1:Z3174863411;140:14000:2:Z3254812349;140:14000:9:Z3208959221;
Fc1ccc2c(c1)OCCNC2,209,140:14000:1:Z3474173849;140:14000:3:Z4488664659;140:14000:4:Z2723310567;
Cc1ccc2occc2c1,583,140:14000:1:Z3353275439;140:14000:2:Z2700522693;140:14000:3:Z2782644770;
Fc1cc(F)c2ccoc2c1,98,140:14000:1:Z3298796089;140:14000:8:Z3699991181;140:14001:6:Z3389407842;
CC1CC(=O)c2cccnc2C1,201,140:14000:1:Z3845576041;140:14000:2:Z3845593352;140:14000:4:Z4380713022;
Fc1cc(F)c2c(c1)CCCO2,1008,140:14000:1:Z2214479746;140:14000:2:Z2170875846;140:14000:2:Z5050661546;
C1CNCC2(C1)CCNCC2,297,140:14000:1:Z4144467317;140:14000:5:Z2600383632;140:14001:0:Z2354362397;
CC12CCC(=O)N1CCN2,174,140:14000:1:Z3626916742;140:14000:5:Z4271693338;140:14001:1:Z4264833243;
Cc1n[nH]c2c1CCCC2,741,140:14000:1:Z3470169680;140:14000:4:Z3552350835;140:14000:6:Z3841267640;
Cc1cnc2[nH]ncc2c1,261,140:14000:1:Z2982004378;140:14001:3:Z2979867432;140:14001:3:Z4472549203;
CC1(C)COC2(CCNCC2)OC1,401,140:14000:1:Z4224794584;140:14000:2:Z2225675539;140:14000:4:Z1480774860;
O=C1NS(=O)(=O)c2ccccc21,1140,140:14000:1:Z2478250184;140:14000:3:Z1786360425;140:14000:3:Z326119668;
C1CNCC2(C1)CCSCC2,217,140:14000:1:Z2307561789;140:14001:0:Z3576612651;140:14001:3:Z3605735962;
C1CC2CNC2C1,445,140:14000:1:Z5018208675;140:14000:2:Z1421512006;140:14000:6:Z3586327684;
Clc1cnn2c1CNCC2,232,140:14000:1:Z4773442694;140:14000:2:Z3607279230;140:14000:3:Z3869948765;
c1ccc2c(c1)CCc1cnoc1-2,140,140:14000:1:Z3509544216;140:14000:2:Z3358153235;140:14001:6:Z2952141606;
CN1CCCNCC1=O,325,140:14000:1:Z4212194848;140:14001:0:Z1802024232;140:14001:5:Z1802523832;
c1cnc2c(n1)CCC2,396,140:14000:1:Z4995399540;140:14000:3:Z4995403420;140:14000:5:Z3818521266;
O=S1(=O)CCC2(CCNCCO2)CC1,245,140:14000:1:Z3521469426;140:14000:9:Z3648030987;140:14001:9:Z3648037258;
CC1COc2ccccc2CN1,234,140:14000:1:Z2635966235;140:14001:3:Z1643431462;140:14002:0:Z1643370220;
c1cc2c(s1)CNC2,215,140:14000:1:Z2605880138;140:14001:1:Z3585789446;140:14001:1:Z2645925320;
O=C1C2CCCC1CSC2,278,140:14000:1:Z3584445189;140:14000:3:Z2907683688;140:14000:3:Z4186102431;
C1=NC2CCCCC2S1,79,140:14000:1:Z4225610440;140:14000:9:Z4225579468;140:14003:0:Z4225582163;
Clc1cnn[nH]1,238,140:14000:1:Z4225610440;140:14000:8:Z3820148725;140:14001:5:Z3840971851;
c1cnn2nccc2c1,625,140:14000:1:Z3351714353;140:14000:2:Z4638451757;140:14000:6:Z4044838177;
Nc1ccc2c(n1)CCC2,130,140:14000:1:Z4125228309;140:14000:3:Z4124831910;140:14000:4:Z4123845891;
CC1(C)CC2(CCC2)C1,412,140:14000:1:Z4278368283;140:14000:8:Z4269185592;140:14001:5:Z3625315830;
Oc1ccnc2ccnn12,129,140:14000:1:Z4278368283;140:14000:3:Z3795249731;140:14000:9:Z3714121544;
Oc1ncnc2c1CCC2,18,140:14000:1:Z1607537162;140:14000:8:Z1607539266;140:14007:2:Z1607531466;
c1ccc2oncc2c1,1926,140:14000:1:Z2610776740;140:14000:2:Z2358935530;140:14000:2:Z2365507758;
FC1(F)CNCCO1,149,140:14000:1:Z2227894406;140:14000:2:Z4116982235;140:14002:0:Z2707580678;
O=c1cc[nH]c2cc(Cl)c(F)cc12,45,140:14000:1:Z1693948532;140:14001:0:Z4468767468;140:14001:3:Z1824762292;
C1CNCC2(C1)CCSC2,248,140:14000:1:Z2910644401;140:14000:1:Z2298790813;140:14000:1:Z2298792617;
c1cnc2cc[nH]c2c1,1580,140:14000:2:Z2905949782;140:14000:2:Z3630860698;140:14000:2:Z4077741847;
Cc1cnc2ncnn2c1,256,140:14000:2:Z3093545253;140:14000:7:Z2640278474;140:14000:8:Z3207118010;
c1cnc2c(c1)CNC2,996,140:14000:2:Z4448079553;140:14000:2:Z5063852429;140:14000:4:Z4503701642;
CC12CCC(CC1)CN2,13,140:14000:2:Z3615286959;140:14006:5:Z3615285142;140:14014:2:Z4325978844;
C1CCC2CCOC2CC1,335,140:14000:2:Z3344325003;140:14000:2:Z3598566585;140:14001:0:Z3595702010;
Cc1ncc(=O)[nH]c1C,219,140:14000:2:Z1525075873;140:14000:5:Z1544888330;140:14000:8:Z1549290380;
CC1CNCCS(=O)C1,292,140:14000:2:Z2801143084;140:14000:2:Z1870731647;140:14000:8:Z2301979246;
CC1CCc2ncnn21,387,140:14000:2:Z3569156772;140:14000:4:Z2643525373;140:14000:6:Z4118733557;
CC1CNCc2cncnc21,174,140:14000:2:Z3516558793;140:14000:3:Z3877971626;140:14001:7:Z4324884877;
Cc1nnc2ccccc2c1C,275,140:14000:2:Z3702832094;140:14000:4:Z3047567332;140:14001:0:Z3369688412;
NC1CC2(C1)CC(F)(F)C2,160,140:14000:2:Z3512612619;140:14000:6:Z4064780779;140:14002:1:Z4065851200;
CC1COc2ccccc2N1,214,140:14000:2:Z1447296647;140:14000:3:Z1647753469;140:14000:7:Z4111913262;
Cc1noc2ccccc12,372,140:14000:2:Z3596512896;140:14000:2:Z3175937617;140:14001:1:Z4328553279;
Fc1cccc2cc[nH]c12,356,140:14000:2:Z2272719621;140:14000:4:Z5034952950;140:14001:1:Z3624490675;
C1CNCC2(C1)COC2,341,140:14000:2:Z3136677945;140:14000:4:Z3173696471;140:14000:8:Z3318949007;
C1CC2CNCC2N1,963,140:14000:2:Z4199395434;140:14000:2:Z2279722722;140:14000:4:Z2299015841;
Clc1cc[nH]c1,879,140:14000:2:Z3784352431;140:14000:3:Z2294994658;140:14000:9:Z645019060;
CC1CCCC(O)C1,302,140:14000:2:Z3712654932;140:14000:2:Z1133004805;140:14000:5:Z3783997914;
OC12CCNCC1COCC2,347,140:14000:2:Z4478438212;140:14000:2:Z4478426298;140:14000:6:Z4478432804;
Clc1cccc2c1CCC2,581,140:14000:2:Z2209285837;140:14000:2:Z4241973708;140:14001:1:Z2076918603;
Cc1cc2ccccc2[nH]c1=O,302,140:14000:2:Z2956662224;140:14000:4:Z3009900511;140:14001:5:Z2909210163;
Cc1coc2c1C(=O)CCC2,319,140:14000:2:Z1235849935;140:14000:6:Z1628727662;140:14000:8:Z442571766;
Cc1ccc2cc(C)ccc2c1,93,140:14000:2:Z2788147269;140:14000:5:Z2953613553;140:14004:2:Z3093307936;
c1ccc2c(c1)OCC21CCNCC1,167,140:14000:2:Z3436754274;140:14001:0:Z3628899847;140:14001:5:Z3628903772;
CC1(C)CNCC(=O)N1,540,140:14000:2:Z1482593251;140:14000:2:Z3132482496;140:14000:4:Z3099552408;
O=S1(=O)CCNC2CCCCCN21,99,140:14000:2:Z3694242327;140:14000:3:Z3694318467;140:14001:0:Z3715400103;
C1CNC2(CCN1)CC2,145,140:14000:2:Z4088483992;140:14002:6:Z4088481259;140:14003:0:Z4088483839;
CC1CC2(CCOCC2)CN1,371,140:14000:2:Z2433589529;140:14000:4:Z3607209661;140:14000:5:Z4477696003;
C1CC2COCC(C1)C2,325,140:14000:2:Z4087613004;140:14000:2:Z4087614112;140:14000:8:Z3899040959;
O=c1[nH]ncc(Cl)c1Cl,301,140:14000:2:Z1207161796;140:14000:7:Z1015257416;140:14001:3:Z4871534779;
Cc1cnn2cnnc2c1C,131,140:14000:2:Z1480683660;140:14001:3:Z3342309737;140:14001:5:Z1470674667;
Cc1ccoc1C,599,140:14000:2:Z3052666553;140:14000:2:Z3060949764;140:14000:4:Z3725239401;
CN1CCc2ccsc2C1,231,140:14000:2:Z4123009372;140:14000:8:Z4123514633;140:14001:8:Z4123986316;
Fc1ccc2cccnc2c1,699,140:14000:2:Z5065824297;140:14000:5:Z4862476730;140:14000:5:Z4826641145;
Cc1cc(C)c2cc[nH]c2c1,278,140:14000:2:Z2141425570;140:14000:2:Z1730135422;140:14000:3:Z5060476420;
c1cc2c(cn1)CCO2,58,140:14000:2:Z3899248944;140:14004:6:Z4299360076;140:14005:1:Z3790418338;
CC1CCCC(=O)NC1,48,140:14000:2:Z3639536964;140:14002:4:Z3639446412;140:14002:6:Z3639719409;
C1CCC2(CC1)CCOCC2,456,140:14000:2:Z1368925958;140:14000:2:Z1830916901;140:14000:3:Z3439904642;
O=C1NCCC12CCNCC2,403,140:14000:2:Z3642248078;140:14000:3:Z2830319212;140:14000:7:Z2804149255;
Cc1ccc2c(c1)CNCC2,403,140:14000:2:Z3560178009;140:14000:8:Z4230538548;140:14000:9:Z4122386218;
CN1CC(=O)Nc2cncnc21,67,140:14000:2:Z3560178009;140:14003:3:Z3556274249;140:14004:5:Z3557927550;
CC1(C)CCCCC1=O,61,140:14000:2:Z2346629111;140:14003:3:Z3570932927;140:14005:0:Z2349479213;
C1CC2CCC(C1)OC2,98,140:14000:2:Z2957212073;140:14000:8:Z2966178958;140:14001:6:Z3467592959;
C1CC2(CCN1)CNC1COCC12,390,140:14000:2:Z3610097094;140:14000:3:Z3610100733;140:14000:5:Z3610624842;
Cc1cc(=O)[nH]c(C)n1,632,140:14000:2:Z1997030171;140:14000:2:Z3899023427;140:14000:3:Z3633280712;
CC1OC2CC1C2,404,140:14000:2:Z4343636502;140:14000:3:Z4346164149;140:14000:4:Z4344546667;
O=C1CCC2CCCCN12,880,140:14000:2:Z3779173502;140:14000:2:Z4457284074;140:14000:5:Z2012461197;
Cc1ccc2nncn2c1,364,140:14000:2:Z2774700921;140:14000:6:Z2912234442;140:14000:9:Z3816610766;
c1cc2cnncc2o1,100,140:14000:2:Z3560830157;140:14000:3:Z1159130694;140:14000:6:Z3561000151;
FC=C1CCCC1,127,140:14000:2:Z4888085962;140:14000:6:Z4879196206;140:14000:6:Z4876322107;
Cc1ccc2occ(C)c2c1,455,140:14000:2:Z4570440088;140:14000:3:Z2479550534;140:14000:6:Z1478680901;
CC1(C)CC2CCCNC21,130,140:14000:2:Z2860242458;140:14001:9:Z5059818529;140:14001:9:Z2860251497;
O=C1CCC(F)CC1,214,140:14000:2:Z4295021381;140:14000:2:Z4291899455;140:14000:8:Z4287747417;
Cc1csc2cncn12,155,140:14000:2:Z4124098143;140:14000:3:Z3845518282;140:14000:4:Z4640793327;
CC1CCC=CO1,97,140:14000:2:Z3094591973;140:14000:2:Z3094591360;140:14000:8:Z3181306207;
CC1Sc2ccccc2NC1=O,302,140:14000:2:Z4337200221;140:14000:2:Z3060103644;140:14000:9:Z1368750634;
c1cnncn1,431,140:14000:2:Z4337200221;140:14000:3:Z1431734025;140:14000:3:Z4217098790;
Clc1csc2cc3c(cc12)OCCO3,111,140:14000:2:Z2784189506;140:14000:6:Z2489635135;140:14000:7:Z2643225956;
CC1CNCCS1,465,140:14000:2:Z1181269825;140:14000:5:Z1119534067;140:14000:8:Z1122983914;
Cc1nc(C)c2c(C)csc2n1,228,140:14000:2:Z1204799531;140:14000:4:Z651789712;140:14000:9:Z2773875476;
Cc1cc(C)c2c(c1)NCC2,181,140:14000:2:Z1612209641;140:14000:2:Z3820372494;140:14000:5:Z1879469877;
OC1C2CNCC1C2,35,140:14000:2:Z4662985705;140:14000:6:Z3173386783;140:14002:0:Z3206613902;
c1ccc2nccnc2c1,3211,140:14000:2:Z3093547096;140:14000:2:Z2614467394;140:14000:2:Z2965891784;
CN1CC2CCCC2C1,344,140:14000:2:Z3092069000;140:14000:2:Z3207268617;140:14000:3:Z3179980095;
Cc1cc(C)c2c(C)nn(C)c2n1,395,140:14000:2:Z2285052447;140:14000:5:Z1568027657;140:14000:7:Z2442517977;
CN1CCCC(O)C1,284,140:14000:2:Z2915624617;140:14000:7:Z3653081312;140:14001:0:Z2910803629;
O=C1CCC2(CCNC2)N1,331,140:14000:2:Z3303128061;140:14000:5:Z4406888367;140:14000:6:Z3602062535;
O=C1CCCc2sccc21,284,140:14000:2:Z2880944203;140:14000:6:Z4471180559;140:14000:6:Z3657378418;
O=c1cc[nH]c2ccccc12,1358,140:14000:2:Z4256681379;140:14000:2:Z2718075966;140:14000:3:Z2616132981;
CN1CC2CC1CN2,84,140:14000:2:Z4256681379;140:14000:2:Z4451407834;140:14000:2:Z4256639882;
c1cnc2sncc2c1,32,140:14000:2:Z4876530083;140:14004:4:Z4229676143;140:14006:1:Z4223017639;
Cn1ccc2c(c1=O)CCCC2,402,140:14000:2:Z5065802121;140:14000:5:Z2965448583;140:14000:6:Z1900144133;
