fragment_smiles,occurences,example_ligands
c1cnn2cnnc2c1,3406,199:19900:0:Z2294319598;199:19900:0:Z2094595260;199:19900:0:Z3205014433;
CC1NCCc2cc(F)ccc21,160,199:19900:0:Z1241778184;199:19901:0:Z1240723399;199:19901:3:Z4509603645;
c1ncsn1,7497,199:19900:0:Z2610887234;199:19900:0:Z3835372925;199:19900:0:Z2666655598;
O=C1COc2ccccc2N1,7591,199:19900:0:Z2225821739;199:19900:0:Z3198739192;199:19900:0:Z316877028;
c1cc[nH]c1,26414,199:19900:0:Z1539821246;199:19900:0:Z4476032449;199:19900:0:Z1907133019;
c1cnc2c(c1)COCC2,1756,199:19900:0:Z4465963303;199:19900:0:Z4457587153;199:19900:0:Z1611082008;
CS(C)(=N)=O,3768,199:19900:0:Z3668833634;199:19900:0:Z4218717312;199:19900:0:Z3367702747;
c1ccc2[nH]ncc2c1,9930,199:19900:0:Z3668833634;199:19900:0:Z941127326;199:19900:0:Z4154884007;
c1ccnnc1,19536,199:19900:0:Z1919734915;199:19900:0:Z3382197641;199:19900:0:Z4273385545;
c1ccc2scnc2c1,13791,199:19900:0:Z1919734915;199:19900:0:Z1731506046;199:19900:0:Z1950750763;
C1CC2(C1)CCC2,11287,199:19900:0:Z3509927475;199:19900:0:Z4077777536;199:19900:0:Z3173377714;
c1ccc2c(c1)CCCN2,20384,199:19900:0:Z3843414373;199:19900:0:Z4122955925;199:19900:0:Z1424659543;
Fc1ccccc1Cl,14856,199:19900:0:Z1635557014;199:19900:0:Z785316158;199:19900:0:Z3133657512;
Oc1cccc2c1CCCNC2,170,199:19900:0:Z4909300460;199:19900:3:Z4909399326;199:19901:6:Z4907390903;
C1=CCNCC1,9146,199:19900:0:Z1571414819;199:19900:0:Z4313282146;199:19900:0:Z2771095669;
CC1CCCCC1,13097,199:19900:0:Z1384055580;199:19900:0:Z2604785516;199:19900:0:Z1949278607;
Fc1ccccc1F,29800,199:19900:0:Z4011625843;199:19900:0:Z3548911457;199:19900:0:Z4875677006;
c1cc2n(c1)CCOC2,1115,199:19900:0:Z4524286940;199:19900:0:Z3356868245;199:19900:0:Z3596499115;
FC1(F)CCCOC1,656,199:19900:0:Z4474178934;199:19900:2:Z4020406191;199:19900:4:Z2967728663;
OC1CCC1,11017,199:19900:0:Z3650784984;199:19900:0:Z2408039093;199:19900:0:Z3363724506;
C1COC2(CCN1)CCSC2,284,199:19900:0:Z4403068366;199:19900:4:Z3844827868;199:19900:4:Z4094611419;
C1COC2COCC2N1,1251,199:19900:0:Z3515158559;199:19900:0:Z4316388797;199:19900:1:Z4330096751;
Cc1cnc(C)s1,844,199:19900:0:Z2853961998;199:19900:1:Z1529564205;199:19900:1:Z2667744833;
CC1CCCCO1,3145,199:19900:0:Z4021554501;199:19900:0:Z3175579564;199:19900:0:Z1685718557;
C1CC2(CCO1)CC2,1996,199:19900:0:Z3209693343;199:19900:0:Z3704163631;199:19900:0:Z3625484089;
c1ccc2c(c1)OCCO2,23244,199:19900:0:Z3293298621;199:19900:0:Z1523215056;199:19900:0:Z5018183321;
FC1CNCC12COC2,770,199:19900:0:Z3173073117;199:19900:0:Z3604637276;199:19900:1:Z4351028550;
Cc1cccc2ccoc12,516,199:19900:0:Z5006979876;199:19900:2:Z2774374681;199:19900:3:Z2965016149;
c1cnc2ncccc2c1,1174,199:19900:0:Z4042351444;199:19900:0:Z2027301708;199:19900:0:Z4231872800;
c1cnc2[nH]ccc2c1,4034,199:19900:0:Z1559249853;199:19900:0:Z2457451309;199:19900:0:Z1625403569;
c1ccc2c(c1)CNC2,8190,199:19900:0:Z1370088617;199:19900:0:Z2595860708;199:19900:0:Z1139948276;
O=S1(=O)CCCN1,13235,199:19900:0:Z2291604192;199:19900:0:Z3172583200;199:19900:0:Z3091976961;
c1nc2c(s1)COCC2,1450,199:19900:0:Z1798541172;199:19900:0:Z3361708178;199:19900:0:Z4088415062;
Cc1cc(C)n2nnnc2n1,329,199:19900:0:Z3868371863;199:19900:0:Z1461287618;199:19900:2:Z1460751871;
Clc1cccc2[nH]ccc12,368,199:19900:0:Z1282265877;199:19900:9:Z2072574298;199:19901:1:Z2223724102;
Oc1ccc2c(c1)OCCNC2,311,199:19900:0:Z2094469127;199:19900:4:Z2069882620;199:19900:8:Z2777222779;
Cc1ccsc1,6901,199:19900:0:Z4475482735;199:19900:0:Z3608877838;199:19900:1:Z2184016376;
CC1CCCCC1O,444,199:19900:0:Z1335553525;199:19900:1:Z2702115267;199:19900:2:Z2621095215;
Fc1cccc2ccccc12,854,199:19900:0:Z4906851172;199:19900:1:Z4200320399;199:19900:2:Z4139000852;
CN1CCNc2ccccc21,561,199:19900:0:Z4132967696;199:19900:2:Z2228823604;199:19900:2:Z4132966830;
Cc1cncs1,9341,199:19900:0:Z1895417553;199:19900:0:Z2482233887;199:19900:0:Z2608471768;
CC1CCOC1,3021,199:19900:0:Z4232931785;199:19900:0:Z4976012888;199:19900:0:Z4042204001;
OC1CNC1,7154,199:19900:0:Z4232931785;199:19900:0:Z4353715827;199:19900:0:Z2023322193;
Cn1ccnn1,10311,199:19900:0:Z2141730197;199:19900:0:Z4023278609;199:19900:0:Z4023213871;
FC1(F)CCCNCC1,2186,199:19900:0:Z4178265529;199:19900:0:Z3845780201;199:19900:1:Z3551333498;
Cc1ccc(C)o1,3150,199:19900:0:Z3701449988;199:19900:0:Z2182041288;199:19900:0:Z3724630701;
Cc1noc2ncccc12,2111,199:19900:0:Z3701449988;199:19900:0:Z998632346;199:19900:0:Z3724630591;
Cc1ncc2n1CCCC2,1631,199:19900:0:Z2232817494;199:19900:0:Z1584322744;199:19900:0:Z1943503251;
CC1NCCn2cccc21,611,199:19900:0:Z1580995949;199:19900:2:Z4934985916;199:19900:3:Z3142683651;
FC1(F)CCc2oncc2C1,806,199:19900:0:Z3781082954;199:19900:2:Z3295657771;199:19900:2:Z3300057950;
O=C1CC2CCCC(CN1)N2,301,199:19900:0:Z3612855996;199:19900:4:Z3439974826;199:19900:8:Z3323829669;
c1ccc2c(c1)CCO2,13204,199:19900:0:Z169692332;199:19900:0:Z3888139531;199:19900:0:Z4475336658;
CN1CCC2(CCN2)CC1,263,199:19900:0:Z2965151885;199:19900:0:Z3008869467;199:19901:6:Z2970856864;
O=C1NCCn2nccc21,377,199:19900:0:Z3533512948;199:19901:0:Z4143625414;199:19901:1:Z3083868313;
C1=NOC2CCCC12,250,199:19900:0:Z4111686150;199:19900:2:Z4113276084;199:19900:3:Z4113262334;
N=S1(=O)CCCC1,1099,199:19900:0:Z4111686150;199:19900:1:Z2500153075;199:19900:1:Z3537496806;
Cc1cc(C)n(C)n1,10066,199:19900:0:Z4590988116;199:19900:0:Z4276812927;199:19900:0:Z978703164;
FC1(F)C2(CCC2)C12CCNCC2,119,199:19900:0:Z3099922360;199:19900:7:Z3190721662;199:19901:9:Z3104518943;
Cc1cc(=O)n(C)nc1C,660,199:19900:0:Z1798093993;199:19900:2:Z2457897380;199:19900:5:Z3647321682;
Cc1ncccn1,6715,199:19900:0:Z1991180682;199:19900:0:Z2769786121;199:19900:0:Z875539360;
CN1Cc2ccccc2C1,529,199:19900:0:Z2847560399;199:19900:0:Z4263232217;199:19900:0:Z2802771790;
C1CCC2(C1)CCNC2,1160,199:19900:0:Z3382197641;199:19900:1:Z3882963847;199:19900:2:Z3840562594;
C1CNCC2(C1)CCCOC2,349,199:19900:0:Z2026019557;199:19900:2:Z3572849296;199:19900:4:Z1322949159;
Fc1cccc2c1OCC2,286,199:19900:0:Z4359381417;199:19900:7:Z1264302649;199:19900:7:Z1903878157;
Fc1ccc2c(c1)OCC2,396,199:19900:0:Z4481406331;199:19900:3:Z3618712364;199:19900:3:Z4398932009;
Cc1ccc(O)cc1,873,199:19900:0:Z1570264550;199:19900:0:Z364666490;199:19900:3:Z3623262462;
O=C1COCC2COCCN12,423,199:19900:0:Z2802745921;199:19900:1:Z2770530137;199:19900:1:Z2779708554;
C1CNC2(C1)CCC2,3961,199:19900:0:Z4387946310;199:19900:0:Z2926754579;199:19900:1:Z3577537008;
OC1Cc2ccccc2C1,1908,199:19900:0:Z4182817984;199:19900:1:Z1929482450;199:19900:1:Z4264464209;
Clc1ccc2c(c1)CCC2,819,199:19900:0:Z2709480245;199:19900:0:Z2709480253;199:19900:0:Z814278388;
c1ccc2c(c1)CCOC2,10973,199:19900:0:Z2982264294;199:19900:0:Z3577116110;199:19900:0:Z2717036084;
CN1CCCCC1,26866,199:19900:0:Z4272633910;199:19900:0:Z4879770362;199:19900:0:Z3206075301;
OC1CCCC1,10226,199:19900:0:Z4400713531;199:19900:0:Z3440554523;199:19900:0:Z2306453571;
c1ccc2c(c1)COC21CCNCC1,220,199:19900:0:Z4400713531;199:19900:2:Z3805059480;199:19900:5:Z3616856925;
Cc1cccc(Cl)c1,4845,199:19900:0:Z4275345344;199:19900:0:Z1894066371;199:19900:0:Z3724630654;
Oc1ccccc1Cl,1157,199:19900:0:Z5037926821;199:19900:0:Z3097494046;199:19900:2:Z1634435307;
C1CC2CC2C1,4438,199:19900:0:Z4093914726;199:19900:0:Z4308008498;199:19900:1:Z4078616053;
Cc1cnc2n1CCC2,222,199:19900:0:Z4251602228;199:19900:0:Z4251578347;199:19900:5:Z4251585359;
C1CNCC2(C1)CCSC2,211,199:19900:0:Z2291163417;199:19900:6:Z2385559133;199:19900:8:Z2298789220;
Cn1cc2n(c1=O)CCCC2,416,199:19900:0:Z2275469653;199:19900:3:Z2495258018;199:19900:3:Z2270421920;
CC1CCC(O)CC1,1103,199:19900:0:Z4294275696;199:19900:0:Z1988040919;199:19900:1:Z3949374354;
CC1COC1,1825,199:19900:0:Z4083957929;199:19900:0:Z3531800104;199:19900:0:Z1291217087;
O=c1[nH]c2ccccc2o1,5889,199:19900:0:Z2284370725;199:19900:0:Z2674348317;199:19900:0:Z3018704410;
Cn1ncc2c1CCCNC2,344,199:19900:0:Z2330486503;199:19900:1:Z4772359227;199:19900:8:Z2334880475;
NC1CCOCC1,1456,199:19900:0:Z3133657512;199:19900:1:Z4054491436;199:19900:3:Z5037991734;
c1cc2c(s1)CNC2,246,199:19900:0:Z4060630309;199:19900:6:Z2640066501;199:19900:6:Z2633534069;
CC1(C)CCCOC1,1738,199:19900:0:Z3550907484;199:19900:0:Z4665201438;199:19900:1:Z3151742018;
c1ncc2nn[nH]c2n1,410,199:19900:0:Z3076658864;199:19900:4:Z3076688520;199:19900:4:Z3078370100;
O=C1CCNc2ccccc21,47,199:19900:0:Z2706728874;199:19904:9:Z1918566725;199:19906:8:Z2068241448;
C1CC12CNC2,702,199:19900:0:Z1829552302;199:19900:4:Z3899445974;199:19900:4:Z2078117390;
c1ncn2c1CCCC2,3553,199:19900:0:Z3318377091;199:19900:0:Z2772683382;199:19900:0:Z1495888887;
CC1(C)COCCO1,2744,199:19900:0:Z4504435048;199:19900:0:Z4477491204;199:19900:0:Z4508850451;
CN1C(=O)Cc2ccccc21,2346,199:19900:0:Z1647289879;199:19900:0:Z3175579564;199:19900:1:Z1973949236;
C1CC2OCCC2CO1,292,199:19900:0:Z4364025935;199:19900:2:Z3994517394;199:19901:6:Z4386588436;
C1COCCO1,7363,199:19900:0:Z4993937497;199:19900:0:Z2770848731;199:19900:0:Z4998763126;
Clc1ccc2cccnc2c1,790,199:19900:0:Z2254447311;199:19900:5:Z4250184562;199:19900:6:Z1349157748;
Oc1cccc(Cl)c1,616,199:19900:0:Z1424659543;199:19900:6:Z1570205138;199:19900:6:Z3138034369;
Cc1cnc(C)c(C)n1,774,199:19900:0:Z3703291038;199:19900:6:Z2407949973;199:19900:6:Z1696927692;
Cc1cc(=O)cn[nH]1,1189,199:19900:0:Z4477491204;199:19900:0:Z1538687705;199:19900:1:Z1440532740;
FC1(F)CCCC1,3049,199:19900:0:Z3996896584;199:19900:0:Z2306734573;199:19900:0:Z1974407046;
Cc1n[nH]c(C)c1C,395,199:19900:0:Z3408939751;199:19900:1:Z4226880620;199:19900:4:Z4226899761;
c1cc2n(n1)CCC2,2053,199:19900:0:Z2802082924;199:19900:0:Z2802080788;199:19900:0:Z3724630854;
O=C1NC=CCN1,419,199:19900:0:Z4769634832;199:19900:2:Z4769562055;199:19900:6:Z3318690693;
C1CSCCN1,12117,199:19900:0:Z4769634832;199:19900:0:Z4051717659;199:19900:0:Z4211534650;
Cc1nc2ccccc2[nH]c1=O,641,199:19900:0:Z1695822664;199:19900:3:Z4473738898;199:19900:3:Z1135951760;
c1ccn2ccnc2c1,11070,199:19900:0:Z1262324246;199:19900:0:Z3641326396;199:19900:0:Z2483391204;
Cc1cc(F)cc2c1OCCC2,77,199:19900:0:Z4871931432;199:19900:0:Z4781041227;199:19902:9:Z4781042861;
c1cn2ncsc2n1,304,199:19900:0:Z646365190;199:19900:4:Z2199664278;199:19900:4:Z972776020;
c1cnsc1,5757,199:19900:0:Z4078542503;199:19900:0:Z3121292549;199:19900:0:Z3168037253;
O=C1CCC2CNc3cccc1c32,172,199:19900:0:Z4127633379;199:19900:0:Z4127633377;199:19900:3:Z1886697818;
Cc1ncc[nH]1,10355,199:19900:0:Z1486309864;199:19900:0:Z2781691375;199:19900:0:Z4021399120;
Cc1ccc2nc(C)ccc2c1,408,199:19900:0:Z3586725374;199:19900:5:Z3089341967;199:19900:6:Z1082329238;
C1NC2COCC12,71,199:19900:0:Z4329455264;199:19900:1:Z4329456931;199:19900:1:Z4317997598;
CC1(C)CC2CCNC21,339,199:19900:0:Z4011201420;199:19900:4:Z3996256594;199:19900:9:Z3997014337;
CC1=NN=C(C)CC1,90,199:19900:0:Z3191315744;199:19900:4:Z3095708958;199:19900:8:Z3191317116;
Cc1ccnn1C,9598,199:19900:0:Z3667998602;199:19900:0:Z1275513518;199:19900:0:Z2138915142;
CC1(C)CCNC1,4793,199:19900:0:Z2931538080;199:19900:0:Z3520193695;199:19900:0:Z1990198170;
C1CSCN1,8084,199:19900:0:Z4876698542;199:19900:0:Z3296779605;199:19900:0:Z2372194966;
Fc1cncc(F)c1,1687,199:19900:0:Z3172583200;199:19900:0:Z1864487972;199:19900:1:Z3057954317;
Fc1ccc(Cl)cc1,2846,199:19900:0:Z1196924838;199:19900:0:Z5053221042;199:19900:0:Z1176842394;
c1[nH]nc2c1CCCC2,3378,199:19900:0:Z4962540260;199:19900:0:Z4962540266;199:19900:1:Z4869736363;
C1CNC2(C1)CCSCC2,397,199:19900:0:Z3630215517;199:19900:0:Z3655903126;199:19900:4:Z3715906223;
CC1CCc2ccccc2N1,1460,199:19900:0:Z4319236891;199:19900:0:Z2017717943;199:19900:1:Z2212863612;
CN1CC2(CCNCC2)c2ccccc21,147,199:19900:0:Z3882374986;199:19900:0:Z4313539475;199:19900:1:Z3882378103;
Cn1cncn1,12864,199:19900:0:Z4583138377;199:19900:0:Z4537135559;199:19900:0:Z2710681411;
CN1CCNC1=O,260,199:19900:0:Z4143285489;199:19900:0:Z2625894934;199:19900:4:Z4143287307;
c1noc2c1CCCCC2,903,199:19900:0:Z4143285489;199:19900:0:Z2457073795;199:19900:0:Z4035171032;
c1cnc2ncnn2c1,3561,199:19900:0:Z2960346177;199:19900:0:Z4293772663;199:19900:1:Z3079604617;
c1n[nH]c2c1CNC2,494,199:19900:0:Z2218221874;199:19900:2:Z2218993406;199:19900:3:Z4184221782;
c1ccc2c(c1)CNCCO2,3755,199:19900:0:Z4155223398;199:19900:0:Z3094205997;199:19900:0:Z4064708272;
Cc1ncc(=O)[nH]c1C,222,199:19900:0:Z1525047946;199:19901:1:Z1546570112;199:19901:1:Z1545920707;
C1CCSCC1,6923,199:19900:0:Z988330990;199:19900:0:Z1656508790;199:19900:0:Z3852498920;
Clc1ccc2cc[nH]c2c1,1109,199:19900:0:Z1741454012;199:19900:0:Z1175463885;199:19900:1:Z1039543062;
O=C1CCNC(=O)N1,35867,199:19900:0:Z4226424839;199:19900:0:Z4388495198;199:19900:0:Z3535153408;
C1OCC2CC12,1041,199:19900:0:Z4226424839;199:19900:0:Z2876793018;199:19900:0:Z2092392775;
C1CC2CCC1CC2,2365,199:19900:0:Z4302628032;199:19900:0:Z4429211932;199:19900:0:Z3540189476;
FC1CCNC1,12350,199:19900:0:Z3671865609;199:19900:0:Z5054813579;199:19900:0:Z4476475211;
Cn1ccccc1=O,4319,199:19900:0:Z3548911457;199:19900:0:Z4427226360;199:19900:0:Z3725790310;
CC1(C)CCCCN1,1532,199:19900:0:Z4591707203;199:19900:0:Z4621572211;199:19900:2:Z3640514665;
CN1CCCNc2cc(F)ccc21,185,199:19900:0:Z1252668628;199:19900:9:Z1252096477;199:19901:0:Z1252668111;
C1=NOC2CNCC12,452,199:19900:0:Z4192706517;199:19900:0:Z4346298329;199:19900:2:Z4474909468;
OC1CCCCCC1,469,199:19900:0:Z4095340448;199:19900:1:Z3843817118;199:19900:1:Z4095909187;
Fc1cc2c(cc1F)CNC2,189,199:19900:0:Z3137290994;199:19900:0:Z4395526643;199:19900:0:Z2621247874;
Clc1ccnc2sccc12,41,199:19900:0:Z4144513815;199:19903:7:Z4138031387;199:19910:8:Z4139844885;
CC1COCC(C)C1,5,199:19900:0:Z3509327175;199:19914:3:Z4171474532;199:19927:4:Z2925696778;
C1CNC2(C1)CCOCC2,3634,199:19900:0:Z3509327175;199:19900:0:Z4009114678;199:19900:0:Z3819422343;
C1CC2COCC2O1,1068,199:19900:0:Z3564289942;199:19900:2:Z3404839554;199:19900:2:Z2928671913;
Clc1cncnc1,3457,199:19900:0:Z3564289942;199:19900:0:Z4648574025;199:19900:0:Z1433158111;
Clc1ccccc1Cl,11616,199:19900:0:Z4269714346;199:19900:0:Z359263660;199:19900:0:Z4714568510;
OC1CNCC2(CC2)CC1O,268,199:19900:0:Z4269714346;199:19900:1:Z4269757023;199:19900:4:Z4252147183;
Clc1ccc2[nH]ccc2c1,1187,199:19900:0:Z2781727982;199:19900:2:Z2105156305;199:19900:2:Z2306670638;
c1nnc2n1CCCC2,10264,199:19900:0:Z3176835569;199:19900:0:Z4491067954;199:19900:0:Z1632417734;
CC1CCS(=O)(=O)CC1,469,199:19900:0:Z5048327660;199:19900:3:Z3574805343;199:19900:6:Z3406721612;
Cc1nncs1,3705,199:19900:0:Z3535153408;199:19900:0:Z3741154420;199:19900:0:Z510142518;
Cc1cc2ccccc2o1,1008,199:19900:0:Z3535153408;199:19900:1:Z2698869191;199:19900:2:Z1348833489;
O=c1[nH]c(=O)c2ccccc2[nH]1,1767,199:19900:0:Z4077777536;199:19900:0:Z1956651935;199:19900:1:Z1553878439;
Clc1ccn[nH]1,1404,199:19900:0:Z2072336740;199:19900:0:Z2697810657;199:19900:1:Z4405018308;
c1csnn1,2287,199:19900:0:Z3869405653;199:19900:0:Z1704226255;199:19900:0:Z1511246107;
CC1(F)CNCCNC1,276,199:19900:0:Z2282652020;199:19900:0:Z2452270595;199:19900:2:Z2360949394;
Nc1ncncn1,1617,199:19900:0:Z3577382554;199:19900:0:Z2330066986;199:19900:0:Z89688631;
FC1(F)CC2CCC1C2,520,199:19900:0:Z3836028296;199:19900:1:Z4419584378;199:19900:1:Z3838112163;
Cc1ccoc1,5803,199:19900:0:Z3369517678;199:19900:0:Z2871679588;199:19900:0:Z2871781842;
Cc1cccs1,10782,199:19900:0:Z2723116897;199:19900:0:Z4274219377;199:19900:0:Z3592155962;
C1CCC2(CC1)CCC2,3608,199:19900:0:Z4879972691;199:19900:0:Z4879954372;199:19900:0:Z3510233061;
FC1CCC1,7828,199:19900:0:Z3842374240;199:19900:0:Z3596845981;199:19900:0:Z4269732058;
c1cc2cc[nH]c2cn1,879,199:19900:0:Z2838809837;199:19900:1:Z3817553260;199:19900:2:Z2494986544;
C1CC2CCCC(C1)N2,1079,199:19900:0:Z2405700597;199:19900:0:Z1210129402;199:19900:1:Z1081262200;
O=C1CNc2ccccc2N1,1876,199:19900:0:Z1337378132;199:19900:0:Z2494488153;199:19900:1:Z4575419890;
FC1CCNCC1,4380,199:19900:0:Z2053819553;199:19900:0:Z3441152925;199:19900:1:Z3438198468;
Cc1coc(C)n1,847,199:19900:0:Z3172742527;199:19900:2:Z3724631523;199:19900:5:Z3351435466;
Cc1cn[nH]n1,2771,199:19900:0:Z2477685801;199:19900:0:Z2220019884;199:19900:1:Z4228206276;
Fc1cccc2c1CCN2,248,199:19900:0:Z3602278796;199:19900:7:Z2125909676;199:19900:7:Z4194232492;
C1COC2(C1)CCOCC2,1852,199:19900:0:Z3645315761;199:19900:1:Z3670161623;199:19900:1:Z3667039101;
C1CCC2(CCC2)SC1,940,199:19900:0:Z3009631507;199:19900:0:Z4019080782;199:19900:1:Z2952082466;
FC1(F)C2(CCNCC2)C12CC2,130,199:19900:0:Z3176238961;199:19900:9:Z3577670584;199:19903:2:Z3319117600;
c1ccc2c(c1)COCCN2,758,199:19900:0:Z1940731622;199:19900:0:Z4161385808;199:19900:0:Z4155445909;
c1ccc2n[nH]cc2c1,2329,199:19900:0:Z4154883760;199:19900:0:Z1331990394;199:19900:0:Z3057332883;
C1NC2CC1C2,2438,199:19900:0:Z3207494987;199:19900:0:Z3048950771;199:19900:0:Z4932943033;
O=C1CCCC1,2035,199:19900:0:Z4103541127;199:19900:0:Z3526242971;199:19900:1:Z1899448377;
c1ncc2nc[nH]c2n1,22159,199:19900:0:Z4769866401;199:19900:0:Z4770432310;199:19900:0:Z4773042625;
CC1(C)CCCCO1,3091,199:19900:0:Z3569489684;199:19900:1:Z1549939660;199:19900:1:Z2897276247;
Clc1cccc2ccsc12,48,199:19900:0:Z2437552729;199:19900:6:Z1771284723;199:19902:5:Z1378648642;
Oc1ccncn1,2230,199:19900:0:Z3723776547;199:19900:0:Z3095281458;199:19900:1:Z3583743073;
CC1(O)CCS(=N)(=O)CC1,65,199:19900:0:Z4477416794;199:19904:5:Z4477430315;199:19905:7:Z4477423112;
C1CCC2(CC1)CCCCO2,956,199:19900:0:Z2919682471;199:19900:1:Z3602513215;199:19900:1:Z1449264112;
Fc1ccc2ncnn2c1,202,199:19900:0:Z1317697081;199:19900:7:Z1737005865;199:19900:9:Z1384022072;
c1ccc2c(c1)CCCO2,15253,199:19900:0:Z3519495080;199:19900:0:Z4253928089;199:19900:0:Z3658345128;
CC1(C)NCc2scnc21,71,199:19900:0:Z3519495080;199:19900:3:Z3613004711;199:19901:0:Z3613004543;
O=c1[nH]cn[nH]1,2073,199:19900:0:Z2077145303;199:19900:0:Z2845820123;199:19900:1:Z1669227142;
C1CC2CNC(C1)C2,2008,199:19900:0:Z2804775430;199:19900:0:Z3088000345;199:19900:0:Z3589936724;
c1cc2n(c1)CCNC2,1468,199:19900:0:Z3438143402;199:19900:1:Z4150364929;199:19900:2:Z2933074733;
Cc1cn2c(n1)C(C)NCC2,291,199:19900:0:Z4152806573;199:19900:4:Z4156396058;199:19900:4:Z2387315214;
Cc1nc2ccccc2n(C)c1=O,582,199:19900:0:Z4152806573;199:19900:6:Z4299060848;199:19901:3:Z4298485179;
Clc1cccc2c1OCCO2,2112,199:19900:0:Z1522200887;199:19900:1:Z606691230;199:19900:1:Z5052053187;
c1n[nH]c2c1CCCC2,8801,199:19900:0:Z1522200887;199:19900:0:Z1547140296;199:19900:0:Z2372211882;
C1COCC2(CC2)N1,1315,199:19900:0:Z4188524063;199:19900:0:Z4172151223;199:19900:3:Z4176270425;
Cc1ncco1,3386,199:19900:0:Z3625236747;199:19900:0:Z3089809252;199:19900:0:Z3184942915;
Cn1nc2c(cc1=O)CNCC2,462,199:19900:0:Z1303083688;199:19900:3:Z1390842227;199:19900:3:Z1303083683;
CC1CCNCC1,23351,199:19900:0:Z3577116110;199:19900:0:Z5050541453;199:19900:0:Z2151455256;
Cn1nccc1Cl,2412,199:19900:0:Z2953501307;199:19900:1:Z3712596650;199:19900:2:Z4000516479;
CC1CC2(CNC2)CO1,164,199:19900:0:Z3778330473;199:19900:4:Z3898453112;199:19900:7:Z3898447192;
c1[nH]nc2c1CNCC2,423,199:19900:0:Z3413475107;199:19900:3:Z2449211420;199:19900:6:Z3588280714;
CN1CCCC1,9597,199:19900:0:Z1244348716;199:19900:0:Z4184271156;199:19900:0:Z2702243442;
CC1(C)CC1,3542,199:19900:0:Z3841593017;199:19900:0:Z4020572161;199:19900:0:Z4166767247;
c1n[nH]c2c1CNCC2,1372,199:19900:0:Z3841593017;199:19900:1:Z4226618042;199:19900:2:Z1587503441;
Cc1nnc[nH]1,4696,199:19900:0:Z1447824703;199:19900:0:Z1588503619;199:19900:0:Z1768260894;
Cc1nccs1,13574,199:19900:0:Z1447824703;199:19900:0:Z4418588535;199:19900:0:Z4407684670;
O=c1[nH]nc2n1CCNC2,972,199:19900:0:Z1921451275;199:19900:1:Z1801680463;199:19900:2:Z1929086288;
O=C1Cc2cc(F)ccc2N1,538,199:19900:0:Z2501948726;199:19900:3:Z4449094444;199:19900:4:Z3585666342;
Cc1ccc[nH]c1=O,815,199:19900:0:Z2151455256;199:19900:0:Z2138684617;199:19900:0:Z2138915142;
O=S1CCNCC1,1589,199:19900:0:Z4490827884;199:19900:1:Z1872711191;199:19900:1:Z1426793384;
O=c1[nH]nco1,1266,199:19900:0:Z2879054391;199:19900:1:Z1344362528;199:19900:1:Z1147980607;
CN1CCN(C)CC1,905,199:19900:0:Z2879054391;199:19900:0:Z1228246672;199:19900:2:Z2770266780;
C1=Cc2ccccc2CN1,358,199:19900:0:Z2875147758;199:19900:1:Z3057707722;199:19900:3:Z1699960416;
O=C1NCCCC1(F)F,331,199:19900:0:Z2875147758;199:19900:3:Z2875144718;199:19900:4:Z3575748145;
C1CCC2(CCSC2)OC1,433,199:19900:0:Z2926754579;199:19900:9:Z3298869227;199:19901:0:Z1449837990;
C1CC2COC(C1)C2,1922,199:19900:0:Z4083229151;199:19900:0:Z3708191006;199:19900:0:Z3534388794;
O=c1cc[nH]nc1,920,199:19900:0:Z1894066371;199:19900:1:Z3990718753;199:19900:2:Z2147664865;
Cc1cnn(C)c1,3034,199:19900:0:Z3805904980;199:19900:0:Z2390969436;199:19900:0:Z3724630860;
C1COCO1,8803,199:19900:0:Z2963046548;199:19900:0:Z1128815784;199:19900:0:Z3896831065;
NC1CCNC1,3274,199:19900:0:Z4315451793;199:19900:1:Z3686672458;199:19900:2:Z3385468229;
c1ccc2c(c1)NCCO2,5813,199:19900:0:Z2368802740;199:19900:0:Z1039080048;199:19900:0:Z2770631813;
O=c1ccnc[nH]1,5503,199:19900:0:Z3862977038;199:19900:0:Z3582520563;199:19900:0:Z3192207026;
C1CC2CC1CO2,3118,199:19900:0:Z3635292379;199:19900:0:Z3522747136;199:19900:0:Z3705232219;
c1cc2n(n1)CCOC2,762,199:19900:0:Z3614777275;199:19900:0:Z5054813579;199:19900:0:Z3604637276;
CN=S1(=O)CCCC2(CCCN2)C1,298,199:19900:0:Z3415772998;199:19901:3:Z3416637812;199:19901:4:Z3416638442;
O=S1(=O)CC2(CCN2)C1,166,199:19900:0:Z3592016277;199:19900:1:Z3615239363;199:19901:0:Z3872502285;
CC1COC(C)CN1,519,199:19900:0:Z3009190743;199:19900:0:Z2644068422;199:19900:2:Z4125426608;
Cc1cn2nncc2c(=O)[nH]1,89,199:19900:0:Z3353652945;199:19900:5:Z4053827690;199:19903:7:Z3295893552;
C1CC2(CCN1)CCNC2,1317,199:19900:0:Z4062173139;199:19900:1:Z3044461525;199:19900:2:Z4406019064;
c1ccc2c(c1)cc1n2CCNC1,124,199:19900:0:Z2186480551;199:19901:2:Z2186480541;199:19903:4:Z2187202205;
C1CCSC1,5708,199:19900:0:Z2917533022;199:19900:0:Z4194721251;199:19900:0:Z2578045567;
CC1(C)CCC1O,1440,199:19900:0:Z1907133019;199:19900:0:Z4769923266;199:19900:0:Z4769923286;
