fragment_smiles,occurences,example_ligands
C1CCOC1,141020,52:05200:0:Z2923516810;52:05200:0:Z3338442557;52:05200:0:Z2969692027;
CC1(C)CCCCO1,5178,52:05200:0:Z5044125718;52:05200:0:Z3514138860;52:05200:0:Z3702620558;
Cc1ncc2n1CCCC2,1447,52:05200:0:Z2801808638;52:05200:0:Z3898492997;52:05200:0:Z3614937619;
C1CC2NCCSC2C1,357,52:05200:0:Z1802796948;52:05200:0:Z1802796818;52:05201:3:Z1801900240;
Fc1ccc(F)cc1,10385,52:05200:0:Z4609283324;52:05200:0:Z2346943311;52:05200:0:Z3781677812;
Cc1cc(C)n(C)n1,7283,52:05200:0:Z2287460977;52:05200:0:Z3100570723;52:05200:0:Z983528536;
Clc1cnoc1,305,52:05200:0:Z4417857759;52:05200:1:Z4504833092;52:05201:9:Z3863912192;
C1CCC2(C1)OCCO2,2258,52:05200:0:Z3868092508;52:05200:2:Z4123145082;52:05200:2:Z2870535006;
Cc1cnc2n1CCCC2,1914,52:05200:0:Z4490257416;52:05200:0:Z4383726842;52:05200:1:Z4485007631;
c1cnc2c(c1)OCO2,197,52:05200:0:Z4490257416;52:05200:9:Z3177718714;52:05201:2:Z3177721105;
O=C1CNCN1,2496,52:05200:0:Z2016212886;52:05200:0:Z4152328353;52:05200:1:Z2363831113;
c1ccc2ccccc2c1,10426,52:05200:0:Z2977921594;52:05200:0:Z1738438941;52:05200:0:Z1738409901;
Cc1ccc(=O)[nH]c1,694,52:05200:0:Z3055155371;52:05200:1:Z3602482937;52:05200:1:Z2918838482;
Clc1ccc2c(c1)CCO2,2571,52:05200:0:Z3055155371;52:05200:1:Z2920377665;52:05200:1:Z2931430402;
Cc1cc(F)cc2[nH]ccc12,202,52:05200:0:Z3856190929;52:05200:0:Z4637314142;52:05200:5:Z3007255872;
CC1OC2CCC1C2,423,52:05200:0:Z4540523841;52:05200:4:Z4603877637;52:05200:7:Z4909626854;
CC1CCC2(CNC2)CO1,309,52:05200:0:Z4960911811;52:05200:4:Z4960910933;52:05200:4:Z4960908324;
Clc1ccc2[nH]ccc2c1,1345,52:05200:0:Z2168904703;52:05200:1:Z2086032514;52:05200:2:Z2771680499;
FC1CCNCC1,4060,52:05200:0:Z3879058675;52:05200:0:Z3395406478;52:05200:0:Z2801324971;
O=c1[nH]c2ncccc2o1,339,52:05200:0:Z3879058675;52:05200:7:Z3570248802;52:05200:9:Z2897733412;
CC1(C)CC2CCC1C2,232,52:05200:0:Z3173693417;52:05200:2:Z3137722040;52:05200:2:Z3137124913;
Cc1cc(C)cc(C)c1,3129,52:05200:0:Z1441934820;52:05200:0:Z3346736345;52:05200:1:Z1593204593;
O=S1(=O)CCCC1,13728,52:05200:0:Z1441934820;52:05200:0:Z209231392;52:05200:0:Z1039267398;
Fc1cn[nH]c1,722,52:05200:0:Z4639681569;52:05200:0:Z5008574923;52:05200:1:Z5023930431;
Fc1cccc2c1CCO2,809,52:05200:0:Z4268512128;52:05200:0:Z4436618398;52:05200:1:Z4508237189;
CN1CCCCC1,18926,52:05200:0:Z3815882386;52:05200:0:Z3669951552;52:05200:0:Z2255383324;
Cc1cc(C)n2ncnc2n1,881,52:05200:0:Z2783073434;52:05200:0:Z2335180684;52:05200:1:Z1913704769;
FC1CCCCC1,6876,52:05200:0:Z2783073434;52:05200:0:Z2335180684;52:05200:0:Z3353417907;
Clc1cncnc1,3229,52:05200:0:Z1333154870;52:05200:0:Z1334020493;52:05200:0:Z3297954064;
Cc1cncs1,11376,52:05200:0:Z4388186948;52:05200:0:Z4255231425;52:05200:0:Z2294789276;
OC1CCC1,17802,52:05200:0:Z4388186948;52:05200:0:Z4255231425;52:05200:0:Z4086978825;
C1CCC2(CC1)CCC2,4774,52:05200:0:Z1834159774;52:05200:0:Z3467094523;52:05200:0:Z3646055958;
Fc1ccc2occc2c1,1585,52:05200:0:Z2640997707;52:05200:1:Z3642980163;52:05200:2:Z4250105745;
c1ncsn1,10806,52:05200:0:Z2640997707;52:05200:0:Z2605904388;52:05200:0:Z3569761996;
Cn1cncn1,13292,52:05200:0:Z3856736783;52:05200:0:Z4127893915;52:05200:0:Z2290436328;
CC12CNCC1C2,1090,52:05200:0:Z4715152137;52:05200:1:Z4229968994;52:05200:1:Z3370822427;
Cc1ccnc(C)c1,3559,52:05200:0:Z3473189957;52:05200:0:Z4536844901;52:05200:0:Z2667783602;
CC1(C)CNCCO1,7246,52:05200:0:Z4486565813;52:05200:0:Z4026654775;52:05200:0:Z4026661517;
Oc1ccc2ccccc2c1,748,52:05200:0:Z4486565813;52:05200:0:Z2783742670;52:05200:0:Z2782113010;
Cc1cnc2[nH]ncc2c1,280,52:05200:0:Z4272650120;52:05200:3:Z2983188034;52:05200:6:Z3908410389;
CC1CCOC(C)C1,512,52:05200:0:Z3836220660;52:05200:1:Z2803561029;52:05200:6:Z4666219601;
CC1(C)CCCNC1,5213,52:05200:0:Z2294789276;52:05200:0:Z4642624278;52:05200:0:Z4009844874;
Cc1ccc(F)cc1C,340,52:05200:0:Z5059478106;52:05200:1:Z4266215252;52:05200:2:Z3176879954;
Cn1ncc2c1CCNC2,1237,52:05200:0:Z4066070356;52:05200:0:Z4003537488;52:05200:2:Z3144888246;
Cn1ccccc1=O,4802,52:05200:0:Z1686515868;52:05200:0:Z758254586;52:05200:0:Z4247853104;
O=C1CCc2ccccc2N1,4546,52:05200:0:Z3577956281;52:05200:0:Z3575432128;52:05200:0:Z3874723163;
C1CSCCN1,11016,52:05200:0:Z1996693549;52:05200:0:Z3580150857;52:05200:0:Z2010420524;
O=c1[nH]ccn2nccc12,481,52:05200:0:Z4086978825;52:05200:0:Z3784876948;52:05200:2:Z3339663714;
O=C1CCCC1,2762,52:05200:0:Z4481793588;52:05200:0:Z5001412587;52:05200:0:Z4487237809;
Cc1ccc2nc(C)ccc2c1,363,52:05200:0:Z1834131501;52:05200:5:Z3899541388;52:05201:0:Z197644100;
c1cc[nH]c1,27536,52:05200:0:Z1746991683;52:05200:0:Z3532869120;52:05200:0:Z3189506154;
Cc1ccco1,22555,52:05200:0:Z3099754901;52:05200:0:Z1616760701;52:05200:0:Z1321651484;
O=S1(=O)CCCCC1,8715,52:05200:0:Z4039455649;52:05200:0:Z2045524754;52:05200:0:Z2067155784;
Cc1cccc(C)c1,24728,52:05200:0:Z3500798792;52:05200:0:Z4879930348;52:05200:0:Z4595531784;
Clc1cccc2[nH]cnc12,98,52:05200:0:Z1391153557;52:05200:6:Z1391149800;52:05201:4:Z2880561565;
CN1C(=O)CCc2ccccc21,1378,52:05200:0:Z5018042225;52:05200:0:Z1918271143;52:05200:0:Z4003627425;
C1CCSC1,9152,52:05200:0:Z2899282950;52:05200:0:Z1426943199;52:05200:0:Z2772170304;
Oc1cccc2c1CCCC2,458,52:05200:0:Z2899282950;52:05200:1:Z2283062369;52:05200:1:Z4056136951;
C1CCC2(CC1)CC2,4011,52:05200:0:Z2971954808;52:05200:0:Z4875718990;52:05200:0:Z3660220248;
C1CCC2(C1)CNC2,1489,52:05200:0:Z2605904388;52:05200:0:Z2911267372;52:05200:2:Z2649825112;
Fc1ccc2c(c1)NCCN2,239,52:05200:0:Z1921068924;52:05200:1:Z4132181091;52:05200:5:Z1841786670;
CC1CCNCCS1=O,362,52:05200:0:Z2851243658;52:05200:0:Z4059940724;52:05200:0:Z2871435516;
CC1(C)CNc2cccc(Cl)c21,102,52:05200:0:Z1367329300;52:05203:3:Z1312365985;52:05206:0:Z2275953571;
Cc1cnn2c1CNCC2,356,52:05200:0:Z3898831615;52:05200:4:Z4489369672;52:05200:7:Z3898826980;
C1CC2(C1)CNC2,5366,52:05200:0:Z3865880038;52:05200:0:Z3968586374;52:05200:0:Z4199957678;
Cn1cnc2ccc(Cl)cc21,354,52:05200:0:Z4001421317;52:05200:1:Z4143291474;52:05200:3:Z3797677860;
FC1(F)CCc2[nH]ncc2C1,275,52:05200:0:Z4536844901;52:05200:7:Z4541497446;52:05201:1:Z4540687085;
c1ncc2cc[nH]c2n1,1368,52:05200:0:Z3561148553;52:05200:0:Z3370566492;52:05200:2:Z3393572075;
FC1CC2CCC1C2,239,52:05200:0:Z3561148553;52:05200:3:Z3622023822;52:05201:5:Z3897530543;
Cc1cnoc1,4386,52:05200:0:Z4537068300;52:05200:0:Z3822652350;52:05200:0:Z1472499246;
CN1CC2CCC(C2)C1,25,52:05200:0:Z4537068300;52:05211:5:Z3807271250;52:05215:1:Z4563437232;
CC1(C)OC2CCC1C2,289,52:05200:0:Z5044636591;52:05200:9:Z5044412147;52:05201:0:Z5044338500;
OC1CCOC1,5729,52:05200:0:Z2348744350;52:05200:0:Z4294730448;52:05200:0:Z4293563708;
c1cc2[nH]ccn2n1,306,52:05200:0:Z1677873712;52:05200:0:Z1747681173;52:05200:0:Z2803617209;
CC1CCCNC1,19226,52:05200:0:Z2277772500;52:05200:0:Z4187700776;52:05200:0:Z1940670807;
Cc1ccccc1F,12495,52:05200:0:Z2277772500;52:05200:0:Z4884848569;52:05200:0:Z2589973563;
CC1CNc2ccccc21,643,52:05200:0:Z2154223528;52:05200:1:Z1569893158;52:05200:2:Z3059788818;
OC1CCCNC1,9870,52:05200:0:Z2496717574;52:05200:0:Z2783614257;52:05200:0:Z4116870245;
Cc1nncs1,5025,52:05200:0:Z1675952172;52:05200:0:Z3054079495;52:05200:0:Z2167794278;
Clc1cccs1,10746,52:05200:0:Z1675952172;52:05200:0:Z1768283390;52:05200:0:Z4563754791;
C1CC2(CN1)COC2,1191,52:05200:0:Z3395091906;52:05200:0:Z4467561556;52:05200:1:Z2647668610;
Fc1cncnc1,2155,52:05200:0:Z3395091906;52:05200:0:Z2364747228;52:05200:0:Z3562129351;
CC1(C)CCNC1,7097,52:05200:0:Z1275789359;52:05200:0:Z3475678231;52:05200:0:Z5000590264;
c1cn[nH]n1,9122,52:05200:0:Z1185329381;52:05200:0:Z3059601921;52:05200:0:Z2221988182;
C1COC2(CCOC2)CN1,723,52:05200:0:Z1954654509;52:05200:0:Z1708831864;52:05200:3:Z3137123834;
Cc1cccc(Cl)c1C,346,52:05200:0:Z1954654509;52:05200:0:Z3613203791;52:05200:0:Z4507573896;
CC1CNCC(C)O1,5489,52:05200:0:Z2859942660;52:05200:0:Z4402228870;52:05200:0:Z4402116204;
CC1CCOc2ccccc21,373,52:05200:0:Z3058960926;52:05200:0:Z2957864730;52:05200:0:Z3058979732;
C1CCN2CCCCC2C1,944,52:05200:0:Z3503900175;52:05200:0:Z4147997140;52:05200:2:Z4959667208;
Cc1ccccc1C,13266,52:05200:0:Z3390882177;52:05200:0:Z2919208502;52:05200:0:Z2841870517;
C1CC2CCC(C1)OC2,247,52:05200:0:Z2953097867;52:05200:5:Z2957214386;52:05201:2:Z3950374541;
Cc1n[nH]c(N)n1,218,52:05200:0:Z3411068507;52:05200:0:Z4252109477;52:05200:2:Z4252100067;
CC1CNCCO1,15647,52:05200:0:Z4051853003;52:05200:0:Z2059435307;52:05200:0:Z3550250776;
O=C1CCCc2ccccc21,2312,52:05200:0:Z2169667321;52:05200:0:Z5001542460;52:05200:0:Z3790517610;
O=C1CCCCC1,4092,52:05200:0:Z4642624278;52:05200:0:Z4313584486;52:05200:0:Z4139973352;
CC1(C)CCCO1,4865,52:05200:0:Z3642463400;52:05200:0:Z1843884493;52:05200:0:Z3442416423;
c1cc2c(cn1)OCCC2,680,52:05200:0:Z3642463400;52:05200:0:Z4344681921;52:05200:1:Z3590002188;
Cc1ncon1,11444,52:05200:0:Z4077049506;52:05200:0:Z2706189752;52:05200:0:Z3368711547;
c1nnn2c1CNCC2,663,52:05200:0:Z4140801436;52:05200:1:Z4127952402;52:05200:2:Z2494723399;
c1ccc2ncccc2c1,18402,52:05200:0:Z3360135857;52:05200:0:Z3792219468;52:05200:0:Z3792219472;
FC1Cc2ccccc2C1,314,52:05200:0:Z2475464139;52:05200:1:Z2483906578;52:05201:5:Z2454067573;
Cn1cccc1,11690,52:05200:0:Z3009345923;52:05200:0:Z4286208651;52:05200:0:Z4059940724;
CN1CC2CNCC2(C)C1,435,52:05200:0:Z3009345923;52:05200:0:Z2964305241;52:05200:4:Z4042883213;
Nc1cc[nH]n1,793,52:05200:0:Z4105624391;52:05200:1:Z4107582819;52:05200:3:Z3892908343;
Clc1ccccc1Cl,12310,52:05200:0:Z4105624391;52:05200:0:Z2270780290;52:05200:0:Z299691728;
Cc1ccn(C)n1,12932,52:05200:0:Z3603042974;52:05200:0:Z3620200220;52:05200:0:Z2919757537;
CN1CCCC1=O,9621,52:05200:0:Z1528603677;52:05200:0:Z4220725288;52:05200:0:Z2634421117;
Cc1cn[nH]n1,2699,52:05200:0:Z3628015811;52:05200:0:Z2877162618;52:05200:0:Z2305164742;
Cc1cccc(O)c1,1464,52:05200:0:Z2783844785;52:05200:0:Z1527463475;52:05200:0:Z1740691324;
Cc1csnn1,1783,52:05200:0:Z2215756137;52:05200:0:Z3055497595;52:05200:3:Z3517124459;
c1ccc2n[nH]cc2c1,1545,52:05200:0:Z2215756137;52:05200:0:Z4979463860;52:05200:2:Z4462896992;
C1CC2CCC(CN1)C2,260,52:05200:0:Z2976003150;52:05200:2:Z3094982816;52:05200:2:Z2972264479;
C1CC2(C1)CCNC2,6156,52:05200:0:Z3588400745;52:05200:0:Z4060286184;52:05200:0:Z3620200220;
O=c1ccc(F)c[nH]1,285,52:05200:0:Z5034808801;52:05200:5:Z5034597686;52:05200:5:Z5033304826;
C1=NOC2OCCCC12,133,52:05200:0:Z4643909673;52:05200:6:Z4644105835;52:05202:4:Z4644031367;
CC1(C)COC1,716,52:05200:0:Z4279904396;52:05200:1:Z3711731374;52:05200:2:Z4280800249;
CC1CCNCC1,17997,52:05200:0:Z3094595803;52:05200:0:Z2369582896;52:05200:0:Z4058920012;
CN1C(=O)NC2CNCCC21,379,52:05200:0:Z4866899905;52:05200:2:Z3872485968;52:05200:7:Z4869826682;
Fc1cccc2cnccc12,235,52:05200:0:Z3857061542;52:05200:2:Z3614788477;52:05200:7:Z4173648756;
O=C1CCNCCN1,777,52:05200:0:Z4427079269;52:05200:0:Z3177591920;52:05200:0:Z2271827532;
C1C2CC1C2,4017,52:05200:0:Z4110783081;52:05200:0:Z4539985798;52:05200:0:Z2853599568;
c1cnsc1,12453,52:05200:0:Z4490947322;52:05200:0:Z3578207009;52:05200:0:Z3702620558;
C1CC2(C1)CC2,7119,52:05200:0:Z2782446569;52:05200:0:Z2589973563;52:05200:0:Z2708504823;
c1nc2c([nH]1)CNCC2,425,52:05200:0:Z4962472029;52:05200:1:Z2713332430;52:05200:1:Z2704571731;
Nc1nnco1,512,52:05200:0:Z2275189218;52:05200:0:Z2802159278;52:05200:2:Z3312846398;
C1=CCCCC1,722,52:05200:0:Z2275189218;52:05200:1:Z2321342280;52:05200:2:Z4590849698;
Nc1ncncn1,1415,52:05200:0:Z3076662490;52:05200:0:Z2792387074;52:05200:0:Z3393528980;
FC1CCOC1,2261,52:05200:0:Z4972380738;52:05200:0:Z3644751709;52:05200:1:Z4487581528;
C1=COCCC1,953,52:05200:0:Z1768283390;52:05200:5:Z3653396538;52:05200:6:Z1764577725;
O=c1ccc2ccccc2[nH]1,1569,52:05200:0:Z3876630632;52:05200:0:Z3054374209;52:05200:1:Z3645540359;
CC1CCCC(C)C1,1339,52:05200:0:Z2954192850;52:05200:0:Z1247655924;52:05200:0:Z1191999213;
O=S1(=O)NC=Nc2ccccc21,162,52:05200:0:Z2369582896;52:05200:3:Z4460293218;52:05200:6:Z1054443288;
O=S1CCCCC1,650,52:05200:0:Z2289609369;52:05200:3:Z5034065220;52:05200:5:Z2973206171;
Clc1cncc(Cl)c1,2159,52:05200:0:Z74632464;52:05200:0:Z3198903342;52:05200:0:Z4325505731;
Cc1cc(=O)[nH]cn1,2264,52:05200:0:Z4191451654;52:05200:0:Z3204479005;52:05200:0:Z4178957992;
CC1(C)CC1,6125,52:05200:0:Z4047470908;52:05200:0:Z4313352561;52:05200:0:Z3554504979;
CC1CCCN1C,2136,52:05200:0:Z4882780663;52:05200:0:Z4090634110;52:05200:0:Z4295722788;
O=c1[nH]cnc2ccccc12,2942,52:05200:0:Z4026654775;52:05200:0:Z4026661517;52:05200:0:Z2051940763;
OC1CCNC12CCSC2,287,52:05200:0:Z3948768822;52:05201:3:Z4324557630;52:05201:4:Z2647814618;
CC1CNCCN1,12152,52:05200:0:Z2474358960;52:05200:0:Z2645829382;52:05200:0:Z3614588008;
Clc1ccc2occc2c1,464,52:05200:0:Z2474358960;52:05200:0:Z2645829382;52:05200:0:Z3614588008;
Cc1c[nH]nn1,975,52:05200:0:Z2254945554;52:05200:0:Z2645663833;52:05200:1:Z3392764886;
Cc1cc(F)c2ncccc2c1,161,52:05200:0:Z3580128157;52:05200:7:Z3657273662;52:05200:9:Z3581354076;
CN1CCC(O)C1,1523,52:05200:0:Z3580128157;52:05200:0:Z3176568948;52:05200:0:Z3059601921;
C1CCC2OCCC2C1,2323,52:05200:0:Z3590158147;52:05200:0:Z2270780290;52:05200:0:Z5052268820;
Oc1ccccc1Cl,1791,52:05200:0:Z3627799603;52:05200:0:Z3510387090;52:05200:0:Z2779868895;
O=C1NCc2ccccc21,1037,52:05200:0:Z3906939935;52:05200:0:Z3795316214;52:05200:1:Z2175741078;
NC1CCC12CCC2,589,52:05200:0:Z4421629077;52:05200:0:Z4910448308;52:05200:1:Z4910438852;
CC1(C)OC2(CCNCC2)NC1=O,227,52:05200:0:Z3532869120;52:05200:1:Z4313292248;52:05200:9:Z4403922503;
N=S1(=O)CCCc2cc(F)ccc21,58,52:05200:0:Z4264052446;52:05201:7:Z4264047739;52:05202:2:Z4232271504;
C1OC2CC1C2,5919,52:05200:0:Z4935294499;52:05200:0:Z4929037307;52:05200:0:Z4929036478;
FC1(F)CCNCC1,3233,52:05200:0:Z4241486287;52:05200:0:Z3358777517;52:05200:0:Z3582029182;
Cc1n[nH]c(C)n1,2130,52:05200:0:Z4338993888;52:05200:0:Z4106646303;52:05200:0:Z4106443510;
Cc1ncc(Cl)c(C)c1Cl,23,52:05200:0:Z4338993888;52:05202:1:Z4338994230;52:05202:4:Z4338995331;
C1COCC2(C1)CCC2,2056,52:05200:0:Z4348809148;52:05200:0:Z2884308041;52:05200:1:Z4348692579;
Cc1ccncn1,17619,52:05200:0:Z2143755901;52:05200:0:Z3370005795;52:05200:0:Z4031197710;
Cc1c(F)cccc1Cl,71,52:05200:0:Z4350533290;52:05200:0:Z4350533498;52:05200:3:Z4350922406;
OC1CCCC1O,440,52:05200:0:Z4350533290;52:05200:0:Z4350533498;52:05201:4:Z2862954788;
OC1CCSC1,671,52:05200:0:Z1325597102;52:05200:0:Z1552427777;52:05200:2:Z3105471026;
FC1(F)C2COCC21,345,52:05200:0:Z3668819893;52:05200:8:Z3634001117;52:05200:8:Z3667912048;
Oc1ccccc1F,3062,52:05200:0:Z2253671720;52:05200:0:Z1411921827;52:05200:0:Z2779762960;
CC1(C)C(O)C2CCNC21,770,52:05200:0:Z4110381194;52:05200:1:Z4205612360;52:05200:1:Z4205643824;
Cc1cc2ncccn2n1,1174,52:05200:0:Z3059924438;52:05200:0:Z2911267372;52:05200:0:Z773284180;
CC1CCCN1,19619,52:05200:0:Z4600876076;52:05200:0:Z2792387074;52:05200:0:Z2440627936;
CC1COc2ccccc2CN1,202,52:05200:0:Z1643367199;52:05200:2:Z2839590952;52:05201:5:Z1643370072;
NC1CNCC(F)(F)C1,543,52:05200:0:Z4422009401;52:05200:0:Z4421972940;52:05200:0:Z4176463692;
c1cnc2ccnn2c1,3466,52:05200:0:Z4640958531;52:05200:0:Z4353434570;52:05200:0:Z1565472880;
CC1=CSCCO1,648,52:05200:0:Z4279507433;52:05200:0:Z2126754134;52:05200:1:Z4147443670;
C1CCC2(C1)CCOC2,1278,52:05200:0:Z4279507433;52:05200:0:Z4017953260;52:05200:2:Z3844472895;
C1NCC12CSC2,274,52:05200:0:Z3371050755;52:05200:5:Z3849633256;52:05200:8:Z3175566659;
Fc1cccc2c1CCCC2,642,52:05200:0:Z2911728620;52:05200:0:Z2755406710;52:05200:1:Z2308706683;
Oc1ccnc2c1CNCC2,274,52:05200:0:Z4248498332;52:05200:1:Z4777255737;52:05200:4:Z4777252434;
Cc1cnccn1,7361,52:05200:0:Z3885720155;52:05200:0:Z1217492399;52:05200:0:Z2802179766;
Cc1cc(O)nnc1C,315,52:05200:0:Z5049494599;52:05200:1:Z3806242255;52:05200:6:Z2626279563;
CC1(C)CCCN1,8551,52:05200:0:Z3899325501;52:05200:0:Z4422470523;52:05200:0:Z3857159798;
c1cn2c(n1)CCCC2,9566,52:05200:0:Z3200739094;52:05200:0:Z4320608127;52:05200:0:Z3086244951;
C1CSC2COCCC2N1,270,52:05200:0:Z3298837264;52:05200:7:Z3540872486;52:05201:1:Z2957735064;
OC1C2CNC(C2)C1O,369,52:05200:0:Z3322702234;52:05200:1:Z5037768613;52:05200:3:Z3322702200;
c1cc2c(s1)CCCNC2,696,52:05200:0:Z3519046876;52:05200:1:Z1147496919;52:05200:7:Z3518484573;
C1CNC2(C1)CCC2,4348,52:05200:0:Z4004181504;52:05200:0:Z4262139019;52:05200:0:Z5004731388;
Oc1cccc(F)c1,1691,52:05200:0:Z5004472550;52:05200:0:Z1614722511;52:05200:0:Z2231093581;
c1cc2c(o1)CCCC2,1356,52:05200:0:Z746437654;52:05200:0:Z4114429789;52:05200:0:Z3082330470;
Cc1ccn2ccnc2c1,1082,52:05200:0:Z2766914289;52:05200:1:Z90018066;52:05200:2:Z1542015397;
C1CC2COCCN2C1,1612,52:05200:0:Z2766914289;52:05200:0:Z2625735344;52:05200:0:Z4048376198;
FC12CCC(CC1)C2,530,52:05200:0:Z3605232328;52:05200:4:Z3540657529;52:05200:4:Z3553327951;
c1ccc2c(c1)COC2,4223,52:05200:0:Z2849920478;52:05200:0:Z2286384824;52:05200:0:Z4216236366;
Cc1cc(=O)[nH]c(C)n1,520,52:05200:0:Z941879628;52:05200:0:Z3093267920;52:05200:6:Z2500979518;
Cc1ccc(C)[nH]1,4989,52:05200:0:Z1466771267;52:05200:0:Z2961943231;52:05200:0:Z4329889355;
C1COC2(C1)CCC2,4440,52:05200:0:Z4522447631;52:05200:0:Z2835767813;52:05200:1:Z2854991993;
C1CC2COCC12,926,52:05200:0:Z4668468074;52:05200:0:Z3438063715;52:05200:1:Z3354586492;
CC1(C)CNCC(=O)N1,597,52:05200:0:Z2117483152;52:05200:0:Z3207781671;52:05200:1:Z3318278274;
Clc1cnccn1,1110,52:05200:0:Z2117483152;52:05200:0:Z1752485631;52:05200:1:Z1744263943;
Clc1ncc2ccccc2n1,127,52:05200:0:Z2769334857;52:05200:2:Z4991716547;52:05200:2:Z4991716580;
CC1NCCn2cnnc21,748,52:05200:0:Z2138268478;52:05200:0:Z3546548953;52:05200:0:Z4915589610;
Clc1cc[nH]c1,641,52:05200:0:Z2138268478;52:05200:0:Z1426193842;52:05200:3:Z2905951492;
CC1CCOC1,6557,52:05200:0:Z2783051440;52:05200:0:Z3899013456;52:05200:0:Z5048325288;
Cc1ccc(C)nn1,1104,52:05200:0:Z2783051440;52:05200:1:Z3803259131;52:05200:1:Z2917904306;
O=S1(=O)CCC2(CCNCCO2)CC1,105,52:05200:0:Z3562129351;52:05201:0:Z4871437120;52:05202:7:Z4392897318;
CC1CCC(=O)NC1,869,52:05200:0:Z2156903967;52:05200:1:Z1984659519;52:05200:1:Z3539245914;
Cc1ccno1,13722,52:05200:0:Z4288512734;52:05200:0:Z2494444383;52:05200:0:Z3906900349;
C1CCC2CC2C1,4415,52:05200:0:Z4638095682;52:05200:0:Z3112521535;52:05200:0:Z2454617491;
CC1NC(C)c2ccccc21,123,52:05200:0:Z3803439357;52:05200:1:Z3911411699;52:05200:1:Z4094931378;
O=C1CSc2ccccc2N1,1755,52:05200:0:Z1940213539;52:05200:0:Z444376814;52:05200:0:Z102648756;
Oc1cccnc1,2820,52:05200:0:Z1940213539;52:05200:0:Z4218946092;52:05200:0:Z2229070221;
C1CC2CCC2C1,5701,52:05200:0:Z4020308021;52:05200:0:Z3803770795;52:05200:0:Z4934543971;
O=C1Cc2ccccc2N1,2897,52:05200:0:Z3872652998;52:05200:0:Z1798282676;52:05200:1:Z3707165755;
O=C1COCCN1,2158,52:05200:0:Z3872652998;52:05200:1:Z1959896760;52:05200:2:Z3079812094;
c1nc2n(n1)CCCN2,763,52:05200:0:Z2640664134;52:05200:0:Z4317658521;52:05200:0:Z2634036133;
Clc1csc2cccnc12,190,52:05200:0:Z3580150857;52:05200:1:Z4961077123;52:05200:2:Z3581855787;
c1cn2ccnc2cn1,1121,52:05200:0:Z4991795251;52:05200:5:Z1572470727;52:05200:5:Z3078444434;
Cc1ncco1,4765,52:05200:0:Z4991795251;52:05200:0:Z3997703813;52:05200:0:Z4040283452;
Cc1cnn(C)c1,3848,52:05200:0:Z2328602317;52:05200:0:Z1689688349;52:05200:0:Z2623385945;
O=c1[nH]c2ccccc2o1,3813,52:05200:0:Z2203957110;52:05200:0:Z4175033084;52:05200:0:Z2231352290;
CC1(C)CC(C)(C)C1N,80,52:05200:0:Z3816202778;52:05201:1:Z3830938285;52:05203:0:Z3830943802;
Cn1ncc2cccnc21,1971,52:05200:0:Z3624106924;52:05200:0:Z1324347733;52:05200:0:Z2094816940;
Cn1ncc2c(c1=O)CCNC2,328,52:05200:0:Z3882349076;52:05200:4:Z3830536382;52:05200:6:Z3842627146;
OC1COC2(CNC2)CC1O,251,52:05200:0:Z4478139613;52:05200:3:Z4466740681;52:05200:4:Z4478141978;
Cc1nccc2c1OC(C)(C)OC2,219,52:05200:0:Z3166782576;52:05200:1:Z4232855670;52:05200:7:Z3051973425;
O=C1CNCCCN1,2767,52:05200:0:Z3583319971;52:05200:1:Z3670127097;52:05200:2:Z1831420048;
c1nc2n(n1)CCCC2,2332,52:05200:0:Z3368096678;52:05200:0:Z2474158203;52:05200:0:Z3842130561;
O=C1NS(=O)(=O)c2cccc(F)c21,31,52:05200:0:Z1994031559;52:05201:0:Z1994034783;52:05201:9:Z1994031580;
C1CC2CCC2N1,2510,52:05200:0:Z4888673344;52:05200:0:Z3141857752;52:05200:1:Z3100362311;
CC1CCc2n[nH]cc2C1,476,52:05200:0:Z2838051976;52:05200:0:Z4269640373;52:05200:2:Z3899492960;
c1ccc2sncc2c1,2300,52:05200:0:Z3516549472;52:05200:0:Z3572260162;52:05200:0:Z2871435516;
Cc1cccc(F)c1,11340,52:05200:0:Z1692052754;52:05200:0:Z1731340628;52:05200:0:Z2472911901;
Cc1ccsc1,9257,52:05200:0:Z2146934064;52:05200:0:Z1927557581;52:05200:0:Z4413600329;
O=C1NC2CCC1C2,511,52:05200:0:Z3103320554;52:05200:1:Z3054695967;52:05200:5:Z3136546763;
C1CC2OCCC2CO1,427,52:05200:0:Z3567342957;52:05200:0:Z3993947026;52:05200:2:Z3820020553;
NC1CCC2CC12,435,52:05200:0:Z4001992371;52:05200:2:Z3522385617;52:05200:3:Z3793071423;
Cn1ncc2ccccc21,3217,52:05200:0:Z4255028469;52:05200:0:Z3842843957;52:05200:0:Z3338477717;
CC1(C)CCc2nc[nH]c2C1,70,52:05200:0:Z4255028469;52:05201:9:Z4255737795;52:05202:3:Z4257039890;
Cc1cc(C)oc(=O)c1,202,52:05200:0:Z4186252188;52:05200:5:Z3080282902;52:05200:5:Z4095396698;
c1cc2c(cn1)CCCC2,1966,52:05200:0:Z2188047759;52:05200:0:Z4467561556;52:05200:1:Z4413015777;
C1=Cc2ccccc2CC1,693,52:05200:0:Z1848551131;52:05200:6:Z4876832731;52:05201:1:Z4094302918;
