fragment_smiles,occurences,example_ligands
O=C1CNCCN1,16478,93:09300:0:Z4115787563;93:09300:0:Z4239726013;93:09300:0:Z4223865888;
Oc1ccc2cccc(O)c2c1,100,93:09302:3:Z2880143223;93:09304:0:Z4055544855;93:09307:7:Z2878450334;
CN1CCOCc2ccccc21,27,93:09302:3:Z3506596078;93:09303:5:Z3506591905;93:09305:7:Z3506595785;
C1=Cc2ccccc2NCC1,128,93:09302:3:Z4114751523;93:09303:1:Z1887116624;93:09303:1:Z1802705407;
O=c1[nH]c2nccn2c2ccccc12,3,93:09302:3:Z3340061793;93:09329:6:Z4027996274;93:09335:9:Z3340061943;
Cc1cc(Cl)cc2scnc12,3,93:09302:3:Z4338603036;93:09361:0:Z4386985778;93:09386:1:Z3243929147;
Cc1csc2c(Cl)cccc12,18,93:09302:3:Z2226484788;93:09312:2:Z2226479143;93:09315:3:Z2723107661;
Nc1cncnc1,87,93:09302:3:Z1498299570;93:09303:4:Z4456443039;93:09304:6:Z4237923748;
Cc1cc(C)n2nc3ncccc3c2n1,6,93:09302:3:Z4595408361;93:09310:4:Z2066504405;93:09320:7:Z2072525965;
OC1C2CC(NN2)C1O,63,93:09302:4:Z4269342294;93:09306:2:Z4269361827;93:09309:7:Z4269366039;
O=S1(=O)CCc2cccnc2C1,206,93:09302:4:Z4163806139;93:09302:9:Z3837104786;93:09303:9:Z3837280432;
c1ccc2c3c(oc2c1)CCNC3,105,93:09302:4:Z3637171138;93:09303:0:Z3637169661;93:09303:1:Z3637172628;
O=C1CC2CCC2N1,77,93:09302:4:Z3384808592;93:09304:5:Z3384808785;93:09306:3:Z3384798158;
O=C1NS(=O)(=O)c2cc(Cl)ccc21,17,93:09302:4:Z2010395423;93:09304:2:Z2010396394;93:09309:8:Z2010406293;
NC1CNCC(O)C1,66,93:09302:4:Z3776540517;93:09306:0:Z3797185822;93:09306:0:Z3797177806;
CC1(C)C2CCC1C(N)C2,88,93:09302:4:Z3514440616;93:09302:7:Z3519121119;93:09303:8:Z5060603538;
CN1C=NC(=O)C1O,34,93:09302:4:Z4219554254;93:09302:8:Z4219555916;93:09305:7:Z4219554633;
CC12CC3CC(C)(C1)CC(F)(C3)C2,17,93:09302:4:Z4326417201;93:09314:6:Z3665366995;93:09324:0:Z3665529815;
Cc1cc(=O)n2[nH]cnc2n1,36,93:09302:4:Z2832786557;93:09308:4:Z2660797150;93:09311:2:Z2660800933;
Cc1ccc2c(c1)CNCC2(C)C,132,93:09302:4:Z1489746529;93:09303:3:Z1495840707;93:09303:4:Z1152161449;
O=C1CCCCc2ncsc21,85,93:09302:4:Z3598359987;93:09302:5:Z3598369640;93:09303:4:Z5064636439;
O=c1cc(O)[nH]cn1,19,93:09302:4:Z2991506762;93:09314:0:Z1212757933;93:09323:6:Z3339136610;
Clc1ccc2c(c1Cl)CCC2,106,93:09302:4:Z3514462493;93:09302:7:Z2918721822;93:09302:8:Z2294481041;
C1CC2NC1CC1CC12,128,93:09302:4:Z3639690889;93:09304:5:Z3512208973;93:09305:2:Z3441905536;
Cn1cnc2sc3c(c2c1=O)CCC3,18,93:09302:4:Z1954971980;93:09310:8:Z1627046392;93:09315:1:Z3512286063;
Cc1n[nH]cc1O,115,93:09302:4:Z1492421092;93:09303:0:Z1492397377;93:09303:6:Z2718860594;
CC1CCOCN1,71,93:09302:4:Z3642360503;93:09304:4:Z4994660397;93:09305:6:Z3055066997;
c1cnc2c(c1)CNCCO2,169,93:09302:4:Z4058859918;93:09302:6:Z4780808964;93:09302:8:Z2800911855;
CC1CNc2ccccc2NC1,19,93:09302:4:Z3414267833;93:09305:2:Z4204283841;93:09309:6:Z1816786728;
O=c1nc[nH]c2sc3c(c12)CCC3,41,93:09302:4:Z1129634995;93:09305:5:Z2640604420;93:09306:8:Z2297517036;
CC1(C)CC(=O)c2cccnc2C1,56,93:09302:4:Z3647230986;93:09308:3:Z3647883612;93:09308:6:Z3648384801;
Clc1cccc2ccsc12,60,93:09302:4:Z1378615225;93:09302:9:Z2966724767;93:09309:9:Z2453668316;
O=c1ccc2c([nH]1)CCCC2O,146,93:09302:4:Z2800684806;93:09303:3:Z3627052538;93:09303:4:Z2802071370;
Cn1ncc2cnc(N)nc21,86,93:09302:5:Z3834244772;93:09302:5:Z3834247701;93:09302:5:Z2505581520;
OC1CCNc2ccccc21,25,93:09302:5:Z2956469782;93:09312:5:Z2956481599;93:09318:5:Z2956481983;
Cc1ccc(F)c2[nH]ccc12,153,93:09302:5:Z3054511329;93:09302:5:Z2712811962;93:09302:5:Z4047324101;
CC1(C)Cc2ccsc2CN1,73,93:09302:5:Z3356520340;93:09303:4:Z2801621758;93:09303:4:Z2299673957;
C1CN2CCN1CC2,121,93:09302:5:Z2789836891;93:09302:7:Z1779380918;93:09305:5:Z1481630946;
Cc1c[nH]cnc1=O,19,93:09302:5:Z3513250652;93:09303:6:Z3277796986;93:09305:2:Z1699961003;
Clc1ccc2sccc2c1,319,93:09302:5:Z1607506666;93:09302:8:Z1517796244;93:09302:9:Z2095429109;
Cc1cc(Cl)sc1Cl,44,93:09302:5:Z4040398181;93:09305:3:Z4575141658;93:09308:8:Z4022953104;
FC=C1CNC1,82,93:09302:5:Z4875967021;93:09303:5:Z4879190361;93:09303:8:Z4880189709;
Oc1ccnc2ccnn12,132,93:09302:5:Z3701151081;93:09302:5:Z3788142365;93:09303:8:Z3642972497;
FC1(F)CNCCNC1,188,93:09302:5:Z3586176335;93:09303:7:Z3384471697;93:09304:7:Z3830303037;
OC1CC2CCC1NC2,90,93:09302:5:Z2860062703;93:09303:3:Z2860127719;93:09304:5:Z3569714311;
Nc1ccnc(O)c1,44,93:09302:5:Z4293184281;93:09302:8:Z4242826225;93:09305:0:Z4294515814;
CC1(C)CCC2(CCCO2)CC1,98,93:09302:5:Z3612044710;93:09303:0:Z4460109229;93:09303:1:Z3612045764;
Cc1ccc2cc(O)ccc2n1,136,93:09302:5:Z3203067593;93:09302:6:Z3367238644;93:09302:8:Z3354885292;
c1noc2c1CCC2,50,93:09302:5:Z3365589581;93:09305:0:Z3652370865;93:09305:4:Z3504367622;
Clc1cccc2c1CCCCN2,52,93:09302:5:Z1933268389;93:09305:0:Z1886954900;93:09308:1:Z1886962039;
O=S1(=O)CC2(CCCC2)CN1,86,93:09302:5:Z3796890671;93:09302:9:Z3796892698;93:09304:3:Z3796894090;
c1cnc2nscc2n1,19,93:09302:5:Z4370866822;93:09303:2:Z4370869665;93:09303:9:Z4370866469;
Cc1ccc2c(c1)NCCN2,84,93:09302:5:Z3644228298;93:09304:5:Z4132178647;93:09306:8:Z4491745795;
CC1=CCNC(=O)N1C,26,93:09302:5:Z1285607158;93:09307:9:Z1431838057;93:09312:7:Z3358135055;
CC12CC(C1)C1(CCC1)O2,4,93:09302:5:Z5033313880;93:09312:2:Z3642771494;93:09349:4:Z4011326097;
Cc1ncnc2c1NC(=O)C(C)N2C,10,93:09302:5:Z5014008109;93:09302:5:Z5014008105;93:09321:9:Z5061101470;
Cc1nc2ncccc2[nH]1,46,93:09302:5:Z4223076468;93:09304:8:Z4225324304;93:09304:9:Z4224200614;
c1cnc2[nH]cnc2n1,7,93:09302:5:Z2721949412;93:09345:9:Z2918711232;93:09352:6:Z2918711404;
C1NCC2CNCC1C2,225,93:09302:5:Z4886432880;93:09302:9:Z4888338096;93:09303:0:Z4886431500;
CC1(C)CNc2cc(F)ccc21,139,93:09302:5:Z2484411857;93:09304:0:Z4487884148;93:09304:3:Z2789055046;
Cc1cn2nncc2c(=O)[nH]1,77,93:09302:5:Z3294697171;93:09304:0:Z4183134985;93:09304:9:Z3703361510;
CC1(C)CNCC1F,155,93:09302:5:Z4525663915;93:09305:3:Z4541400891;93:09305:5:Z4573180073;
C1CNC2(CC2)COC1,139,93:09302:5:Z2090324007;93:09302:9:Z4307600262;93:09303:2:Z2090293028;
Cn1ccc(N)c1,91,93:09302:5:Z4205792140;93:09302:9:Z4208949564;93:09303:2:Z4206987639;
Cc1cccc2ncsc12,49,93:09302:5:Z3078326740;93:09302:8:Z3415185774;93:09305:2:Z2613262568;
Clc1csc2cc3c(cc12)OCCO3,91,93:09302:5:Z3541394049;93:09302:6:Z2334927397;93:09306:4:Z3874080593;
O=c1[nH]c2ccncc2[nH]1,15,93:09302:5:Z4153915847;93:09306:5:Z4153904389;93:09307:3:Z4155993842;
C1CC2N(C1)CCNC21CCC1,169,93:09302:5:Z4212460078;93:09302:5:Z3627588606;93:09302:6:Z4207362469;
Cc1ccc2c(c1)OC(C)C(=O)N2,7,93:09302:5:Z3347721169;93:09338:5:Z2618129205;93:09339:3:Z2998278370;
O=S1(=O)c2ccccc2C2CNCC21,16,93:09302:6:Z5017956357;93:09306:8:Z5013353761;93:09319:1:Z5012664672;
Nc1ccc(Cl)nn1,27,93:09302:6:Z3559482130;93:09313:9:Z3390799637;93:09315:1:Z3390300918;
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,60,93:09302:6:Z3343489492;93:09304:5:Z3337578535;93:09304:6:Z3996040404;
Nc1cncnc1N,9,93:09302:6:Z4025781314;93:09306:5:Z4024805291;93:09312:8:Z4025653470;
Cc1cc2c(cc1C)OCCCC2,33,93:09302:6:Z2286273812;93:09303:7:Z4258177936;93:09303:7:Z3361517882;
Cn1ncc2cnncc21,63,93:09302:6:Z4950016981;93:09303:0:Z4338925989;93:09303:7:Z4216832085;
CC1(C)CCC2CNCc3cccc1c32,37,93:09302:6:Z4088016957;93:09305:1:Z4005441176;93:09310:6:Z4005440578;
N=S1(=O)CC2CC1C2,61,93:09302:6:Z4096016871;93:09306:3:Z4096015969;93:09308:3:Z4096016326;
Clc1ccc2nccnc2c1,50,93:09302:6:Z4231376535;93:09306:6:Z4082834271;93:09308:4:Z4082834544;
CC1(C)CNc2ccccc2S1,71,93:09302:6:Z2870454906;93:09302:9:Z1883268099;93:09304:2:Z4112547276;
O=c1ccc2ncccc2[nH]1,80,93:09302:6:Z4231002109;93:09302:9:Z3870434565;93:09303:4:Z2612450951;
CC1CCC2(CC2)NC1,86,93:09302:6:Z4094135225;93:09304:5:Z3880356067;93:09306:0:Z4094132668;
Cc1ncc2c(ncn2C)n1,70,93:09302:6:Z4973830014;93:09303:9:Z4342613364;93:09304:4:Z4342618128;
C1CCC2(C1)COC2,77,93:09302:6:Z4170957160;93:09302:8:Z4170933868;93:09303:0:Z4170925322;
Cc1ccn2ncc(C)c2n1,63,93:09302:6:Z3686300156;93:09302:9:Z3391634898;93:09304:6:Z3391710601;
C1=Nc2ncnn2CC1,16,93:09302:6:Z4250861447;93:09310:9:Z4250839073;93:09314:3:Z4250861499;
C1CC2CSCC(C1)C2,20,93:09302:6:Z4257043771;93:09304:2:Z5014859305;93:09305:8:Z4255655130;
NC12CC(C1)C2,20,93:09302:6:Z3808075055;93:09303:5:Z3144309603;93:09322:3:Z3144286600;
O=C1CCCc2ncncc21,28,93:09302:6:Z2720850606;93:09306:1:Z2720857444;93:09312:4:Z2720854945;
O=c1ccc2cnoc2[nH]1,9,93:09302:6:Z4385636691;93:09309:1:Z4385636454;93:09315:5:Z4385632528;
C1CC2CC3CCOC23C1,6,93:09302:6:Z4044528152;93:09327:7:Z4044630683;93:09330:1:Z4043915472;
Clc1cccc2c1NCC21CCCC1,24,93:09302:6:Z1886507237;93:09303:7:Z2166720198;93:09305:9:Z1849537812;
CC1CCC2(CN1)OCc1ccccc12,72,93:09302:6:Z3624975988;93:09303:3:Z3561060257;93:09305:7:Z3495344009;
CC1(C)CC(=O)NCCN1,186,93:09302:6:Z4274460091;93:09303:2:Z2915531529;93:09303:5:Z4165809385;
c1cnc2c(c1)ccc1cc[nH]c12,57,93:09302:6:Z3844439230;93:09303:8:Z3844428983;93:09303:9:Z3893045535;
Cc1ccc2ccsc2n1,29,93:09302:6:Z4271171347;93:09304:9:Z4271180851;93:09306:0:Z2999321100;
O=C1NCC2CC1C2,142,93:09302:6:Z3566291821;93:09302:8:Z3564808772;93:09303:4:Z4573880732;
c1ncc2c3c(sc2n1)CCCCC3,42,93:09302:6:Z3830767704;93:09303:2:Z1642987419;93:09303:3:Z2466029963;
O=c1cc2c(n[nH]1)-c1ccccc1OC2,12,93:09302:6:Z3019659031;93:09314:7:Z2445912884;93:09349:2:Z3341475244;
NC1CCNCC1(F)F,88,93:09302:6:Z4208864465;93:09304:2:Z3364527928;93:09307:2:Z3145003250;
Nc1ncnc2sc3c(c12)CCCC3,110,93:09302:7:Z3516860016;93:09305:2:Z3652797190;93:09306:2:Z2010282102;
O=c1cc[nH]c2cc(F)c(F)cc12,92,93:09302:7:Z2960351207;93:09303:4:Z4591702600;93:09304:0:Z3385202182;
Cc1ncnc2ccc(F)cc12,31,93:09302:7:Z4344518261;93:09304:4:Z4344514429;93:09305:1:Z4344513814;
Clc1ncc2c(n1)CCC2,40,93:09302:7:Z3558461104;93:09303:2:Z3558073217;93:09307:0:Z3831676408;
Cc1nnc2ccc(Cl)nn12,44,93:09302:7:Z4346303691;93:09308:7:Z4346307170;93:09314:4:Z4346299178;
Clc1cnc2ccccn12,114,93:09302:7:Z2800814000;93:09303:1:Z1666938149;93:09305:5:Z4770935551;
Oc1nnc[nH]1,109,93:09302:7:Z4000143290;93:09304:7:Z1913117341;93:09304:8:Z827045554;
C1CC2CC(C1)CC1(C2)OCCO1,33,93:09302:7:Z4213109231;93:09303:9:Z4258481960;93:09305:3:Z4209838927;
C1=CCNCCC1,22,93:09302:7:Z2997871554;93:09307:2:Z2998017301;93:09319:9:Z4223383265;
O=c1cc2ccccc2n[nH]1,3,93:09302:7:Z2789333932;93:09310:1:Z2789333767;93:09386:9:Z2789339028;
Cn1ccc(=O)[nH]1,150,93:09302:7:Z275096472;93:09302:9:Z3367731506;93:09303:2:Z4166248237;
Cc1ccnc(F)n1,52,93:09302:7:Z2861074929;93:09306:1:Z2861462744;93:09307:2:Z2977729718;
Clc1cnsc1,53,93:09302:7:Z3504645868;93:09305:0:Z3293342447;93:09305:7:Z3363960448;
C1=NOCCC1,45,93:09302:7:Z3172209117;93:09306:7:Z3172208326;93:09312:5:Z3172203401;
Fc1cc2cccnc2cc1Cl,15,93:09302:7:Z4191629830;93:09309:1:Z4192079024;93:09325:1:Z4191971141;
CN1CCCNS1(=O)=O,47,93:09302:7:Z3357301159;93:09303:7:Z4386241444;93:09306:0:Z3357300765;
Cn1c(=O)[nH]c2cc(Cl)c(Cl)cc21,3,93:09302:7:Z3340112052;93:09342:9:Z3343303450;93:09395:9:Z3343304544;
NC1=CCNN1,25,93:09302:7:Z2961657728;93:09307:4:Z2961658896;93:09307:7:Z4022662771;
Cc1cc(O)n2nccc2n1,11,93:09302:7:Z3254888725;93:09317:5:Z4005742780;93:09328:0:Z4005753261;
CC1(C)CCc2ccccc2CC1,74,93:09302:7:Z1994967864;93:09304:6:Z1995213270;93:09306:2:Z2669415047;
Cc1cc2nncn2c(C)n1,29,93:09302:7:Z391824052;93:09312:1:Z1563760043;93:09320:0:Z2720589362;
CC1(C)CCc2nncn2CC1,3,93:09302:7:Z3547459368;93:09304:9:Z3547459314;93:09339:8:Z3547459056;
CC1NCCc2cc(Cl)ccc21,87,93:09302:7:Z3613779042;93:09303:2:Z4124881417;93:09304:3:Z3346191276;
Clc1cccc2nsnc12,61,93:09302:7:Z3620420540;93:09304:2:Z3620688752;93:09307:1:Z3469876848;
CC1CC2CCN1CC2,47,93:09302:7:Z4600834897;93:09305:1:Z4600829599;93:09307:2:Z4600819029;
Cn1cc2cccc(F)c2n1,3,93:09302:7:Z3776891874;93:09341:2:Z3777012043;93:09353:7:Z4224119160;
Cc1cccc2c1OC1CC2NC(=O)N1,6,93:09302:7:Z3548011004;93:09324:9:Z3548015846;93:09382:4:Z4212866049;
Cn1cc2cncnc2n1,29,93:09302:7:Z1502779353;93:09307:2:Z2762590919;93:09310:8:Z2445712461;
c1ccc2c(c1)CNC1(CC1)C2,96,93:09302:7:Z3654491643;93:09303:6:Z3715749593;93:09305:3:Z3715742271;
c1ccc2c(c1)NCC21CCNCC1,103,93:09302:7:Z3699812114;93:09302:7:Z3795207773;93:09302:7:Z3795207613;
Fc1ccc2cccnc2c1F,154,93:09302:7:Z3533806094;93:09302:8:Z3641955361;93:09302:9:Z2824963638;
c1nc2c([nH]1)CCNC21CCOCC1,112,93:09302:8:Z4285319030;93:09302:8:Z3510174438;93:09304:8:Z3621853821;
c1ccc2c(c1)CNc1ccccc1-2,45,93:09302:8:Z512499728;93:09304:9:Z1715602372;93:09306:5:Z1689190363;
c1ccc2c(c1)oc1cncnc12,85,93:09302:8:Z1165952290;93:09305:9:Z1765452740;93:09306:0:Z909631632;
Cc1ccc2c(Cl)cccc2n1,132,93:09302:8:Z2775108637;93:09302:8:Z2767498598;93:09302:8:Z2767497897;
Cc1cc(F)ccc1Cl,102,93:09302:8:Z1780160704;93:09303:0:Z4589999470;93:09303:4:Z1781075830;
O=c1c2ccccc2nc2n1CCCC2,48,93:09302:8:Z1773008428;93:09304:2:Z3633619509;93:09308:8:Z1773007769;
CN1N=CCCC1=O,15,93:09302:8:Z1684914170;93:09303:1:Z4152776373;93:09310:5:Z1683329255;
c1n[nH]c2c1C1CCCC(C2)N1,97,93:09302:8:Z4261562527;93:09304:3:Z4261549013;93:09306:1:Z4261557494;
Cn1ncc2nccc(Cl)c21,47,93:09302:8:Z3394476886;93:09302:8:Z3079551536;93:09305:2:Z2974041929;
Cn1cnc2cn[nH]c2c1=O,84,93:09302:8:Z4539615917;93:09303:0:Z4772075929;93:09303:8:Z3687332029;
Clc1ccc2ncnn2c1,67,93:09302:8:Z1504921820;93:09306:1:Z3082975676;93:09312:8:Z1651754328;
Cc1cc(C)c2cn[nH]c2n1,66,93:09302:8:Z3532258348;93:09306:9:Z4330566332;93:09308:4:Z2966637934;
C1CC2C(C1)C1OCCC21,23,93:09302:8:Z3530197753;93:09305:5:Z2898555157;93:09305:6:Z4046367643;
Clc1ccc(Cl)c2ncccc12,37,93:09302:8:Z3195526203;93:09306:2:Z1618172825;93:09310:6:Z1990088315;
O=C1Nc2ccccc2N2CCCC12,98,93:09302:8:Z2966136546;93:09303:3:Z1204970126;93:09303:3:Z772535086;
C1OC2C3COC2C1N3,25,93:09302:8:Z3352314611;93:09304:9:Z3352314509;93:09310:9:Z4135230377;
c1noc2c1CSCC2,108,93:09302:8:Z4388930395;93:09303:6:Z4381160383;93:09303:8:Z4389082131;
O=C1NCC2(CCCNCC2)N1,225,93:09302:8:Z4236566257;93:09302:9:Z4236575924;93:09303:4:Z4231628632;
CC1(C)CCc2ncccc2C1=O,4,93:09302:9:Z4223268596;93:09319:6:Z4999948897;93:09348:8:Z4223467757;
Nc1nc2nccnc2s1,34,93:09302:9:Z4229373697;93:09311:2:Z4226902086;93:09314:0:Z4227371000;
Oc1nccc2c1CNCC2,111,93:09302:9:Z4963501020;93:09302:9:Z4961291755;93:09303:5:Z4961290601;
Cn1ccc2c(=O)n3ccccc3nc21,61,93:09302:9:Z1787056603;93:09303:8:Z1787160737;93:09308:2:Z444176736;
Clc1nncs1,60,93:09302:9:Z4233950550;93:09305:5:Z4222948832;93:09306:0:Z4267549399;
NC1CC2CCC1NC2,62,93:09302:9:Z2873774072;93:09304:0:Z2607466715;93:09304:8:Z2634862381;
O=C1CCCNC1,90,93:09302:9:Z3589152841;93:09303:9:Z3620250942;93:09305:4:Z3589150360;
Oc1cccc2cccc(O)c12,83,93:09302:9:Z4309508618;93:09303:3:Z4311210255;93:09304:7:Z4313012066;
O=C1NCC(O)n2nccc21,5,93:09302:9:Z4223043282;93:09307:9:Z4526175306;93:09350:2:Z4223241053;
CN1CCCC(O)C1=O,54,93:09302:9:Z4266575102;93:09303:3:Z4269464817;93:09311:1:Z4264299663;
Cc1cccc2c1C(=O)CO2,11,93:09302:9:Z2789440468;93:09306:4:Z428850290;93:09307:5:Z428856416;
Cc1cc[nH]c(=O)n1,4,93:09302:9:Z2613454096;93:09376:5:Z1082781144;93:09388:7:Z1127126810;
O=S1(=O)N=C2CCCN2CN1,9,93:09302:9:Z4216787086;93:09310:4:Z4216791525;93:09321:5:Z4216795283;
Nc1csc2ccccc12,7,93:09302:9:Z3138777286;93:09305:3:Z3094154993;93:09321:4:Z3097652767;
CC1CCC(=O)N1C,82,93:09302:9:Z2105180502;93:09306:4:Z2105171620;93:09306:9:Z2288241120;
FC1(F)CCCc2ccccc21,18,93:09302:9:Z3780816760;93:09312:7:Z3780809467;93:09318:9:Z3780697176;
CC1(C)C2CC(N)C(O)C1C2,15,93:09302:9:Z4203923242;93:09312:4:Z4392340263;93:09324:8:Z4203337228;
C1CNc2nnnn2C1,41,93:09302:9:Z2324035289;93:09303:0:Z2324032387;93:09303:0:Z2227171384;
O=C1CCNN1,29,93:09302:9:Z3322748319;93:09303:8:Z3322752081;93:09310:8:Z3322753851;
CC1CNC(C)c2ccccc2C1,31,93:09302:9:Z1542287305;93:09303:0:Z2906551260;93:09307:1:Z1569573554;
Oc1nc2ccccc2[nH]1,53,93:09302:9:Z2803604764;93:09308:3:Z3362822142;93:09311:4:Z2830259244;
O=S1(=O)CC2(CC2)CN1,82,93:09302:9:Z3634208139;93:09303:1:Z3634203066;93:09304:1:Z3634213375;
Fc1cc[nH]n1,101,93:09302:9:Z3580713464;93:09302:9:Z3580714750;93:09302:9:Z3580062558;
Cc1nc2c(F)cccc2cc1O,48,93:09302:9:Z4350255606;93:09303:5:Z4350951858;93:09306:1:Z4351052221;
O=S1(=O)Cc2ccc(Cl)cc2N1,13,93:09302:9:Z1552010088;93:09304:7:Z1552011539;93:09306:4:Z1552011445;
Fc1cnc2ccccc2n1,56,93:09302:9:Z4576297639;93:09303:9:Z3393881174;93:09305:5:Z2769927758;
N=c1cccc[nH]1,38,93:09302:9:Z1193917324;93:09305:2:Z2504216299;93:09305:4:Z82270063;
O=S1CCCNc2ccccc21,103,93:09302:9:Z1454990238;93:09304:4:Z1909434812;93:09306:1:Z1909437320;
c1nn2cncc2s1,97,93:09302:9:Z3830183679;93:09303:3:Z3830546044;93:09305:0:Z3830433069;
CC1CCN2CNC(=O)C2C1,15,93:09303:0:Z2830944594;93:09304:5:Z3254039182;93:09305:7:Z3254039368;
Cc1ccnc2nc[nH]c12,10,93:09303:0:Z2274740260;93:09309:1:Z2720743748;93:09322:7:Z1939332011;
Clc1ccnc2cccnc12,33,93:09303:0:Z2611951434;93:09303:5:Z3561686308;93:09309:1:Z2612941607;
Oc1ccnc2ccc(Cl)cc12,49,93:09303:0:Z4129553391;93:09303:0:Z4128811750;93:09304:0:Z4127182444;
c1ncc2c(n1)NCCN2,71,93:09303:0:Z4335663155;93:09304:4:Z4335663137;93:09305:5:Z4335664990;
c1c2c(cc3c1OCO3)CCCCC2,16,93:09303:0:Z4431313966;93:09319:3:Z4431368430;93:09328:2:Z4431357043;
Cc1cc2[nH]c(=O)[nH]c(=O)c2cc1F,10,93:09303:0:Z4080743334;93:09305:2:Z4379746371;93:09319:7:Z4080767204;
Cc1cc2ccc(Cl)cc2[nH]1,108,93:09303:0:Z4420329803;93:09306:7:Z4406287064;93:09307:1:Z4404085096;
CC12CCCCC1C2,15,93:09303:0:Z2002992754;93:09303:6:Z2002942958;93:09307:4:Z2002860202;
Cc1cc2n[nH]c(=O)n2c2ccccc12,11,93:09303:0:Z2589243846;93:09303:2:Z2442372479;93:09304:8:Z2442369479;
CN1CCc2nc[nH]c(=O)c2C1,15,93:09303:0:Z1913682156;93:09310:0:Z2285438831;93:09312:4:Z3292436694;
C1CCC2CNN=C2C1,28,93:09303:0:Z4258143184;93:09308:7:Z4252826024;93:09310:8:Z4257289043;
Cc1ccnc(O)n1,38,93:09303:0:Z3181777505;93:09306:0:Z3095175955;93:09313:0:Z3137556062;
Fc1cc(Cl)c2[nH]ccc2c1,39,93:09303:0:Z5058805273;93:09304:7:Z5060617023;93:09310:8:Z5060616440;
NC1CCNCCC1(F)F,149,93:09303:0:Z3520081584;93:09303:8:Z3510809553;93:09303:9:Z3520087661;
CC1(C)CC(=O)Nc2ccccc21,85,93:09303:0:Z3009010286;93:09304:5:Z3621034994;93:09305:7:Z2996000836;
c1ccc2snnc2c1,147,93:09303:0:Z4489271771;93:09303:3:Z4963567996;93:09306:1:Z4486015915;
Cc1c[nH]c(C)n1,97,93:09303:0:Z2918452951;93:09303:5:Z4270708709;93:09303:8:Z2949112402;
Clc1ccnn2ccnc12,74,93:09303:0:Z4223608837;93:09303:5:Z4227558180;93:09305:1:Z4576248954;
CC1CC(C)n2ncnc2N1,111,93:09303:0:Z4998322284;93:09303:7:Z4364795711;93:09303:9:Z4364792534;
Fc1cc(Cl)c2c(c1)CCCN2,48,93:09303:0:Z4666388391;93:09303:2:Z2352768630;93:09304:2:Z4129876749;
NC1CC2CC12,154,93:09303:0:Z3517404689;93:09303:0:Z3698140377;93:09305:9:Z4421761223;
CC1CCc2c(sc3nc[nH]c(=O)c23)C1,32,93:09303:1:Z1672111927;93:09305:4:Z2351344533;93:09306:3:Z929895048;
c1cc2c(s1)C1(CCNCC1)OCC2,159,93:09303:1:Z1687528249;93:09303:4:Z3573910962;93:09303:5:Z3195434132;
O=c1[nH]cnc2cc(F)c(Cl)cc12,5,93:09303:1:Z2442377138;93:09311:7:Z2442377144;93:09317:3:Z2442377047;
O=C1Nc2cccc3cccc1c23,9,93:09303:1:Z26332730;93:09306:6:Z642116310;93:09332:8:Z4098393353;
O=c1[nH]cns1,7,93:09303:1:Z4151844236;93:09320:0:Z4151843561;93:09332:9:Z4151846301;
Clc1ccc2ccoc2c1Cl,45,93:09303:1:Z2777683249;93:09304:4:Z4335509416;93:09307:2:Z3058680142;
Cc1noc2[nH]c(=O)ccc12,8,93:09303:1:Z4080665684;93:09305:8:Z4080665244;93:09307:8:Z4080666043;
Cc1c(Cl)cnc2ccccc12,78,93:09303:1:Z2984396093;93:09303:3:Z3517842100;93:09303:3:Z2438441011;
Nc1nn2c(=O)ccnc2[nH]1,60,93:09303:1:Z2654504832;93:09307:2:Z2654362360;93:09309:3:Z2654509604;
CC1(C)CC(N)CN1,63,93:09303:1:Z3700131378;93:09305:9:Z3700131343;93:09307:1:Z4212514387;
Fc1cncs1,13,93:09303:1:Z4267352860;93:09310:3:Z4267345044;93:09320:1:Z4267327741;
CC1(C)CCCC2(CCN2)C1,99,93:09303:1:Z4026247587;93:09304:5:Z3997020297;93:09306:4:Z3996529113;
O=C1CNS(=O)(=O)CCN1,22,93:09303:1:Z4222036721;93:09306:8:Z4222039465;93:09312:2:Z4222033198;
O=C1NCNC12CCCCC2,36,93:09303:2:Z731515194;93:09304:4:Z2351366661;93:09313:3:Z1272846831;
O=C1NS(=O)(=O)c2cccc(F)c21,25,93:09303:2:Z1994021552;93:09307:8:Z1994034079;93:09311:4:Z1994022943;
O=C1CCNc2ccc(O)cc21,55,93:09303:2:Z5007602897;93:09304:8:Z2914320137;93:09304:9:Z2914320789;
Cc1nnc2c3ccccc3cnn12,87,93:09303:2:Z2091872797;93:09304:2:Z4192137085;93:09308:1:Z2093155416;
O=C1CCCCc2ccccc2N1,49,93:09303:2:Z4252194549;93:09303:6:Z4257770431;93:09305:0:Z4256962709;
O=C1NC(=O)C2CCCCC2N1,32,93:09303:2:Z3211262639;93:09305:8:Z3211107202;93:09307:2:Z3211438075;
Clc1ncn[nH]1,32,93:09303:2:Z2918992537;93:09304:3:Z3339827681;93:09304:8:Z4959475025;
Clc1cccc2scc(Cl)c12,39,93:09303:2:Z1224806797;93:09309:7:Z3055694930;93:09310:8:Z3712212290;
CC1CSc2ccccc2C1,15,93:09303:2:Z4415887021;93:09321:5:Z4392056129;93:09327:5:Z1589762957;
