fragment_smiles,occurences,example_ligands
C1CCOCC1,188658,195:19500:0:Z3616815101;195:19500:0:Z3983470965;195:19500:0:Z3983469131;
CN1C2CCCC1CC2,1558,195:19500:0:Z2974295548;195:19500:3:Z4225813055;195:19500:3:Z4609397573;
c1ccc2nccnc2c1,3581,195:19500:0:Z1081608904;195:19500:0:Z2436725314;195:19500:0:Z2603152483;
Clc1ccccc1Cl,11728,195:19500:0:Z2307242659;195:19500:0:Z2766771047;195:19500:0:Z2069828583;
c1ccc2[nH]cnc2c1,26573,195:19500:0:Z3552527129;195:19500:0:Z4289803423;195:19500:0:Z1866453062;
c1ccc2occc2c1,14522,195:19500:0:Z2647368120;195:19500:0:Z1828126602;195:19500:0:Z3773943214;
Cc1ccc2[nH]cnc2c1,1088,195:19500:0:Z4328694064;195:19500:0:Z4328488846;195:19500:1:Z1302540838;
c1cnc2ccnn2c1,4776,195:19500:0:Z358488560;195:19500:0:Z2713287983;195:19500:0:Z1547980913;
CN1CCOCC1,4361,195:19500:0:Z3294325837;195:19500:0:Z4773691708;195:19500:0:Z3722564928;
CN1CCCCC1=O,3388,195:19500:0:Z1185244784;195:19500:0:Z2906117126;195:19500:0:Z1952376636;
CC1(C)CNc2cc(Cl)ccc21,42,195:19500:0:Z2613295434;195:19504:7:Z2617920978;195:19506:8:Z3603122877;
Fc1cnc2c(c1)OCCN2,148,195:19500:0:Z5043782738;195:19501:4:Z5043789894;195:19501:5:Z5043787673;
Nc1ccccn1,1672,195:19500:0:Z2613403694;195:19500:0:Z4914802935;195:19500:0:Z3599485796;
c1n[nH]c2c1CCCC2,8835,195:19500:0:Z4344906827;195:19500:0:Z4664511300;195:19500:0:Z3594403217;
C1CC2CCC1N2,4431,195:19500:0:Z2954525999;195:19500:0:Z2960336298;195:19500:0:Z4022217156;
c1cnc2cccnc2c1,528,195:19500:0:Z4172737629;195:19500:1:Z3046385775;195:19500:2:Z4538004950;
Cn1nc2c(cc1=O)CNCC2,440,195:19500:0:Z3374644260;195:19500:1:Z3514941253;195:19500:5:Z4129701063;
Cn1ncc2c1CCCC2,2464,195:19500:0:Z3374644260;195:19500:0:Z4613839123;195:19500:0:Z4259665288;
Cc1nn(C)c2ncccc12,2495,195:19500:0:Z2344141989;195:19500:0:Z3055422521;195:19500:0:Z941518596;
CC1(C)CCCCC1=O,50,195:19500:0:Z2344141989;195:19501:2:Z2346274368;195:19505:2:Z2344116316;
c1nnc2n1CCC2,3540,195:19500:0:Z2949305420;195:19500:0:Z4265191659;195:19500:0:Z1838300833;
CC1CCCCC1,13238,195:19500:0:Z3084567422;195:19500:0:Z1763625136;195:19500:0:Z4320904463;
Cc1cc(C)n(C)n1,9999,195:19500:0:Z3084567422;195:19500:0:Z3315950395;195:19500:0:Z4571133745;
FC1(F)CCCNC1,3824,195:19500:0:Z3434237961;195:19500:0:Z2452234794;195:19500:0:Z3407590921;
Cc1ccn(C)n1,15315,195:19500:0:Z4860273239;195:19500:0:Z2043636615;195:19500:0:Z2043635768;
Cc1csc(C)n1,2120,195:19500:0:Z1465384234;195:19500:0:Z2995324781;195:19500:0:Z807005276;
O=C1CCC2CCCCC2N1,507,195:19500:0:Z2627792155;195:19500:1:Z2637311491;195:19500:2:Z4599285892;
O=C1NCCc2ccccc21,3471,195:19500:0:Z1674164856;195:19500:0:Z3367289210;195:19500:0:Z2359046910;
OC1CCCNC1,9981,195:19500:0:Z3640180189;195:19500:0:Z4165575305;195:19500:0:Z4149485636;
CC1CCCN1,17688,195:19500:0:Z3842551222;195:19500:0:Z4157303660;195:19500:0:Z3094163883;
C1CC2(CCO1)CCOC2,1852,195:19500:0:Z3842551222;195:19500:0:Z4011901945;195:19500:3:Z3845789035;
O=C1CCc2ccccc21,2885,195:19500:0:Z5001415490;195:19500:0:Z4999288196;195:19500:0:Z3999763016;
Cc1cnn(C)c1,3000,195:19500:0:Z3898629988;195:19500:0:Z2792658669;195:19500:0:Z3369885925;
C1CCC2(CC2)NC1,2098,195:19500:0:Z3898629988;195:19500:0:Z4305558912;195:19500:0:Z4391057595;
OC1CNCC1O,232,195:19500:0:Z2708609783;195:19500:0:Z1357440665;195:19500:8:Z4274929510;
c1ccn2ccnc2c1,10975,195:19500:0:Z5017463865;195:19500:0:Z2995536422;195:19500:0:Z3530305494;
c1cn2c(n1)CCCC2,12203,195:19500:0:Z2122517889;195:19500:0:Z2650168524;195:19500:0:Z3610930611;
OC1CCCCC1,14407,195:19500:0:Z2122517889;195:19500:0:Z3522128506;195:19500:0:Z1786892050;
Cc1cc(O)cc(=O)[nH]1,746,195:19500:0:Z1778723584;195:19500:0:Z1708577504;195:19500:1:Z1417049484;
Cc1ccc(F)cc1,5582,195:19500:0:Z3173200961;195:19500:0:Z1740067611;195:19500:0:Z2073628127;
O=C1NCCN1,12328,195:19500:0:Z3173200961;195:19500:0:Z2623410225;195:19500:0:Z2964024601;
O=C1CNc2ccccc2N1,1902,195:19500:0:Z2454363757;195:19500:0:Z1267529330;195:19500:0:Z1796358835;
c1cc2c(s1)CCOC2,1540,195:19500:0:Z1754508390;195:19500:0:Z3893040624;195:19500:0:Z1102098767;
O=C1COc2ccccc2N1,7638,195:19500:0:Z1754508390;195:19500:0:Z4508616201;195:19500:0:Z1410132168;
c1ccc2c(c1)COC2,3885,195:19500:0:Z937701986;195:19500:0:Z2292518904;195:19500:0:Z2635457603;
Cc1ccncc1C,210,195:19500:0:Z2957536713;195:19501:0:Z2959095479;195:19501:2:Z2923550067;
Cc1n[nH]c2ncccc12,1800,195:19500:0:Z2687618613;195:19500:0:Z981781606;195:19500:0:Z4141154062;
c1cc2sccc2[nH]1,640,195:19500:0:Z3342385020;195:19500:1:Z2457095905;195:19500:2:Z4352818284;
CC1CNCc2nncn21,262,195:19500:0:Z5051432304;195:19500:7:Z5053446330;195:19501:0:Z5048558736;
CC1CCS(=O)(=O)C1,548,195:19500:0:Z4216786486;195:19500:3:Z1454484302;195:19500:5:Z3581194007;
C1CC2CCNCC2CN1,256,195:19500:0:Z4216786486;195:19501:5:Z3044327163;195:19502:0:Z3044259355;
C1COC2(CC2)CN1,144,195:19500:0:Z3840764308;195:19502:3:Z4032322741;195:19502:4:Z3855932377;
c1cc2n(n1)CCN2,292,195:19500:0:Z4664511300;195:19500:7:Z2956208212;195:19500:8:Z2983321328;
Cc1ncno1,8740,195:19500:0:Z4867662627;195:19500:0:Z1319610112;195:19500:0:Z3367163884;
c1ccc2n[nH]cc2c1,2312,195:19500:0:Z2949141427;195:19500:0:Z1172908907;195:19500:0:Z3658024117;
c1ccc2c(c1)CCC2,22993,195:19500:0:Z4386354760;195:19500:0:Z4004648287;195:19500:0:Z3357638735;
O=c1[nH]ccn2cnnc12,381,195:19500:0:Z2862992559;195:19500:4:Z2919185060;195:19501:0:Z3369086473;
Clc1cccnc1,19367,195:19500:0:Z4612410365;195:19500:0:Z3535961004;195:19500:0:Z3188290247;
O=C1CCCc2[nH]c(=O)ccc21,351,195:19500:0:Z1262173547;195:19500:0:Z1117799179;195:19500:6:Z960830018;
Fc1cccc2c1CCNC2,1081,195:19500:0:Z2708118419;195:19500:2:Z4201128291;195:19500:2:Z2174715774;
Cc1ccccc1Cl,6165,195:19500:0:Z2708118419;195:19500:0:Z1420796452;195:19500:0:Z1991775197;
O=C1CCC2CNCC12,173,195:19500:0:Z4563740423;195:19500:6:Z4610818285;195:19500:8:Z4591259246;
CC1CCC1,3990,195:19500:0:Z4563740423;195:19500:0:Z4427833318;195:19500:0:Z3723223932;
Cc1ccc2[nH]ccc2c1,1246,195:19500:0:Z1764502835;195:19500:1:Z1747852930;195:19500:2:Z1317176324;
c1cn2cnnc2cn1,1254,195:19500:0:Z3550283023;195:19500:1:Z3578729540;195:19500:1:Z1460596158;
c1ccn2nccc2c1,4101,195:19500:0:Z2089863628;195:19500:0:Z4107446683;195:19500:0:Z2493701270;
Cc1nnc[nH]1,4581,195:19500:0:Z4252624798;195:19500:0:Z1564977064;195:19500:0:Z2648139188;
C1CCC2CNCC2C1,3416,195:19500:0:Z4194208870;195:19500:0:Z4317474858;195:19500:0:Z2361176861;
Cc1cn2ccnc2s1,401,195:19500:0:Z2755654621;195:19500:1:Z2772954916;195:19500:5:Z3523477471;
Clc1cc2ccccc2o1,113,195:19500:0:Z2474313165;195:19500:9:Z2698539871;195:19501:5:Z2718595587;
C1CNCC2CC2C1,138,195:19500:0:Z3140881051;195:19500:6:Z4771006005;195:19502:0:Z3058615473;
CN1CC2CNCC2C1,375,195:19500:0:Z1907501064;195:19500:1:Z1905752886;195:19500:2:Z1907507897;
CN1CCc2ccccc2C1,1073,195:19500:0:Z1522931293;195:19500:1:Z3612676809;195:19500:1:Z2919396497;
C1NC2CC1C2,2391,195:19500:0:Z4029756879;195:19500:0:Z3641651703;195:19500:0:Z3415084995;
c1ccnnc1,19864,195:19500:0:Z2506549458;195:19500:0:Z3354241835;195:19500:0:Z4379945233;
Clc1ccc2ccncc2c1,152,195:19500:0:Z4396032803;195:19501:1:Z4172000499;195:19502:5:Z3798997028;
C1CC2(CC2)CN1,3626,195:19500:0:Z3867180777;195:19500:0:Z2208132009;195:19500:0:Z4228516720;
Cn1c(=O)[nH]c(=O)c2cccnc21,675,195:19500:0:Z3867180777;195:19500:0:Z1189000660;195:19500:0:Z1102031196;
CC1(C)CNCc2cn[nH]c2C1,541,195:19500:0:Z2608701806;195:19500:4:Z3517478775;195:19500:9:Z2914981733;
c1cnsc1,5733,195:19500:0:Z2608701806;195:19500:0:Z2994370218;195:19500:0:Z4071364704;
CC1(C)CCC1O,1481,195:19500:0:Z4517720438;195:19500:0:Z4477848812;195:19500:0:Z4477845159;
FC1(F)CC2CC1CN2,168,195:19500:0:Z4517720438;195:19500:0:Z3592818282;195:19501:6:Z3588288984;
Cc1cc(C)[nH]n1,37039,195:19500:0:Z285561392;195:19500:0:Z1250267727;195:19500:0:Z3815238554;
Cc1cc(=O)[nH]cn1,4406,195:19500:0:Z2711528417;195:19500:1:Z3864537572;195:19500:1:Z1818665160;
C1CC2CC1CN2,4083,195:19500:0:Z4247253405;195:19500:0:Z3618682429;195:19500:1:Z3869094813;
CC1(C)CNCCO1,6275,195:19500:0:Z3654964041;195:19500:0:Z1919232453;195:19500:0:Z4604472650;
CC1Cc2cccc(F)c2O1,269,195:19500:0:Z1440921849;195:19500:0:Z1696415452;195:19500:6:Z1440245091;
Clc1ccc2[nH]ccc2c1,1188,195:19500:0:Z2141427068;195:19500:1:Z3536887746;195:19500:1:Z3536887677;
O=C1Cc2cccc(F)c2N1,237,195:19500:0:Z2958304405;195:19500:3:Z4471383383;195:19500:9:Z2957988146;
Clc1ccc2c(c1)CNCC2,536,195:19500:0:Z3355929475;195:19500:0:Z1538042822;195:19500:5:Z3696743663;
C1=NOCC1,8469,195:19500:0:Z4537707476;195:19500:0:Z4597891799;195:19500:0:Z4323603782;
C1CC2CNC(C1)C2,1931,195:19500:0:Z2830413635;195:19500:0:Z2792658669;195:19500:1:Z2966184715;
Cn1cnc2cc(Cl)ccc21,883,195:19500:0:Z3540679066;195:19500:2:Z1750711304;195:19500:3:Z929628990;
Cc1nn[nH]n1,372,195:19500:0:Z3534625483;195:19500:0:Z1440512104;195:19500:1:Z1752559615;
Nc1ncn[nH]1,140,195:19500:0:Z4199197392;195:19501:3:Z4199195654;195:19504:3:Z3587408941;
Cc1nc2ccccc2[nH]c1=O,645,195:19500:0:Z1302802411;195:19500:1:Z4078461948;195:19500:3:Z2454139621;
O=S1(=O)CCC2(CCCN2)CC1,483,195:19500:0:Z3093850654;195:19500:2:Z3587177831;195:19500:3:Z3192372081;
C1CC2SCCSC2C1,193,195:19500:0:Z3843845999;195:19500:2:Z2069182495;195:19500:2:Z1542419076;
CN1CCCC1=O,12358,195:19500:0:Z2841421441;195:19500:0:Z4470845012;195:19500:0:Z3794583309;
CN1CCC2(CCNCC2)CC1,684,195:19500:0:Z4263131657;195:19500:2:Z2783166448;195:19500:3:Z4307984948;
O=c1[nH]ccc2ccccc12,2463,195:19500:0:Z2931356259;195:19500:0:Z2110443005;195:19500:0:Z3517942729;
c1ccc2c(c1)CCO2,13415,195:19500:0:Z4493072925;195:19500:0:Z3667159577;195:19500:0:Z3315450495;
CC1(C)CNCc2ccccc2O1,363,195:19500:0:Z4271392711;195:19500:0:Z2150046429;195:19500:1:Z4022051219;
O=C1CC2(CCOC2)C1,159,195:19500:0:Z4271392711;195:19500:1:Z4268189786;195:19500:5:Z4271905600;
Cc1ccnc(C)c1,2944,195:19500:0:Z2099941681;195:19500:1:Z2294827190;195:19500:1:Z2676780552;
CC12CNCC1(C)COC2,314,195:19500:0:Z2623410225;195:19500:6:Z2603084348;195:19501:3:Z4132505440;
NC1CCCOC1,346,195:19500:0:Z5017770811;195:19500:1:Z5014154162;195:19500:2:Z5017771104;
FC1CCNCC1,4520,195:19500:0:Z3095091075;195:19500:0:Z3396102198;195:19500:0:Z2605283668;
CC1OCCC1O,458,195:19500:0:Z4072034802;195:19500:0:Z4158018869;195:19500:0:Z3784535296;
Cn1cncc1Cl,1590,195:19500:0:Z3535961004;195:19500:1:Z4537113306;195:19500:1:Z2892107628;
O=c1cccc[nH]1,31511,195:19500:0:Z1274154273;195:19500:0:Z2955939630;195:19500:0:Z3591205182;
Cn1ncc2ncccc21,1212,195:19500:0:Z3583270940;195:19500:1:Z2978095880;195:19500:1:Z2979688998;
C1C2CC1C2,1593,195:19500:0:Z3393530044;195:19500:2:Z2794327954;195:19500:3:Z3612344483;
Cc1ncccn1,6879,195:19500:0:Z2075702613;195:19500:0:Z2227116329;195:19500:0:Z3830526696;
c1ccc2c(c1)CCN2,27854,195:19500:0:Z2996143156;195:19500:0:Z1670922364;195:19500:0:Z2003791663;
O=C1CCNCC1,560,195:19500:0:Z1302691980;195:19500:6:Z1305695580;195:19500:6:Z4269059295;
Clc1cccc(Cl)c1,16925,195:19500:0:Z1302691980;195:19500:0:Z1426405764;195:19500:0:Z2311971359;
Cn1ncccc1=O,449,195:19500:0:Z982617510;195:19500:0:Z4603185809;195:19500:1:Z1349009873;
NC1CCOCC1,1389,195:19500:0:Z3046051916;195:19500:1:Z3139692587;195:19500:2:Z4448675810;
CC1CNc2cccc(F)c2O1,148,195:19500:0:Z3352765599;195:19500:8:Z4112949252;195:19500:9:Z2074165650;
Cn1ccc2c1CCNC2,743,195:19500:0:Z4419042043;195:19500:0:Z4477973716;195:19501:3:Z4418938650;
c1ccc2c(c1)NCCO2,5797,195:19500:0:Z3404953408;195:19500:0:Z1416666879;195:19500:1:Z1265460705;
CC1CNc2cccnc21,141,195:19500:0:Z4096473043;195:19501:5:Z4275236946;195:19503:4:Z4096477608;
Cn1ncc2ccccc2c1=O,1157,195:19500:0:Z980949114;195:19500:0:Z1615187846;195:19500:0:Z3243986161;
O=C1Cc2ccccc2N1,5275,195:19500:0:Z980949114;195:19500:0:Z3139851708;195:19500:0:Z2454767369;
CC1CNCCO1,15401,195:19500:0:Z3097730912;195:19500:0:Z3053047462;195:19500:0:Z3053508519;
CN1CCCC(O)C1,209,195:19500:0:Z2892269038;195:19500:3:Z4089004276;195:19501:4:Z2914968348;
O=C1NCC2CCC12,191,195:19500:0:Z3547442998;195:19502:2:Z3524306516;195:19503:2:Z3601635494;
c1noc2c1CCCCC2,872,195:19500:0:Z3602901632;195:19500:0:Z4136887074;195:19500:0:Z3345051161;
C1COC2(C1)CNC2,1790,195:19500:0:Z3383156324;195:19500:0:Z3323182012;195:19500:1:Z2292416803;
Cc1ccc2c(n1)CCCC2,273,195:19500:0:Z4239441381;195:19500:9:Z3866962017;195:19501:0:Z3585017521;
Cc1ncon1,13247,195:19500:0:Z3095913576;195:19500:0:Z2391875074;195:19500:0:Z4304509654;
CC1CCCNC1,22126,195:19500:0:Z3095913576;195:19500:0:Z4407900073;195:19500:0:Z3351373657;
Cc1cn2c(n1)CCCC2,2071,195:19500:0:Z4290146180;195:19500:0:Z3830526696;195:19500:0:Z986504654;
Cc1ccc(C)[nH]1,10293,195:19500:0:Z1413865872;195:19500:0:Z3609264975;195:19500:0:Z2458134708;
O=c1[nH]cn[nH]1,2120,195:19500:0:Z2410178399;195:19500:1:Z4298238455;195:19500:4:Z1944700234;
c1cnc2c(c1)CCC2,2018,195:19500:0:Z2410178399;195:19500:0:Z4374310781;195:19500:1:Z1615218735;
C1CCC2CCNC2CC1,216,195:19500:0:Z3612291083;195:19501:0:Z3390758782;195:19501:0:Z3612290562;
Cn1cnnn1,3721,195:19500:0:Z3612291083;195:19500:0:Z1834927054;195:19500:0:Z1845080379;
Fc1cccc2[nH]cnc12,1082,195:19500:0:Z1602223352;195:19500:1:Z1973257785;195:19500:2:Z2880297585;
Fc1ccc(F)cc1,12728,195:19500:0:Z2778859025;195:19500:0:Z4481858657;195:19500:0:Z1921272625;
C1CC2CCOC2C1,1850,195:19500:0:Z2778859025;195:19500:0:Z2796372272;195:19500:0:Z3782834108;
c1cn[nH]n1,8154,195:19500:0:Z317888728;195:19500:0:Z1889573721;195:19500:0:Z1892305629;
c1n[nH]c2c1CNCC2,1448,195:19500:0:Z3883049773;195:19500:0:Z2266009910;195:19500:0:Z3356378283;
C1CC2COCCC2N1,651,195:19500:0:Z4468258651;195:19500:2:Z3627824487;195:19500:3:Z3582865131;
c1ccc2c(c1)CNC2,8261,195:19500:0:Z3321318861;195:19500:0:Z3193500808;195:19500:0:Z3353783989;
CC1(C)CCCS1(=O)=O,639,195:19500:0:Z3321318861;195:19500:3:Z3352756989;195:19500:5:Z3362527643;
Cn1ccccc1=O,4386,195:19500:0:Z4013776628;195:19500:0:Z1891155522;195:19500:0:Z4247882475;
c1noc2c1CCCC2,1181,195:19500:0:Z4013776628;195:19500:0:Z2278777600;195:19500:0:Z2917294531;
C1CCC2(CCC2)SC1,1033,195:19500:0:Z4149958534;195:19500:2:Z5059870525;195:19500:4:Z4142046155;
Nc1cnnc2ccccc12,192,195:19500:0:Z1313800202;195:19501:1:Z1313369337;195:19501:7:Z2396012267;
C1=NOC2CCCCC12,268,195:19500:0:Z4115742772;195:19500:2:Z4186264835;195:19500:4:Z4110591323;
CC1CCCC(=O)N1,1515,195:19500:0:Z2960336298;195:19500:0:Z4022217156;195:19500:0:Z2170017106;
Cc1cncc(C)c1,2856,195:19500:0:Z1497998403;195:19500:0:Z942409026;195:19500:1:Z1283032086;
Fc1ccccc1Cl,14609,195:19500:0:Z1497998403;195:19500:0:Z5043109573;195:19500:0:Z1931014372;
c1ccc2c(c1)OCO2,18748,195:19500:0:Z1819541812;195:19500:0:Z1852480759;195:19500:0:Z805976334;
O=c1ccc2c([nH]1)CCC2,822,195:19500:0:Z1529238492;195:19500:1:Z4127867460;195:19500:3:Z794997998;
CC1CN=CS1,178,195:19500:0:Z2906204975;195:19500:0:Z1322865200;195:19500:7:Z3202839302;
Cn1cc2c(n1)CCS(=O)(=O)C2,257,195:19500:0:Z2906204975;195:19501:4:Z4051742515;195:19501:7:Z2997758499;
O=C1CCCc2ccccc21,3339,195:19500:0:Z3357638735;195:19500:0:Z4301215235;195:19500:0:Z4110945373;
c1nnc2n1CCNC2,7478,195:19500:0:Z2474084921;195:19500:0:Z4922315668;195:19500:0:Z3316858850;
CC1CCNCC1,23510,195:19500:0:Z4136569942;195:19500:0:Z2877215714;195:19500:0:Z4006671158;
N=S1(=O)CCCCC1,380,195:19500:0:Z4003818564;195:19500:1:Z4003806877;195:19500:6:Z4503803145;
Fc1cccc(Cl)c1,16976,195:19500:0:Z2018051499;195:19500:0:Z1180873392;195:19500:0:Z1344758999;
Cc1cccc2c1CCCN2,418,195:19500:0:Z4127634342;195:19501:2:Z3000008995;195:19502:1:Z3535087213;
Cc1cnc(C)s1,872,195:19500:0:Z2603419453;195:19500:2:Z3467880700;195:19500:4:Z1950304699;
O=C1CCC2CNCCN12,817,195:19500:0:Z2603419453;195:19500:0:Z3817463876;195:19500:5:Z4291341798;
CC1COCC2CCCN12,520,195:19500:0:Z4598618256;195:19500:0:Z4598541313;195:19500:3:Z4601432857;
Oc1cn[nH]c1,2475,195:19500:0:Z3638665313;195:19500:0:Z4226491852;195:19500:0:Z4051488928;
FC1CCCCC1,4213,195:19500:0:Z3913146470;195:19500:0:Z3913119222;195:19500:0:Z4264648793;
C1NC2CNC1C2,2033,195:19500:0:Z4437026214;195:19500:0:Z2951923126;195:19500:0:Z3209185366;
Cc1cn[nH]c1,15328,195:19500:0:Z3186562397;195:19500:0:Z4472426256;195:19500:0:Z4264648793;
C1CCC2(CCC2)OC1,2629,195:19500:0:Z2870466676;195:19500:0:Z3837302572;195:19500:0:Z3536467600;
CC1CNC1,7048,195:19500:0:Z4110267368;195:19500:0:Z2655379073;195:19500:0:Z4111169825;
O=C1CCCCn2nccc21,334,195:19500:0:Z2958270605;195:19500:2:Z2952727599;195:19500:4:Z3369506570;
Cn1nccc1Cl,2360,195:19500:0:Z4043183309;195:19500:0:Z3176025070;195:19500:1:Z2254840888;
O=S1(=O)CCCN1,13259,195:19500:0:Z4317474858;195:19500:0:Z3201690490;195:19500:0:Z4703591192;
c1ccc2c(c1)CCCS2,658,195:19500:0:Z1582733068;195:19500:3:Z3299219523;195:19500:8:Z4574554517;
Cc1ccn2nccc2n1,1711,195:19500:0:Z4503502642;195:19500:0:Z3086295335;195:19500:0:Z2873723334;
CC1(C)Cc2ccccc2O1,2269,195:19500:0:Z2755472251;195:19500:1:Z2916588936;195:19500:2:Z4639763545;
Cn1cc2c(n1)CCCC2,3255,195:19500:0:Z2843647891;195:19500:0:Z5006793788;195:19500:0:Z3509900630;
Cn1cnc2ccccc2c1=O,1437,195:19500:0:Z4305101666;195:19500:0:Z3340266040;195:19500:0:Z1623224653;
O=c1cccc2n1CCCC2,369,195:19500:0:Z4305101666;195:19500:0:Z4109851831;195:19500:2:Z4108464306;
CN1CCc2ccccc2C1=O,1580,195:19500:0:Z3590934328;195:19500:2:Z4437535326;195:19500:2:Z1940588577;
Fc1cnc2ccccn12,278,195:19500:0:Z1669965487;195:19500:1:Z3831866614;195:19500:2:Z2176054187;
C1CC2CNCC2CN1,1110,195:19500:0:Z2951651385;195:19500:0:Z4345565031;195:19500:0:Z4590866216;
Cc1ncsn1,1116,195:19500:0:Z2955939630;195:19500:1:Z3093938463;195:19500:2:Z2465111948;
CC1(C)CCCOC1,1836,195:19500:0:Z2964024601;195:19500:1:Z3087195035;195:19500:1:Z3987794071;
Cc1cc(C)c2cc[nH]c2c1,238,195:19500:0:Z196948840;195:19500:7:Z1170718646;195:19500:8:Z3777440848;
C1CCC2(CC1)CCCC2,408,195:19500:0:Z2189890723;195:19500:6:Z2644113825;195:19501:0:Z4140878650;
c1ncsn1,7636,195:19500:0:Z2294896685;195:19500:0:Z2781213396;195:19500:0:Z2718008342;
CC1CCCCN1,17086,195:19500:0:Z4267831267;195:19500:0:Z4267799312;195:19500:0:Z2819810967;
C1CCC2(C1)CCC2,952,195:19500:0:Z4574666914;195:19500:0:Z1276038435;195:19500:1:Z1865399272;
Clc1cccc2c1OCCC2,257,195:19500:0:Z4109770819;195:19500:0:Z4172624359;195:19500:3:Z2199519930;
c1ncn2c1COCC2,200,195:19500:0:Z2967941736;195:19500:1:Z2999058559;195:19500:8:Z2981615012;
CN1CCCC1,9778,195:19500:0:Z5050175300;195:19500:0:Z1239593943;195:19500:0:Z2498205828;
O=S1(=O)CCNCC(F)(F)C1,226,195:19500:0:Z5050175300;195:19500:0:Z5048556361;195:19500:2:Z5049250774;
Nc1ccn[nH]1,2865,195:19500:0:Z4055440241;195:19500:0:Z3582746867;195:19500:0:Z4127288434;
C1CCC2(CCNCC2)OC1,1379,195:19500:0:Z4055440241;195:19500:0:Z4421638156;195:19500:1:Z3350590461;
CC1CNCC(C)N1,2307,195:19500:0:Z4079576627;195:19500:0:Z1192330465;195:19500:0:Z2636606793;
Fc1ccc2c(c1)CCO2,745,195:19500:0:Z1250267727;195:19500:5:Z1699514322;195:19500:5:Z1478738895;
c1cnc2cc[nH]c2c1,1399,195:19500:0:Z4081880805;195:19500:0:Z2913865690;195:19500:0:Z4961230010;
CN1CCC(=O)Nc2ccccc21,385,195:19500:0:Z1576866194;195:19500:0:Z3590007708;195:19500:4:Z2500566214;
c1ccc2c(c1)CCNCC2,3025,195:19500:0:Z1883283513;195:19500:0:Z2435424962;195:19500:0:Z2042708948;
c1cnc2c(c1)NCCS2,161,195:19500:0:Z1883283513;195:19501:2:Z1265026418;195:19501:3:Z1265027680;
Oc1ccc2c(c1)CCNC2,703,195:19500:0:Z2926330913;195:19500:1:Z2926333230;195:19500:1:Z2884842421;
C1CC2CC(CO2)O1,620,195:19500:0:Z3887250435;195:19500:0:Z3869966458;195:19500:0:Z4110382668;
c1scc2c1OCCO2,319,195:19500:0:Z2506831581;195:19500:3:Z2498056087;195:19501:3:Z2493042252;
O=C1CSCCN1,386,195:19500:0:Z2147459538;195:19500:0:Z2960455794;195:19500:1:Z3169441601;
O=c1[nH]cnc2ccccc12,7554,195:19500:0:Z4317647920;195:19500:0:Z265902090;195:19500:0:Z3403527476;
O=c1cc[nH]c2ccnn12,345,195:19500:0:Z1192330465;195:19500:1:Z4000435227;195:19500:2:Z1677450069;
C1CCC2(C1)CCOCC2,1618,195:19500:0:Z3173203995;195:19500:1:Z3788362408;195:19500:1:Z3048233010;
CC1CCCS1,407,195:19500:0:Z1411458325;195:19500:2:Z3536998386;195:19500:3:Z1412079454;
Fc1ccc2c(c1)CNCCO2,277,195:19500:0:Z1991400538;195:19500:4:Z1908333189;195:19500:6:Z1908351172;
NC1CCNCC1,2581,195:19500:0:Z3698009687;195:19500:0:Z3385262776;195:19500:0:Z4054893659;
C1CC2(C1)CCNC2,5591,195:19500:0:Z3205363478;195:19500:1:Z2480718238;195:19500:1:Z3805788143;
N=c1cc[nH][nH]1,507,195:19500:0:Z3522128506;195:19500:0:Z1786892050;195:19500:0:Z1771492020;
c1n[nH]c2c1CCC2,4886,195:19500:0:Z4047942933;195:19500:0:Z649725244;195:19500:0:Z3612762280;
Cn1cc2c(n1)CCSC2,535,195:19500:0:Z2911385654;195:19500:0:Z2837290886;195:19500:0:Z2852486966;
C1CNC2(C1)CCC2,3810,195:19500:0:Z3643553271;195:19500:0:Z3790698721;195:19500:0:Z4577195396;
C1CC2(CCN1)CCOC2,2218,195:19500:0:Z3530305494;195:19500:1:Z3316977025;195:19500:3:Z3060884461;
c1cnc2c(c1)ccc1cc[nH]c12,46,195:19500:0:Z3844441572;195:19503:9:Z3844435441;195:19504:8:Z3844441141;
c1cnn2cnnc2c1,3418,195:19500:0:Z1381668732;195:19500:0:Z3380168989;195:19500:0:Z4472352207;
C1CCC2(CC1)CCC2,3687,195:19500:0:Z4489642394;195:19500:1:Z3467984066;195:19500:1:Z2200963113;
Clc1cccc2c1OCO2,631,195:19500:0:Z4981683624;195:19500:1:Z435031936;195:19500:3:Z339724752;
O=c1[nH]c2cc(F)ccc2o1,160,195:19500:0:Z2358809007;195:19500:5:Z2569201167;195:19501:8:Z2704288493;
Cc1nccn1C,2129,195:19500:0:Z4371838481;195:19500:0:Z3619855675;195:19500:0:Z4312651131;
O=S1(=O)CCC2(CCCCO2)C1,337,195:19500:0:Z2615821211;195:19500:2:Z1598050140;195:19500:5:Z1595221346;
O=S1(=O)CCCCCC1,265,195:19500:0:Z3912367143;195:19500:0:Z3528571474;195:19500:4:Z2793658278;
CC1Oc2ccccc2O1,215,195:19500:0:Z4419018657;195:19500:2:Z2710199014;195:19500:7:Z1849985949;
CC1(C)OCCCO1,1702,195:19500:0:Z4419018657;195:19500:0:Z4418612975;195:19500:0:Z3625892156;
Cc1cc(Cl)on1,554,195:19500:0:Z3171618688;195:19500:0:Z3094832447;195:19500:1:Z2966184715;
