fragment_smiles,occurences,example_ligands
C1CCNCC1,422390,63:06300:0:Z1893736404;63:06300:0:Z2783390262;63:06300:0:Z2784383479;
Clc1cccc2c1cc1n2CCNC1,82,63:06301:2:Z1959048609;63:06304:4:Z2959103737;63:06304:4:Z2075801045;
Clc1csnc1Cl,216,63:06301:2:Z2909134376;63:06301:4:Z4213282357;63:06303:3:Z4055888638;
c1ccc2c(c1)CCCCNC2,146,63:06301:2:Z4267025763;63:06302:4:Z3809364952;63:06303:0:Z3843046776;
Cc1ncc2c(n1)CCNC2,396,63:06301:2:Z423911548;63:06301:3:Z423904832;63:06301:6:Z1829185959;
C1CC2CC(CN2)N1,155,63:06301:2:Z4184280732;63:06301:3:Z4448230963;63:06302:6:Z4113589929;
CC1(C)CS(=O)(=O)NC1=O,22,63:06301:2:Z3513636735;63:06303:7:Z3513635456;63:06315:7:Z3513630218;
Cc1cccc2c1C(C)CC2,128,63:06301:2:Z4537121689;63:06301:8:Z4391661234;63:06302:1:Z2224550971;
CC1(C)COC=N1,72,63:06301:2:Z4265440329;63:06303:0:Z4274804182;63:06303:5:Z4261673915;
c1cc2c(cn1)C1(CCNCC1)OC2,83,63:06301:3:Z4245441690;63:06303:2:Z4245479824;63:06303:8:Z4273358456;
Cc1ccc2c(c1)NCCCC2,75,63:06301:3:Z3519018872;63:06301:8:Z3627590730;63:06303:0:Z4127359128;
Cn1ccc(=O)[nH]1,87,63:06301:3:Z3339829212;63:06301:4:Z3339830069;63:06301:4:Z3388949577;
O=S1(=O)CC2(CCN2)C1,334,63:06301:3:Z3435099970;63:06301:5:Z3444216318;63:06301:7:Z3615238823;
NC1C2CCC1NC2,144,63:06301:3:Z4205659297;63:06301:5:Z4152207360;63:06301:8:Z4157164145;
O=C1C2CCCCC1CCC2,284,63:06301:3:Z2767197565;63:06301:4:Z2780800296;63:06301:9:Z2782454218;
CC12CCNCC1C2(F)F,391,63:06301:3:Z4018255762;63:06301:3:Z4062199730;63:06301:8:Z4062199397;
C1C2CC3CC1CN(C2)C3,6,63:06301:3:Z3179480799;63:06311:2:Z2981455043;63:06318:4:Z3874881436;
CN1CCNc2cnccc21,265,63:06301:3:Z2072485109;63:06301:8:Z1374345516;63:06302:0:Z4147201471;
CC1CCC2CCCNC2C1,74,63:06301:3:Z3622607685;63:06303:1:Z3641457058;63:06303:1:Z3520737046;
CN1NC2(CCNCC2)NC1=O,13,63:06301:3:Z4232674098;63:06310:7:Z4232675311;63:06312:0:Z4232674558;
Clc1cccc2c1CCCC2,108,63:06301:3:Z4284643168;63:06301:5:Z2485451771;63:06301:7:Z2351015655;
CC1(C)CCc2[nH]c(=O)ccc2C1,97,63:06301:3:Z4054609123;63:06301:7:Z1481481061;63:06302:8:Z4054883412;
CC1CCC2NCCCC2C1,99,63:06301:3:Z2331274882;63:06304:3:Z2032665427;63:06306:6:Z3469254241;
CC1CN(C)c2ccccc2CN1,128,63:06301:3:Z2915100893;63:06301:8:Z4272964150;63:06302:3:Z2679283115;
Cc1cc(=O)n2[nH]cnc2n1,21,63:06301:3:Z4630039709;63:06301:5:Z2660797140;63:06301:6:Z4385322683;
c1ccc2nocc2c1,11,63:06301:3:Z2045003177;63:06301:3:Z1481456746;63:06309:3:Z1265466864;
O=S1(=O)CCNc2sccc21,138,63:06301:3:Z4230102958;63:06301:6:Z4264239799;63:06302:4:Z4264234535;
Clc1cc(Cl)c2c(c1)CNCC2,99,63:06301:3:Z1443329461;63:06304:5:Z2800621875;63:06305:1:Z3374426864;
Fc1cc2cncnc2cc1Cl,12,63:06301:3:Z4187505652;63:06313:1:Z4187503939;63:06317:2:Z4187507877;
Cc1ccc2nccc(C)c2c1,147,63:06301:3:Z2325005372;63:06301:4:Z2932326527;63:06301:8:Z2032530561;
C1CSC2(CNC2)N1,91,63:06301:3:Z4277999651;63:06303:5:Z3605987369;63:06309:2:Z4211365666;
CC12CNCC1C1CCC2C1,117,63:06301:3:Z2955869377;63:06302:4:Z2964284590;63:06303:0:Z4297312575;
c1ccc2c(c1)CCOC21CCNCC1,62,63:06301:3:Z2291009350;63:06302:2:Z3312401332;63:06303:5:Z3528544723;
O=c1[nH]ccc2ccncc12,123,63:06301:3:Z4304630097;63:06301:7:Z4302357391;63:06301:9:Z4304578253;
Cn1ccc2cc(F)ccc21,273,63:06301:3:Z2801665329;63:06301:5:Z2298175137;63:06301:6:Z2368908242;
O=C1CC2(CNC2)C(O)CN1,206,63:06301:3:Z2989328636;63:06301:3:Z2989332675;63:06301:9:Z2989332830;
Clc1ccc2c(c1)NCCS2,89,63:06301:3:Z736621084;63:06302:4:Z2360390857;63:06304:1:Z1852136773;
O=S1(=O)CCC12CCCCC2,158,63:06301:3:Z3627769262;63:06302:2:Z3532333276;63:06302:7:Z3627766864;
Cn1c(=O)[nH]c(=O)c2cccnc21,197,63:06301:3:Z4468391408;63:06301:5:Z1557722644;63:06302:7:Z2700196995;
Cc1cc(O)n2nccc2n1,17,63:06301:3:Z4005749767;63:06303:4:Z4005749368;63:06306:8:Z4005753891;
OC1CCC(O)C1,210,63:06301:3:Z3714925711;63:06301:6:Z4230500575;63:06302:3:Z3714930503;
Clc1ccc2c(c1Cl)CNCC2,103,63:06301:3:Z2643873136;63:06303:8:Z3696312037;63:06304:0:Z2755447457;
Cc1ccoc(=O)c1,109,63:06301:3:Z4236130141;63:06302:1:Z4265997737;63:06304:4:Z4270581747;
Clc1n[nH]c2ccccc12,97,63:06301:3:Z4998795224;63:06301:4:Z1699915320;63:06303:2:Z4998790999;
Clc1ccc2nn[nH]c2c1,16,63:06301:3:Z3499426691;63:06308:2:Z1449721786;63:06343:1:Z26063154;
O=c1nc[nH]c2ccccc12,95,63:06301:3:Z4513525447;63:06301:9:Z4342683673;63:06302:4:Z4342684606;
CC1(C)CNc2cccc(Cl)c21,107,63:06301:3:Z1603760038;63:06302:4:Z2348557140;63:06303:0:Z4287957610;
CC1CCCC(=O)NC1,92,63:06301:3:Z3639538858;63:06302:7:Z3639636934;63:06303:2:Z3639864034;
O=c1[nH]cnc2c1CNC2,227,63:06301:3:Z4560115285;63:06301:9:Z4587699137;63:06301:9:Z4590172542;
FC1(F)CNCCCCNC1,165,63:06301:3:Z3798043806;63:06301:5:Z3798049088;63:06301:5:Z3808303890;
Cc1nn(C)c(=O)[nH]1,17,63:06301:3:Z4137553772;63:06307:0:Z4137543517;63:06308:4:Z4137552009;
CC1Cc2cc(O)ccc2C(C)N1,69,63:06301:3:Z4253327234;63:06301:5:Z4253343264;63:06302:0:Z4253331911;
Clc1ccc2ncncc2c1,70,63:06301:3:Z4138953468;63:06306:0:Z3828067996;63:06310:1:Z3830479117;
Cn1c(N)cc(=O)n(C)c1=O,85,63:06301:3:Z2474000528;63:06302:3:Z2103220388;63:06304:5:Z3342326177;
Nc1cc2c(cn1)CCC2,156,63:06301:3:Z4122513372;63:06301:5:Z4124200915;63:06301:5:Z4122851332;
O=C1CCc2cccnc21,4,63:06301:3:Z4342039772;63:06339:2:Z4387185248;63:06375:9:Z4342030851;
O=c1[nH]ccc2cc[nH]c12,47,63:06301:3:Z2993626028;63:06301:6:Z1271622435;63:06301:6:Z1171225222;
Clc1ccc2c(c1)CCC1(CCCC1)O2,14,63:06301:3:Z4209206487;63:06301:3:Z4910409394;63:06301:3:Z4209206318;
Clc1cc(Cl)c2c(c1)C=CCO2,49,63:06301:3:Z3351492249;63:06304:5:Z1717490444;63:06306:8:Z1567520097;
Cc1cccc2ccnnc12,229,63:06301:3:Z3896064316;63:06301:8:Z3905178664;63:06303:7:Z4617904017;
Cn1c(=O)[nH]c2ncn(C)c2c1=O,23,63:06301:3:Z4216476374;63:06302:2:Z4216477072;63:06305:4:Z4216477552;
Nc1ccnc(O)c1,96,63:06301:3:Z4295640815;63:06301:7:Z4295694244;63:06303:0:Z4289120671;
C1CCCOCCC1,67,63:06301:3:Z4152047654;63:06302:4:Z4151998455;63:06303:5:Z4151620882;
Cn1c(=O)[nH]c2nc[nH]c2c1=O,40,63:06301:3:Z3076236156;63:06305:8:Z3077309301;63:06310:4:Z3076535839;
FC1(F)COC1,162,63:06301:3:Z4317211521;63:06301:6:Z4312582417;63:06302:8:Z4329786986;
Clc1ccc(Cl)c2ccccc12,25,63:06301:3:Z1497033708;63:06313:2:Z1531989352;63:06318:2:Z1359710197;
Cc1nc2cccnc2c(=O)[nH]1,98,63:06301:3:Z4076624318;63:06301:7:Z4076520520;63:06303:6:Z4076307229;
Fc1cccnn1,32,63:06301:3:Z2676797857;63:06305:4:Z2660647190;63:06308:9:Z2676797302;
Clc1ccc2c(c1)NCCCC2,54,63:06301:3:Z1673877273;63:06301:8:Z1886940472;63:06304:9:Z1994533004;
Oc1ccc2ncccc2c1,34,63:06301:3:Z4231461783;63:06305:7:Z4227820390;63:06306:8:Z4313488457;
O=C1NCC(=O)N2Cc3[nH]ncc3CC12,5,63:06301:3:Z4379909197;63:06343:2:Z4379906308;63:06369:9:Z4379905860;
c1nnn2c1COC1CNCC12,213,63:06301:3:Z4451472484;63:06301:4:Z4474986046;63:06301:7:Z4451474274;
Nc1ccnc2ccnn12,109,63:06301:3:Z4484598144;63:06302:2:Z4484275077;63:06307:2:Z4488839198;
O=c1ccn2c(n1)OCC2,31,63:06301:3:Z3809315367;63:06302:9:Z3809315866;63:06310:6:Z3809323411;
NC12COC(C1)C2,39,63:06301:3:Z3696946952;63:06303:2:Z3696842057;63:06307:3:Z3698966994;
c1ccc2c(c1)NCC1CCCCN21,78,63:06301:3:Z2232451775;63:06301:9:Z2219796743;63:06302:8:Z2232451456;
CN1CCC(O)C1=O,52,63:06301:3:Z3192435526;63:06302:5:Z3198934203;63:06303:8:Z2800413898;
Cn1ccc2[nH]ccc21,182,63:06301:3:Z3357831295;63:06303:2:Z3584250334;63:06303:3:Z3355924628;
CN1C(=O)c2ccccc2S1(=O)=O,86,63:06301:3:Z4004030551;63:06301:8:Z2826867731;63:06303:2:Z1730767342;
Cc1cn2cccc(F)c2n1,271,63:06301:3:Z3634025221;63:06302:0:Z3697874177;63:06302:4:Z3646246800;
O=S1(=O)CCC2(CCNCCO2)C1,161,63:06301:3:Z3881610223;63:06302:3:Z4094571915;63:06302:7:Z3787531300;
CN1CCNc2cccc(F)c21,140,63:06301:4:Z4191486456;63:06301:4:Z4686999124;63:06303:7:Z3712356213;
Cn1ccc(=O)c(O)c1,109,63:06301:4:Z3538863989;63:06302:5:Z1348325934;63:06302:9:Z1498752619;
CC1(C)CCc2cc(F)ccc2O1,356,63:06301:4:Z3620827577;63:06301:4:Z3620628756;63:06301:4:Z3617786888;
O=C1NCCCNC12CC2,233,63:06301:4:Z2982623338;63:06301:9:Z3819117472;63:06302:1:Z2966934822;
OC1COC2(CCNCC2)CC1O,154,63:06301:4:Z4451528346;63:06302:2:Z4456151417;63:06302:2:Z4478371088;
O=c1[nH]cc(Cl)c(=O)[nH]1,153,63:06301:4:Z4303474763;63:06301:8:Z4303892786;63:06301:9:Z4304678710;
CC1(C)CCc2[nH]ncc2C1,192,63:06301:4:Z5037958203;63:06301:7:Z5034848045;63:06301:9:Z5033335945;
O=C1NCC2(CCCC2)C(=O)N1,34,63:06301:4:Z3211326498;63:06303:2:Z3211309037;63:06303:5:Z3211512833;
C1=NOCCC1,47,63:06301:4:Z4114770997;63:06302:4:Z3873632667;63:06304:7:Z3172202412;
O=c1cc2ccccc2c[nH]1,10,63:06301:4:Z2852726461;63:06310:7:Z2852724307;63:06324:1:Z2852739163;
CC1(C)CCCNS1(=O)=O,9,63:06301:4:Z3339849172;63:06305:5:Z3339849209;63:06319:7:Z3500072718;
Cc1ccc2occ(C)c2c1,303,63:06301:4:Z2879385173;63:06301:5:Z4335520675;63:06302:6:Z3092723251;
CC1(C)CNCC2CCOC2C1,253,63:06301:4:Z4277569559;63:06301:8:Z3613161799;63:06303:0:Z3613159928;
CC1CCNCC(C)O1,428,63:06301:4:Z3607781245;63:06301:6:Z2600957930;63:06301:7:Z4414432821;
Cc1cncc(=O)[nH]1,41,63:06301:4:Z4236502702;63:06302:6:Z3094513963;63:06304:0:Z4236502142;
Cc1ccc2cc(F)ccc2n1,192,63:06301:4:Z2976133109;63:06301:9:Z1439357102;63:06302:0:Z4076997938;
Fc1ccc2[nH]cc(Cl)c2c1,178,63:06301:4:Z1319673261;63:06301:5:Z4389015899;63:06302:5:Z2805298692;
CC1(C)CCNCC(C)(C)N1,221,63:06301:4:Z3207017824;63:06301:7:Z3597916219;63:06301:8:Z3207017871;
OC1CNCC(O)C1O,130,63:06301:4:Z4231837519;63:06301:4:Z5053699206;63:06303:1:Z2950917985;
CC1NC(=O)CNC1=O,2,63:06301:4:Z4947532882;63:06338:5:Z5037398896;
Oc1cccc2c1OCO2,126,63:06301:4:Z3360277796;63:06301:5:Z3643941878;63:06302:9:Z3352006329;
Cc1cc(F)c2c(c1)NCC2,115,63:06301:4:Z3104720343;63:06302:0:Z3100371779;63:06302:5:Z3102831570;
Fc1ccc(F)c2c1CCCN2,109,63:06301:4:Z5058890421;63:06301:6:Z3082633580;63:06301:7:Z4114494402;
OC1CCCCC12CCCC2,261,63:06301:4:Z3834036860;63:06301:7:Z4043136305;63:06302:2:Z3836823974;
NC1CC2CCCC2C1,116,63:06301:4:Z4386850320;63:06301:9:Z4387039354;63:06302:8:Z4386848421;
Cc1cnc2ccc(F)cc2c1Cl,16,63:06301:4:Z3063562250;63:06304:4:Z5023207455;63:06317:6:Z3393194813;
C1CCC2(CC1)CCCCNC2,62,63:06301:4:Z4312661815;63:06302:1:Z3626707583;63:06302:4:Z3626707674;
Clc1ncc2c(n1)COCC2,118,63:06301:4:Z3647064458;63:06301:7:Z3647584789;63:06302:5:Z4313732239;
Clc1ccc2cccnc2c1Cl,52,63:06301:4:Z2800825751;63:06305:7:Z3870579711;63:06306:0:Z2093784807;
Clc1cc(Cl)c2[nH]ccc2c1,37,63:06301:4:Z2829181487;63:06306:5:Z3052198797;63:06306:6:Z2928087548;
CC1CNc2cc(Cl)ccc2SC1,18,63:06301:4:Z1654289874;63:06314:8:Z1654283692;63:06319:1:Z2312982068;
O=C1CCNN1,45,63:06301:4:Z3321518875;63:06305:4:Z3322749886;63:06306:8:Z3321517004;
Cc1nnc2n1CCNC2,59,63:06301:4:Z2353827389;63:06301:8:Z3569172164;63:06303:2:Z2966505149;
CC1CCC2CCCCC2N1,73,63:06301:4:Z4295410785;63:06308:2:Z4125095955;63:06314:9:Z3648703991;
Oc1nccc2cnccc12,2,63:06301:4:Z4999822606;63:06330:0:Z4919263726;
OC1CNCCNC1,310,63:06301:4:Z3044298170;63:06301:8:Z4910393647;63:06302:3:Z3055420984;
CC1CC(=O)c2cccc(F)c21,24,63:06301:4:Z4236013029;63:06310:2:Z239912634;63:06311:2:Z654485446;
CC1(O)CNC1,127,63:06301:4:Z2773306417;63:06301:6:Z1875154547;63:06302:1:Z3298913533;
O=c1[nH]c2nncn2c2ccccc12,10,63:06301:4:Z1273056658;63:06316:3:Z4235740874;63:06325:7:Z17687834;
c1ccc2c(c1)CNCC21CCCC1,53,63:06301:4:Z3007444074;63:06304:6:Z5000957209;63:06305:0:Z2228116636;
OC1CNCC2(CCCC2)C1,280,63:06301:4:Z3601745109;63:06302:4:Z3594996755;63:06302:5:Z3602404142;
Oc1ccc2c(c1)OCCN2,20,63:06301:4:Z5020852527;63:06309:8:Z5017765804;63:06312:6:Z5017765518;
CC1CNc2ccc(F)cc2O1,167,63:06301:4:Z4265823363;63:06304:7:Z1263210765;63:06304:9:Z2348213858;
OC1CCCc2occc21,250,63:06301:4:Z4183309658;63:06301:7:Z3614675855;63:06301:8:Z3552711313;
Clc1csc(Cl)c1,70,63:06301:4:Z4292740356;63:06301:5:Z4295261769;63:06302:2:Z4478371088;
Cc1ccnnc1Cl,77,63:06301:4:Z4522109517;63:06304:8:Z4522116911;63:06308:7:Z4522114106;
O=S1(=O)CC2(CCNCC2)CN1,56,63:06301:4:Z3790873849;63:06301:5:Z3790874657;63:06301:8:Z3790876251;
Cn1ccc(=O)c2ccccc21,120,63:06301:4:Z3596164451;63:06302:7:Z2773348550;63:06302:9:Z4051811703;
CC1NCCCO1,104,63:06301:4:Z3618518178;63:06301:6:Z3055808769;63:06304:6:Z3055812930;
c1ccc2c(c1)ncc1nnnn12,89,63:06301:4:Z4184976995;63:06301:4:Z4184977928;63:06305:3:Z3870422015;
CC12CCC(C1)C2(C)C,57,63:06301:4:Z4922880496;63:06301:9:Z4921944943;63:06305:2:Z4921825975;
c1cc2c3c(c1)CCNCC3CCC2,80,63:06301:4:Z2207836887;63:06302:1:Z2199798613;63:06302:5:Z2207534288;
Cn1ccc2ccc(F)cc21,118,63:06301:4:Z1716150438;63:06301:8:Z3639730571;63:06302:8:Z2971228704;
Cc1cccc(Cl)c1Cl,233,63:06301:4:Z4094474677;63:06301:7:Z1534188227;63:06302:6:Z4582040955;
C1CC2(CCN1)CCO2,128,63:06301:4:Z4971948417;63:06301:8:Z4971928088;63:06307:8:Z4971936476;
c1ccc2c(c1)nc1n2CCN1,75,63:06301:4:Z1359628216;63:06302:0:Z1273356802;63:06303:1:Z3467576671;
O=c1ccnc2ccc(Cl)cn12,157,63:06301:4:Z4031763562;63:06302:3:Z1159203712;63:06303:6:Z106720282;
c1cnc2scnc2n1,120,63:06301:4:Z3598678009;63:06302:1:Z3598696069;63:06302:2:Z4909152881;
O=c1ccoc2cccc(O)c12,83,63:06301:4:Z4311630963;63:06302:1:Z4311419037;63:06302:6:Z4311797543;
CC1=CCn2ncnc2N1C,88,63:06301:4:Z3753702807;63:06301:4:Z3753684154;63:06301:4:Z3749840223;
Cc1cc(Cl)c2c(c1)CCCCO2,18,63:06301:4:Z2928718746;63:06306:1:Z2285849203;63:06307:1:Z3361121905;
O=C1C2CC3CC(C2)CC1C3,27,63:06301:4:Z3381516665;63:06303:8:Z3319645216;63:06304:5:Z3311512591;
Cc1ccc2occc2n1,284,63:06301:5:Z3807750439;63:06302:6:Z1239392899;63:06302:9:Z3389695754;
Cn1nncc1Cl,2,63:06301:5:Z4223521491;63:06382:9:Z3484542413;
C1=CCC2(CNC2)OC1,13,63:06301:5:Z4223521491;63:06313:3:Z4223523320;63:06315:4:Z4223521970;
Oc1cc2ncccc2[nH]1,12,63:06301:5:Z4254465319;63:06322:7:Z4254460278;63:06325:5:Z4254462126;
c1ccc2c(c1)CCC1(CCOC1)O2,92,63:06301:5:Z3200100508;63:06301:7:Z3508060159;63:06302:6:Z3585469328;
CC12CCCCC1CN2,223,63:06301:5:Z2820855336;63:06301:9:Z4614118700;63:06302:4:Z2961167883;
CC12CCCCC1C2,23,63:06301:5:Z2002853877;63:06306:5:Z2003026070;63:06307:7:Z2221786144;
Clc1cnc2ccsc2c1,167,63:06301:5:Z4591785826;63:06301:6:Z2875142052;63:06302:3:Z2456089494;
O=C1CCCc2cc(Cl)ccc2N1,47,63:06301:5:Z3359724222;63:06302:5:Z3359106361;63:06303:0:Z3360275778;
C1CNC2(CCCC2)COC1,180,63:06301:5:Z4491722465;63:06302:1:Z3711396259;63:06302:2:Z4305338705;
c1cc2c3c(c1)CNCC3CCC2,99,63:06301:5:Z3346792863;63:06301:6:Z4209107873;63:06301:6:Z3321551628;
CC1CNc2ccccc2N1,82,63:06301:5:Z4536748654;63:06303:5:Z5060178814;63:06304:2:Z4539225033;
CC1(C)CNc2cc(Cl)ccc21,69,63:06301:5:Z4117868230;63:06302:0:Z2647775756;63:06302:1:Z4292940808;
O=C1NCC(O)CC12CCNCC2,170,63:06301:5:Z2918698603;63:06301:6:Z2954379741;63:06302:4:Z4153302407;
Nc1ccnc2c1CNCC2,62,63:06301:5:Z2918805940;63:06305:0:Z2918805961;63:06311:9:Z2918807069;
c1ncc2sncc2n1,23,63:06301:5:Z3394631128;63:06301:5:Z3394515531;63:06301:5:Z2769508999;
Cc1ncnc2[nH]ncc12,75,63:06301:5:Z2976424047;63:06302:6:Z2851311747;63:06303:6:Z2851288604;
CC1(C)CCc2ncccc2C1,108,63:06301:5:Z4508065300;63:06303:3:Z4506775304;63:06303:8:Z4424264307;
c1cc2cn[nH]c2s1,149,63:06301:5:Z4094044041;63:06302:8:Z3547166530;63:06302:8:Z3539843524;
OC1CC2CCCCC12,44,63:06301:5:Z4262603691;63:06302:6:Z4262217688;63:06302:8:Z4263639458;
O=C1CC2CNCC2N1,165,63:06301:5:Z4923556920;63:06301:9:Z4923597141;63:06302:0:Z4923549042;
Cc1cccc(C)c1C,81,63:06301:5:Z4029279102;63:06303:4:Z3364629015;63:06303:6:Z3503622344;
CC1(C)CNCC(O)C(O)C1,254,63:06301:5:Z3912821141;63:06301:6:Z3831049531;63:06302:9:Z3822891232;
Cc1nccc2cc[nH]c12,182,63:06301:5:Z4876838178;63:06302:4:Z4876492029;63:06302:9:Z4875961498;
Cc1cc(C)c2c(c1)CCNC2,189,63:06301:5:Z1744901449;63:06301:5:Z1744850090;63:06301:6:Z3051095346;
Cc1cc(C)c2c(C)c[nH]c2c1,99,63:06301:5:Z3627103568;63:06302:2:Z3985264409;63:06302:2:Z3851124222;
O=C1CCc2cc3c(cc21)CCC3,78,63:06301:5:Z2192935852;63:06302:3:Z4652625450;63:06303:2:Z4364954395;
Cc1ccnc2cccnc12,71,63:06301:5:Z4456198764;63:06301:9:Z3077899985;63:06310:7:Z3075902465;
CN1CC2(CCNCC2)c2ccccc21,55,63:06301:5:Z3822518586;63:06302:6:Z3817747351;63:06313:4:Z3882377972;
Clc1cc2cncnc2[nH]1,84,63:06301:5:Z2769415894;63:06305:8:Z1513505216;63:06306:4:Z2974192233;
Cc1ccc2ccncc2c1,113,63:06301:5:Z4859776042;63:06301:7:Z3831578004;63:06302:0:Z3830095448;
Oc1ccc2c(c1)OCCO2,197,63:06301:5:Z4254060337;63:06301:9:Z3366323450;63:06302:1:Z2777520993;
CC1CCCCCCN1,124,63:06301:5:Z3997107553;63:06301:6:Z4042436722;63:06302:1:Z4025885317;
CC1(C)CCC(C)(C)NC1,84,63:06301:5:Z2717972607;63:06301:7:Z2717972657;63:06301:8:Z3383274302;
C1=NC2c3ccccc3CC2O1,96,63:06301:5:Z4883556472;63:06301:5:Z4883545499;63:06308:4:Z4883560168;
Cc1ccc2ncn(C)c(=O)c2c1,20,63:06301:5:Z1272974085;63:06303:0:Z821325954;63:06303:8:Z1272974108;
Clc1c[nH]cn1,148,63:06301:5:Z3592099577;63:06302:8:Z3592100949;63:06303:1:Z3805412726;
Cc1cc2c(cnn2C)c(=O)n1C,35,63:06301:5:Z4087515911;63:06302:6:Z4087516101;63:06308:6:Z2873308906;
FC1(F)CNCC(F)(F)O1,67,63:06301:5:Z2976333453;63:06301:7:Z3176120375;63:06301:8:Z4915602756;
Clc1cccc2nsnc12,94,63:06301:5:Z4269040107;63:06301:9:Z4393485337;63:06303:0:Z4269021963;
Fc1cccc2c1C1(CCCC1)CN2,66,63:06301:5:Z1363151095;63:06306:4:Z1583358395;63:06306:7:Z976264574;
O=c1cc(O)nc[nH]1,23,63:06301:5:Z1855601554;63:06304:0:Z1674906146;63:06306:0:Z1091682134;
O=c1ccc2[nH]ccc2[nH]1,4,63:06301:5:Z2852747957;63:06333:9:Z2852746893;63:06368:5:Z4959474809;
C1CC2CCC1C21CC1,105,63:06301:5:Z4517238427;63:06303:0:Z4459102434;63:06303:2:Z4516659380;
O=C1CNc2ncncc2N1,79,63:06301:5:Z4230452988;63:06301:6:Z2691368290;63:06301:6:Z2691429843;
CC1(C)CNCC2(CNC2)O1,119,63:06301:5:Z3133300224;63:06301:5:Z3383359306;63:06302:8:Z3829167930;
O=c1[nH]cnc2c[nH]nc12,7,63:06301:5:Z4524931311;63:06304:8:Z4524932535;63:06307:0:Z4524931858;
c1cc2c(o1)CNCC2,80,63:06301:5:Z2377818475;63:06302:3:Z2467015616;63:06302:8:Z1855925943;
Cc1cc(=O)[nH]n1C,93,63:06301:5:Z167968536;63:06301:9:Z1930630928;63:06303:5:Z2853399511;
Oc1cc2cncnc2cc1F,55,63:06301:5:Z4233018014;63:06303:8:Z4229830216;63:06304:9:Z4224040437;
CC1(C)NCc2c1[nH][nH]c2=O,22,63:06301:5:Z4272880683;63:06302:4:Z4264639743;63:06305:0:Z4261834350;
Cc1cc2nc(Cl)ncc2s1,42,63:06301:5:Z2613347504;63:06305:5:Z2613468790;63:06307:0:Z2615818508;
CC1NCCn2nccc21,115,63:06301:5:Z5017697902;63:06303:3:Z5005232205;63:06304:7:Z5022144862;
O=C1CCNC2(CN1)COC2,52,63:06301:5:Z2852075548;63:06302:8:Z2843025096;63:06305:7:Z2843022508;
CN1c2ccccc2CCS1(=O)=O,110,63:06301:5:Z3598160853;63:06302:4:Z3598161527;63:06303:0:Z3321331025;
OC1CNCC2(CCCC2)CC1O,162,63:06301:5:Z3711660914;63:06302:0:Z3711663307;63:06302:5:Z3652796535;
CC1(C)CCOCCN1,163,63:06301:5:Z4181315943;63:06302:0:Z4925201232;63:06302:1:Z4181310157;
CN1CCOCC1=O,75,63:06301:5:Z1881542888;63:06302:5:Z1881677818;63:06303:1:Z1885518350;
O=c1[nH]c2c(c(=O)[nH]1)CNC2,87,63:06301:5:Z3693213615;63:06302:9:Z3715478171;63:06303:4:Z3654383134;
Cn1cc2c(n1)COCC2,94,63:06301:5:Z4984075351;63:06301:6:Z4984071157;63:06303:6:Z4984071609;
Cc1ccc2ccc(F)c(F)c2n1,51,63:06301:5:Z1849591778;63:06302:6:Z1849643904;63:06302:8:Z2094802768;
CC12CC(CN1)C2,109,63:06301:5:Z3137501177;63:06304:0:Z2650156584;63:06304:3:Z2802285275;
CC1(C)Cc2ccccc2N1,192,63:06301:5:Z4054896108;63:06301:7:Z3134270945;63:06302:5:Z2872997489;
O=S1(=O)CCCc2cccc(F)c21,83,63:06301:5:Z1731100382;63:06305:1:Z1731277166;63:06306:4:Z3781448977;
Cc1cc(=O)cc(C)[nH]1,208,63:06301:5:Z4178471435;63:06302:7:Z2929849021;63:06303:5:Z4083036949;
Fc1cccc2c1NCCN2,45,63:06301:5:Z3648844578;63:06303:9:Z4101535684;63:06305:1:Z3521579141;
c1cc2cncnn2c1,246,63:06301:6:Z4327107122;63:06302:3:Z3559536611;63:06302:9:Z4324003236;
O=S1(=O)NCc2cc(Cl)ccc21,35,63:06301:6:Z4222056592;63:06306:9:Z4222058814;63:06307:1:Z4386351722;
Cc1cc(C)c2cnn(C)c2n1,68,63:06301:6:Z1645899365;63:06306:2:Z4424430764;63:06306:2:Z3585461839;
CC1(C)NCCCNC1=O,204,63:06301:6:Z3254322873;63:06301:7:Z3060535178;63:06303:1:Z3060541378;
Cc1ccc2c(c1)OCCCC2,34,63:06301:6:Z1440582441;63:06302:0:Z1440493719;63:06309:9:Z1437605474;
Cc1[nH]ccc(=O)c1O,200,63:06301:6:Z4294185747;63:06302:8:Z4292199804;63:06302:8:Z4295868731;
O=S1(=O)CC2CCN1CC2,152,63:06301:6:Z3670075802;63:06301:6:Z4460108248;63:06302:2:Z3669366551;
Cc1ncc(C)c(C)n1,113,63:06301:6:Z1425882756;63:06302:5:Z1425925384;63:06302:6:Z1652314859;
Cc1ccc2ccoc2n1,37,63:06301:6:Z3794789769;63:06302:2:Z3608394348;63:06302:5:Z3708982500;
O=S1(=O)N=C2CCNCC2=CN1,60,63:06301:6:Z4066166097;63:06302:5:Z3583578860;63:06302:5:Z3583575037;
Cc1coc2c1C(=O)CC(C)(C)C2,96,63:06301:6:Z2451670866;63:06301:9:Z1833021397;63:06304:2:Z1384014906;
CC1CCC1C,98,63:06301:6:Z4775450665;63:06302:3:Z4775456123;63:06302:4:Z4775490541;
