fragment_smiles,occurences,example_ligands
Cc1ccccc1,95064,2:00200:0:Z2720867685;2:00200:0:Z3670170180;2:00200:0:Z3321546293;
CC1(C)CCc2occc2C1=O,34,2:00202:0:Z3819550943;2:00204:7:Z3906168643;2:00207:2:Z4019237953;
CC1CNc2cc(Cl)ccc2O1,45,2:00202:0:Z1883179166;2:00207:3:Z1271453050;2:00208:2:Z2348266539;
CC1CCc2[nH]c(=O)sc2C1,21,2:00202:0:Z2613486781;2:00202:9:Z3339258004;2:00203:7:Z2364899590;
C=C1CCC1,103,2:00202:0:Z3506016115;2:00202:5:Z5039986207;2:00202:9:Z4257155480;
O=C1NS(=O)(=O)c2cccc(F)c21,18,2:00202:0:Z3513321321;2:00205:5:Z2589222244;2:00209:2:Z2274814162;
Cc1cc2cccc(C)c2[nH]1,69,2:00202:0:Z4913166022;2:00202:3:Z4913296224;2:00202:8:Z4913611379;
C1CCC2CCNCC2CC1,121,2:00202:0:Z3438123806;2:00205:5:Z3444065822;2:00208:1:Z3607308836;
Cc1cc2ccccc2s1,68,2:00202:0:Z4150973163;2:00204:9:Z3620484105;2:00205:9:Z3639630988;
O=C1NCNc2cccnc21,29,2:00202:0:Z2830916093;2:00206:3:Z1272846244;2:00207:8:Z3254033081;
NC1CCNc2ccc(Cl)cc21,39,2:00202:0:Z4215879387;2:00202:9:Z4215883295;2:00202:9:Z4215881644;
O=S1(=O)CC2(CCOCC2)CN1,30,2:00202:0:Z3800302771;2:00204:8:Z3796827577;2:00206:5:Z3796823922;
O=c1ccc2[nH]ccc2[nH]1,20,2:00202:0:Z2852749052;2:00202:1:Z2898293194;2:00202:9:Z3800213405;
FC1(F)CNCCCCNC1,132,2:00202:0:Z3776663211;2:00202:0:Z3798033350;2:00202:4:Z3798058284;
CN1CCC(=O)NC1=O,53,2:00202:0:Z3339655285;2:00203:1:Z3339651017;2:00205:8:Z3339651994;
Cc1cc(F)c2c(c1)NCC2,64,2:00202:0:Z2904279909;2:00204:9:Z4063852660;2:00207:5:Z3019241867;
Cc1cc2ccccc2nc1C,60,2:00202:0:Z3342555601;2:00202:8:Z2368549413;2:00202:9:Z1652081552;
Oc1cnncn1,40,2:00202:0:Z3923479346;2:00202:9:Z3923479549;2:00203:6:Z3923477362;
Clc1cccc2ccncc12,122,2:00202:0:Z3830368614;2:00203:0:Z3646573752;2:00203:7:Z3627996382;
CC1CNCCC12CCCN(C)C2,72,2:00202:0:Z4352491133;2:00202:4:Z4346614170;2:00202:4:Z4346614505;
CC1(C)CCc2ncccc2C1,12,2:00202:0:Z4405801527;2:00203:0:Z4406802142;2:00207:5:Z4406255674;
C1CNC2C3CCC(N3)C2C1,86,2:00202:0:Z4415289741;2:00202:3:Z4414598283;2:00203:2:Z4422731007;
O=c1[nH]cccc1F,63,2:00202:0:Z3499902499;2:00202:2:Z2442476867;2:00203:6:Z3500449577;
Fc1cc2ncsc2cc1F,157,2:00202:0:Z3395329844;2:00202:9:Z3391998187;2:00202:9:Z3389091969;
Cc1nc2cccnn2n1,152,2:00202:0:Z2615165199;2:00202:9:Z2771924055;2:00204:2:Z3561851288;
O=c1[nH]cnc2cc(O)ccc12,11,2:00202:1:Z1917776963;2:00215:3:Z1689188799;2:00216:7:Z1689189445;
Nc1cnc2ccccc2n1,73,2:00202:1:Z3304246525;2:00204:9:Z2378850427;2:00205:4:Z994865426;
CC1CCCC(C)(C)N1,73,2:00202:1:Z4330769398;2:00202:4:Z4654534039;2:00202:7:Z4330773245;
Clc1cccc2occc12,76,2:00202:1:Z1595506026;2:00206:4:Z2108485942;2:00209:5:Z2415774520;
N=S1(=O)CCCC2(CCCN2)C1,147,2:00202:1:Z3414381038;2:00203:8:Z3415785792;2:00203:9:Z3415786015;
Cc1cc2nccc(C)n2n1,119,2:00202:1:Z3234100166;2:00203:5:Z913801890;2:00203:6:Z2230232511;
c1ccc2c3c(oc2c1)CCNC3,45,2:00202:1:Z3637170354;2:00209:4:Z3637171115;2:00209:4:Z3637170726;
Fc1cc2ccncc2cc1F,40,2:00202:1:Z3999447237;2:00203:2:Z2861399228;2:00205:2:Z2861384399;
Cn1ccc2c(c1=O)CCCC2,44,2:00202:1:Z2917129814;2:00205:6:Z2910025342;2:00208:5:Z1904303950;
Nc1csc2cccnc12,74,2:00202:1:Z2768252038;2:00203:6:Z3292777679;2:00205:9:Z2937314446;
Nc1ccnc(N)n1,113,2:00202:1:Z4295173643;2:00202:7:Z4295757490;2:00202:7:Z4224045374;
Cc1nc2ccccc2c(=O)n1C,27,2:00202:1:Z4175341528;2:00202:8:Z4453235573;2:00204:3:Z4520437300;
CC1(C)NCCc2ccccc21,80,2:00202:1:Z3876429536;2:00203:6:Z1867627144;2:00203:6:Z1585117181;
Cc1cccc2c1NCCC2,116,2:00202:1:Z4575185752;2:00202:9:Z4575184980;2:00203:2:Z4574703062;
O=C1CCCc2occc2N1,87,2:00202:1:Z3542468159;2:00203:0:Z3383440554;2:00203:0:Z3383440997;
CC1CCC(C)C(C)C1,16,2:00202:1:Z2995011434;2:00217:8:Z2995278224;2:00238:4:Z2995096657;
Cc1cc2ocnc2c(C)n1,3,2:00202:1:Z4210155215;2:00259:9:Z4210153675;2:00283:7:Z4210154971;
Cc1nn(C)c2c1CCCN2,73,2:00202:1:Z4255342619;2:00202:6:Z4257706819;2:00203:1:Z4251233229;
Fc1cc(Cl)cc2cncnc12,55,2:00202:1:Z4072157059;2:00202:3:Z4072570178;2:00202:4:Z4073196441;
NC1CCCc2c[nH]nc21,22,2:00202:1:Z2982624966;2:00212:8:Z2395986716;2:00223:1:Z2395986406;
OC1CCCc2occc21,136,2:00202:1:Z3533469303;2:00203:3:Z3536041599;2:00203:3:Z4876811885;
Cc1coc(=O)o1,247,2:00202:1:Z3654428732;2:00202:1:Z3521642919;2:00202:1:Z3513508942;
CC1(C)C(=O)Nc2cc(F)ccc21,2,2:00202:1:Z3347392441;2:00277:0:Z3347407250;
Cc1ccc(Cl)c2c1NCCC2,14,2:00202:1:Z2326377474;2:00204:8:Z4455812333;2:00217:1:Z2673677349;
Cc1sc(C)c2sccc12,80,2:00202:1:Z3577604913;2:00203:0:Z3543783975;2:00206:7:Z4032130213;
Cc1cc2c(cc1Cl)NCC2,84,2:00202:1:Z4116031148;2:00202:8:Z4111853210;2:00204:6:Z4436936336;
c1nc2n(n1)CCC2,220,2:00202:1:Z2835708082;2:00202:7:Z2996553741;2:00203:1:Z2834557820;
Nc1ccc2c(n1)CCC2,112,2:00202:1:Z4122128154;2:00203:4:Z4121802644;2:00203:6:Z4125072166;
c1ccc2c(c1)Cc1ccnnc1-2,20,2:00202:1:Z3829525258;2:00204:5:Z3828967551;2:00205:1:Z3828433360;
O=c1[nH]ncc2sccc12,26,2:00202:1:Z2994094804;2:00204:8:Z3253680233;2:00206:0:Z3064941436;
O=c1[nH]ncc2cc(Cl)ccc12,8,2:00202:1:Z3815151114;2:00207:2:Z2789957159;2:00222:1:Z3815150845;
Cc1ccc2cccc(F)c2n1,119,2:00202:1:Z4208253289;2:00202:3:Z4213439358;2:00203:3:Z4341529889;
O=c1[nH]ccc2c1NCCC2,81,2:00202:1:Z2414444792;2:00203:9:Z3137150122;2:00203:9:Z3794151858;
O=C1COCCC2(CNC2)N1,107,2:00202:1:Z4278484880;2:00204:8:Z4265357424;2:00205:5:Z4265330773;
Cc1ccc(O)cc1F,14,2:00202:1:Z4223443128;2:00202:1:Z4223443164;2:00219:1:Z4223442613;
Fc1ccc2c(Cl)csc2c1,45,2:00202:1:Z2208254685;2:00202:7:Z4171644753;2:00205:9:Z3676688684;
Cc1ccn2ccnc2n1,74,2:00202:1:Z1524924941;2:00202:8:Z4057874735;2:00202:8:Z4057872738;
Clc1ccnc2cccnc12,61,2:00202:1:Z3830983728;2:00203:9:Z2612407775;2:00206:0:Z2612471739;
Oc1cn[nH]c1,73,2:00202:1:Z2605733564;2:00203:1:Z2033482292;2:00203:9:Z3794782370;
Cn1c(=O)ccc2ccc(Cl)cc21,22,2:00202:1:Z4346250217;2:00203:3:Z4345785471;2:00209:6:Z4346967213;
O=C1CC2(CCNCC2)CCN1,16,2:00202:1:Z3380894640;2:00209:4:Z4056467627;2:00219:6:Z3381689064;
O=c1ccc2cc(Cl)ccc2[nH]1,30,2:00202:1:Z1177631915;2:00205:8:Z1172836715;2:00205:8:Z4353207757;
O=C1NCNc2ccccc21,45,2:00202:1:Z1120976046;2:00203:7:Z2830804251;2:00210:1:Z1956792210;
Cn1ncc2cc(F)ccc21,88,2:00202:1:Z4468318414;2:00203:4:Z3383223833;2:00205:9:Z3313227001;
Cc1cnc(C)n1C,134,2:00202:1:Z4455343688;2:00202:4:Z4455184957;2:00202:5:Z4455326627;
c1ccc2c(c1)OC1(CCNC1)O2,84,2:00202:1:Z2150071185;2:00204:7:Z4284233768;2:00205:5:Z2949835287;
O=c1ccc2cccc(F)c2[nH]1,29,2:00202:1:Z3984800358;2:00213:0:Z3843541846;2:00213:0:Z3832187992;
CC1C=CCC1,21,2:00202:1:Z3860623757;2:00203:0:Z3861964351;2:00203:8:Z3861947088;
Cc1ncncc1Cl,32,2:00202:1:Z4387831056;2:00205:5:Z3555967730;2:00205:5:Z3503022537;
O=c1[nH]ncc2[nH]cnc12,19,2:00202:1:Z4313046477;2:00206:3:Z4236538598;2:00219:5:Z4907054694;
O=c1[nH]ccc2ccc(Cl)cc12,37,2:00202:1:Z3831283290;2:00202:2:Z3831282922;2:00211:1:Z4348459141;
Fc1cc(Cl)cc2ccoc12,69,2:00202:1:Z3699105061;2:00205:5:Z3666876759;2:00205:8:Z3671182211;
O=S1(=O)N=C2CCNCC2=CN1,39,2:00202:2:Z3672663030;2:00210:8:Z3583577436;2:00212:9:Z3583579304;
c1cn2c(n1)SCCC2,78,2:00202:2:Z4459059114;2:00202:4:Z3167178796;2:00204:6:Z4398648070;
Cn1ccc(N)cc1=O,10,2:00202:2:Z4223063715;2:00241:3:Z4223807697;2:00243:5:Z4224059529;
CC1Cc2cc(F)ccc2C(C)N1,33,2:00202:2:Z3793156259;2:00205:2:Z1571884793;2:00205:9:Z1595439007;
Cc1nc2c(F)cccc2s1,53,2:00202:2:Z3093451817;2:00202:2:Z3585706191;2:00203:1:Z3093451567;
Oc1ccc2c(n1)NCCC2,61,2:00202:2:Z4091367012;2:00204:4:Z3551952531;2:00207:3:Z5005147029;
Clc1ncn[nH]1,73,2:00202:2:Z3339826605;2:00203:2:Z3339827553;2:00204:2:Z4137498144;
NC1CC2CNCC2C1,44,2:00202:2:Z3134622422;2:00203:2:Z3698414386;2:00204:0:Z3134616090;
CC1CCC(C)N1C,68,2:00202:2:Z4319635858;2:00203:5:Z4466053399;2:00204:3:Z4317796265;
O=c1cc(Cl)c2ccccc2[nH]1,22,2:00202:2:Z3817311930;2:00210:9:Z4229501368;2:00217:3:Z3817481520;
O=C1NCNC12CCCC2,40,2:00202:2:Z2178609791;2:00203:1:Z2351368820;2:00204:2:Z2762849412;
CC1COC(C)(C)CO1,15,2:00202:2:Z4995454717;2:00204:7:Z4995455033;2:00230:3:Z4995454742;
Oc1ccc2ccsc2n1,81,2:00202:2:Z4595066841;2:00202:2:Z4309384357;2:00202:2:Z4311333997;
O=S1(=O)NC=Nc2cccc(F)c21,11,2:00202:2:Z3311768239;2:00211:3:Z3019654172;2:00219:2:Z3310483716;
Cn1ccn2nccc2c1=O,56,2:00202:2:Z4635521857;2:00204:6:Z4196062915;2:00208:4:Z3907192205;
CC12CCCN1S(=O)(=O)CC2,206,2:00202:2:Z3466891457;2:00202:2:Z3466891398;2:00202:8:Z3535687300;
CN1CCCNc2cc(F)ccc21,46,2:00202:2:Z1320094491;2:00202:6:Z1421375295;2:00204:9:Z1251529870;
N=S1(=O)CCCC2(C1)OCCO2,37,2:00202:2:Z4295346880;2:00210:6:Z3640988874;2:00213:3:Z3640993737;
NC1CCOC2(CCNCC2)C1,61,2:00202:2:Z3384671925;2:00204:9:Z4184903181;2:00207:5:Z3342449454;
Cc1oc2ccccc2c1C,67,2:00202:2:Z1728072141;2:00203:3:Z2275011989;2:00203:4:Z4059187198;
CC1(C)C2CCC13CCNC3C2,35,2:00202:2:Z3609496709;2:00212:5:Z3609493760;2:00213:0:Z3524162142;
Cc1cccc2cn(C)nc12,13,2:00202:2:Z3710784509;2:00215:4:Z4313344974;2:00224:1:Z4079363772;
O=C1NS(=O)(=O)c2ccc(F)cc21,14,2:00202:2:Z4386541675;2:00205:8:Z4080097771;2:00221:0:Z1999780082;
C1CC2N(C1)CCNC21CCC1,95,2:00202:2:Z5043274796;2:00203:3:Z4285562639;2:00203:7:Z4277822982;
CC1Cc2ccc(F)cc2CN1,119,2:00202:2:Z3374272263;2:00202:6:Z2453569908;2:00204:6:Z4427014448;
CN1CNC(=O)c2ccccc21,15,2:00202:2:Z2982150864;2:00208:9:Z1272834444;2:00210:8:Z1837791615;
OC1CNc2ccc(F)cc2C1,44,2:00202:2:Z5020860936;2:00208:1:Z5018868201;2:00211:1:Z5024049294;
Cc1ccc2[nH]nnc2c1,52,2:00202:2:Z4266628945;2:00203:3:Z4266653335;2:00203:8:Z4266650635;
Cc1sc2nc[nH]c(=O)c2c1C,128,2:00202:2:Z1534884333;2:00204:1:Z1534378861;2:00204:7:Z3882755541;
O=c1cc[nH]c2cnccc12,13,2:00202:2:Z4216691647;2:00202:4:Z4216690013;2:00206:8:Z4216691299;
O=c1[nH]c2cnccc2o1,25,2:00202:2:Z4862879115;2:00203:1:Z4187934608;2:00206:1:Z4187934424;
Cc1cc2c(=O)[nH]cnc2o1,48,2:00202:2:Z2647908785;2:00203:4:Z932105156;2:00204:4:Z1369965013;
O=S1(=O)CCC2CCCCN21,56,2:00202:2:Z4257119603;2:00204:3:Z4252915348;2:00205:5:Z4256262985;
Clc1cccc2c1NCCC2,61,2:00202:2:Z4110432928;2:00204:9:Z1897018279;2:00207:8:Z1590670795;
O=C1CC2CCCC(C1)C2,199,2:00202:2:Z4022562232;2:00202:5:Z4022033876;2:00203:1:Z5060722690;
Cc1cccc2c1NC(=O)C2(C)C,5,2:00202:2:Z2466255037;2:00206:3:Z4427018787;2:00208:0:Z3506190478;
OC1C2CC3C(C2)C13,31,2:00202:2:Z4319676349;2:00204:2:Z4320005080;2:00216:0:Z4320422793;
Cc1csc2c(=O)[nH]cnc12,35,2:00202:2:Z3339439714;2:00204:6:Z3341325820;2:00207:5:Z1899654500;
Cn1cnc2c3c(ccc21)NCCC3,11,2:00202:3:Z3378968845;2:00215:5:Z3317649143;2:00219:6:Z4269105801;
c1[nH]cc2c1CCCC2,215,2:00202:3:Z4154939446;2:00202:8:Z3545121362;2:00202:9:Z4026641652;
Clc1cccc2c1CCCC2,83,2:00202:3:Z2351183166;2:00207:0:Z1671041424;2:00208:3:Z2351038809;
Clc1cnc2ncccc2c1,124,2:00202:3:Z3811239381;2:00202:3:Z3811239422;2:00202:3:Z3830034185;
CN1CCCCc2ccccc21,63,2:00202:3:Z2279043096;2:00206:4:Z3356409526;2:00209:6:Z2286533684;
Cc1nc2ccc(Cl)cc2[nH]1,54,2:00202:3:Z4419381167;2:00203:5:Z4349790373;2:00205:9:Z4350319603;
Cc1coc2c1C(=O)CCC2,120,2:00202:3:Z1416538589;2:00202:8:Z2643000818;2:00203:4:Z1310917089;
Cn1cc2c(n1)COCC2,104,2:00202:3:Z4984073759;2:00203:3:Z4984072402;2:00205:3:Z4984046368;
Cn1ccc2ccccc2c1=O,157,2:00202:3:Z2047449862;2:00203:1:Z2499367904;2:00204:9:Z3368132150;
Cc1cc(=O)[nH]nc1C,211,2:00202:3:Z381175100;2:00202:9:Z3697402232;2:00203:6:Z1538633398;
Cc1cn2c(n1)CCC(C)C2,61,2:00202:3:Z4906405029;2:00203:8:Z4906124943;2:00203:8:Z4906726215;
CC1(C)CC2(CCN2)CC(C)(C)O1,45,2:00202:3:Z4029008045;2:00202:4:Z4034686229;2:00203:4:Z4031750588;
Nc1nc(Cl)nc2[nH]cnc12,16,2:00202:3:Z3500112798;2:00202:3:Z3513557877;2:00202:4:Z3500111728;
CC1CCCC2CN=CN12,50,2:00202:3:Z3790816445;2:00203:3:Z4445492152;2:00203:5:Z3790819529;
CN1CCOCC12CNCCOC2,67,2:00202:3:Z3621784989;2:00203:2:Z3345594795;2:00203:8:Z3439597476;
CC1CNCc2cncnc21,154,2:00202:3:Z4229293900;2:00203:5:Z3516570854;2:00205:0:Z3363384900;
CN1CCCNC1=O,167,2:00202:3:Z4153218549;2:00202:3:Z4153215371;2:00202:8:Z3166586396;
Cn1ccc(=O)c(O)c1,51,2:00202:3:Z1498755639;2:00202:3:Z3538864741;2:00203:0:Z4406521264;
CC1CN2CCC1CC2,81,2:00202:3:Z4064807010;2:00202:4:Z4643225694;2:00204:0:Z2874300945;
CC1(C)COC2(CCNCC2)OC1,52,2:00202:3:Z1746444484;2:00204:6:Z4280870740;2:00212:0:Z3390359812;
OC1CSC=N1,20,2:00202:3:Z4260447141;2:00212:1:Z4271856905;2:00213:9:Z4236551559;
Fc1cc(F)c2ncsc2c1,19,2:00202:3:Z317449274;2:00214:0:Z4415521990;2:00214:0:Z2314207205;
O=S1(=O)CCC2(CCCNC2)C1,97,2:00202:3:Z4205257553;2:00203:0:Z3558774522;2:00205:5:Z3094440595;
c1ccc2c(c1)NCCCS2,126,2:00202:3:Z1536589741;2:00203:4:Z3308074927;2:00204:4:Z2698418366;
CN1CCC2(CC1)CC(O)CN2,69,2:00202:3:Z4478254523;2:00205:9:Z4478255745;2:00207:7:Z4448624260;
Oc1nccc2ccncc12,58,2:00202:3:Z3532943898;2:00208:8:Z3524668929;2:00209:7:Z3549472890;
CC1(C)CCc2[nH]c(=O)ccc2C1,11,2:00202:3:Z1547967452;2:00202:3:Z1547946232;2:00202:3:Z1616505304;
CC1(C)NCCCC1O,62,2:00202:3:Z4451689234;2:00203:4:Z4451690247;2:00203:7:Z4442397650;
Cc1cn2nncc2c(=O)[nH]1,30,2:00202:3:Z4922303462;2:00206:9:Z3364986832;2:00207:1:Z3298389221;
O=c1ccc2c([nH]1)CCCC2O,31,2:00202:3:Z2796272313;2:00207:9:Z2795723479;2:00209:2:Z2860817083;
Cc1cccc2c(=O)[nH]ccc12,11,2:00202:3:Z2898123836;2:00217:5:Z4341483322;2:00235:6:Z3774920560;
C=C1CCC(F)(F)CC1,42,2:00202:3:Z4387199927;2:00202:5:Z4387200634;2:00210:4:Z4387197235;
c1ccc2c(c1)CCC21CCNC1,59,2:00202:3:Z3383533982;2:00202:3:Z2860177758;2:00204:6:Z3136426914;
O=C1NS(=O)(=O)N2CCCCC12,28,2:00202:3:Z3513706414;2:00205:9:Z3513706313;2:00207:2:Z3343617825;
Cc1ccc2n1CCNC2C,117,2:00202:3:Z4286020729;2:00203:5:Z3913856359;2:00206:2:Z1344938323;
Cc1ccc2ncsc2c1,96,2:00202:3:Z3342206722;2:00203:8:Z1619971529;2:00205:5:Z3342208331;
O=c1[nH]cns1,8,2:00202:3:Z4151842786;2:00234:1:Z4151844596;2:00234:6:Z4151842677;
Cc1cc2ccc(Cl)cc2[nH]1,59,2:00202:3:Z4404627447;2:00202:8:Z4406521647;2:00211:4:Z4773088228;
CC1CNCCC12CCNCC2,65,2:00202:3:Z4536756685;2:00204:4:Z4536751691;2:00206:8:Z4536751614;
Cc1ccc(F)c2c1CCNC2,115,2:00202:3:Z3522136876;2:00202:4:Z3654956566;2:00202:5:Z3501772352;
CC1(C)COC2(CC3CCCC3C2)OC1,5,2:00202:4:Z4210351381;2:00223:4:Z4214190626;2:00223:4:Z4215196439;
CC1(C)CCCC2(CCN2)C1,113,2:00202:4:Z4116598795;2:00202:4:Z4456007863;2:00204:0:Z4026249741;
Cn1ncc2cnncc21,43,2:00202:4:Z4338925184;2:00205:2:Z4107023209;2:00205:4:Z4107022502;
c1cn2c(n1)NCCCC2,95,2:00202:4:Z4335759547;2:00203:5:Z4335758727;2:00204:1:Z4335763138;
Fc1ccc2c(c1)NCCN2,52,2:00202:4:Z2600450117;2:00203:5:Z4613206711;2:00204:3:Z3793174885;
Nc1ncc2ccccc2n1,46,2:00202:4:Z4304777149;2:00205:7:Z4304006340;2:00206:3:Z4304416565;
CC1(C)CNCc2ccoc2C1,103,2:00202:4:Z3590301515;2:00202:6:Z3320443699;2:00203:2:Z3590288902;
Cc1ccnc2c(Cl)cccc12,23,2:00202:4:Z2777716782;2:00207:9:Z2778759760;2:00213:2:Z2780402583;
CC1Cc2cccc(Cl)c2O1,23,2:00202:4:Z4608840622;2:00202:4:Z4608832543;2:00202:4:Z3832949836;
Oc1ncnc2c1CNC2,54,2:00202:4:Z3364679134;2:00202:4:Z4489007808;2:00205:1:Z3364664958;
Cn1c(=O)[nH]c2nccnc21,29,2:00202:4:Z4216872615;2:00208:8:Z4216873433;2:00212:4:Z4216872150;
Fc1cc(F)c2occc2c1,64,2:00202:4:Z3353155008;2:00203:8:Z3610443844;2:00203:8:Z3296717795;
Clc1ccc2c(c1)NCCCC2,18,2:00202:4:Z1886940826;2:00206:3:Z1668724807;2:00206:8:Z1886936608;
O=S1(=O)NC2C(O)C3CC2C1C3,12,2:00202:4:Z3500014034;2:00206:2:Z5026126046;2:00216:4:Z2898403628;
O=c1[nH]cnc2csnc12,17,2:00202:4:Z2589342091;2:00202:6:Z2752947787;2:00206:2:Z2903944201;
Cc1cccn2cnnc12,99,2:00202:4:Z4292734423;2:00203:8:Z4296051939;2:00204:2:Z4294451072;
O=C1NN=CC2=CCCC12,11,2:00202:4:Z3629907043;2:00212:4:Z3337553259;2:00235:1:Z3727429075;
c1nc2c([nH]1)C1(CCC1)NCC2,99,2:00202:4:Z4100705702;2:00202:7:Z2952266514;2:00205:3:Z4205291812;
Clc1ccc2c(c1)CCC1(CCCC1)O2,5,2:00202:4:Z3608078071;2:00202:4:Z3608085956;2:00202:4:Z3608076070;
CC1NC(C)C2CCCCC12,73,2:00202:4:Z4478944712;2:00202:8:Z4454648523;2:00203:4:Z4478948790;
CC1CCNc2ccccc2N1,14,2:00202:4:Z3498305002;2:00208:9:Z2722416392;2:00218:3:Z2369541036;
Clc1ncncn1,46,2:00202:4:Z4270304694;2:00205:2:Z4270295393;2:00207:3:Z4270295972;
CC1(C)CC=CC(=O)C1,45,2:00202:4:Z3379368140;2:00202:8:Z2522687785;2:00203:8:Z4223783734;
NC1CC2(CCOCC2)C1,101,2:00202:4:Z3381733859;2:00202:5:Z3795525733;2:00203:0:Z4177284021;
Fc1ccc(F)c2c1CCCN2,43,2:00202:4:Z4374658409;2:00203:8:Z4114495547;2:00217:4:Z1886569499;
Cc1cnnc(Cl)c1,92,2:00202:4:Z4332931741;2:00204:0:Z4332930388;2:00204:8:Z4721237656;
O=C1C2CCCC1CSC2,121,2:00202:4:Z4221824058;2:00202:8:Z2890158573;2:00203:2:Z2907163360;
c1ccc2c(c1)NCC21CCC1,88,2:00202:4:Z1841450768;2:00202:7:Z3353283655;2:00206:0:Z4216197826;
c1cc2cnc[nH]c-2n1,6,2:00202:4:Z4272775246;2:00203:7:Z4244958878;2:00218:0:Z4272774291;
O=C1NCCOc2ccccc21,142,2:00202:4:Z3590065014;2:00205:7:Z3908462109;2:00207:0:Z4427383682;
Cc1nccc2c1OC(C)(C)OC2,40,2:00202:4:Z3503522628;2:00205:6:Z3503215615;2:00206:5:Z3179924797;
Cc1cc(Cl)cc2c1OCCCC2,11,2:00202:4:Z1663514883;2:00239:0:Z2377843413;2:00239:9:Z1671503802;
O=C1NC(=O)C2CCCC2N1,150,2:00202:4:Z3433353336;2:00202:4:Z3433353340;2:00202:4:Z3211448228;
CC1(C)CCCc2cccnc21,39,2:00202:4:Z4455127045;2:00211:1:Z4455284039;2:00211:1:Z4455284147;
O=c1cc2ccccc2n[nH]1,17,2:00202:4:Z2789334245;2:00206:4:Z4169096257;2:00212:5:Z2789338197;
O=S1(=O)CCC2CNCC2C1,173,2:00202:5:Z3055321373;2:00202:5:Z3651169295;2:00203:5:Z3806230758;
FC1(F)CCc2ccccc2C1,23,2:00202:5:Z4255968185;2:00214:4:Z4256992834;2:00216:6:Z4915211555;
CC1NCCOc2ccccc21,119,2:00202:5:Z1993977763;2:00202:5:Z3310074760;2:00202:6:Z2601811777;
Clc1cccc2cnccc12,76,2:00202:5:Z3381867605;2:00202:5:Z3380698538;2:00204:2:Z3296759708;
O=S1(=O)CCNCCCCCN1,117,2:00202:5:Z3322038455;2:00203:9:Z4269750305;2:00204:2:Z4269750390;
O=C1NCC2(CCCNCC2)N1,80,2:00202:5:Z4277844908;2:00202:7:Z4236568017;2:00203:9:Z4271593210;
CC1CNC(=O)NC1=O,30,2:00202:5:Z2897837533;2:00204:3:Z3339035764;2:00204:4:Z4385130277;
Clc1ccc(Cl)c2c1CCCN2,4,2:00202:5:Z2326124291;2:00204:9:Z4376729969;2:00216:0:Z2326124227;
CN1CCCCC12CCNCC2,114,2:00202:5:Z4275858349;2:00203:7:Z4275851905;2:00205:7:Z4275860153;
O=S1(=O)CCNC2CCCN21,143,2:00202:5:Z3590179725;2:00202:9:Z4406867003;2:00204:6:Z3590182423;
O=C1CNC2CCCc3cccc(c32)N1,13,2:00202:5:Z4504881734;2:00202:5:Z4148992264;2:00202:5:Z3201226308;
Clc1ccnc(Cl)n1,68,2:00202:5:Z4231551397;2:00204:7:Z4343875635;2:00207:0:Z4229345608;
Clc1ccc2ncoc2c1,23,2:00202:5:Z18079260;2:00206:2:Z3520338047;2:00207:6:Z3622507413;
Cn1cnc2cnc(Cl)nc21,107,2:00202:5:Z3718905933;2:00203:0:Z3832871116;2:00203:0:Z3832860159;
OC1CCC(F)C1,41,2:00202:5:Z4273219545;2:00204:1:Z4269687520;2:00208:9:Z4266678931;
Cc1nn(C)c(=O)[nH]1,69,2:00202:5:Z4134214817;2:00203:0:Z4134214483;2:00208:0:Z4137540828;
Clc1ccnc2c1CCCN2,79,2:00202:5:Z4338578218;2:00204:2:Z4338576997;2:00205:0:Z4132129363;
O=S1(=O)CCC2(CCNCCO2)C1,57,2:00202:5:Z4285784996;2:00203:0:Z3833240006;2:00204:1:Z3833237800;
Oc1nc2c([nH]1)CCCC2,118,2:00202:5:Z4304191397;2:00203:0:Z4304319911;2:00206:3:Z4303469137;
C1=NCC2COCCN12,26,2:00202:5:Z4151228768;2:00202:5:Z4001771476;2:00205:7:Z4001772543;
FC1(F)CCCCCCCC1,5,2:00202:5:Z3508285063;2:00207:2:Z3508126499;2:00218:8:Z3508538573;
Cc1cccc2scc(Cl)c12,46,2:00202:5:Z295228378;2:00202:6:Z1151493244;2:00203:3:Z352609054;
OC1CC2N=CNC2C1,35,2:00202:5:Z3301944448;2:00203:2:Z3301945532;2:00204:7:Z3301944622;
c1cnc2sccc2n1,59,2:00202:5:Z3630248884;2:00202:5:Z3669051071;2:00202:5:Z3666891527;
c1ncc2c3c(sc2n1)CCC3,104,2:00202:5:Z3834125933;2:00204:8:Z1577038690;2:00205:7:Z31065672;
O=C1CCNc2ccc(F)cc2N1,19,2:00202:6:Z4266045861;2:00204:6:Z4112834638;2:00218:7:Z3876174916;
O=C1CCNC2(CN1)COC2,62,2:00202:6:Z2843023171;2:00202:8:Z2843022916;2:00203:9:Z2843023301;
CC1(C)CNc2ccccc2S1,22,2:00202:6:Z1883262478;2:00208:2:Z4112546088;2:00209:4:Z1393243159;
O=C1CCc2cnccc2N1,57,2:00202:6:Z3204206906;2:00203:1:Z4100704913;2:00203:1:Z3204206422;
O=C1NCC(=O)N2CCCC12,18,2:00202:6:Z2783834962;2:00211:1:Z2783843003;2:00212:6:Z4208537965;
CC1(C)CCc2ccccc2C1,45,2:00202:6:Z3365137108;2:00203:4:Z1500831416;2:00203:4:Z1503148958;
