fragment_smiles,occurences,example_ligands
Cc1cnccn1,6003,91:09100:0:Z2960875577;91:09100:0:Z4026348975;91:09100:0:Z1782338997;
Cc1nc2ccccc2n1C,849,91:09100:1:Z2731654502;91:09100:2:Z1952434673;91:09100:3:Z1862293390;
CC1CNCCS(=O)(=O)C1,343,91:09100:1:Z4604457119;91:09100:2:Z3353407394;91:09100:3:Z1870835372;
C1CNC2(CCN1)CC2,140,91:09100:1:Z3799283104;91:09101:2:Z3799262761;91:09102:3:Z3799281835;
CC1NCCS1,126,91:09100:1:Z2714481160;91:09100:1:Z2714477473;91:09101:9:Z3580203573;
c1cc2n(n1)CCOC2,985,91:09100:1:Z3339453634;91:09100:1:Z3592735457;91:09100:1:Z3604705021;
c1ccc2c(c1)NCCS2,917,91:09100:1:Z3339453634;91:09100:1:Z4212670879;91:09100:1:Z3874753061;
CC12CCCNC1CCC2,127,91:09100:1:Z3621648182;91:09101:2:Z3613941049;91:09101:7:Z3440908567;
CC1(C)OC2(CCNCC2)NC1=O,286,91:09100:1:Z3622389995;91:09100:1:Z3633200983;91:09100:2:Z3519909061;
O=S1(=O)CC2CC1C2,109,91:09100:1:Z4138057400;91:09100:3:Z4138914254;91:09100:6:Z4174348264;
Cn1ncc2c1CNCC2,859,91:09100:1:Z4119110447;91:09100:3:Z4116350409;91:09100:3:Z4114694968;
Cc1ccoc1C,499,91:09100:1:Z1447668976;91:09100:4:Z3723015974;91:09100:4:Z3046954057;
Cc1nc[nH]c(=O)c1C,135,91:09100:1:Z3649560649;91:09101:5:Z3493744320;91:09102:3:Z3394688348;
Cn1cnccc1=O,791,91:09100:1:Z2802575426;91:09100:2:Z4026823066;91:09100:6:Z4353461377;
O=C1CCc2cccnc2N1,587,91:09100:1:Z4154797916;91:09100:3:Z3369482287;91:09100:4:Z4008489419;
C1CC2(CCC3(CC2)OCCO3)CN1,182,91:09100:1:Z3777230310;91:09100:5:Z3778252901;91:09100:7:Z4089637778;
Cc1cc2ncccc2[nH]1,228,91:09100:1:Z4876469233;91:09100:2:Z4876453206;91:09100:6:Z4876214314;
CC1(C)CCc2ccc(=O)[nH]c2C1,171,91:09100:1:Z3369305800;91:09100:2:Z4220323120;91:09101:2:Z3299103793;
C1CC2(CCOCC2)N1,365,91:09100:1:Z3373578900;91:09100:7:Z2209741718;91:09100:7:Z1820161307;
C1CCC2(CCC2)SC1,773,91:09100:1:Z3618453593;91:09100:1:Z2949198187;91:09100:2:Z3055303592;
O=c1[nH]ncc2c[nH]nc12,9,91:09100:1:Z3064937890;91:09100:1:Z3064939916;91:09124:0:Z3064937962;
Cc1cccc2c1CCCO2,291,91:09100:1:Z3203527380;91:09100:3:Z2209210729;91:09101:1:Z2717707389;
C1=CCCCC1,815,91:09100:1:Z4599987117;91:09100:2:Z2101711270;91:09100:4:Z1974021966;
c1ccc2c(c1)ccc1[nH]ccc12,103,91:09100:1:Z4056152021;91:09100:1:Z4056151961;91:09100:1:Z333579928;
C1CC12CC2,573,91:09100:1:Z3007514234;91:09100:1:Z2358139132;91:09100:3:Z2714577703;
Clc1cccc2c1OCCN2,232,91:09100:1:Z3828061639;91:09100:1:Z1892794530;91:09100:3:Z3192816310;
CC1=Nc2ccccc2C1(C)C,350,91:09100:1:Z4308349598;91:09100:1:Z4308349345;91:09100:1:Z4308047269;
CC1(C)CCc2ccccc2O1,1124,91:09100:1:Z3192790676;91:09100:1:Z2712051780;91:09100:1:Z4255567380;
Cc1cn2cc(C)sc2n1,499,91:09100:1:Z4910495944;91:09100:3:Z2203468160;91:09100:4:Z3839522831;
Nc1ncc2c(n1)CC1CCCC2N1,68,91:09100:1:Z4251990049;91:09105:8:Z4272361907;91:09106:1:Z4268222162;
Cc1nnc2scc(N)c2c1C,91,91:09100:1:Z4151346102;91:09100:6:Z3672000065;91:09100:8:Z3666613966;
CN1CCC2NCCCC21,320,91:09100:1:Z4151346102;91:09100:2:Z4155918180;91:09100:2:Z4157493405;
Cn1nnc2cccnc21,670,91:09100:1:Z2755470885;91:09100:3:Z1666817123;91:09100:3:Z3627448218;
O=C1CCCc2sccc21,378,91:09100:1:Z2879654685;91:09100:6:Z3637822324;91:09100:6:Z3595701281;
CC1=CCCCO1,189,91:09100:1:Z1517754465;91:09101:0:Z1517317533;91:09101:6:Z1517416824;
Cc1ccc2c(n1)OCCN2,218,91:09100:1:Z4113768949;91:09100:3:Z1885165928;91:09100:4:Z2917519925;
CC1NCCc2ccncc21,239,91:09100:1:Z4113768949;91:09100:4:Z4467757779;91:09100:7:Z3622177750;
FC12CCC(CNC1)C2,431,91:09100:1:Z4130082247;91:09100:3:Z3775273208;91:09100:6:Z3907259176;
C1CCc2[nH]nnc2C1,1813,91:09100:1:Z2228958781;91:09100:1:Z3627125811;91:09100:2:Z2497007236;
C1CNC2(C1)COC2,388,91:09100:1:Z4214728985;91:09100:4:Z5017728414;91:09100:8:Z4214508458;
Clc1ccc2c(c1)CNCCO2,113,91:09100:1:Z4344256549;91:09101:9:Z4525354197;91:09102:1:Z4353729899;
Fc1ccc2cc[nH]c2c1,1432,91:09100:1:Z3700569514;91:09100:2:Z4272506093;91:09100:2:Z2476804438;
Cc1ccoc(=O)c1,100,91:09100:1:Z4266002326;91:09105:9:Z4274357442;91:09106:7:Z4271994578;
CC1CC(=O)NCCN1,327,91:09100:1:Z1277772392;91:09100:1:Z1266952277;91:09100:5:Z2310731215;
O=c1nc[nH][nH]1,703,91:09100:1:Z2149755412;91:09101:0:Z2477882125;91:09101:0:Z3693099133;
CC1CCCn2ccnc21,1037,91:09100:1:Z3845045430;91:09100:1:Z4051841458;91:09100:1:Z3633349907;
Cn1ccc2cccnc21,410,91:09100:1:Z2778092944;91:09100:1:Z4362227980;91:09100:1:Z4993716951;
CC1(C)CC(O)c2ccccc2O1,122,91:09100:1:Z3815041496;91:09100:3:Z3499832140;91:09101:7:Z1981140420;
O=C1CCCc2occc21,298,91:09100:1:Z2275792865;91:09100:3:Z3613767065;91:09100:7:Z4249022136;
CC12CC(CO1)C2,417,91:09100:1:Z3637951151;91:09100:1:Z3703966619;91:09101:5:Z3703758352;
CC1CCn2nccc2N1,514,91:09100:1:Z3203592131;91:09100:3:Z3635061578;91:09100:3:Z3638598142;
CC1(O)CCCC1,166,91:09100:1:Z4770139362;91:09100:6:Z3208955139;91:09102:2:Z3185561237;
CC1(C)OCc2cn[nH]c21,281,91:09100:1:Z3353441106;91:09101:3:Z3297189819;91:09101:7:Z3296454550;
C1CNCC2(C1)CCOCC2,1488,91:09100:1:Z4054929673;91:09100:1:Z4576393591;91:09100:3:Z2706033445;
CC1CNCc2nncn21,359,91:09100:1:Z5051428492;91:09100:7:Z5047836925;91:09100:9:Z5048526631;
CC12CNCC1CNC2,323,91:09100:1:Z2828346858;91:09100:1:Z2841747141;91:09100:3:Z2804678398;
Cc1ccc(Cl)s1,36,91:09100:1:Z3510628425;91:09110:1:Z3616632669;91:09113:3:Z3528472923;
Fc1ccc2ccncc2c1,756,91:09100:1:Z3844686453;91:09100:3:Z2852071930;91:09100:3:Z4025640376;
O=S1CC2(CNC2)C1,224,91:09100:1:Z4523323485;91:09100:7:Z4403022098;91:09101:2:Z4408208400;
CC12CCNCC1C2(F)F,329,91:09100:1:Z3142588067;91:09100:2:Z4557283148;91:09100:3:Z2215171926;
c1[nH]nc2c1CCCN2,98,91:09100:1:Z4180701594;91:09103:0:Z4136194886;91:09104:4:Z4180699917;
CC1CC(C)(C)C1,530,91:09100:1:Z2073707579;91:09100:2:Z4150138592;91:09100:7:Z1595287172;
Clc1ccc2c(c1)NCCS2,70,91:09100:1:Z1980635159;91:09100:5:Z1361598568;91:09101:9:Z4109460747;
Cc1cc(Cl)c2c(c1)CCNC2,97,91:09100:1:Z3105572140;91:09100:5:Z3101827703;91:09101:5:Z4413605471;
Fc1ccc2cccnc2c1,795,91:09100:1:Z4858884100;91:09100:1:Z4907850578;91:09100:2:Z4858710142;
O=C1CCCc2ncsc21,101,91:09100:1:Z1020921322;91:09102:0:Z1333335938;91:09102:9:Z1734443435;
CC1NCCc2cc(F)ccc21,200,91:09100:1:Z3297713226;91:09100:5:Z1240722465;91:09101:1:Z3047034356;
CN1CC2(CCNCC2)C1,261,91:09100:1:Z3887819276;91:09100:1:Z4170427985;91:09101:0:Z3775347725;
Cn1cc[nH]c1=O,326,91:09100:1:Z2777197456;91:09100:3:Z2777147649;91:09100:3:Z2625891786;
NC1CCNc2ccccc21,55,91:09100:1:Z3145174296;91:09101:4:Z4454598289;91:09102:1:Z3365742766;
FC1(F)CC2(CCNC2)C1,280,91:09100:1:Z4352907139;91:09100:2:Z4407354597;91:09100:4:Z4346978809;
O=C1CCOCC1,369,91:09100:1:Z2719375002;91:09100:2:Z3865302331;91:09100:4:Z3892980425;
O=C1NCC(O)CC12CCNCC2,234,91:09100:1:Z3197258324;91:09100:5:Z4076849986;91:09100:7:Z2962555971;
NC1CC(O)C1,404,91:09100:1:Z4212670879;91:09100:9:Z4212672589;91:09100:9:Z4212697007;
O=C1CNC(=O)c2ccccc2N1,323,91:09100:1:Z2214960937;91:09100:3:Z2222029169;91:09100:4:Z2723292082;
C1NCC2CSCC12,244,91:09100:1:Z3659228049;91:09100:2:Z2876576607;91:09100:6:Z2869773706;
OC1CC2CNC1C2,729,91:09100:1:Z3613080214;91:09100:1:Z3613081907;91:09100:4:Z3549573021;
FC1(F)CC12CCCCC2,1661,91:09100:1:Z4278782595;91:09100:1:Z3818353054;91:09100:3:Z4165610651;
C1CCC2(CNC2)OC1,1203,91:09100:1:Z3177683562;91:09100:1:Z5061579010;91:09100:1:Z3184272897;
c1nc2n(n1)CCCC2,2609,91:09100:1:Z5006954517;91:09100:1:Z3652606441;91:09100:1:Z1409734950;
CC1(C)CNCC2(CCCC2)O1,236,91:09100:1:Z1796448370;91:09100:2:Z1797885328;91:09100:6:Z1797881049;
CC1(C)COc2ccnn2C1,197,91:09100:1:Z2918206572;91:09100:1:Z2919647065;91:09100:4:Z3620196455;
Cc1coc2ccccc12,2405,91:09100:1:Z2840435781;91:09100:1:Z2840435905;91:09100:1:Z2840415770;
O=C1NCCC2CNCCN12,232,91:09100:1:Z2708860346;91:09100:4:Z2480373895;91:09101:6:Z3050113865;
CC1CNCc2ccccc2O1,279,91:09100:1:Z2201010185;91:09100:6:Z2201308067;91:09100:7:Z4062326836;
OC1CCC2CNCC2C1,542,91:09100:1:Z3554870091;91:09100:1:Z3553354299;91:09100:3:Z2643561625;
O=S1(=O)CCC12CCNCC2,557,91:09100:1:Z4980474018;91:09100:2:Z4055470107;91:09100:3:Z4979100756;
c1ncc2ncsc2n1,535,91:09100:1:Z4576133172;91:09100:2:Z4232217519;91:09100:3:Z2614578625;
C1C2CC3CC1CC(C2)C3,389,91:09100:1:Z407108924;91:09100:2:Z2288759171;91:09100:5:Z1697819319;
Cc1cn2nccc2c(=O)[nH]1,167,91:09100:1:Z3186917096;91:09100:4:Z3649352243;91:09100:6:Z3204872006;
C1CNCC2(C1)COCCO2,345,91:09100:1:Z3574009100;91:09100:3:Z2976510381;91:09100:5:Z2964234153;
Cc1cn2ccccc2n1,1803,91:09100:1:Z2657902228;91:09100:1:Z3142578272;91:09100:1:Z3670164716;
Fc1c(Cl)ccn2nccc12,140,91:09100:1:Z3359039256;91:09101:0:Z3625629536;91:09102:7:Z3382341025;
Cn1ccc2cc(F)ccc21,332,91:09100:1:Z1963956048;91:09100:8:Z2595414656;91:09101:0:Z1968919368;
Nc1cnccn1,485,91:09100:1:Z2433536166;91:09100:1:Z1841705907;91:09100:5:Z2435940058;
C1CC2(CCSCC2)CN1,932,91:09100:1:Z3531505145;91:09100:2:Z3909855241;91:09100:2:Z3625011576;
CC1(C)CNCCC1O,322,91:09100:1:Z3099833290;91:09100:3:Z1840976301;91:09100:6:Z1787160856;
Nc1nncs1,444,91:09100:1:Z4351155520;91:09100:1:Z4351159414;91:09100:4:Z4492907326;
OC1CCCCCC1O,175,91:09100:1:Z3581103635;91:09101:1:Z3204770172;91:09101:6:Z2868686206;
CC1NCCc2ccccc21,673,91:09100:1:Z3619012539;91:09100:2:Z4230174537;91:09100:2:Z2294824720;
CC1CS(=O)(=O)C1,804,91:09100:1:Z3619012539;91:09100:3:Z3574433761;91:09100:6:Z3834855861;
Oc1ccccc1Cl,1410,91:09100:1:Z2829334978;91:09100:2:Z2793255198;91:09100:3:Z5036825458;
O=S1(=O)NCCN1,517,91:09100:1:Z3389234851;91:09100:3:Z3873152944;91:09100:3:Z3873406221;
CN1CCCc2ccccc2C1,265,91:09100:1:Z4183716574;91:09100:1:Z4960069433;91:09100:1:Z4154790626;
O=C1CCCC2CCCN12,300,91:09100:1:Z4421259098;91:09100:5:Z4423570861;91:09101:3:Z4416013250;
CC1CNCc2cncnc21,197,91:09100:1:Z3363391342;91:09100:3:Z3363382818;91:09101:4:Z4128978367;
Clc1ccsc1Cl,197,91:09100:1:Z4256736965;91:09100:1:Z4077181740;91:09100:8:Z4257809489;
Cc1cc2ccccc2o1,1113,91:09100:1:Z3056419950;91:09100:2:Z4476755547;91:09100:3:Z1700921478;
C1CC2(C1)OCCO2,580,91:09100:1:Z4541591456;91:09100:2:Z2923034369;91:09100:5:Z2962102405;
Cc1cc(C)n(C)c(=O)c1,373,91:09100:1:Z4172623364;91:09100:2:Z4178539253;91:09100:6:Z4178537081;
Cn1ncc2ncccc21,782,91:09100:1:Z3547085723;91:09100:1:Z3438456568;91:09100:1:Z2969178000;
Cc1cccc2cncn12,456,91:09100:1:Z1641655683;91:09100:1:Z1614717019;91:09100:2:Z1641607976;
CC1CCCCC1(F)F,561,91:09100:1:Z3787442010;91:09100:2:Z4734123032;91:09100:3:Z4621760348;
c1[nH]nc2c1COCC2,201,91:09100:1:Z3365678761;91:09100:1:Z3177586020;91:09100:2:Z4258453912;
O=C1CCC2CNCCN12,552,91:09100:1:Z2635362593;91:09100:3:Z3098198959;91:09100:4:Z2845502206;
FC1(F)CC12CC2,1667,91:09100:1:Z3357006574;91:09100:1:Z3353946114;91:09100:2:Z4273531012;
O=c1[nH]c2ccc(Cl)cc2[nH]1,72,91:09100:1:Z4612613003;91:09100:3:Z4612611751;91:09100:5:Z4612613127;
c1cc2occc2[nH]1,462,91:09100:1:Z2974318133;91:09100:2:Z3610303159;91:09100:7:Z4579719777;
C1CCC2(CC1)CCCCN2,531,91:09100:1:Z3626511504;91:09100:3:Z4421486777;91:09100:4:Z4058690587;
c1ccc2c(c1)OCC1NCCOC21,124,91:09100:1:Z3639153823;91:09101:3:Z4295320715;91:09101:4:Z3622520093;
Cc1ccc2cn[nH]c2n1,1261,91:09100:1:Z3627555642;91:09100:1:Z1432761977;91:09100:2:Z4125840807;
C1COC2(C1)CNC2,1572,91:09100:1:Z3593366202;91:09100:3:Z3373210657;91:09100:4:Z3132321901;
c1cnc2c[nH]nc2c1,192,91:09100:1:Z4771280854;91:09100:9:Z4768901650;91:09100:9:Z4770486700;
Cc1ccc2c(C)nn(C)c2n1,747,91:09100:1:Z3626864354;91:09100:1:Z1260015004;91:09100:5:Z2908878157;
Cn1ncc2c1CCC2,375,91:09100:1:Z4960069433;91:09100:2:Z4963421650;91:09100:2:Z4963421665;
Fc1cc(F)c2occc2c1,145,91:09100:1:Z3357994807;91:09101:0:Z3910557179;91:09101:3:Z3295999416;
CC1CCC2(CC1)CC2,95,91:09100:1:Z3869128140;91:09100:7:Z4192612932;91:09101:2:Z4326916981;
CC1NCc2ccccc21,457,91:09100:1:Z2611437847;91:09100:1:Z1321447777;91:09100:1:Z1318809773;
Fc1cccc2cccnc12,1232,91:09100:1:Z4771465829;91:09100:2:Z4281511279;91:09100:4:Z4240691931;
Cc1csc2cncnc12,347,91:09100:1:Z3297151815;91:09100:7:Z3586457345;91:09100:8:Z1958029343;
O=C1CNS(=O)(=O)CCN1,38,91:09100:1:Z4222019949;91:09101:5:Z4222046513;91:09105:0:Z4000394230;
Fc1cccc2c1OCCN2,139,91:09100:1:Z4048239568;91:09100:2:Z4127409868;91:09100:7:Z4048240387;
Clc1cncc(Cl)c1,1780,91:09100:1:Z1608552515;91:09100:2:Z2221030008;91:09100:2:Z4488503978;
Cc1cccc2ccnn12,419,91:09100:1:Z3945210318;91:09100:1:Z5033320678;91:09100:1:Z3843889446;
O=C1COc2ccc(Cl)cc2N1,893,91:09100:1:Z4666219545;91:09100:1:Z3053049842;91:09100:4:Z2114236021;
c1cnc2cnccc2c1,1096,91:09100:1:Z2003983849;91:09100:1:Z2410874508;91:09100:1:Z4226612626;
CC1CCc2ncccc2N1,98,91:09100:1:Z4649901863;91:09101:7:Z4649906508;91:09103:0:Z4649906191;
Cn1ccn2nccc12,281,91:09100:1:Z4224475229;91:09100:3:Z4106286637;91:09100:7:Z4224478057;
c1nc2c(o1)CCCC2,294,91:09100:1:Z3370939084;91:09101:1:Z3339207842;91:09101:2:Z2834968697;
CC1(C)CCCC(C)(C)O1,1290,91:09100:1:Z3204763956;91:09100:1:Z3714247373;91:09100:1:Z3592914580;
O=c1[nH]nc2n1CCCC2,957,91:09100:1:Z3048944820;91:09100:1:Z2719931804;91:09100:3:Z3435606057;
c1onc2c1CCCC2,405,91:09100:1:Z4090316199;91:09100:4:Z3669010764;91:09101:3:Z3816474337;
CC1CNCC(C)S1(=O)=O,377,91:09100:1:Z2184854897;91:09100:1:Z2184847742;91:09100:4:Z2625104634;
Oc1noc2c1CCNC2,212,91:09100:1:Z4229029541;91:09100:4:Z4229026067;91:09101:0:Z4265093061;
Fc1cc(Cl)cc(Cl)c1,295,91:09100:1:Z2202332020;91:09101:2:Z4556963055;91:09102:1:Z2870057529;
Cc1ccnc2ncnn12,367,91:09100:1:Z1609659657;91:09100:6:Z4647655813;91:09100:7:Z2014186785;
c1nnn2c1COC1CNCC12,178,91:09100:1:Z4474976700;91:09100:3:Z4451471660;91:09100:9:Z4466467762;
Nc1ccn[nH]1,2836,91:09100:1:Z2924654149;91:09100:1:Z4047580884;91:09100:2:Z4135172716;
C1CC2CCN(C1)C2,892,91:09100:1:Z4909267516;91:09100:1:Z3203146953;91:09100:3:Z4467155222;
Fc1cc2nccnc2cc1F,113,91:09100:1:Z3395325281;91:09100:4:Z2614535384;91:09100:5:Z1232622743;
O=c1[nH]c(=O)c2ccccc2[nH]1,995,91:09100:1:Z2440179979;91:09100:6:Z4308614580;91:09100:6:Z3140623059;
CC12CNCC1CS(=O)(=O)C2,372,91:09100:1:Z3618486253;91:09100:1:Z3174614046;91:09100:4:Z4733788671;
CC1(C)COC2(CC3CCCC3C2)OC1,38,91:09100:1:Z4230275641;91:09100:9:Z4209058809;91:09102:1:Z4207130714;
Cc1ccc2ccncc2c1,76,91:09100:1:Z2780050731;91:09102:0:Z2642635304;91:09104:3:Z2446391996;
Cc1n[nH]c2c1CCCC2,874,91:09100:1:Z3869669941;91:09100:1:Z3893013947;91:09100:2:Z4645078082;
c1cnc2cccnc2c1,668,91:09100:1:Z3941761097;91:09100:1:Z2091425561;91:09100:1:Z3875304594;
CC1CNCCOC1,827,91:09100:1:Z4200901045;91:09100:2:Z4193094715;91:09100:3:Z4417741187;
O=c1[nH]ccs1,805,91:09100:1:Z3638684854;91:09100:4:Z1722312346;91:09100:7:Z2014669965;
c1nc2n(n1)CCCN2,727,91:09100:1:Z4312794837;91:09100:5:Z3385239560;91:09100:5:Z4312702446;
c1cc2c([nH]1)CCC2,234,91:09100:1:Z1616620423;91:09100:3:Z2201057625;91:09100:9:Z1840826828;
OC1CCNC12CCSC2,257,91:09100:1:Z2647815062;91:09100:4:Z2647814981;91:09100:5:Z4155699506;
O=C1CCC2(CC1)NCCNC2=O,104,91:09100:1:Z4771419502;91:09100:3:Z4238596791;91:09100:9:Z4238603729;
CN1C(=O)NC2CNCCC21,391,91:09100:1:Z3775568260;91:09100:2:Z4835106989;91:09100:4:Z4835190567;
Fc1ccc2ncsc2c1,362,91:09100:1:Z1317970402;91:09100:1:Z3289826258;91:09100:3:Z2052383138;
Cc1csc2nccc(=O)n12,533,91:09100:1:Z4266869267;91:09100:1:Z4267850102;91:09100:1:Z4267909930;
FC1(F)C2CCCCC21,2543,91:09100:1:Z3622715884;91:09100:2:Z3565182583;91:09100:3:Z3555320419;
FC1COCCOC1,664,91:09100:1:Z4194666835;91:09100:4:Z4437303165;91:09100:6:Z4199470959;
Oc1ccncn1,2320,91:09100:1:Z3837592933;91:09100:1:Z2606635333;91:09100:2:Z3314233649;
Clc1cc2[nH]ccc2o1,69,91:09100:1:Z4107312417;91:09101:4:Z3863473856;91:09103:8:Z3949276355;
O=C1Nc2ccccc2C12CCNCC2,167,91:09100:1:Z3519900435;91:09100:4:Z3433744087;91:09102:0:Z3633197652;
Fc1ccc2ccsc2c1,150,91:09100:1:Z3331384990;91:09101:1:Z1754180170;91:09102:1:Z1309511724;
Cn1nnc2ccccc21,2647,91:09100:1:Z1136027702;91:09100:1:Z4238149096;91:09100:1:Z3204101263;
CC1(C)CNCC2(CCCOC2)O1,261,91:09100:1:Z1961923440;91:09100:4:Z3941369524;91:09100:9:Z2363672502;
Cc1cc(=O)cc(C)[nH]1,371,91:09100:1:Z2719601420;91:09100:7:Z3588360143;91:09100:7:Z3625289296;
OC1CC2COCC(C1)N2,354,91:09100:1:Z5018441159;91:09100:5:Z5018993238;91:09101:4:Z5019017001;
Cc1c(Cl)ccc2cccnc12,170,91:09100:1:Z2615600010;91:09100:2:Z4959882464;91:09101:1:Z4959930806;
O=c1[nH]ccn2nccc12,442,91:09100:1:Z3892794987;91:09100:1:Z4198583902;91:09100:4:Z4198703921;
O=S1(=O)CC2CCNC2C1,288,91:09100:1:Z3320603659;91:09101:5:Z3591859125;91:09102:5:Z4127700933;
CC1(C)CSCCN1,81,91:09100:1:Z1786354968;91:09100:3:Z1787799806;91:09100:3:Z2801074121;
Cc1ccc2nccc(=O)n2c1,481,91:09100:1:Z236362930;91:09100:3:Z1391517487;91:09100:4:Z4638228453;
c1cnc2ncsc2c1,154,91:09100:1:Z4316806744;91:09100:8:Z4313283186;91:09102:0:Z4424047174;
Clc1ccc2c(c1)cc1n2CCNC1,102,91:09100:1:Z1928006973;91:09101:1:Z4485796414;91:09101:9:Z1861950879;
CC1=NOC2(CNC2)C1,279,91:09100:1:Z3586285650;91:09100:1:Z4503780084;91:09100:4:Z3586269610;
c1cn2nccc2cn1,1060,91:09100:1:Z2971524355;91:09100:3:Z2722680642;91:09100:3:Z2225086972;
NC1CCc2ccccc2NC1=O,99,91:09100:1:Z3141966722;91:09100:5:Z3105566995;91:09102:5:Z3145388344;
FC1(F)CCOc2ccccc2C1,34,91:09100:1:Z4255763322;91:09102:2:Z4258188523;91:09109:7:Z4258091413;
OC1CNc2ccccc2C1,208,91:09100:1:Z4017963863;91:09100:3:Z1928909290;91:09101:3:Z2979580547;
C1CC12CC21CC1,251,91:09100:1:Z2919556556;91:09100:5:Z2794817910;91:09101:1:Z2872095663;
OC1CNCC2(CC2)C1,320,91:09100:1:Z3639424619;91:09100:3:Z3639422543;91:09101:1:Z3639422567;
CC12CNCC1(C)CNC2,301,91:09100:1:Z2700176328;91:09100:4:Z2791331818;91:09100:6:Z2874242841;
OC1CC(O)C12CCCNC2,244,91:09100:1:Z4027212221;91:09100:2:Z4027202118;91:09100:3:Z4096798668;
C1CCN2CCOCC2C1,757,91:09100:1:Z1636444296;91:09100:1:Z4267749710;91:09100:3:Z1879085702;
CN1CCC2CNCCC21,402,91:09100:1:Z2830182506;91:09100:3:Z2802886180;91:09100:4:Z4416286775;
Cc1c(Cl)cnn1C,499,91:09100:1:Z3174240067;91:09100:1:Z3359647279;91:09100:2:Z2372280454;
C1=NCCN1,285,91:09100:1:Z4263000833;91:09100:3:Z4263025308;91:09100:7:Z3870509924;
NC1CC2CCCC2C1,119,91:09100:1:Z4422383775;91:09101:5:Z4422385489;91:09102:1:Z4422381024;
CN1CCC(F)(F)CC1,460,91:09100:1:Z3554451491;91:09100:2:Z4447747057;91:09100:6:Z2488885422;
Cn1cc2n(c1=O)CCCC2,375,91:09100:1:Z2499479279;91:09101:8:Z3893011101;91:09102:3:Z2843409919;
Clc1ccc(Cl)s1,557,91:09100:1:Z1278800902;91:09100:7:Z1564956297;91:09100:8:Z1091924192;
FC1(F)CC12CCNCC2,328,91:09100:1:Z2474046832;91:09100:4:Z4246652622;91:09100:4:Z2476370145;
O=C1CCC12CCC(F)(F)CC2,283,91:09100:1:Z5033334912;91:09101:9:Z5035072241;91:09102:1:Z5034576652;
C1COC2(C1)CCC2,3979,91:09100:1:Z4415528313;91:09100:1:Z1678126023;91:09100:1:Z2645205347;
O=C1NCC2(CNC2)N1,240,91:09100:1:Z4127778152;91:09100:4:Z4132982899;91:09100:4:Z3855378678;
NC1CCC12CCC2,388,91:09100:1:Z4448840762;91:09100:1:Z4910285946;91:09100:3:Z2926837553;
O=S1(=O)CCCCc2ccccc21,221,91:09100:1:Z4448840762;91:09100:1:Z4910285946;91:09100:5:Z1618793583;
C1CC2OCCC2O1,693,91:09100:1:Z3842141055;91:09100:4:Z4275876822;91:09100:6:Z3906967117;
ClC1=CCOCC1,149,91:09100:1:Z4291338021;91:09100:4:Z4290549153;91:09100:6:Z4288309161;
CC1CCCC1O,579,91:09100:1:Z2282064980;91:09100:2:Z2232410908;91:09100:2:Z2232408846;
Fc1cnccc1Cl,458,91:09100:1:Z1752438985;91:09100:1:Z1753575638;91:09100:4:Z3807390107;
Cc1ncccc1O,232,91:09100:1:Z2911785606;91:09100:1:Z4235904680;91:09100:3:Z3789110866;
c1cnc2c(c1)NCC2,358,91:09100:1:Z1461572495;91:09100:4:Z1580885553;91:09100:5:Z4446165900;
CC1CC(N)C1,239,91:09100:1:Z3790858549;91:09101:3:Z3522626874;91:09101:4:Z3501713936;
Cc1ccc2ncn(C)c(=O)c2c1,30,91:09100:1:Z3340853842;91:09103:6:Z1419473181;91:09104:0:Z2442219236;
Cc1cnc2ccccn12,987,91:09100:1:Z3627497020;91:09100:2:Z2497336373;91:09100:4:Z2923872754;
c1cnc2c(n1)CCNC2,343,91:09100:1:Z2647944021;91:09101:2:Z4111879269;91:09101:7:Z4110979354;
c1cc2n(c1)CCNC2,1248,91:09100:1:Z3177524343;91:09100:4:Z3468269879;91:09100:4:Z3320324330;
Oc1ccc2ccsc2n1,80,91:09100:1:Z4313552024;91:09101:0:Z4313992653;91:09103:4:Z4311806721;
Oc1cccc(Cl)c1F,63,91:09100:1:Z4574073672;91:09101:7:Z3053104941;91:09103:6:Z4259848433;
c1n[nH]c2c1C1CCC(C2)N1,68,91:09100:1:Z4128889075;91:09102:2:Z3870303424;91:09104:8:Z2915782451;
Cc1cccc(=O)[nH]1,960,91:09100:1:Z2088516082;91:09100:5:Z4220930832;91:09100:6:Z3712751105;
c1cc2cncnn2c1,202,91:09100:1:Z4320209839;91:09100:6:Z4316513191;91:09103:0:Z4318787639;
O=C1CCNc2cnccc2N1,309,91:09100:1:Z3091687382;91:09100:5:Z2917390450;91:09101:4:Z3040121170;
C1CC2(C1)CCOC2,2711,91:09100:1:Z3091687382;91:09100:1:Z3576116388;91:09100:2:Z3842040080;
c1ccc2c(c1)CCCCC2,2336,91:09100:1:Z3700890881;91:09100:2:Z3709185947;91:09100:2:Z3679046529;
OC1CCNc2ncccc21,108,91:09100:1:Z4979517938;91:09101:4:Z4224885286;91:09102:4:Z4224876974;
c1cn2c(n1)CNCCC2,794,91:09100:1:Z3550658762;91:09100:1:Z3701490700;91:09100:2:Z4247374704;
Cc1ncncc1F,241,91:09100:1:Z5061597117;91:09100:3:Z989213802;91:09100:7:Z2974561511;
CC1CNc2cnccc2NC1=O,134,91:09100:1:Z4132434099;91:09100:1:Z4132438561;91:09100:1:Z4132435960;
