fragment_smiles,occurences,example_ligands
C1NOC2COCC12,3,510:51009:9:Z3435136755;510:51015:1:Z3435180655;510:51094:6:Z3435287769;
c1ccc2c(c1)ncc1nc[nH]c12,4,510:51009:9:Z4362718182;510:51043:2:Z4362718227;510:51072:0:Z4362718157;
C1CCOC2(CC1)CCNC2,19,510:51009:9:Z4156754315;510:51011:7:Z4155459596;510:51011:9:Z4154324563;
O=C1NCCNC12CCNCC2,19,510:51009:9:Z4422709158;510:51013:6:Z4422704906;510:51025:8:Z4418432136;
c1ccc2c(c1)CCc1cnoc1-2,10,510:51009:9:Z2958571663;510:51014:9:Z2948388701;510:51017:5:Z3597771735;
O=S1(=O)CCc2c[nH]cc21,38,510:51010:0:Z2175085483;510:51013:8:Z2038213520;510:51017:6:Z2175079622;
c1ccc2c(c1)CCCCS2,12,510:51010:0:Z1782368737;510:51012:4:Z1582689484;510:51014:0:Z1782295290;
CC1CC(O)CCN1,14,510:51010:1:Z2781987860;510:51014:3:Z2781985594;510:51015:3:Z2781991871;
Cc1ccc2c(C)ccnc2c1C,2,510:51010:1:Z967035194;510:51042:2:Z1894062744;
NC1CC12CCCCC2,15,510:51010:1:Z4114664803;510:51017:2:Z3140505036;510:51021:2:Z3140526728;
C1CC2(CCOCC2)C2(CC2)N1,4,510:51010:2:Z3652869703;510:51051:1:Z3711518933;510:51051:2:Z3693676815;
C1CCC2(CCNC2)OC1,12,510:51010:2:Z3693556096;510:51015:0:Z3655160453;510:51020:4:Z4509095660;
Cc1ccc2c(Cl)cccc2n1,6,510:51010:2:Z1839055645;510:51031:0:Z1839054891;510:51045:5:Z1839054576;
Oc1ncnc2cnccc12,4,510:51010:2:Z3558022075;510:51075:2:Z3556781882;510:51079:7:Z3556143961;
c1ccc2c(c1)ncc1cncn12,6,510:51010:2:Z2698964214;510:51042:3:Z2699158696;510:51047:6:Z2700705750;
Cc1ccc2ccc(F)c(F)c2n1,23,510:51010:2:Z1849550328;510:51013:3:Z1849546107;510:51026:6:Z1849588438;
CC1CC(N)CC(C)N1,8,510:51010:2:Z4769846411;510:51011:0:Z4769846734;510:51035:8:Z4769846355;
CN1CC2CCC1C2,12,510:51010:2:Z3438572164;510:51042:3:Z3590483145;510:51046:2:Z3615782610;
Nc1cc2ccccn2n1,19,510:51010:2:Z3295939087;510:51020:0:Z3295921742;510:51021:4:Z3297325938;
C1CCC2(CCC2)CNC1,8,510:51010:2:Z3175511839;510:51015:2:Z3181155137;510:51027:7:Z4985489531;
Nc1nccc2c1CNCC2,11,510:51010:3:Z2692045165;510:51030:9:Z2692045880;510:51045:2:Z2692028049;
O=c1[nH]ncc2c1CCCC2,2,510:51010:3:Z3634039046;510:51060:3:Z3634038397;
Cc1ccncc1C,47,510:51010:3:Z3258001018;510:51013:7:Z3257252708;510:51013:8:Z3257940590;
CC1(C)CC(N)C1,2,510:51010:3:Z3102973869;510:51088:7:Z3132815635;
CC1CNCCC1N,10,510:51010:3:Z2360592304;510:51021:8:Z2464274704;510:51023:5:Z2362714629;
CC1CC(N)CN1,2,510:51010:3:Z2827761281;510:51070:9:Z2872902237;
FC1(F)CCCCCC1,4,510:51010:3:Z4906034246;510:51014:4:Z4906033306;510:51022:5:Z3603224021;
Cn1ncc2c1NCCC2,2,510:51010:4:Z4335234346;510:51031:2:Z4335232128;
CC1NCCC1O,9,510:51010:4:Z2278967398;510:51010:4:Z2278421103;510:51013:8:Z2302702202;
OC12CCCC(CCC1)C2,11,510:51010:4:Z3647431508;510:51021:2:Z3647433114;510:51028:0:Z3647433410;
Oc1cccc(Cl)c1Cl,16,510:51010:4:Z1146449875;510:51011:2:Z1146448581;510:51012:6:Z1146449085;
Fc1cccn2cnnc12,22,510:51010:4:Z4295579346;510:51011:9:Z4291877055;510:51019:6:Z4288254704;
c1ccc2nscc2c1,6,510:51010:4:Z1129897626;510:51016:4:Z3691083572;510:51019:3:Z1328620278;
Cc1c(N)cnn1C,12,510:51010:4:Z4294543779;510:51018:0:Z4295059165;510:51030:6:Z4289224221;
Cc1ccc2[nH]nnc2c1,11,510:51010:4:Z4266635122;510:51027:5:Z4266626463;510:51027:9:Z4266621013;
CC1CCCc2ccc(=O)[nH]c21,4,510:51010:4:Z2879226384;510:51030:9:Z2879222745;510:51049:4:Z2879222397;
Cc1nc2[nH]c(=O)[nH]c(=O)c2[nH]1,13,510:51010:4:Z215338890;510:51017:3:Z1278733163;510:51024:5:Z1213017378;
C1CNCC2CCOC2C1,12,510:51010:5:Z3185464772;510:51014:9:Z3319850121;510:51036:5:Z4111271605;
C1NC2CC12,10,510:51010:6:Z4165884895;510:51018:9:Z4162269016;510:51025:9:Z3837285441;
CC1CNCCC12CCNCC2,20,510:51010:6:Z4539372410;510:51012:8:Z4539353894;510:51019:7:Z4539355579;
C1COC2(CNC2)N1,14,510:51010:6:Z3207364171;510:51019:0:Z3207364541;510:51022:4:Z3207366509;
Cc1cnc(C)n1C,9,510:51010:6:Z4444731785;510:51031:1:Z4444731731;510:51038:2:Z4455266306;
Fc1ccc2cncnc2c1F,4,510:51010:6:Z3647264859;510:51037:1:Z3647461504;510:51066:9:Z3716952326;
CC1(C)CCOCCN1,4,510:51010:6:Z4313930552;510:51052:1:Z4181307486;510:51064:0:Z4181311638;
Nc1nc(=O)c2sccc2[nH]1,3,510:51010:7:Z3004510507;510:51010:7:Z3004510509;510:51010:7:Z3004510503;
OC1CCC2NCCCC2C1,25,510:51010:7:Z3833796033;510:51017:9:Z3868454659;510:51022:6:Z4049693202;
CC1(C)CS(=O)(=O)CCN1,3,510:51010:7:Z1732994336;510:51078:8:Z1732995490;510:51081:6:Z1958226426;
Cc1nccc2ccccc12,29,510:51010:7:Z3597889695;510:51011:3:Z3597888794;510:51029:3:Z3597889978;
CC1CNCc2cn[nH]c2C1,19,510:51010:8:Z3366749775;510:51016:6:Z4985488383;510:51027:1:Z4773209920;
CN1CC2NCCCC2C1=O,43,510:51010:8:Z4779522620;510:51011:0:Z2947188245;510:51011:9:Z4779452186;
Cc1ccnc2cc(O)ccc12,6,510:51010:8:Z4228105645;510:51031:1:Z4264061075;510:51044:0:Z4228387411;
CC1(C)Cc2ccc(Cl)cc2C1,3,510:51010:8:Z1555707968;510:51023:9:Z1555709511;510:51072:3:Z1555708398;
Cc1nn2cnnc2nc1O,21,510:51010:8:Z1209500839;510:51015:2:Z1143248541;510:51019:8:Z1209501629;
C1CC2(CN1)COCCO2,17,510:51010:8:Z3134025988;510:51012:7:Z2968162910;510:51032:2:Z2994808313;
O=C1CCNC2CCNCC2N1,33,510:51010:8:Z4145160715;510:51012:5:Z4138708528;510:51015:0:Z4145178964;
Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,12,510:51010:9:Z4080791408;510:51014:6:Z1503785249;510:51037:5:Z1503941451;
Cc1cc2[nH]ncc2c(=O)[nH]1,7,510:51010:9:Z2881204704;510:51051:8:Z3278047694;510:51055:6:Z2881205580;
C1NC2CC1C2,14,510:51010:9:Z3277953712;510:51012:7:Z2856131821;510:51034:9:Z5013932855;
C1CC2(CCOC2)N1,13,510:51010:9:Z2371380399;510:51013:1:Z2375026669;510:51023:0:Z2373790676;
C1CCC2(CCNCC2)COC1,40,510:51010:9:Z3911432549;510:51011:8:Z3815193626;510:51011:9:Z3838963794;
O=C1CC2(CCN1)CNC2,16,510:51010:9:Z4204780921;510:51012:2:Z4214432905;510:51015:6:Z4422024505;
CC1(C)CC2(CCC2)C1,8,510:51010:9:Z3049045743;510:51024:2:Z3052393118;510:51026:9:Z3569779010;
Clc1cccn2nccc12,10,510:51010:9:Z3724111139;510:51031:9:Z3716939709;510:51031:9:Z3723466358;
OC1CNCC1F,2,510:51010:9:Z3060851721;510:51075:7:Z4772564913;
Cc1ncc2c(ncn2C)n1,7,510:51011:0:Z4342622956;510:51017:3:Z4342619707;510:51026:4:Z4342621172;
C1COCC2(COC2)N1,4,510:51011:0:Z4559953057;510:51023:6:Z4594842627;510:51036:0:Z4594840085;
Fc1cnc2c(c1)OCCN2,11,510:51011:0:Z5035214848;510:51016:9:Z5043776547;510:51026:1:Z5043797571;
Clc1cc2nc[nH]c2cc1Cl,6,510:51011:0:Z102901886;510:51012:2:Z3289643224;510:51030:8:Z5009969149;
C1CC2CC(C1)C2,2,510:51011:0:Z5017116613;510:51094:6:Z5017116628;
C1CC2NCC1C1CNCC21,4,510:51011:0:Z5023051647;510:51036:7:Z4930902153;510:51063:1:Z4930903302;
Clc1ccc2c(c1)NCCCC2,19,510:51011:0:Z1668723466;510:51013:3:Z1886930730;510:51017:9:Z1667273433;
Clc1cc(Cl)c2c(c1)CCC2,6,510:51011:1:Z1458152966;510:51032:1:Z1531118581;510:51035:4:Z1531118454;
C1CC2CC(CO2)O1,17,510:51011:1:Z3871148875;510:51012:0:Z3871223161;510:51014:1:Z3872735393;
Clc1ccc2cn[nH]c2c1,17,510:51011:1:Z2184175175;510:51018:9:Z2184174942;510:51027:2:Z2184174588;
Cc1cc2scnc2s1,17,510:51011:1:Z1680793348;510:51015:3:Z1585281632;510:51028:9:Z1363046868;
c1ccc2c(c1)NCC21CCCC1,41,510:51011:1:Z1362553660;510:51012:3:Z1360024705;510:51013:7:Z1537281966;
Clc1nc2ccccc2s1,9,510:51011:2:Z2194199860;510:51015:7:Z4985476743;510:51022:5:Z1726363695;
OC1CCNC2(CCC2)C1,13,510:51011:2:Z2370766100;510:51019:2:Z2370806837;510:51023:8:Z3858505491;
CN=[SH](C)=O,1,510:51011:2:Z2745862518;
O=C1CC2(CNC2)C(O)CN1,19,510:51011:2:Z2989332094;510:51011:5:Z4022765207;510:51016:2:Z2995161824;
Cc1ccnc2c1NCCO2,17,510:51011:4:Z4218648090;510:51026:5:Z4570109116;510:51028:4:Z4218681525;
FC1(F)CNC1,15,510:51011:4:Z1645584918;510:51014:0:Z1645583261;510:51019:5:Z1645587529;
O=c1[nH]nc2ncn3c(c1-2)CCCCC3,5,510:51011:4:Z1079487294;510:51034:1:Z112239012;510:51035:1:Z1651116452;
Fc1cc2c(cc1F)CNC2,17,510:51011:4:Z3289078821;510:51022:7:Z3289078527;510:51026:7:Z2500789168;
OC1CNC2(CCC2)C1O,5,510:51011:5:Z4026894085;510:51017:5:Z3996661160;510:51026:8:Z3996406749;
Oc1cnn2c1CNCC2,8,510:51011:5:Z4265314360;510:51014:6:Z4265318590;510:51015:4:Z4265311242;
OC1CCC2CNCC12,10,510:51011:5:Z2884135401;510:51013:9:Z2868531163;510:51028:8:Z2869509326;
C1CC2(CCN1)COC2,22,510:51011:5:Z3019364438;510:51015:0:Z3181096532;510:51016:5:Z3173492762;
Cc1ccc(F)c(O)c1,5,510:51011:5:Z4293079734;510:51014:0:Z4288221204;510:51060:6:Z4286251834;
Cc1ccc(C)c2[nH]ccc12,13,510:51011:5:Z4302865526;510:51031:6:Z4303934944;510:51032:4:Z4302663244;
c1cc2c(cn1)C1(CCNCC1)OC2,35,510:51011:5:Z4273352977;510:51012:0:Z4273343818;510:51018:6:Z4273345462;
OC1CC2CC1C(O)C2O,1,510:51011:6:Z4259520853;
c1ncc2c(n1)CSC2,8,510:51011:6:Z2233931188;510:51020:0:Z2233967284;510:51021:2:Z2233974680;
C1COC2(CNC2)CO1,9,510:51011:6:Z3612220233;510:51011:6:Z3612217097;510:51020:9:Z3406272343;
Cc1cc(C)c2ocnc2c1,6,510:51011:6:Z2271966925;510:51032:5:Z2272135658;510:51039:5:Z2271078294;
CC1(C)CCCCS1(=O)=O,2,510:51011:6:Z5024150053;510:51046:9:Z3858489615;
O=C1NCNC12CCNCC2,15,510:51011:6:Z4225677065;510:51016:6:Z4225673574;510:51018:1:Z4225668795;
CC12CCC(=O)N1CCCN2,12,510:51011:7:Z4227035777;510:51013:9:Z4227039348;510:51019:2:Z4227033880;
O=C1CC2(CCOCC2)NCCN1,8,510:51011:7:Z2791524407;510:51021:2:Z3877924286;510:51052:4:Z2791533292;
O=C1CCNc2ccc(O)cc21,6,510:51011:7:Z2914321233;510:51014:5:Z2914323774;510:51082:6:Z3358549194;
O=C1NCCC2CCCNC12,11,510:51011:7:Z3053891021;510:51018:1:Z2921469516;510:51027:6:Z2921459031;
Cc1cc(C)c2cncn2n1,6,510:51011:7:Z265293168;510:51037:6:Z653329380;510:51048:2:Z653329476;
CN1CC2=C(CNC2=O)N(C)C1=O,14,510:51011:7:Z3358060933;510:51024:1:Z1956176154;510:51024:4:Z1956174019;
C1CN2CCC1CC2,3,510:51011:7:Z1719606610;510:51033:6:Z2033030298;510:51034:9:Z1175802464;
Cc1csc2cccc(Cl)c12,4,510:51011:8:Z1652995817;510:51050:6:Z1374952109;510:51063:3:Z1996202657;
CC1CCC2(CNC2)CO1,11,510:51011:8:Z4964392304;510:51020:1:Z4964183288;510:51023:4:Z4964173949;
CC1(C)CCc2ccnnc21,2,510:51011:8:Z3869394250;510:51059:7:Z3870255966;
O=S1(=O)CCCCN1,8,510:51011:8:Z3247473980;510:51019:1:Z3721614648;510:51034:1:Z4668473864;
OC1CCC(F)(F)CC1,4,510:51011:8:Z3497499292;510:51027:0:Z2647725351;510:51037:7:Z3691123035;
c1ncc2c(n1)CC1CCCC2N1,8,510:51011:8:Z4187534981;510:51015:1:Z4168644025;510:51018:9:Z4168449310;
C1COCCC2(CNC2)N1,13,510:51011:9:Z3881072685;510:51016:0:Z4088551378;510:51021:7:Z4088551623;
c1n[nH]c2c1CC1CC21,3,510:51011:9:Z3577014338;510:51023:0:Z3577014384;510:51060:9:Z3352198300;
O=C1CCC2(CC1)NCCNC2=O,30,510:51011:9:Z4238592131;510:51018:8:Z4238613218;510:51023:5:Z4238588018;
Fc1cnccn1,3,510:51012:0:Z4272849376;510:51029:4:Z4272826574;510:51047:2:Z4272819391;
C1=NOC2(C1)CCNC2,11,510:51012:0:Z2902508628;510:51028:5:Z4345095800;510:51034:5:Z2902583649;
Nc1ncncc1Cl,2,510:51012:0:Z1874026118;510:51079:8:Z1873965007;
Oc1ccc2ccoc2c1,10,510:51012:0:Z2959915375;510:51021:3:Z2953962001;510:51025:7:Z2955328619;
O=C1NCCN2CCCC12,3,510:51012:1:Z3384007410;510:51024:6:Z3384002482;510:51064:5:Z3384001614;
O=S1(=O)Cc2ccccc2C1,2,510:51012:1:Z2651795326;510:51032:9:Z2749598933;
Clc1ccc2c(c1)NCCN2,18,510:51012:1:Z1737583338;510:51013:3:Z1737583544;510:51024:0:Z2017286445;
O=C1COCc2ccccc2N1,3,510:51012:1:Z4223317360;510:51065:1:Z3347823229;510:51065:1:Z3347823232;
NC1CC2CNC(C1)C2,7,510:51012:1:Z3137807399;510:51028:4:Z3044372128;510:51043:7:Z2997668178;
O=C1Nc2ccccc2C12CNC2,10,510:51012:2:Z4249978416;510:51024:1:Z4250025884;510:51025:8:Z4249992114;
O=c1[nH]cnc2c(F)cccc12,2,510:51012:2:Z2898382792;510:51059:1:Z2898382966;
FC1(F)C2CCNCC21,29,510:51012:2:Z2644164117;510:51017:1:Z2644159253;510:51017:8:Z2233012078;
NC1CC2CNCC1C2,1,510:51012:2:Z5038139089;
O=C1CCOCC1,12,510:51012:2:Z2719377358;510:51026:9:Z3928099399;510:51035:3:Z2719373750;
Fc1ccc2c(c1)OCCO2,15,510:51012:2:Z5045501220;510:51018:3:Z5042961587;510:51023:9:Z5043329202;
c1ccc2c(c1)CNCC1CCCN21,55,510:51012:3:Z2843636328;510:51012:3:Z2843636324;510:51017:1:Z2852961089;
OC1CNCC2(CCOCC2)C1,40,510:51012:3:Z2852489097;510:51013:0:Z2852484770;510:51013:6:Z2843467046;
c1cc2[nH]nnc2cn1,4,510:51012:3:Z3839565326;510:51023:9:Z3838932781;510:51027:7:Z3839894226;
Cc1cc2[nH]c(C)cc(=O)n2n1,2,510:51012:4:Z301063592;510:51099:9:Z301063820;
O=C1NCNC12CCCC2,20,510:51012:4:Z2830938370;510:51024:1:Z1325719934;510:51028:3:Z2830938509;
Fc1cc2[nH]ccc2cc1Cl,16,510:51012:4:Z3289991868;510:51013:5:Z3289965777;510:51014:7:Z3289740277;
Nc1ncc2[nH]cnc2n1,14,510:51012:5:Z2199948752;510:51014:8:Z1675193334;510:51020:8:Z1675309567;
Cc1ccc2c(c1)N(C)CCN2,20,510:51012:5:Z4128589367;510:51018:9:Z4128600338;510:51036:7:Z3712291706;
Clc1cccc2c1CCCC2,4,510:51012:5:Z1670842196;510:51023:9:Z1671351724;510:51035:0:Z1670749875;
C1COCC2(C1)CC2,9,510:51012:5:Z4540304093;510:51024:9:Z4537943792;510:51026:5:Z4540555269;
O=C1NCCCC12CCC2,2,510:51012:5:Z3180061018;510:51087:4:Z3180060273;
CC1CC(C)(C)Nc2cc(F)ccc21,2,510:51012:6:Z4360016935;510:51028:3:Z4360016994;
C1CC23CNCC2(C1)CNC3,6,510:51012:6:Z4022929897;510:51029:1:Z3597085993;510:51045:3:Z3323518783;
c1cn2c(n1)CCOCC2,16,510:51012:6:Z3910432821;510:51025:6:Z3910434336;510:51028:0:Z3910451437;
O=C1CCCc2ccncc21,9,510:51012:6:Z2479212383;510:51029:3:Z2478870557;510:51034:0:Z2479085152;
NC1CCC2(CC1)CC2,8,510:51012:6:Z3102601225;510:51033:6:Z3380681337;510:51050:8:Z3100981725;
Fc1cc(F)c2c(c1)OCCC2,8,510:51012:6:Z5048405655;510:51019:7:Z5050618573;510:51030:9:Z5052156068;
Cc1nccc(Cl)n1,11,510:51012:7:Z1039072162;510:51041:5:Z1272315518;510:51062:7:Z1272180422;
Cc1cc(F)cc2c1NCC2,8,510:51012:7:Z4908969016;510:51014:6:Z4908780377;510:51025:0:Z4908793682;
Cc1cncc(Cl)c1,7,510:51012:7:Z2193711416;510:51034:3:Z2193707543;510:51038:0:Z2193711615;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,5,510:51012:7:Z3778200943;510:51013:3:Z4984066419;510:51050:0:Z3879346167;
CC1COC2CCCCC12,7,510:51012:8:Z4906161114;510:51018:9:Z4906403771;510:51022:6:Z4906116300;
c1ccc2c(c1)C1CNC2C1,7,510:51012:8:Z3867605782;510:51026:6:Z5064731525;510:51039:8:Z3843211773;
C1CCC2(CC1)COCCN2,6,510:51012:8:Z2298311627;510:51028:0:Z2298312143;510:51079:4:Z2278882174;
CC1(C)CNCCNC1,22,510:51012:8:Z4041781544;510:51014:9:Z4296007579;510:51019:0:Z4041781915;
Fc1cc(Cl)c2c(c1)CNCC2,5,510:51012:8:Z3291014480;510:51022:4:Z3289921917;510:51080:2:Z3291011589;
C1CNCOC1,13,510:51012:9:Z2226233453;510:51015:2:Z2964515691;510:51026:1:Z2964515495;
O=c1[nH]c2c(s1)CCCCC2,3,510:51012:9:Z1896856879;510:51019:6:Z1192216180;510:51054:7:Z1192216654;
O=C1CNC(=O)CN1,5,510:51012:9:Z3210491904;510:51042:3:Z3210490728;510:51044:3:Z3337636398;
Cc1oc2cc[nH]c2c1C,4,510:51012:9:Z3202787719;510:51030:9:Z3687508763;510:51043:2:Z3204553633;
CC1(C)CC(=O)NCCN1,8,510:51013:0:Z2915530317;510:51016:6:Z2915531575;510:51021:1:Z4493302345;
Fc1ccc2[nH]cnc2c1F,5,510:51013:1:Z3584786484;510:51037:5:Z3584786390;510:51065:7:Z3584783591;
CC1CCc2ncccc2C1,25,510:51013:1:Z4404713049;510:51020:3:Z4424675179;510:51022:0:Z4113867965;
O=C1CCC2(CCC2)C1,14,510:51013:1:Z3530720969;510:51035:3:Z3580147162;510:51046:8:Z3538710789;
Cc1ccc2cc(C)oc2c1,17,510:51013:1:Z4477630877;510:51018:1:Z4476639407;510:51028:6:Z4479084751;
N=S1(=O)CCCC1,3,510:51013:1:Z2234044748;510:51051:3:Z2746004404;510:51061:8:Z2746004524;
C1COC2(C1)COC2,9,510:51013:1:Z2980778424;510:51016:0:Z2968162966;510:51040:4:Z2968159915;
CC1CCC(C)N(C)C1,1,510:51013:1:Z2011806797;
CC1CCOC(C)CN1,20,510:51013:1:Z3091246810;510:51026:4:Z4773367311;510:51026:7:Z4773367315;
OC1CCNC2CCCCC12,13,510:51013:2:Z2784947207;510:51015:1:Z3577437252;510:51018:0:Z3844631291;
NC1CCC2CNCC2C1,3,510:51013:2:Z3889365803;510:51056:8:Z3889365676;510:51081:9:Z3870762150;
CN1CCNC2CC21,2,510:51013:2:Z3787297474;510:51092:5:Z3881577886;
Clc1cnc2[nH]cnc2c1,11,510:51013:3:Z261357682;510:51023:5:Z261358402;510:51025:4:Z17101550;
Cc1ccc(C)c(O)c1,10,510:51013:3:Z3896869447;510:51032:1:Z3993403479;510:51041:3:Z3993392673;
CC1(C)CNc2ccccc2C1=O,9,510:51013:3:Z4360297095;510:51013:9:Z4360297169;510:51026:5:Z4656812310;
Oc1nccc2cncn12,11,510:51013:3:Z4309685335;510:51019:8:Z4309533113;510:51035:2:Z4310655212;
c1cn2c(n1)NCCCC2,5,510:51013:3:Z4656589419;510:51031:5:Z4335763564;510:51033:6:Z4335755054;
Fc1cc(F)c2ncsc2c1,20,510:51013:4:Z1497584671;510:51016:4:Z235676702;510:51019:5:Z169550138;
c1cc2c(s1)SCCC2,6,510:51013:5:Z2108580758;510:51023:9:Z1504009491;510:51048:7:Z1504009513;
OC1CC2(CCNCC2)C1,16,510:51013:5:Z4142461109;510:51015:6:Z4140993998;510:51016:2:Z4143284738;
Cn1[nH]c2ccccc2c1=O,2,510:51013:5:Z2951458742;510:51080:9:Z2951461192;
Oc1cnccc1Cl,7,510:51013:5:Z1688537202;510:51021:7:Z1688539014;510:51024:1:Z1750271464;
OC1CCC2CC1CN2,7,510:51013:6:Z2947867223;510:51022:3:Z2967086278;510:51024:8:Z2968654961;
c1c2c(cc3c1OCCO3)CCC2,6,510:51013:7:Z1437844919;510:51035:7:Z1439840010;510:51037:5:Z1930766596;
Fc1cc(F)c2occc2c1,2,510:51013:7:Z3295698040;510:51085:2:Z4351508068;
Cc1cc(C)c2c(c1)CCC2,21,510:51013:7:Z4073032702;510:51016:0:Z4030122801;510:51016:6:Z4073029082;
Fc1ccc2c(c1)-c1sccc1CS2,4,510:51013:7:Z97734886;510:51016:4:Z1524993722;510:51047:7:Z394255764;
CN1CNC(=O)c2ccccc21,26,510:51013:7:Z48987462;510:51013:8:Z2830888455;510:51018:5:Z2830829382;
CC1CCCC(=O)NC1,1,510:51013:7:Z3639395864;
C1COCC2(CCOCC2)N1,12,510:51013:8:Z3633335096;510:51015:3:Z3633346068;510:51018:6:Z3519934435;
O=C1NCCn2nncc21,8,510:51013:8:Z3844813539;510:51035:4:Z3834117390;510:51042:9:Z3840139990;
CC1CC(=O)Nc2ccccc2S1,5,510:51013:8:Z3220615480;510:51021:6:Z3220616639;510:51028:0:Z3220615414;
CC1(C)CNC2COCC21,16,510:51013:8:Z2299252295;510:51026:4:Z2299249487;510:51029:2:Z2280193066;
Cc1cc2n(n1)CCN2,7,510:51013:8:Z4036141590;510:51014:7:Z4036128124;510:51020:1:Z4308910088;
O=c1ccnc2nc[nH]n12,22,510:51013:9:Z4385680453;510:51017:4:Z4385693486;510:51022:7:Z4426817036;
CC12CCCNC1CCC2,6,510:51013:9:Z3316030159;510:51027:8:Z3434314278;510:51044:8:Z3613934923;
NC1C2CCCC1CC2,13,510:51013:9:Z4002136739;510:51018:9:Z4002050006;510:51024:6:Z4002086807;
Cc1nc2cccnc2o1,1,510:51014:0:Z2618025049;
Cc1cccc2cc3c(nc12)CCCC3,2,510:51014:0:Z4362907541;510:51070:1:Z4362907572;
c1nc2cc3c(cc2[nH]1)OCO3,4,510:51014:0:Z2304867712;510:51020:0:Z2714388551;510:51045:9:Z2714388513;
CC1COC(C)(C)OC1,2,510:51014:1:Z4906773250;510:51084:2:Z4909024487;
Cc1ccc(O)c2c1CCCN2,5,510:51014:1:Z3633730933;510:51036:1:Z3633736694;510:51060:6:Z3633739597;
CN1C=NCCC1,6,510:51014:1:Z4260321445;510:51015:5:Z4260318058;510:51034:2:Z4260319113;
c1cnc2cnoc2c1,4,510:51014:1:Z4466057709;510:51025:4:Z4403942474;510:51032:1:Z4403943549;
c1ccc2c(c1)NCC21CNC1,3,510:51014:1:Z4271989289;510:51014:1:Z4271979666;510:51085:4:Z4271987935;
O=C1CCCCc2ccccc2N1,8,510:51014:1:Z4257196679;510:51015:7:Z4251173091;510:51019:4:Z4257911675;
C1=C2OCCC2CC1,4,510:51014:1:Z3094320622;510:51020:3:Z3132756463;510:51076:8:Z3097527973;
CC1(C)CNCCC(=O)C1,13,510:51014:1:Z2718590047;510:51020:7:Z2718593566;510:51039:1:Z4772904980;
FC1CC2CC12,2,510:51014:2:Z3472338065;510:51022:5:Z3578045968;
Cc1csc2cncnc12,5,510:51014:2:Z1957808719;510:51019:9:Z1957502817;510:51032:1:Z1958279380;
C1CCC23CNCC2(C1)CNC3,6,510:51014:3:Z3347038292;510:51014:4:Z3583476906;510:51026:5:Z3139568815;
Cc1nn2c(c1N)NCCC2,4,510:51014:3:Z4448473705;510:51061:6:Z4448468039;510:51079:5:Z4448466724;
C1CC2(CCN1)NCCO2,10,510:51014:3:Z3055836063;510:51019:2:Z3583406575;510:51022:7:Z3055836231;
OC1CCNCC1F,10,510:51014:3:Z2968318088;510:51042:1:Z4771552053;510:51052:5:Z2947927542;
O=c1[nH]ccn2nncc12,19,510:51014:3:Z4150596993;510:51015:9:Z3838097868;510:51029:6:Z3837497616;
O=S1(=O)CCC2(CC1)CNCCO2,2,510:51014:3:Z3277839055;510:51061:2:Z4917678487;
C1COC2(CC2)CN1,6,510:51014:4:Z3879124378;510:51029:0:Z3782242126;510:51031:8:Z3855928016;
CC1NCCc2sccc21,27,510:51014:4:Z106810938;510:51016:8:Z1456117147;510:51017:7:Z106809784;
Oc1c(F)cccc1F,9,510:51014:4:Z4984242676;510:51018:8:Z3360844345;510:51034:2:Z1348008216;
c1cn2ncnc2cn1,6,510:51014:4:Z1646388513;510:51027:5:Z1646438366;510:51059:6:Z1646366978;
Cc1ccc2c(n1)NCC(=O)N2,23,510:51014:5:Z4126336008;510:51025:3:Z4126319746;510:51035:0:Z4126329479;
O=C1NC(=O)C2CCCCC2N1,17,510:51014:5:Z3463160241;510:51014:9:Z3463145007;510:51016:6:Z3463133845;
Fc1cc(F)c2cc[nH]c2c1,12,510:51014:6:Z4394262713;510:51016:1:Z3138992621;510:51019:1:Z4303361522;
CC1(C)CNCc2ccoc2C1,22,510:51014:6:Z3756495005;510:51019:5:Z3434326603;510:51024:6:Z3403815267;
NC1CC2CCC1O2,4,510:51014:6:Z4079597649;510:51044:3:Z4079300481;510:51061:1:Z4079021910;
Oc1nc2cccnc2[nH]1,5,510:51014:7:Z4921894419;510:51014:7:Z4921894410;510:51014:7:Z4921894400;
Nc1ccnc2ncnn12,3,510:51014:7:Z4291607051;510:51077:7:Z4927252292;510:51079:9:Z4288340325;
Nc1ccc2c(n1)CCC2,15,510:51014:7:Z4124246858;510:51021:4:Z4123360651;510:51024:1:Z4186154718;
Cc1ccc2cccc(Cl)c2n1,4,510:51014:7:Z3289483778;510:51019:2:Z3288993616;510:51058:6:Z3288902189;
C1CC2N(C1)CCNC21CCC1,6,510:51014:8:Z4315737524;510:51026:9:Z4203939309;510:51057:2:Z4203672991;
CC1NCCn2c(Cl)ccc21,18,510:51014:8:Z2206847411;510:51027:8:Z2144425464;510:51033:4:Z2144427272;
O=C1NCN2CCOCC12,8,510:51014:8:Z2830969625;510:51014:8:Z1569775771;510:51050:9:Z2830969623;
Cc1c[nH]c(C)n1,2,510:51014:8:Z1532753273;510:51098:2:Z4385541441;
O=C1NCC2(CNC2)N1,7,510:51014:9:Z3841200411;510:51038:9:Z3839581727;510:51050:6:Z3778180038;
