fragment_smiles,occurences,example_ligands
Nc1cccnc1,249,506:50600:1:Z1647045597;506:50600:1:Z1738145643;506:50600:3:Z1982065079;
CC1CNc2ccccc2C(=O)N1,413,506:50600:1:Z1884975001;506:50600:3:Z1884970778;506:50600:5:Z1884971745;
C1CNCC2(C1)CCCOC2,260,506:50600:1:Z1328109726;506:50600:2:Z1326062880;506:50600:2:Z1326217180;
C1COC2(C1)CNC2,182,506:50600:1:Z3601826105;506:50600:5:Z3715088215;506:50600:7:Z4350363068;
O=C1COc2ncccc2N1,486,506:50600:1:Z1575861655;506:50600:3:Z1576000979;506:50600:6:Z1575574333;
CC1CCNC(C)C1,270,506:50600:1:Z2094752672;506:50600:1:Z2094755363;506:50600:6:Z2094748943;
Cc1nn2cccnc2c1Cl,231,506:50600:1:Z1556144183;506:50600:8:Z1596764619;506:50601:3:Z1984352276;
O=C1CC2CCC(C1)N2,45,506:50600:1:Z2169168905;506:50600:8:Z2169174269;506:50608:9:Z2198354818;
O=C1CCC2SCCN12,856,506:50600:1:Z1415210490;506:50600:1:Z774940272;506:50600:2:Z1594764999;
O=c1ccoc2ccccc12,870,506:50600:1:Z3176687341;506:50600:4:Z1993842937;506:50600:5:Z1973461096;
Cn1ncnn1,261,506:50600:1:Z2120724323;506:50600:1:Z1904076854;506:50600:7:Z3530858338;
CC1Cc2ccc(F)cc2C1,220,506:50600:1:Z1801976824;506:50600:1:Z1377992373;506:50600:3:Z1377766642;
O=S1(=O)CCC2(CCCCO2)C1,475,506:50600:1:Z1644602232;506:50600:7:Z1594698304;506:50600:8:Z1595371782;
C1CCC2(C1)CCOCC2,361,506:50600:1:Z2003598241;506:50600:7:Z2002151086;506:50601:0:Z3049955661;
O=c1oc2ccccc2o1,38,506:50600:1:Z1996451204;506:50605:2:Z3873384820;506:50609:7:Z4382376510;
c1[nH]nc2c1CNCC2,175,506:50600:1:Z3414183251;506:50600:2:Z2434264119;506:50600:6:Z3414187902;
C1CC2(CCN1)CCOC2,272,506:50600:1:Z4961355837;506:50600:1:Z1535782047;506:50600:3:Z4961363026;
Cc1nn(C)c2c1NCCO2,89,506:50600:1:Z1407873109;506:50600:2:Z1593140520;506:50600:4:Z1410917481;
Cc1cc(C)c2c(O)ncnc2n1,22,506:50600:1:Z653707078;506:50607:8:Z653706572;506:50617:0:Z76820574;
C1CC2CCC1O2,666,506:50600:1:Z1797611573;506:50600:5:Z3723705062;506:50600:6:Z1797282616;
Cc1cc(=O)[nH]c2c1c(C)nn2C,962,506:50600:1:Z379960788;506:50600:4:Z2086174059;506:50600:7:Z740543938;
C1CNC2(C1)CCCOC2,10,506:50600:1:Z3633190261;506:50638:1:Z3633191124;506:50642:7:Z4129254778;
Cc1n[nH]c(N)n1,87,506:50600:1:Z3411719906;506:50600:4:Z3411105168;506:50603:0:Z3411067541;
Cc1coc2c(C)cccc12,129,506:50600:1:Z3726676653;506:50600:8:Z3289685050;506:50601:3:Z2485121616;
c1cnc2c(c1)NCCC2,304,506:50600:1:Z4240897960;506:50601:2:Z4132354924;506:50601:4:Z4654393958;
c1cc2c(o1)CNC2,37,506:50600:1:Z4240897960;506:50603:2:Z3556428574;506:50604:6:Z4044612213;
Cc1ccc2c(c1)CNCCO2,257,506:50600:1:Z2070870895;506:50601:0:Z5024026749;506:50601:0:Z2091499251;
Cc1ccc2ncncc2c1,71,506:50600:1:Z4310737732;506:50600:4:Z4309887160;506:50601:5:Z1002268368;
c1ccc2c(c1)CCC1(CCCC1)O2,138,506:50600:1:Z2000058640;506:50600:2:Z2174112872;506:50600:2:Z2296188801;
O=C1CCC2CCCCN12,436,506:50600:1:Z2012487216;506:50600:2:Z2021426829;506:50600:6:Z2016720280;
C1CC2CNCC2N1,269,506:50600:1:Z4053433779;506:50600:1:Z4249768029;506:50600:2:Z4113566826;
CC1CCC2OCCC2N1,251,506:50600:1:Z2012620626;506:50600:4:Z2016099507;506:50600:7:Z2012619699;
CC1CCCc2ccccc2C1,111,506:50600:1:Z1693278449;506:50602:6:Z2183478429;506:50603:1:Z1693222245;
CC1CCOC1,711,506:50600:1:Z1700022605;506:50600:3:Z1700935619;506:50600:7:Z1249102580;
Cc1ccccc1O,775,506:50600:1:Z4638877647;506:50600:2:Z1581927675;506:50600:3:Z4345745361;
Fc1cccc2cccnc12,747,506:50600:1:Z2105209695;506:50600:5:Z367527662;506:50600:6:Z1828759715;
CN1CCC2(CCCN2)CC1,174,506:50600:1:Z1565934935;506:50600:6:Z1565575067;506:50600:9:Z1565827236;
Cn1c(=O)c2cc[nH]c2n(C)c1=O,1135,506:50600:1:Z1302613938;506:50600:3:Z1302993314;506:50600:4:Z1355149527;
Cc1ccnc(C)c1C,752,506:50600:1:Z1414771964;506:50600:2:Z1655042143;506:50600:8:Z2201266884;
CC1Cc2ccc(F)cc2O1,291,506:50600:1:Z2097797605;506:50601:0:Z2119423790;506:50601:6:Z2130783444;
Cc1coc2c1ccc1ccccc12,21,506:50600:1:Z271041628;506:50601:4:Z1872957545;506:50603:6:Z70800132;
Cc1nc2ccc(F)cc2nc1C,524,506:50600:1:Z796709750;506:50600:3:Z1819414150;506:50600:6:Z796711624;
O=C1CCCCCCN1,339,506:50600:1:Z442492644;506:50600:1:Z795023438;506:50600:1:Z647694676;
C1CC2CCC1N2,1532,506:50600:1:Z2119142711;506:50600:1:Z1618974344;506:50600:3:Z1620429888;
C1CSC2(CCOCC2)CN1,199,506:50600:1:Z1717052815;506:50600:2:Z1719347166;506:50600:2:Z1717634946;
c1cc2n(n1)CCC2,558,506:50600:1:Z2305196410;506:50600:4:Z2473104043;506:50601:3:Z3716883658;
O=C1CCOc2ccc(Cl)cc21,295,506:50600:1:Z1778822141;506:50600:9:Z1778828744;506:50601:0:Z1784185918;
c1cnc2ncoc2c1,30,506:50600:1:Z2149206240;506:50600:2:Z4289645496;506:50602:1:Z4294913361;
O=C1CNC=NN1,782,506:50600:1:Z767189200;506:50600:2:Z394918250;506:50600:2:Z1640944493;
Cc1cc(C)cc(F)c1,189,506:50600:1:Z1966720562;506:50601:0:Z1928761862;506:50601:7:Z1966708159;
CN1CC2(CCNCC2)C1,45,506:50600:1:Z3898854044;506:50605:0:Z3898850949;506:50607:5:Z3808356442;
Nc1nccs1,247,506:50600:1:Z1594582363;506:50600:2:Z1594587026;506:50600:2:Z1594561239;
C1CCC2(C1)CC1CCOC12,94,506:50600:1:Z1515146593;506:50600:9:Z1514198183;506:50601:0:Z1514657650;
CC1Oc2ccccc2O1,229,506:50600:1:Z1798743256;506:50600:2:Z1974710251;506:50600:5:Z1798120134;
CC1CCCNC1C,52,506:50600:1:Z5035732088;506:50601:2:Z1261556993;506:50601:5:Z1260128748;
CC1(C)CNc2ccccc2C(=O)N1,72,506:50600:1:Z4264109895;506:50601:9:Z4264115736;506:50602:6:Z4132960022;
C1CNCC2(C1)CCN2,296,506:50600:1:Z1953356829;506:50600:2:Z1886237478;506:50600:5:Z1886237026;
Cc1ncnc2ccccc12,1742,506:50600:1:Z1022479752;506:50600:3:Z288296032;506:50600:3:Z1028844620;
CC1CNC(=O)C1,211,506:50600:1:Z3113200005;506:50600:8:Z2020136740;506:50601:0:Z3152302789;
O=c1[nH]ccn2nncc12,31,506:50600:1:Z4148708429;506:50613:1:Z3844414457;506:50614:9:Z4469422466;
Cc1nc2c(o1)CCCC2,72,506:50600:1:Z3049034435;506:50601:9:Z3569599563;506:50602:1:Z4475231697;
c1nc2c([nH]1)CNCC2,302,506:50600:1:Z2940919599;506:50600:4:Z3597296707;506:50601:2:Z3052900107;
CC1CNCC1C,705,506:50600:1:Z1587817256;506:50600:3:Z1591863772;506:50600:3:Z3628935469;
Fc1cccc2c1OCCNC2,294,506:50600:1:Z1920305190;506:50600:4:Z1918941582;506:50600:5:Z1920307368;
Cc1cn2nccc(C)c2n1,140,506:50600:1:Z4272715911;506:50600:2:Z4272705105;506:50600:9:Z4164852905;
O=C1NC2CCCC1C2,58,506:50600:1:Z3590350217;506:50602:5:Z3683829331;506:50605:2:Z3542065742;
CN1CCCNCC1=O,281,506:50600:1:Z1803011755;506:50600:6:Z2182918810;506:50600:7:Z3154574129;
C1CC2(C1)CCN2,346,506:50600:1:Z3555421173;506:50600:2:Z4185164150;506:50600:3:Z3611477723;
C1CCc2c(nc3n2CCNC3)C1,33,506:50600:1:Z3319835256;506:50602:1:Z3784295362;506:50602:2:Z3586999255;
O=C1NCC(O)CC12CNC2,10,506:50600:1:Z4149911527;506:50608:8:Z3204664140;506:50619:7:Z3204662241;
O=c1[nH]ncn2nccc12,462,506:50600:1:Z1478763786;506:50600:6:Z1260187111;506:50600:6:Z1185014516;
c1ncc2c(n1)CCC2,295,506:50600:1:Z1155811039;506:50600:4:Z1815926392;506:50600:5:Z1220606435;
CC1(C)CCc2cc(F)ccc2O1,81,506:50600:1:Z2478821013;506:50603:5:Z3594931699;506:50603:5:Z3594931480;
Cc1cc2ccccn2c1,207,506:50600:1:Z3726825203;506:50600:6:Z3726597413;506:50601:7:Z2121647914;
OC1CCc2ccccc2C1,412,506:50600:1:Z2033374926;506:50600:2:Z2045454902;506:50600:3:Z4771284439;
c1ccc2c(c1)NCC1CCCCN21,91,506:50600:1:Z2218872359;506:50601:3:Z2218873297;506:50601:4:Z2232451802;
Cc1ccc2occc2c1,263,506:50600:1:Z3722119388;506:50600:4:Z2700910036;506:50600:5:Z3723415390;
O=C1CCCc2occc2N1,39,506:50600:1:Z3189966649;506:50602:1:Z3370728337;506:50602:5:Z3190291631;
O=c1[nH]nccc1Cl,1862,506:50600:1:Z646420818;506:50600:2:Z1840423823;506:50600:2:Z1173773286;
Cc1ccc2[nH]ccc2c1C,288,506:50600:1:Z1221577351;506:50600:2:Z3726142996;506:50600:3:Z3725812048;
Clc1cnccn1,637,506:50600:1:Z1751323658;506:50600:4:Z1745165608;506:50600:4:Z1842308981;
Cc1cc2[nH]c(=O)c3ccccc3n2n1,3,506:50600:1:Z1278722880;506:50619:9:Z278201522;506:50627:9:Z1560810190;
Cc1cccc(C)c1Cl,124,506:50600:1:Z2012653941;506:50600:3:Z1439210252;506:50601:8:Z1996017403;
NC1Cc2ccccc2C1,74,506:50600:1:Z2825175663;506:50600:6:Z2826105467;506:50600:9:Z2824914075;
FC1CNC1,598,506:50600:1:Z4964475277;506:50600:2:Z2215294002;506:50600:6:Z2095669104;
O=C1CC2(CCC2)CN1,52,506:50600:1:Z4046154312;506:50607:7:Z3138399062;506:50608:1:Z3044190122;
CC1Cc2cccc(F)c2O1,289,506:50600:1:Z1440920503;506:50600:4:Z1440928906;506:50600:5:Z1440930868;
Cn1c(=O)n(C)c2ncccc21,416,506:50600:1:Z1740634473;506:50600:5:Z1594625819;506:50600:7:Z1893407498;
C1CN2CCOCC2CN1,228,506:50600:1:Z1680939416;506:50600:2:Z2175563969;506:50602:4:Z1668667925;
O=c1[nH]cc(Cl)c(=O)[nH]1,24,506:50600:1:Z1381423713;506:50600:7:Z1381423588;506:50605:6:Z1381426129;
Cc1cc(C)c2cc[nH]c2c1,280,506:50600:1:Z3721489881;506:50600:9:Z2231179864;506:50601:4:Z872630382;
O=S1(=O)CCC2(CC2)CC1,229,506:50600:1:Z2042582187;506:50600:4:Z1991692814;506:50600:5:Z2042423912;
Cc1n[nH]cc1O,161,506:50600:1:Z3720913028;506:50601:0:Z3723900425;506:50601:6:Z3725292719;
Cc1cccc2c1C(=O)NCCN2,468,506:50600:1:Z1886801407;506:50601:5:Z1628147614;506:50601:9:Z1886788782;
Cn1nc[nH]c1=O,182,506:50600:1:Z1901923184;506:50600:5:Z4271908697;506:50600:6:Z1693831695;
O=C1CCCC2(CCC2)N1,449,506:50600:1:Z2021859582;506:50600:8:Z2017407109;506:50600:9:Z2017847387;
CC1CCCS1,58,506:50600:1:Z1411457787;506:50600:7:Z1433898861;506:50602:4:Z1431784713;
Clc1ccc2cc[nH]c2c1,776,506:50600:1:Z1080865786;506:50600:2:Z1643646287;506:50600:3:Z847727500;
CC1(C)CCC(C)(C)O1,314,506:50600:1:Z2073764440;506:50600:7:Z3530992767;506:50601:0:Z1618496946;
CC1CCNc2ccccc21,236,506:50600:1:Z507545656;506:50600:5:Z1883072306;506:50601:8:Z1255772448;
c1cn2ncsc2n1,158,506:50600:1:Z1778957736;506:50601:4:Z1542034527;506:50602:0:Z2651579918;
C1COC2(CN1)CNC2,976,506:50600:1:Z2215858294;506:50600:2:Z2215855773;506:50600:3:Z2231183618;
c1ccc2c(c1)NCCCN2,935,506:50600:1:Z1264968550;506:50600:2:Z1361909393;506:50600:3:Z1265260554;
Cc1cc(F)n(C)n1,9,506:50600:1:Z2948088506;506:50607:0:Z4435144589;506:50616:2:Z4255356916;
CN1CCCc2ccccc2C1,83,506:50600:1:Z4156295343;506:50602:7:Z4156298115;506:50603:1:Z4154791969;
CC1(C)CNc2ccccc2C1,46,506:50600:1:Z4127867490;506:50600:2:Z2207714232;506:50601:5:Z2228897267;
O=C1CCC2CNCCN12,1280,506:50600:1:Z2584944381;506:50600:3:Z2584764803;506:50600:5:Z1554901408;
Cc1ccc2c(C)noc2n1,387,506:50600:1:Z2002186362;506:50600:5:Z1418710035;506:50600:8:Z1954231663;
Fc1cccc2c1NCC2,121,506:50600:1:Z1848688934;506:50600:2:Z4059289390;506:50600:2:Z1885795197;
CC1=CCn2ncnc2N1C,45,506:50600:1:Z4395411008;506:50603:3:Z4392897230;506:50603:6:Z4393230474;
Cc1cc(C)n2ccnc2n1,333,506:50600:1:Z1562245692;506:50600:6:Z194101640;506:50600:9:Z1470799404;
c1cnc2ccoc2c1,258,506:50600:1:Z3722125310;506:50600:4:Z3725985587;506:50600:5:Z4481179313;
Clc1ccn2ncnc2c1,160,506:50600:1:Z2192769794;506:50600:3:Z2192767380;506:50600:7:Z2192763562;
CC1CNCCN(C)C1,84,506:50600:1:Z1209538748;506:50602:0:Z1209537246;506:50602:3:Z1209542652;
Cc1ccc2cc(Cl)ccc2n1,141,506:50600:1:Z1842675688;506:50601:2:Z2074090591;506:50603:9:Z215463928;
CC1(C)CCNCC1,150,506:50600:1:Z3019081386;506:50600:9:Z3132251236;506:50601:8:Z3619654688;
O=C1CCNc2ccc(F)cc2N1,334,506:50600:1:Z1883630692;506:50600:2:Z1883649361;506:50600:3:Z1883629890;
Nc1ccn2nccc2c1,99,506:50600:1:Z5024910788;506:50600:8:Z5024903370;506:50601:7:Z5024873492;
CC1Cc2ccccc2CN1,298,506:50600:1:Z4643073236;506:50600:4:Z3099617728;506:50600:5:Z4642549303;
Fc1ccc2c(c1F)NCCC2,114,506:50600:1:Z1885489019;506:50600:2:Z1885473940;506:50600:3:Z1569928877;
c1cc2c(o1)CCCC2,121,506:50600:1:Z3080172245;506:50600:4:Z353443374;506:50600:6:Z402518118;
O=C1CCCC1,541,506:50600:1:Z4621168883;506:50600:5:Z1786732112;506:50600:8:Z4007025518;
CC1(C)CCc2[nH]c(=O)ccc2C1,731,506:50600:1:Z1481914199;506:50600:2:Z1481336555;506:50600:5:Z1481310941;
Clc1cccc2c1OCCCO2,1510,506:50600:1:Z267290998;506:50600:2:Z1344732480;506:50600:2:Z90917335;
c1cn2ccsc2n1,1445,506:50600:1:Z1997919511;506:50600:2:Z997380664;506:50600:2:Z979159548;
Cc1cc(C)c2c(c1)CCNC2,160,506:50600:1:Z1748601908;506:50600:4:Z1752467228;506:50601:3:Z1744388892;
Clc1ccc2ncnn2c1,38,506:50600:1:Z1504924382;506:50602:8:Z1504923042;506:50604:3:Z1504921661;
CN1CCCN(C)CC1,49,506:50600:1:Z3788701376;506:50602:1:Z3384056638;506:50603:4:Z2905293747;
c1ccc2c(c1)CCC1(CCNC1)O2,328,506:50600:1:Z2180216914;506:50600:3:Z3137740924;506:50600:3:Z2174888976;
c1cnc2[nH]nnc2c1,400,506:50600:1:Z3725734214;506:50600:4:Z3726658608;506:50600:5:Z3725175744;
CN1CCCNC1=O,168,506:50600:1:Z4156125983;506:50600:3:Z4156138353;506:50601:0:Z4492954951;
Clc1cccc2c1CCN2,46,506:50600:1:Z1400858198;506:50601:2:Z1402389485;506:50605:0:Z2072637768;
c1nncc2c1CCNC2,75,506:50600:1:Z4228530448;506:50600:1:Z4228949333;506:50601:4:Z4223240683;
O=c1ccc2c([nH]1)CCCCC2,548,506:50600:1:Z1493424007;506:50600:3:Z1454241860;506:50600:3:Z2644285851;
Cc1ccc(C)o1,3818,506:50600:1:Z1212043846;506:50600:2:Z1071358272;506:50600:2:Z1001983196;
CN1CCCCc2ccccc21,82,506:50600:2:Z2290553928;506:50601:1:Z2291662566;506:50604:4:Z3359214805;
CC1CNCCCN1,590,506:50600:2:Z1252877438;506:50600:2:Z1251637071;506:50600:9:Z1997310200;
CN1C(=O)NCC12CCNCC2,87,506:50600:2:Z2960465493;506:50600:2:Z2408251995;506:50600:2:Z3407396744;
CC1CNC(C)(C)O1,837,506:50600:2:Z1738185271;506:50600:3:Z1232008064;506:50600:3:Z1738184345;
CC1CCC1(C)C,258,506:50600:2:Z1536936990;506:50600:4:Z1372915194;506:50600:4:Z1309195492;
c1ncn2c1CNCC2,259,506:50600:2:Z2170493828;506:50600:4:Z3099739545;506:50600:5:Z4353715285;
C1CC2CNC(C1)C2,249,506:50600:2:Z4163291386;506:50601:4:Z4907409958;506:50601:4:Z3590171289;
CC1(C)C2CCC1C(=O)C2,231,506:50600:2:Z2069984113;506:50600:2:Z741711180;506:50600:4:Z1493614429;
Cc1ccn2cnnc2c1,672,506:50600:2:Z1767423565;506:50600:2:Z1772427162;506:50600:6:Z1767912784;
Cc1ccc2c(n1)OCCN2,182,506:50600:2:Z1885145193;506:50600:3:Z1885171780;506:50600:8:Z1832787603;
Cc1cc2ccccc2nc1C,82,506:50600:2:Z1901823043;506:50600:6:Z277457096;506:50601:4:Z4095070064;
Fc1ccc2scnc2c1,296,506:50600:2:Z2019689633;506:50600:3:Z1448274780;506:50600:6:Z1146860805;
Cc1ncc2c(n1)CCNC2,330,506:50600:2:Z448898608;506:50600:3:Z2948563982;506:50600:3:Z2110392703;
CC1CC2CCCCC2N1,49,506:50600:2:Z1231995388;506:50600:7:Z1362889933;506:50604:3:Z1773213393;
O=c1[nH]nn[nH]1,696,506:50600:2:Z772313894;506:50600:3:Z1953229562;506:50600:5:Z1995144642;
c1ncc2c(n1)CNCC2,794,506:50600:2:Z3534779823;506:50600:3:Z1275672265;506:50600:3:Z1189852804;
O=C1CCCCc2ccccc21,506,506:50600:2:Z2171978680;506:50600:4:Z2371593524;506:50600:7:Z1166505902;
c1cc2c(s1)CNC2,20,506:50600:2:Z2149315620;506:50607:2:Z1711882993;506:50610:2:Z1900972208;
CN1CCNCCC12CCOCC2,89,506:50600:2:Z4129205263;506:50600:6:Z4345746405;506:50600:9:Z3042730291;
OC1CCOC1,446,506:50600:2:Z2957837134;506:50600:2:Z3707199220;506:50600:3:Z3097468872;
c1cc2n(n1)CCCNC2,485,506:50600:2:Z2957837134;506:50600:5:Z3598651128;506:50600:5:Z2957841141;
C1=NCCC1,441,506:50600:2:Z741411410;506:50600:4:Z1898893203;506:50600:5:Z367527662;
CC1(C)Nc2ccccc2NC1=O,805,506:50600:2:Z1492756656;506:50600:2:Z358864422;506:50600:2:Z1352286030;
Cc1cc2ccccc2o1,821,506:50600:2:Z1697737791;506:50600:2:Z1698752559;506:50600:2:Z1704374376;
Cc1cc(F)c2ncccc2c1,31,506:50600:2:Z3529821849;506:50605:5:Z3530904254;506:50608:7:Z3543650631;
CC1CNCC(=O)N1C,273,506:50600:2:Z3134046259;506:50600:9:Z2634474050;506:50600:9:Z4769997406;
C1CC2(CCO1)CCOC2,103,506:50600:2:Z3839562297;506:50601:4:Z3818382640;506:50601:7:Z3874003682;
FC1(F)CC12CCNC2,8,506:50600:2:Z4317707094;506:50600:3:Z4056573603;506:50604:2:Z3864650836;
c1cc2c(cn1)NCCO2,118,506:50600:2:Z2270430257;506:50600:3:Z1882835968;506:50600:6:Z1882846320;
CN1CCOCC12CNCCOC2,42,506:50600:2:Z3345587564;506:50601:5:Z3345592513;506:50601:7:Z3678949813;
Cc1cc2cc(F)ccc2nc1C,4,506:50600:2:Z1720684373;506:50640:1:Z1720684319;506:50688:7:Z1720684402;
O=C1CCNCC12CCOCC2,59,506:50600:2:Z3615316935;506:50602:9:Z3437850188;506:50602:9:Z3629884430;
Cc1ccc2cccc(F)c2n1,90,506:50600:2:Z2644574070;506:50600:7:Z4578024080;506:50601:3:Z1439222899;
Cc1cc(C)n2nc3ccccc3c2n1,649,506:50600:2:Z850146606;506:50600:2:Z1579637991;506:50600:5:Z1155304908;
CC1CNc2ccccc2C1,184,506:50600:2:Z1882004576;506:50600:7:Z1255867245;506:50601:1:Z1881993593;
CC1CCCc2nccn21,119,506:50600:2:Z4141878318;506:50600:7:Z2473157877;506:50603:9:Z4138275499;
CC1=CCNC(=O)N1,1555,506:50600:2:Z47159422;506:50600:2:Z1233519771;506:50600:2:Z1260563961;
O=c1occc2ccccc12,629,506:50600:2:Z1999739770;506:50600:8:Z1966968453;506:50600:9:Z3726836798;
C1CCOC2(CC1)CCNC2,17,506:50600:2:Z4155672441;506:50601:4:Z4187043843;506:50623:3:Z4152530910;
O=C1Cc2ccc(Cl)cc2N1,303,506:50600:2:Z1886237478;506:50600:6:Z1278814058;506:50600:6:Z1532027535;
O=C1CCNCCCCCCN1,30,506:50600:2:Z3277819130;506:50605:2:Z2811486562;506:50605:6:Z2783191737;
C1CC2CC1CN2,579,506:50600:2:Z5052111893;506:50600:2:Z2234651187;506:50600:3:Z4934907577;
Cc1coc2c1C(=O)CCC2,182,506:50600:2:Z766406082;506:50600:3:Z1956078888;506:50600:6:Z739703862;
CN1C2CCCC1CC2,706,506:50600:2:Z2091891632;506:50600:6:Z2070964675;506:50600:8:Z2091891281;
Cc1cnon1,357,506:50600:2:Z3725271861;506:50600:4:Z1081124386;506:50600:7:Z3723433285;
Oc1ccc2c[nH]nc2n1,51,506:50600:2:Z2227341096;506:50602:6:Z2233557819;506:50604:0:Z2227341101;
c1ncc2c(n1)CC1CCC2N1,331,506:50600:2:Z4042902259;506:50600:3:Z4413320963;506:50600:6:Z2717502698;
c1nc2sccc2s1,354,506:50600:2:Z1657786917;506:50600:4:Z812835178;506:50600:5:Z459642926;
Cc1cc(=O)[nH]c2ccccc12,608,506:50600:2:Z2154720470;506:50600:2:Z2154420853;506:50600:6:Z2146185397;
Cc1cccc2c1CNCC2,145,506:50600:2:Z1865546575;506:50600:5:Z1864185279;506:50600:8:Z1865947388;
Fc1cc(F)c2c(c1)OCC2,355,506:50600:2:Z1727225377;506:50601:8:Z1653561618;506:50602:4:Z1654403229;
Fc1cccn2ccnc12,384,506:50600:2:Z3941810288;506:50600:3:Z1951558266;506:50600:8:Z1569295054;
O=c1[nH]nnc2cc(Cl)ccc12,30,506:50600:2:Z202446374;506:50602:2:Z1037633760;506:50604:4:Z335827476;
O=C1NCc2ccccc2N1,382,506:50600:2:Z3523063806;506:50600:7:Z2104004112;506:50601:1:Z1154536283;
c1nc2c(s1)CNCC2,775,506:50600:2:Z1742417648;506:50600:5:Z2107232828;506:50600:5:Z2225470861;
C1CNCC2(C1)CNCCO2,139,506:50600:2:Z3586778056;506:50600:5:Z3586774990;506:50601:6:Z3112178761;
Cc1ncnc2c1CCCC2,225,506:50600:2:Z2189054204;506:50600:2:Z3509318685;506:50601:0:Z406630454;
Nc1ncnc2sc3c(c12)CCCC3,146,506:50600:2:Z1498149472;506:50601:6:Z198077920;506:50602:3:Z1700620182;
Cc1ccnc2c1NC(=O)CN2,28,506:50600:2:Z1559040573;506:50602:7:Z1559038236;506:50605:8:Z1559038004;
Oc1ccc2cc(O)ccc2c1,24,506:50600:2:Z4311494347;506:50603:8:Z4309974227;506:50603:8:Z4310848494;
C1NC2CNC1C2,244,506:50600:2:Z4106551340;506:50601:4:Z4149829531;506:50602:4:Z2835127626;
Clc1cc(Cl)c2nccn2c1,283,506:50600:2:Z1005658578;506:50600:2:Z1902454343;506:50600:4:Z1996485210;
Cc1csc(C)n1,716,506:50600:2:Z1233519771;506:50600:4:Z1144415113;506:50600:5:Z1037353950;
C1=Cc2ccccc2CC1,270,506:50600:2:Z1848643934;506:50600:4:Z3720313930;506:50600:9:Z1850575212;
Cn1cccnc1=O,9,506:50600:2:Z4991856334;506:50601:5:Z2881524559;506:50610:0:Z4991748491;
Cc1cc(C)n2nc3ncccc3c2n1,705,506:50600:2:Z2080193917;506:50600:5:Z2080189142;506:50600:6:Z2063998487;
C1CCC2(CC1)COC2,35,506:50600:2:Z5033355484;506:50606:8:Z2834990469;506:50614:4:Z2852123841;
O=C1CC2CCC(CN1)N2,172,506:50600:2:Z1335421093;506:50600:3:Z1335416234;506:50600:9:Z1335421738;
Cc1nc(N)c2c(C)csc2n1,104,506:50600:2:Z1703764174;506:50600:2:Z1787988452;506:50600:8:Z2014992123;
Cc1ccnc2nc(O)[nH]c(=O)c12,564,506:50600:2:Z1842276044;506:50600:3:Z1745222430;506:50600:3:Z2649976707;
Clc1cc(Cl)c2cc[nH]c2c1,71,506:50600:2:Z1842276044;506:50601:3:Z1839413334;506:50601:9:Z1839609371;
C1CC2(C1)CC1CCOC12,35,506:50600:2:Z1512029844;506:50601:9:Z1510938708;506:50601:9:Z1510938613;
OC1C2CCCC1CNC2,423,506:50600:2:Z2019116566;506:50600:3:Z2229203900;506:50600:6:Z2022017453;
O=C1CCC2CCCCC2N1,94,506:50600:2:Z2621764378;506:50602:7:Z2623185305;506:50603:0:Z2626053820;
O=c1nc[nH]c2sc3c(c12)CCC3,232,506:50600:2:Z1000602178;506:50600:3:Z1252082136;506:50600:8:Z2200912644;
c1cc2n(n1)CCCN2,373,506:50600:2:Z968765986;506:50600:2:Z4642625371;506:50600:3:Z3667354150;
Cc1ncsn1,825,506:50600:2:Z1318111592;506:50600:2:Z1393363544;506:50600:4:Z2183725592;
Cc1ccnnc1,160,506:50600:2:Z1666044739;506:50600:6:Z4040782024;506:50601:1:Z1738383546;
Cc1cccc(=O)n1C,722,506:50600:2:Z1907326965;506:50600:2:Z1890916491;506:50600:3:Z1890917731;
CC1(C)CNCC2(CCCC2)O1,212,506:50600:2:Z1798616959;506:50600:4:Z1798514931;506:50601:4:Z1797323282;
O=c1cc[nH]cn1,79,506:50600:2:Z3098520994;506:50600:4:Z1137191536;506:50600:4:Z1137190482;
CC1CNCC(C)S1=O,67,506:50600:2:Z1842515983;506:50601:3:Z1842525370;506:50601:5:Z1842522652;
c1ccc2c(c1)OCCS2,214,506:50600:2:Z965772670;506:50600:9:Z1349574708;506:50601:1:Z1216016856;
O=S1(=O)Nc2ccccc2N1,83,506:50600:2:Z1752237817;506:50600:8:Z1915525558;506:50603:5:Z1752238940;
Cc1cc(F)cc2c1CNCC2,224,506:50600:2:Z2003715770;506:50600:3:Z2183087986;506:50600:5:Z2001526063;
C1COCC2(C1)CNCCO2,879,506:50600:2:Z1961829012;506:50600:3:Z2097399517;506:50600:5:Z1956038631;
O=c1ccc2cccnc2[nH]1,144,506:50600:2:Z3659834120;506:50600:5:Z3638163864;506:50600:7:Z3640363555;
Fc1ccc2c(c1)CCN2,401,506:50600:2:Z3290755109;506:50600:3:Z2019455811;506:50600:5:Z2638686226;
CN1CCCC2(CCNC2)C1=O,547,506:50600:2:Z3098207153;506:50600:2:Z1764393185;506:50600:5:Z2044279418;
Cn1cc2c(n1)CCOC2,133,506:50600:2:Z2982114480;506:50600:7:Z3605885074;506:50602:0:Z4150410169;
Cc1cc(=O)n2ccccc2n1,236,506:50600:2:Z2168913071;506:50601:0:Z2168681528;506:50601:0:Z2168685984;
