fragment_smiles,occurences,example_ligands
Cc1cccn2ncnc12,114,37:03701:2:PV-002898314211;37:03702:6:PV-003534178074;37:03703:4:PV-002898998422;
Cc1ccnc2nc[nH]c12,40,37:03701:2:PV-002898314230;37:03702:0:PV-002898553654;37:03702:1:PV-002528217359;
Cc1cc2c([nH]1)CCCC2,13,37:03701:3:PV-003533008940;37:03725:7:PV-003553606826;37:03725:7:PV-005660619145;
Cc1ccn2nc(C)cc2n1,104,37:03701:3:PV-002898314741;37:03702:3:PV-003533908581;37:03702:7:PV-002898787426;
CC1(C)CNCCc2ccccc21,68,37:03701:3:PV-003533009924;37:03703:2:PV-002269527856;37:03705:1:PV-005609102884;
Clc1ncns1,39,37:03701:3:PV-003533010939;37:03706:1:PV-002899908458;37:03710:1:PV-003540481423;
CC1(C)CNCC1N,149,37:03701:3:PV-003533011412;37:03703:5:PV-005605109734;37:03703:6:PV-002899073815;
CC1CCn2ncnc2N1,30,37:03701:3:PV-003533011674;37:03702:2:PV-005601856367;37:03702:9:PV-005603575038;
O=C1NCCc2scnc21,78,37:03701:3:PV-003533015575;37:03701:7:PV-003533354868;37:03703:5:PV-005605102797;
CC1Cc2cccc(Cl)c2C1,168,37:03701:3:PV-003533018529;37:03701:4:PV-003533100135;37:03701:4:PV-002269435119;
O=c1[nH]ncc2[nH]cnc12,112,37:03701:3:PV-003533018739;37:03701:6:PV-003533308296;37:03701:7:PV-002898452604;
CC1NCCn2cnnc21,92,37:03701:3:PV-003533019630;37:03702:0:PV-003533614583;37:03702:3:PV-003533906358;
NC1CCCNC1=O,123,37:03701:3:PV-002898319178;37:03702:1:PV-003533705012;37:03702:4:PV-002898691191;
Cn1cc2c(n1)CCS(=O)(=O)C2,45,37:03701:3:PV-002898319778;37:03701:4:PV-002898349988;37:03704:0:PV-002269567124;
O=C1NCC2CNCCN12,120,37:03701:3:PV-002898321157;37:03701:7:PV-002898461510;37:03704:8:PV-003535955014;
FC1(F)C2CC1C2,111,37:03701:3:PV-005599397301;37:03701:8:PV-005600883880;37:03703:3:PV-003534695359;
O=C1CC2COCC(C1)N2,17,37:03701:3:PV-005599420891;37:03701:3:PV-005599434058;37:03717:5:PV-003546680654;
O=C1CCC2(CCC2)C1,95,37:03701:3:PV-005599434038;37:03702:0:PV-002898545830;37:03703:1:PV-002898916361;
CC1CC(F)(F)CCN1,68,37:03701:3:PV-005599434369;37:03701:4:PV-002898374928;37:03708:7:PV-005618020377;
O=C1NCCCC12CCC2,12,37:03701:3:PV-005599465833;37:03707:3:PV-005614619108;37:03725:9:PV-005661132353;
CN1CCC2CNCCC21,44,37:03701:3:PV-005599473796;37:03701:7:PV-002528201748;37:03702:2:PV-002898634280;
C1=CCC2(CC1)CCNCC2,12,37:03701:3:PV-005599481443;37:03704:5:PV-003535740573;37:03728:3:PV-005667152740;
C1CC2CCN(C1)C2,130,37:03701:3:PV-005599491783;37:03701:3:PV-002269433543;37:03703:3:PV-003534768062;
CC1Cc2cccc(Cl)c21,176,37:03701:3:PV-005599522474;37:03701:6:PV-005600309489;37:03702:0:PV-005601167061;
Cc1ccc2ncncc2c1,151,37:03701:3:PV-005599525464;37:03702:2:PV-002217725045;37:03702:4:PV-003533970767;
C1=NCC2c3ccsc3CCN12,135,37:03701:3:PV-005599528368;37:03702:4:PV-002898675169;37:03702:6:PV-002898754625;
CC1NC(C)c2ccccc21,65,37:03701:3:PV-005599536261;37:03704:8:PV-003536022694;37:03704:9:PV-003536068710;
CC12CCC(CC1)CO2,130,37:03701:3:PV-005599542567;37:03702:3:PV-005602070038;37:03702:6:PV-002373004217;
C1CC2CCC1C1CNCC21,107,37:03701:3:PV-005599543979;37:03701:9:PV-002217708689;37:03703:6:PV-005605272626;
CC1CCCN2C=NCC12,182,37:03701:3:PV-003533027671;37:03702:2:PV-003533806849;37:03702:2:PV-003533847681;
Cn1[nH]c(=O)c2ccccc2c1=O,14,37:03701:3:PV-002898323167;37:03705:1:PV-002899554856;37:03707:7:PV-002900434235;
CC1(C)CCC2CNCc3cccc1c32,19,37:03701:3:PV-003533032067;37:03705:8:PV-003536802270;37:03709:8:PV-003540179442;
C1CC2(C1)CC1CCOC12,28,37:03701:3:PV-003533032928;37:03706:6:PV-003537541725;37:03714:2:PV-003543936052;
Clc1ccc2c(c1)OCC2,73,37:03701:3:PV-002898324093;37:03701:3:PV-003533072561;37:03701:3:PV-002898340988;
Cn1ncc2nccnc21,123,37:03701:3:PV-002898325102;37:03701:3:PV-002898332870;37:03701:6:PV-005600200727;
O=S1(=O)NCCn2nccc21,174,37:03701:3:PV-002321182286;37:03701:8:PV-002217708290;37:03703:1:PV-002580022661;
Cn1ncc2c1CCCNC2,92,37:03701:3:PV-002898325713;37:03702:3:PV-002424734907;37:03702:7:PV-002424754161;
Cc1csc2cnc(N)nc12,118,37:03701:3:PV-003533037888;37:03701:5:PV-005599914038;37:03703:9:PV-005605971890;
Cc1cn2ncccc2n1,234,37:03701:3:PV-004041494790;37:03702:0:PV-005601115219;37:03702:2:PV-002898614640;
O=c1[nH]cnc2c1[nH]c1nccnc12,18,37:03701:3:PV-003533041106;37:03702:3:PV-003533856126;37:03703:0:PV-003534477771;
Clc1cccc2ncsc12,38,37:03701:3:PV-002898328643;37:03705:0:PV-002114370128;37:03708:2:PV-002900582163;
O=C1NCCc2ccc(Cl)cc21,31,37:03701:3:PV-002898328733;37:03703:2:PV-005604400905;37:03703:4:PV-002899024406;
Cc1ccc2ccc(O)cc2n1,101,37:03701:3:PV-003533047641;37:03701:3:PV-002898331711;37:03701:3:PV-002898331712;
CC1CNCC1O,489,37:03701:3:PV-002898330697;37:03701:3:PV-003533050229;37:03701:4:PV-002217686847;
Cc1cnc2c(c1)NCCN2C,27,37:03701:3:PV-002898330859;37:03703:7:PV-002424806815;37:03708:8:PV-003539355614;
NC1CC12CCCCC2,63,37:03701:3:PV-003533050575;37:03702:1:PV-003533755811;37:03703:2:PV-003534660706;
C=C1CCNC1,92,37:03701:3:PV-002898331743;37:03701:6:PV-002898414983;37:03702:2:PV-002898613392;
CC1CCc2ccc(F)cc2C1,11,37:03701:3:PV-002898332588;37:03707:3:PV-002900295025;37:03723:1:PV-002905454789;
CC1CNCC(C)C1=O,77,37:03701:3:PV-002898333547;37:03701:6:PV-005600189664;37:03703:0:PV-002898880441;
Nc1ccc2ccc(O)nc2n1,60,37:03701:3:PV-002898334015;37:03701:3:PV-003533058526;37:03705:3:PV-002899630688;
Clc1cc2cncnc2[nH]1,246,37:03701:3:PV-002579929862;37:03701:7:PV-005600527417;37:03702:2:PV-003533776062;
Nc1cc2ncccc2s1,88,37:03701:3:PV-003533061319;37:03701:4:PV-003533094128;37:03702:2:PV-003533804587;
Cc1cc(O)cc(=O)o1,196,37:03701:3:PV-004041500897;37:03701:6:PV-002898422840;37:03703:0:PV-005603858218;
Fc1cc(Cl)cc2c1NCCC2,33,37:03701:3:PV-002898336069;37:03702:3:PV-002898658906;37:03704:8:PV-002114358788;
CC1(C)C(=O)Nc2ccccc21,43,37:03701:3:PV-002898337707;37:03705:6:PV-002899747631;37:03706:1:PV-002476673562;
CC1(C)CCNC1=O,25,37:03701:3:PV-003533069407;37:03702:6:PV-004041804862;37:03704:1:PV-003535367952;
O=S1(=O)CC2CNCC(C2)C1,39,37:03701:3:PV-003533069894;37:03701:6:PV-003533296818;37:03702:2:PV-002898626718;
NC1CCOc2ccccc21,49,37:03701:3:PV-003533077351;37:03703:7:PV-003535103988;37:03704:6:PV-003535861128;
NC1C2CC3C(C2)C13,52,37:03701:3:PV-002898342148;37:03703:5:PV-003534861500;37:03703:5:PV-003534861501;
O=c1[nH]c(=O)c2cc(F)ccc2[nH]1,20,37:03701:3:PV-002898342471;37:03718:2:PV-002903852330;37:03718:7:PV-002904015418;
FC1(F)C2(CCC2)C12CCC2,212,37:03701:3:PV-005599559065;37:03701:4:PV-005599841957;37:03702:1:PV-005601482443;
CC1(C)CNCC(C)(C)C1O,65,37:03701:3:PV-005599566146;37:03701:5:PV-003533202908;37:03703:1:PV-003534545345;
C1CNCC2(C1)COCCO2,49,37:03701:3:PV-005599600031;37:03701:8:PV-002579956779;37:03703:8:PV-005605751560;
c1ccc2c(c1)C1CCC2O1,139,37:03701:3:PV-005599602646;37:03701:5:PV-005600024745;37:03703:8:PV-005605765680;
c1cnc2c(c1)CNCCC2,38,37:03701:3:PV-005599612255;37:03703:4:PV-003534854620;37:03704:8:PV-003535992782;
C1CC2COCC(C1)N2,90,37:03701:3:PV-005599645526;37:03701:7:PV-003533378967;37:03702:0:PV-003533678486;
c1cnc2c(c1)CCOC2,191,37:03701:3:PV-005599646198;37:03701:5:PV-005599942388;37:03701:8:PV-005600750372;
O=S1(=O)CCc2[nH]ncc2C1,145,37:03701:3:PV-005599666428;37:03703:0:PV-005603907088;37:03704:1:PV-005606460206;
O=C1Nc2ccccc2OC1(F)F,9,37:03701:3:PV-002898343440;37:03724:1:PV-002905787497;37:03749:7:PV-002914159813;
Clc1cc(Cl)c2c(c1)C=CCO2,35,37:03701:3:PV-002898343842;37:03701:8:PV-002898503802;37:03703:5:PV-005605108820;
Clc1cc(Cl)c2c(c1)CNCC2,121,37:03701:3:PV-002898343882;37:03702:0:PV-002114218936;37:03703:6:PV-002373053145;
Cc1n[nH]c(=O)c2nocc12,24,37:03701:3:PV-002898343920;37:03703:2:PV-002898946655;37:03709:4:PV-002900968418;
O=C1NCNc2cccc(Cl)c21,11,37:03701:3:PV-003533085266;37:03703:8:PV-003535140375;37:03711:0:PV-002901515977;
O=c1[nH]cnc2cc(Cl)ccc12,47,37:03701:3:PV-002898345613;37:03705:4:PV-002373144727;37:03706:3:PV-002899950625;
Oc1nccc2c1CNCC2,37,37:03701:4:PV-003533089945;37:03702:0:PV-002269469225;37:03702:1:PV-005601611475;
C1CC2CNCC1O2,207,37:03701:4:PV-002579931754;37:03702:6:PV-002373006484;37:03703:1:PV-002269522192;
Nc1cnc(Cl)c(O)n1,258,37:03701:4:PV-003533092104;37:03701:5:PV-003533237646;37:03701:6:PV-003533293881;
O=C1Cc2cccc(F)c2N1,155,37:03701:4:PV-002898347077;37:03701:4:PV-002898349695;37:03701:9:PV-002898519555;
O=c1[nH]ncc2c[nH]nc12,25,37:03701:4:PV-002898347699;37:03704:4:PV-002899352910;37:03715:0:PV-002902816374;
CC12CCC(C1)C(C)(C)C2,74,37:03701:4:PV-003533094789;37:03701:7:PV-003533379188;37:03702:4:PV-003533934465;
O=S1(=O)CCNNCC1,131,37:03701:4:PV-002321185887;37:03702:3:PV-002217733053;37:03703:7:PV-002321302135;
Clc1cccc2cnoc12,19,37:03701:4:PV-003533097404;37:03703:1:PV-003534592526;37:03705:7:PV-005610553194;
CC1(C)CC(C)(C)c2ccccc21,18,37:03701:4:PV-003533102790;37:03701:4:PV-003533148692;37:03707:2:PV-002528478056;
NC12CCC(CC1)CC2,30,37:03701:4:PV-003533102835;37:03701:4:PV-003533102836;37:03703:5:PV-003534911714;
C1CCC2CNCCC2C1,180,37:03701:4:PV-002424688302;37:03701:7:PV-002424705052;37:03702:2:PV-002898620743;
O=C1CC2NCCCC2N1,118,37:03701:4:PV-003533105783;37:03703:0:PV-005603857599;37:03703:6:PV-003535017907;
O=S1(=O)CCC2(CC1)CNC2,148,37:03701:4:PV-002898352581;37:03702:6:PV-002898741665;37:03703:6:PV-002899084239;
OC1CC(O)C12CCCNC2,53,37:03701:4:PV-003533106570;37:03701:6:PV-002898428187;37:03701:9:PV-002898520124;
O=C1CCCC2CC12,90,37:03701:4:PV-003533110405;37:03703:1:PV-003534579128;37:03703:2:PV-005604145219;
CN1CCCNc2cnccc21,11,37:03701:4:PV-002898354741;37:03707:1:PV-002900216600;37:03712:0:PV-002901827217;
Cc1nccnc1N,82,37:03701:4:PV-002898354849;37:03702:1:PV-003533725641;37:03702:3:PV-002898659261;
CC1CC(N)CN1,77,37:03701:4:PV-002898354938;37:03701:6:PV-005600435010;37:03703:4:PV-002899018992;
Cc1ccc2nc(C)ccc2c1,56,37:03701:4:PV-002898355523;37:03701:4:PV-002898355524;37:03701:4:PV-002898355525;
c1ccc2c3c(oc2c1)CCNC3,54,37:03701:4:PV-002898356540;37:03706:1:PV-005611449545;37:03706:1:PV-005611449546;
Cc1ncc2c(ncn2C)n1,13,37:03701:4:PV-002898356549;37:03720:2:PV-002904508279;37:03720:7:PV-002904678502;
Oc1ccnc2c(F)c(F)ccc12,10,37:03701:4:PV-002372943009;37:03703:9:PV-002114318012;37:03724:0:PV-003552156185;
Fc1ccc2c(c1)NCCN2,76,37:03701:4:PV-002579933378;37:03703:0:PV-002114268974;37:03703:5:PV-002166041549;
Cn1ccc(=O)c(O)c1,82,37:03701:4:PV-002372943108;37:03701:9:PV-005601031343;37:03702:6:PV-002114251045;
Cn1nc2c(c1N)CNC2,22,37:03701:4:PV-002114189331;37:03701:7:PV-002321201558;37:03710:1:PV-002321624801;
O=C1CCC2CNCC2N1,52,37:03701:4:PV-002114189362;37:03702:3:PV-002114234506;37:03704:2:PV-003535508728;
O=S1CC2(CNC2)C1,88,37:03701:4:PV-003533121995;37:03701:8:PV-002898498430;37:03702:3:PV-005602083995;
CC1NCCC1=O,138,37:03701:4:PV-003533122386;37:03703:3:PV-002898992876;37:03704:7:PV-003535923521;
Oc1ccc(Cl)c(F)c1,162,37:03701:4:PV-002898358997;37:03702:5:PV-002898712092;37:03703:1:PV-002898931636;
Oc1ncnc2ccccc12,52,37:03701:4:PV-002898359123;37:03703:8:PV-003535141486;37:03707:4:PV-003538162863;
Nc1ccns1,100,37:03701:4:PV-002898359197;37:03701:6:PV-003533320843;37:03701:6:PV-002898442361;
CC1COc2cc(Cl)ccc2N1,57,37:03701:4:PV-002114189721;37:03703:3:PV-002898985715;37:03704:0:PV-002899208216;
CC1CNCC(C)S1=O,65,37:03701:4:PV-002528183682;37:03701:9:PV-002269464684;37:03703:4:PV-002269539552;
Oc1ccnc(O)n1,79,37:03701:4:PV-003533128361;37:03702:1:PV-002269473083;37:03703:6:PV-002580045773;
C1CC2COCC2CO1,110,37:03701:4:PV-003533128365;37:03701:4:PV-003533128956;37:03701:4:PV-003533128957;
Nc1nc2cnccc2s1,56,37:03701:4:PV-002898361304;37:03701:7:PV-002898444510;37:03701:7:PV-002898463459;
O=C1NCCCc2cc[nH]c21,140,37:03701:4:PV-003533129265;37:03703:1:PV-003534595466;37:03703:6:PV-002899066314;
NC1CNCC12CCOCC2,33,37:03701:4:PV-002898361669;37:03702:1:PV-003533735305;37:03704:5:PV-002899374230;
c1ccc2c(c1)NCCCS2,55,37:03701:4:PV-002114190053;37:03702:1:PV-002898601555;37:03702:5:PV-002898706526;
Cc1cccc2[nH]c(=O)sc12,55,37:03701:4:PV-002114190060;37:03702:6:PV-001916352576;37:03704:6:PV-003535792920;
O=S1(=O)CC2(CCC2)CN1,30,37:03701:4:PV-005599702785;37:03711:8:PV-002901774336;37:03714:4:PV-002902622593;
Cn1cnc2nc(Cl)ncc21,58,37:03701:4:PV-005599835247;37:03701:8:PV-005600678779;37:03702:2:PV-005601848292;
c1ccc2c(c1)nc1n2CCNC1,26,37:03701:4:PV-005599854506;37:03723:2:PV-005654293687;37:03724:8:PV-005658388383;
NC1CCNCCC1(F)F,63,37:03701:4:PV-003533133029;37:03701:4:PV-002898370246;37:03701:4:PV-002898370247;
Cc1ccc(C)c2c1CCCC2,57,37:03701:4:PV-003533133076;37:03701:7:PV-003533414578;37:03701:9:PV-003533590723;
Clc1cccc2c1NCCC2,58,37:03701:4:PV-002114190134;37:03702:4:PV-002217736031;37:03702:4:PV-005602346741;
C1=NOC2(C1)CNC2,81,37:03701:4:PV-003533133486;37:03701:9:PV-002898513072;37:03702:3:PV-003533854876;
Cc1cccc(=O)o1,117,37:03701:4:PV-002898363305;37:03703:0:PV-002898876574;37:03704:3:PV-002899305914;
Cc1ccc(C)c2[nH]cnc12,14,37:03701:4:PV-003533134129;37:03705:9:PV-003536911490;37:03709:6:PV-003540045583;
C1=NCC2CCCCC2N1,167,37:03701:4:PV-002898363894;37:03701:7:PV-005600475064;37:03702:2:PV-002898635403;
Oc1ccnc2c1CNCC2,93,37:03701:4:PV-002898364457;37:03702:8:PV-003534310019;37:03703:2:PV-002898957756;
FC1(F)CC=CCC1,31,37:03701:4:PV-002898365141;37:03703:1:PV-003534565518;37:03706:6:PV-002900072797;
O=C1NCCc2cc(F)ccc21,79,37:03701:4:PV-002898365348;37:03701:5:PV-002898400257;37:03704:0:PV-002899200797;
O=c1ncnc2[nH][nH]cc1-2,44,37:03701:4:PV-002898365493;37:03707:4:PV-003538174695;37:03709:3:PV-002900936998;
FC1(F)CNCc2ccccc21,103,37:03701:4:PV-003533139375;37:03701:8:PV-003533484588;37:03701:8:PV-003533484589;
c1ncc2c3c(sc2n1)CCC3,37,37:03701:4:PV-003533139879;37:03702:9:PV-005603563868;37:03705:3:PV-002476631468;
OC1CNCC2(CC2)C1,126,37:03701:4:PV-003533140555;37:03702:7:PV-005603033144;37:03702:9:PV-002898849417;
CC1CNCCc2ccc(F)cc21,47,37:03701:4:PV-003533140659;37:03705:0:PV-002899520722;37:03709:3:PV-002900944501;
O=C1CCNCC12CCC2,90,37:03701:4:PV-003533142077;37:03701:9:PV-002269460195;37:03704:1:PV-002476573483;
OC1CC2COC(C2)C1O,58,37:03701:4:PV-003533144044;37:03702:2:PV-003533785511;37:03703:4:PV-003534791754;
Fc1cnc(Cl)nc1Cl,223,37:03701:4:PV-002165938918;37:03701:8:PV-002476457943;37:03702:3:PV-002898645372;
C1CNc2nnnn2C1,40,37:03701:4:PV-003533145867;37:03703:2:PV-002373033629;37:03707:3:PV-002476732171;
Cc1ccc2cccc(F)c2n1,192,37:03701:4:PV-002898368367;37:03701:7:PV-003533361228;37:03703:3:PV-002898982560;
Fc1c(Cl)ccc2cc[nH]c12,100,37:03701:4:PV-002321189064;37:03702:8:PV-002166009858;37:03703:1:PV-002476521178;
CC1CNC(=O)c2ccccc21,23,37:03701:4:PV-003533149148;37:03702:0:PV-003533666851;37:03710:9:PV-003541102481;
O=S1(=O)CCC2(CCNCCO2)C1,25,37:03701:4:PV-002898369708;37:03709:0:PV-002900854475;37:03712:3:PV-002901930507;
Nc1cccs1,71,37:03701:4:PV-002898370847;37:03702:1:PV-003533699430;37:03702:6:PV-002898762431;
FC1(F)Cc2ccnn2C1,52,37:03701:4:PV-003533154026;37:03701:7:PV-003533394661;37:03715:8:PV-003545249420;
CN1CCCC(F)(F)C1,25,37:03701:4:PV-003533154842;37:03701:4:PV-003533154843;37:03713:4:PV-003543263951;
Cc1coc2ccc(Cl)cc12,123,37:03701:4:PV-002579935719;37:03701:6:PV-002898441600;37:03702:3:PV-002898649026;
Cc1n[nH]c2nc(O)ccc12,85,37:03701:4:PV-002898372833;37:03702:6:PV-002898751738;37:03702:9:PV-002898849678;
Oc1ccc2c(c1)OCCO2,51,37:03701:4:PV-002114191667;37:03706:8:PV-002217957694;37:03710:3:PV-002580381881;
C1CCC2(CC1)CNCCO2,178,37:03701:4:PV-002424691704;37:03701:7:PV-002372957695;37:03702:1:PV-002165972690;
c1cn2c(n1)NCCC2,23,37:03701:4:PV-003533160710;37:03706:5:PV-003537422393;37:03706:9:PV-003537743410;
O=C1CCNC2CCNCC2N1,74,37:03701:4:PV-003533161406;37:03702:1:PV-005601480475;37:03702:4:PV-005602367394;
O=c1[nH]ncc2[nH]ncc12,35,37:03701:4:PV-003533161557;37:03710:3:PV-002901281817;37:03712:5:PV-003542446886;
C1CC2OCCC2O1,134,37:03701:4:PV-003533162482;37:03702:3:PV-003533871665;37:03702:5:PV-003534071526;
CC1NCCc2cc(O)ccc21,30,37:03701:4:PV-002898375096;37:03705:0:PV-002321368613;37:03708:1:PV-002425028160;
OC1CC2N=CNC2C1,187,37:03701:4:PV-003533164213;37:03702:9:PV-003534379818;37:03703:5:PV-003534861652;
Oc1ccc2ccsc2n1,122,37:03701:4:PV-002898375693;37:03701:6:PV-002898435414;37:03701:6:PV-002898435415;
Cc1cc(C)c(Cl)cn1,69,37:03701:4:PV-002898376224;37:03702:7:PV-002898791892;37:03706:1:PV-002899909943;
CC1COC2(CCCC2)CN1,73,37:03701:4:PV-002898378487;37:03704:9:PV-002899503437;37:03705:5:PV-002528389469;
Cc1cc2n(n1)CCNC2,134,37:03701:4:PV-002424692699;37:03701:5:PV-005599905913;37:03701:5:PV-005599991518;
O=S1(=O)CCCCC12CCC2,104,37:03701:4:PV-002424692840;37:03703:3:PV-003534733987;37:03705:9:PV-003536924717;
c1cc2n(n1)CC1(CC1)C2,39,37:03701:4:PV-003533181026;37:03704:8:PV-003535998071;37:03707:7:PV-003538462082;
O=C1NS(=O)(=O)C2CCCCC12,73,37:03701:5:PV-003533182128;37:03702:4:PV-003533936034;37:03705:0:PV-003536154000;
CC1NCCn2cccc21,78,37:03701:5:PV-003533182760;37:03702:3:PV-002898646530;37:03702:8:PV-002898809890;
Oc1nc2cnccc2[nH]1,228,37:03701:5:PV-002898382509;37:03701:9:PV-003533524930;37:03702:5:PV-002898724576;
Cn1c2c(ccc1=O)CCCC2,14,37:03701:5:PV-005599873431;37:03702:7:PV-002898787951;37:03712:2:PV-002901891668;
Cc1ccc2c(c1F)CCCN2,95,37:03701:5:PV-005599897574;37:03701:9:PV-002898528446;37:03704:0:PV-002899192209;
OC1CCCC12CCOCC2,9,37:03701:5:PV-005599946218;37:03720:8:PV-003549514124;37:03724:5:PV-003552650531;
OC1CCNCCC1(F)F,70,37:03701:5:PV-005600009282;37:03702:1:PV-003533699907;37:03703:7:PV-003535063606;
CC1CNCC2(CCCC2)O1,102,37:03701:5:PV-002424693328;37:03702:0:PV-002898568445;37:03703:1:PV-002528271174;
Cc1ccc2c(n1)NCCC2,32,37:03701:5:PV-002898384473;37:03705:0:PV-003536129938;37:03705:8:PV-002899808192;
c1cn2c(n1)CNCCC2,131,37:03701:5:PV-002898384633;37:03704:1:PV-002899229071;37:03704:2:PV-002899286797;
CN1CCC(O)CC1,127,37:03701:5:PV-002165941631;37:03701:7:PV-002269453129;37:03702:2:PV-003533775175;
CC1(C)OC2(CCNCC2)NC1=O,9,37:03701:5:PV-002898385083;37:03702:9:PV-002898866093;37:03702:9:PV-002898866094;
CN1CCCNc2ccccc21,45,37:03701:5:PV-003533190026;37:03707:2:PV-002269729769;37:03709:9:PV-002901139699;
FC1CC2(CNC2)C1,76,37:03701:5:PV-002114193522;37:03701:6:PV-005600365870;37:03702:0:PV-005601134123;
Cc1ccc2cn[nH]c2n1,31,37:03701:5:PV-003533192311;37:03704:1:PV-003535431100;37:03710:2:PV-003540524431;
Cn1ncc2ccc(Cl)cc21,39,37:03701:5:PV-002898387389;37:03704:0:PV-002899217059;37:03707:0:PV-002900204723;
O=C1Cc2ccccc2S(=O)(=O)N1,23,37:03701:5:PV-002898388666;37:03707:3:PV-002900276016;37:03711:3:PV-002901594380;
O=S1(=O)NCNc2ccccc21,71,37:03701:5:PV-002898389177;37:03708:1:PV-002166274930;37:03708:3:PV-005616978893;
OC1CNCCc2ccccc21,29,37:03701:5:PV-002898390330;37:03702:2:PV-002898619426;37:03703:3:PV-005604489317;
Clc1ccc2cc3n(c2c1)CCNC3,18,37:03701:5:PV-003533205541;37:03702:6:PV-002898761633;37:03706:8:PV-003537688320;
O=C1NCC2CCCC1N2,44,37:03701:5:PV-002898391627;37:03702:5:PV-005602446445;37:03703:0:PV-002898874898;
O=c1cccc2n1CCC2,15,37:03701:5:PV-003533206796;37:03705:2:PV-003536363959;37:03707:4:PV-003538200579;
CN1CCC(N)C1,64,37:03701:5:PV-003533208515;37:03706:6:PV-003537490841;37:03707:1:PV-003537954912;
Cc1cnc(C)c(N)c1,47,37:03701:5:PV-002898392681;37:03706:3:PV-003537233135;37:03709:0:PV-002900837754;
C1=CCCNCC1,3,37:03701:5:PV-003533210851;37:03714:1:PV-002902515898;37:03757:7:PV-002916783668;
O=C1NS(=O)(=O)c2ccccc21,46,37:03701:5:PV-002217690831;37:03703:2:PV-002373032273;37:03708:7:PV-003539303567;
CC1(C)CC=CC(=O)C1,27,37:03701:5:PV-003533213439;37:03709:6:PV-002901054619;37:03712:2:PV-002901886330;
OC12CC3CC(CC(C3)C1)C2,123,37:03701:5:PV-003533216837;37:03703:0:PV-002898881575;37:03703:0:PV-002898881576;
CN1CCC(F)(F)CC1,30,37:03701:5:PV-004041543514;37:03701:8:PV-003533508038;37:03703:0:PV-003534466428;
Cc1coc2c(C)cccc12,44,37:03701:5:PV-002898397329;37:03703:9:PV-003535227126;37:03709:2:PV-002476828720;
Cc1ccc2cccn2c1,26,37:03701:5:PV-003533222714;37:03710:8:PV-003541092623;37:03712:2:PV-003542205532;
C1CC2CSCC(C1)C2,57,37:03701:5:PV-003533225475;37:03701:5:PV-005600133474;37:03701:5:PV-005600133475;
CC1NCc2ccccc2NC1=O,22,37:03701:5:PV-002579939884;37:03702:5:PV-003534020625;37:03709:3:PV-002373343992;
Oc1ncccc1Cl,55,37:03701:5:PV-003533226599;37:03702:8:PV-003534276040;37:03705:7:PV-003536789578;
O=C1CC2(CCNC2)CN1,147,37:03701:5:PV-002528189594;37:03702:0:PV-002898555313;37:03702:4:PV-002269485461;
Cc1nc2c(F)cccc2cc1O,9,37:03701:5:PV-002898399654;37:03713:7:PV-002902379385;37:03744:9:PV-002912587034;
Fc1ccc2ncnn2c1,40,37:03701:5:PV-002165943958;37:03705:9:PV-002528413077;37:03707:2:PV-003537998285;
Fc1cc2c(cc1F)SCCC2,12,37:03701:5:PV-002898400040;37:03717:2:PV-003546448288;37:03722:2:PV-003550694182;
Cc1ccc2cc(Cl)ccc2n1,39,37:03701:5:PV-003533234611;37:03705:1:PV-002217869951;37:03705:4:PV-002899675299;
C1COC2(CCOCC2)CN1,79,37:03701:5:PV-002898402354;37:03702:6:PV-002269496070;37:03702:9:PV-002898839936;
O=c1[nH]cnc2csnc12,68,37:03701:5:PV-003533235047;37:03703:8:PV-003535163377;37:03704:7:PV-003535904101;
Cn1c(=O)c2[nH]cnc2n(C)c1=O,2,37:03701:5:PV-002898402764;37:03707:6:PV-002900400080;
CC1C2CNC1C2,42,37:03701:5:PV-003533237732;37:03707:2:PV-003537991419;37:03709:2:PV-003539754917;
C1=NC2CC3CCC2(C3)N1,132,37:03701:5:PV-002898403639;37:03703:2:PV-003534616595;37:03703:4:PV-002899022828;
Cc1cccc2c(Cl)ccnc12,24,37:03701:5:PV-005600045538;37:03705:6:PV-005610337112;37:03710:9:PV-005623381598;
CC1Cn2nccc2CN1,100,37:03701:5:PV-005600055970;37:03703:5:PV-002528289364;37:03704:2:PV-002899266119;
c1ccc2c(c1)C1CCC2N1,34,37:03701:5:PV-005600062439;37:03704:2:PV-002321329255;37:03705:7:PV-002476654871;
Fc1ccc2ccsc2c1,150,37:03701:5:PV-002165944596;37:03701:7:PV-002476451774;37:03701:9:PV-002898515986;
Cc1cnc2c(c(C)nn2C)c1Cl,19,37:03701:5:PV-003533240613;37:03701:5:PV-003533240614;37:03703:4:PV-003534795692;
O=c1[nH]c(=O)c2cn[nH]c2[nH]1,42,37:03701:5:PV-003533240984;37:03703:3:PV-002898995632;37:03704:5:PV-002899364672;
Clc1cnc2[nH]cnc2c1,45,37:03701:5:PV-002898405023;37:03704:9:PV-002899508343;37:03706:5:PV-003537393893;
Cc1cccc2cncn12,126,37:03701:5:PV-003533242810;37:03701:6:PV-002898421187;37:03701:8:PV-002898485160;
CC1(C)CNCC2(CCOC2)O1,17,37:03701:5:PV-002579940901;37:03703:6:PV-002528297356;37:03710:6:PV-002901353414;
Fc1cc2cccnc2cc1F,198,37:03701:5:PV-003533246447;37:03701:6:PV-002898420144;37:03701:6:PV-002898420145;
