fragment_smiles,occurences,example_ligands
Fc1cccc2c(Cl)ccnc12,16,407:40700:7:Z1172267163;407:40713:9:Z1272632909;407:40724:9:Z1172365014;
Cc1cnc[nH]c1=O,21,407:40700:7:Z4053378064;407:40703:3:Z2442697906;407:40705:3:Z2589259936;
C1CNCN1,128,407:40700:7:Z3059404706;407:40701:0:Z3059390846;407:40701:2:Z3154754753;
CC1(C)CC(O)CO1,119,407:40700:7:Z4309677357;407:40701:2:Z4309640301;407:40704:0:Z4309998362;
CC1(C)CNc2cccc(Cl)c21,52,407:40700:7:Z1244839815;407:40701:0:Z1227193844;407:40703:3:Z1031465388;
CN1C=CCN(C)C1=O,71,407:40700:7:Z727393940;407:40702:5:Z1929945136;407:40707:7:Z727401528;
Cc1n[nH]c(=O)[nH]1,276,407:40700:7:Z1651238777;407:40700:9:Z3351886464;407:40701:1:Z3352347348;
O=C1CCC2CCCN12,87,407:40700:7:Z4088299533;407:40700:7:Z4597875630;407:40700:7:Z3842974298;
CC1CCNCC1(C)O,162,407:40700:7:Z4772580631;407:40700:7:Z4772581883;407:40700:7:Z4772580617;
C1COCCC2(C1)CCN2,210,407:40700:7:Z4636253103;407:40703:6:Z4636248910;407:40703:8:Z4634554035;
C1CCC2(CC1)CCN2,283,407:40700:7:Z1969643103;407:40700:9:Z1596160581;407:40701:0:Z1596282814;
Clc1cccc2c1OCCC2,222,407:40700:7:Z1938026541;407:40700:9:Z1653305134;407:40701:2:Z2012002254;
CC1CCCC1(F)F,103,407:40700:7:Z3898497114;407:40701:0:Z3898497256;407:40702:1:Z4996520904;
CC1CC2(CCNCC2)CN1,208,407:40700:7:Z3121012723;407:40701:1:Z2408242318;407:40701:3:Z2801724371;
Cc1cc(C)c2c(C)csc2n1,141,407:40700:7:Z1174413718;407:40700:8:Z1788505602;407:40701:8:Z1444532203;
C1CNCCC2(C1)CCCO2,209,407:40700:7:Z3646395850;407:40701:0:Z3589450419;407:40702:7:Z3588903974;
OC1CNCC2(CC2)C1,101,407:40700:7:Z3639428820;407:40701:2:Z3639458347;407:40701:5:Z3639455647;
c1cnc2c(c1)CNCCO2,124,407:40700:7:Z4590344474;407:40702:3:Z2057223470;407:40702:5:Z3544154233;
O=C1CCCC12CCNCC2,160,407:40700:7:Z2604447209;407:40701:2:Z2646738373;407:40702:4:Z2623857386;
CN1CCNc2cnccc21,212,407:40700:7:Z1570004557;407:40700:7:Z4870287675;407:40701:2:Z1373624548;
Cc1cccc2ncn(C)c12,187,407:40700:7:Z1467037759;407:40701:6:Z1927416042;407:40703:1:Z1467035727;
CC1CCCC(C)(C)C1=O,38,407:40700:7:Z2594796332;407:40704:1:Z4775600108;407:40704:1:Z2498473411;
C1COC2(CCSCC2)CN1,9,407:40700:7:Z3094547995;407:40708:0:Z3175446402;407:40709:4:Z4541712842;
Cc1cc(C)nc(C)c1,260,407:40700:7:Z2294508259;407:40701:0:Z392526546;407:40701:2:Z2655564159;
c1cn2c(n1)CCCN2,192,407:40700:7:Z4317112597;407:40701:0:Z4270582754;407:40701:0:Z4326890895;
O=C1NCC2(CCNCC2)C1O,188,407:40700:7:Z3439938758;407:40701:7:Z3623159683;407:40701:7:Z3623162321;
C1=CCCC1,197,407:40700:7:Z2391301512;407:40702:7:Z2297243122;407:40702:9:Z2755494431;
Cc1ccc2scnc2c1,41,407:40700:7:Z2802443408;407:40707:3:Z1395331750;407:40708:4:Z2802443275;
OC1CCNCc2ccccc21,387,407:40700:7:Z1648948583;407:40700:7:Z1648946410;407:40701:3:Z1648944998;
c1cnn2nnnc2c1,321,407:40700:7:Z739093560;407:40701:1:Z1918734773;407:40701:3:Z2060583891;
c1ccc2c(c1)nc1n2CCNC1,48,407:40700:7:Z4278131462;407:40701:9:Z4917630125;407:40702:2:Z4350887024;
FC1COC1,460,407:40700:7:Z4126941978;407:40700:9:Z3596980111;407:40700:9:Z4570599035;
Cc1cccc2ccsc12,124,407:40700:7:Z3725325255;407:40701:3:Z2148481953;407:40701:8:Z2153168190;
c1ccc2c(c1)CN1CCCC1CN2,120,407:40700:7:Z1908929772;407:40702:1:Z1638937541;407:40702:2:Z1908923237;
CC1(C)CNCCOC1,215,407:40700:7:Z3134242346;407:40700:8:Z3151709648;407:40700:8:Z3153289094;
Cc1c(C)c2c(c(C)c1O)CCC(C)O2,67,407:40700:7:Z3899358692;407:40702:0:Z2958368581;407:40703:8:Z3058320040;
Fc1ccc2c(Cl)csc2c1,64,407:40700:7:Z2213755964;407:40701:0:Z1211635452;407:40705:1:Z1275850039;
O=c1[nH]nnc2cc(F)ccc12,8,407:40700:7:Z2609900635;407:40701:3:Z2609900638;407:40717:6:Z2609900472;
CC1(C)CCC(=O)c2ccccc21,152,407:40700:7:Z3501609482;407:40701:6:Z3700931052;407:40703:9:Z3547392565;
CN1CCNC(=O)C1,667,407:40700:7:Z4135296288;407:40700:9:Z2307997148;407:40701:1:Z2001016550;
Fc1cccc2c1NCC2,254,407:40700:7:Z1885769791;407:40701:1:Z3049762069;407:40701:2:Z1452556899;
FC1(F)CCC2(CC1)CNC2,89,407:40700:7:Z3597980150;407:40701:4:Z4773454912;407:40701:9:Z3610861021;
c1ccc2c(c1)nc1n2CCN1,53,407:40700:7:Z735829120;407:40702:4:Z1217572532;407:40706:8:Z2890768270;
C1NCC2COCC1O2,173,407:40700:7:Z2017576850;407:40701:2:Z2016453820;407:40702:0:Z2015473923;
CN1CCNC2(CCOCC2)CC1,417,407:40700:7:Z3375171959;407:40701:0:Z3043678461;407:40701:7:Z4118589532;
Cc1nc2c(F)cccc2cc1O,58,407:40700:7:Z4349406377;407:40700:9:Z4348915287;407:40701:3:Z4350640790;
CN1CCNc2cc(Cl)ccc21,59,407:40700:7:Z1361957473;407:40701:2:Z1361383789;407:40703:8:Z3538057211;
Clc1ncccn1,186,407:40700:7:Z4178875235;407:40700:8:Z4012235498;407:40701:3:Z2089213121;
CC1CC2CNCCN2C1=O,176,407:40700:7:Z3868147124;407:40700:8:Z3839783900;407:40701:2:Z4639581687;
CC1CNCc2cncnc21,135,407:40700:7:Z3363383061;407:40700:8:Z4166103563;407:40701:9:Z3363374725;
O=c1[nH]ccc2c1CNCC2,246,407:40700:8:Z3317177319;407:40701:1:Z3317175069;407:40701:3:Z4076899667;
Cc1cc(C)c(C)c(C)c1C,444,407:40700:8:Z1562466305;407:40701:1:Z4283200443;407:40701:1:Z2161094776;
C1OC2CNCC2O1,72,407:40700:8:Z3440691414;407:40703:7:Z4406888488;407:40704:5:Z3602138457;
O=C1CCNCC1,498,407:40700:8:Z3634003932;407:40701:5:Z4630179912;407:40701:6:Z3634013169;
CC1CCS(=O)(=O)CCN1,124,407:40700:8:Z2181939000;407:40701:6:Z1870696258;407:40702:1:Z1870699675;
CN1CCCC12CCCC2,103,407:40700:8:Z3647044685;407:40701:2:Z3701930192;407:40704:0:Z3819612286;
NC1C2CCCC1CC2,49,407:40700:8:Z4002119115;407:40706:6:Z4002064212;407:40707:4:Z4002135867;
OC1CNCC2(CCOCC2)CC1O,219,407:40700:8:Z3711650803;407:40700:8:Z3695593930;407:40700:9:Z3711650381;
c1cc2nccnc2cn1,95,407:40700:8:Z3577316405;407:40701:8:Z3597251194;407:40702:2:Z2654372051;
c1ccc2c(c1)Cn1nncc1CN2,155,407:40700:8:Z1816365666;407:40701:1:Z1819487573;407:40702:2:Z4128390370;
c1cc2sccc2s1,332,407:40700:8:Z791625298;407:40700:8:Z1472653472;407:40701:0:Z1731587498;
O=S1(=O)CCCc2cccc(F)c21,52,407:40700:8:Z1731193026;407:40708:0:Z1731102986;407:40708:7:Z1731091747;
CC1=CCCC1,34,407:40700:8:Z1481897840;407:40705:7:Z3594879218;407:40708:3:Z1481344517;
FC1(F)C2(CCC2)C12CCC2,94,407:40700:8:Z4319081549;407:40704:6:Z4474142800;407:40705:3:Z4110991320;
CC12CCCNC1CCOC2,64,407:40700:8:Z4090785687;407:40702:1:Z3916645547;407:40704:6:Z3916635537;
CC1NC(C)c2ccccc21,36,407:40700:8:Z4773628256;407:40704:3:Z3803053952;407:40705:4:Z4094936171;
CC1(C)CCc2ccsc2C1,53,407:40700:8:Z1407853225;407:40703:7:Z1408232424;407:40705:4:Z1413253551;
C1NCC2CC1CO2,100,407:40700:8:Z4247186819;407:40702:4:Z1657816847;407:40702:8:Z1656626894;
CC1CNC2(CC2)C(=O)N1,98,407:40700:8:Z4352663132;407:40703:4:Z4394382147;407:40703:7:Z4352666792;
CC1(C)CCc2ccc(=O)[nH]c2C1,233,407:40700:8:Z3573769047;407:40701:1:Z3357408604;407:40701:4:Z3382851184;
CC1CNCCS1(=O)=O,302,407:40700:8:Z2099795082;407:40701:0:Z2100156762;407:40701:6:Z2107210656;
CN1CCNc2cncnc21,92,407:40700:8:Z4132919732;407:40700:9:Z4132916812;407:40701:4:Z4132908730;
CC1(C)CCCNCC1,118,407:40700:8:Z1262138866;407:40700:8:Z3156214807;407:40700:8:Z1262137144;
C1CC2NCCC2CN1,691,407:40700:8:Z4125103775;407:40700:8:Z4010900103;407:40700:9:Z4113468186;
CN1CCNc2ccc(F)cc21,305,407:40700:8:Z4307708854;407:40700:8:Z4308006374;407:40701:0:Z4241590373;
O=C1CNCC2CCCCN12,130,407:40700:8:Z3706234314;407:40701:5:Z3706236141;407:40702:0:Z3699730858;
FC1(F)CCCOCC1,132,407:40700:8:Z3569525814;407:40701:7:Z3598057853;407:40702:8:Z3601959921;
O=C1CCC2CNCC2N1,189,407:40700:8:Z3597569492;407:40701:8:Z3321249967;407:40702:0:Z3597586327;
Cn1nc(O)c2c1CNCC2,196,407:40700:8:Z2951377013;407:40701:0:Z3650980128;407:40701:5:Z2915463936;
O=C1CCNC2(CCC2)C1,70,407:40700:8:Z2913549932;407:40700:9:Z4135857823;407:40702:7:Z2952091254;
O=c1[nH]cnc2c1CCNC2,161,407:40700:8:Z3499787890;407:40700:9:Z2720739242;407:40701:4:Z1638529889;
Cc1nc2cccnc2s1,64,407:40700:8:Z4612566002;407:40702:5:Z4151564428;407:40702:5:Z4152093013;
Cc1cc2c(cc1C)OCC2,541,407:40700:8:Z2078451068;407:40701:0:Z1715447442;407:40701:2:Z1279269238;
O=c1ccc2c([nH]1)CCCC2O,179,407:40700:8:Z2800659903;407:40701:3:Z2795977121;407:40701:3:Z4353122705;
Cc1ccc2c(c1)OCO2,469,407:40700:8:Z1956906783;407:40702:2:Z1957627912;407:40702:3:Z1637956141;
CC1(C)OCCC1O,60,407:40700:8:Z4883666532;407:40701:6:Z4880310865;407:40703:7:Z4889362165;
FC1COc2ccccc2C1,157,407:40700:8:Z3046366218;407:40701:7:Z3580735299;407:40702:7:Z2931687274;
c1cnc2cnoc2c1,30,407:40700:8:Z4403936435;407:40702:4:Z4403941039;407:40703:5:Z4403937751;
CC1(F)CCCCC1,79,407:40700:8:Z4017964346;407:40700:9:Z3821327900;407:40701:5:Z3821328494;
CC1CCS(=O)CCN1,105,407:40700:8:Z1870889028;407:40701:0:Z1870481581;407:40701:1:Z1870890919;
OC1CC2CNCc3cccnc3N2C1,693,407:40700:8:Z2651459327;407:40700:8:Z2651637650;407:40700:9:Z2808027558;
CC1(C)CCCCc2ccccc21,25,407:40700:8:Z3693159132;407:40708:7:Z3706120644;407:40716:5:Z3660835323;
O=C1CC2NCCCC2N1,174,407:40700:8:Z3403719859;407:40701:4:Z3614936158;407:40701:5:Z3405845654;
C1CNCC2(C1)CCO2,91,407:40700:8:Z3434309171;407:40701:0:Z3624376612;407:40701:2:Z3438947837;
Cc1ccc2c(n1)CCCC2,161,407:40700:8:Z2225004891;407:40701:6:Z4263903267;407:40702:1:Z2960332192;
O=C1CC(O)c2cc(Cl)ccc2N1,16,407:40700:8:Z4324491938;407:40708:3:Z4315949460;407:40712:3:Z4319184366;
Cc1cn2cccc(F)c2n1,166,407:40700:8:Z3667032514;407:40701:1:Z5026192016;407:40701:8:Z3669401281;
O=c1cc[nH]c2cc(F)cc(F)c12,140,407:40700:8:Z5000918530;407:40702:6:Z5001116448;407:40703:3:Z5001311625;
FC1(F)CC12CC1CCC(C2)N1,39,407:40700:8:Z2925663131;407:40702:5:Z4270310794;407:40702:5:Z2705509045;
c1nc2c(s1)CSCC2,40,407:40700:8:Z2089504118;407:40702:8:Z2089520609;407:40706:8:Z2089561177;
CC1NCCCC1O,150,407:40700:8:Z2284152016;407:40702:9:Z2868531188;407:40702:9:Z2302793034;
OC1CCC12CCOCC2,246,407:40700:8:Z3204968653;407:40701:1:Z2931528282;407:40701:2:Z2918873192;
CC1CCNCCS1(=O)=O,244,407:40700:8:Z1865768667;407:40701:5:Z1864568196;407:40701:6:Z1864834968;
CC1CC(F)(F)CN1,233,407:40700:8:Z3408017976;407:40700:8:Z3439875861;407:40702:7:Z3888420736;
Clc1cc(Cl)c2c(c1)CNCC2,58,407:40700:8:Z3278138311;407:40701:7:Z1440224311;407:40702:5:Z1441206690;
Clc1ccc2occc2c1,146,407:40700:8:Z740778922;407:40701:5:Z1102710105;407:40701:8:Z2173033377;
C1COCC2(C1)CCCO2,340,407:40700:8:Z3441824171;407:40701:7:Z3592799287;407:40701:9:Z4621260148;
C1CC2CCNCC2CN1,295,407:40700:8:Z3046002472;407:40701:1:Z3060438460;407:40701:6:Z4268964960;
CC1CCC2CCCNC2C1,7,407:40700:8:Z3760308895;407:40722:8:Z3641456387;407:40732:2:Z4453328918;
NC1CC2CNCC2C1,76,407:40700:8:Z3134617641;407:40702:1:Z3044202484;407:40702:9:Z3134616381;
Cc1ccc(F)c2c1CCCN2,93,407:40700:8:Z1882458722;407:40701:5:Z1361613904;407:40702:7:Z1882461889;
FC1CCC2CNCC12,128,407:40700:8:Z1471740168;407:40701:4:Z1471730987;407:40701:7:Z1471801994;
Clc1ccnc2ccccc12,95,407:40700:8:Z5021958778;407:40701:1:Z2275425885;407:40701:9:Z2027525350;
OC1CCCC1F,50,407:40700:8:Z4155948226;407:40702:2:Z4166802342;407:40704:0:Z4165777601;
Clc1cccc2c1CC2,20,407:40700:8:Z2705249509;407:40702:9:Z2699410271;407:40706:4:Z2703494450;
Clc1cnc2n1CCCC2,14,407:40700:8:Z2952916562;407:40713:0:Z2948882475;407:40720:2:Z2948637878;
c1cnc2c(c1)OCO2,33,407:40700:8:Z3177712353;407:40702:0:Z3177714608;407:40702:3:Z3177718403;
Fc1ccc2c(c1)CC2,200,407:40700:8:Z3721955930;407:40701:0:Z4577872884;407:40701:5:Z2912772976;
Nc1cc(=O)[nH]cn1,16,407:40700:8:Z3390893041;407:40707:0:Z3058753767;407:40715:6:Z3390892604;
Cc1ccc2cc(Cl)cc(C)c2n1,7,407:40700:8:Z1343286471;407:40752:5:Z1212697553;407:40757:2:Z1212699441;
C1COC2CCNCC2C1,263,407:40700:8:Z3137827911;407:40701:3:Z1503493498;407:40701:4:Z1646977330;
O=C1NCCC12CCCNC2,256,407:40700:8:Z3868507083;407:40701:3:Z3833435751;407:40701:6:Z4049823379;
O=C1NCCCC12CNC2,170,407:40700:8:Z3855420759;407:40701:1:Z3842340066;407:40702:3:Z4045482449;
Cc1cc(F)c2c(c1)CCNC2,101,407:40700:8:Z3174405955;407:40701:3:Z3097944425;407:40701:4:Z4772610389;
C1CC2(CN1)COCCO2,288,407:40700:8:Z2968161149;407:40700:8:Z5045114018;407:40700:9:Z3154665021;
CC1CCNC1C,129,407:40700:8:Z2182692413;407:40703:3:Z3171999073;407:40703:4:Z3180973141;
c1cnc2c(c1)N1CCCC1CNC2,172,407:40700:8:Z2966045025;407:40700:9:Z2976179349;407:40703:6:Z3602125763;
OC1CC2CNC1C2,470,407:40700:8:Z3549586922;407:40701:0:Z4066156509;407:40701:3:Z3582804502;
O=S1(=O)CCC2(CCNCC2)CC1,344,407:40700:8:Z2215494839;407:40701:7:Z2229477034;407:40701:8:Z2215764989;
Cc1ccc2c(c1)N(C)CCN2,59,407:40700:8:Z4128600120;407:40706:9:Z3700494755;407:40707:2:Z4128592546;
C1CCC2NCCNC2C1,225,407:40700:8:Z2230965485;407:40700:8:Z4578714850;407:40700:9:Z3057355385;
O=C1CCC2CNc3cccc1c32,151,407:40700:8:Z5058890594;407:40701:9:Z1886693120;407:40703:6:Z2800937326;
O=C1NCCNC12CCCCC2,49,407:40700:8:Z4392039804;407:40701:5:Z4252410457;407:40702:4:Z4252516449;
CC1CC(C)(C)CN1,32,407:40700:8:Z4769903293;407:40703:2:Z2335294308;407:40703:3:Z2641563430;
Cc1cc2c(=O)n(C)cnc2o1,315,407:40700:8:Z4360315510;407:40701:4:Z344810564;407:40701:6:Z2299441702;
CC1CC(F)(F)CCN1,176,407:40700:8:Z2709564392;407:40701:7:Z3872777650;407:40702:0:Z2709027098;
CC1NC(C)C(C)N(C)C1=O,71,407:40700:8:Z2841283950;407:40701:4:Z2838949300;407:40701:5:Z2837222678;
Cc1c(O)nc[nH]c1=O,41,407:40700:8:Z3582071011;407:40702:6:Z3582070442;407:40705:5:Z3368583308;
CN1CCC2CNCCC21,205,407:40700:8:Z3107466351;407:40700:9:Z3659279429;407:40701:9:Z2802894438;
FC1(F)CCCCNC1,56,407:40700:8:Z3795842705;407:40701:5:Z3807122822;407:40701:6:Z3807254836;
C1CC2(CNC2)N1,402,407:40700:8:Z3645917163;407:40701:6:Z4135774355;407:40701:6:Z3175385785;
CC1CCC(C)CC1,120,407:40700:8:Z2711549889;407:40703:7:Z1948977604;407:40704:0:Z3413789120;
Oc1ccc2cn[nH]c2c1,51,407:40700:8:Z2233665487;407:40701:6:Z2233664125;407:40705:5:Z2233666465;
Cc1cn2cccc(C)c2n1,148,407:40700:8:Z3672061309;407:40700:9:Z4223765674;407:40701:4:Z3669772915;
Clc1ccc2c(c1)COCO2,187,407:40700:8:Z1638710985;407:40700:9:Z1913701104;407:40701:2:Z1310620481;
C1CCC2(C1)CCCNC2,191,407:40700:8:Z1953150287;407:40701:0:Z2384256255;407:40701:1:Z1779718251;
Fc1cccc2c1SCCC2,167,407:40700:8:Z1722867570;407:40701:5:Z1255714300;407:40701:6:Z1903849721;
O=S1(=O)CCCc2cc(F)ccc21,72,407:40700:8:Z1865789063;407:40703:4:Z1731094220;407:40705:1:Z2221742781;
CC1CC2CNCC2N1,105,407:40700:8:Z4293742452;407:40701:0:Z3578665836;407:40702:6:Z2905582564;
C1CSC2CCC2N1,7,407:40700:8:Z3139416230;407:40708:2:Z2631482624;407:40758:2:Z2615207674;
CC1CCC(O)CN1,514,407:40700:8:Z4212954359;407:40700:8:Z4214697536;407:40700:8:Z4212955021;
Oc1cccc2cccc(O)c12,33,407:40700:8:Z4310928564;407:40701:2:Z5056076712;407:40701:6:Z4311790255;
O=C1CCC2CC12,60,407:40700:8:Z3163248629;407:40702:9:Z3607669041;407:40705:1:Z2907756061;
NC1CNC2(CCC2)C1,9,407:40700:8:Z3520163957;407:40709:4:Z3520163332;407:40710:9:Z3498704788;
c1cnc2nc[nH]c2c1,53,407:40700:8:Z5036975629;407:40700:8:Z4228553760;407:40701:7:Z1548694341;
CC1(C)CCc2occc2C1=O,122,407:40700:8:Z4165310601;407:40700:9:Z3833056038;407:40701:2:Z3838017802;
Cc1cc(F)cc2c1NCC2,36,407:40700:8:Z4907373848;407:40701:3:Z4908803162;407:40703:7:Z4908812798;
OC1C2CCC(CC2)C1O,17,407:40700:8:Z4934095999;407:40701:3:Z4934197405;407:40704:2:Z4934403969;
c1ccn2c(c1)nc1sccc12,75,407:40700:8:Z1286171291;407:40702:0:Z1391681442;407:40705:7:Z1188599667;
O=C1COC2(CCNC2)C1,64,407:40700:8:Z4049328474;407:40701:1:Z4309015406;407:40702:1:Z4049332160;
OC1CNCCC1F,78,407:40700:8:Z4109035676;407:40702:4:Z4022856678;407:40703:9:Z3198433165;
c1ccc2c(c1)CC1(CCNC1)C2,118,407:40700:8:Z1541963960;407:40701:0:Z2120412392;407:40701:5:Z3844738076;
CN1CC2CCNC2C1,86,407:40700:8:Z3345397754;407:40701:5:Z3614911179;407:40702:0:Z3614917052;
OC1CNC2(CCOCC2)C1O,94,407:40700:8:Z4275439288;407:40702:4:Z4271483014;407:40702:8:Z4265351543;
C1CC2CCNC2N1,75,407:40700:8:Z4304731278;407:40701:2:Z3695708721;407:40701:9:Z4510652052;
c1occ2c1CCOC2,212,407:40700:8:Z2181493448;407:40701:1:Z3060438460;407:40701:7:Z2372602264;
C1CNC2CCCN2C1,55,407:40700:8:Z5034986405;407:40707:6:Z4220091318;407:40708:9:Z4220091051;
Oc1cc2ccccc2cn1,113,407:40700:8:Z2704590502;407:40701:6:Z2698223241;407:40702:3:Z2707325892;
Clc1ccc2cc3n(c2c1)CCNC3,80,407:40700:8:Z1893295105;407:40702:1:Z1892270685;407:40705:7:Z1893289020;
CC1CNCC1O,171,407:40700:9:Z1565123855;407:40702:2:Z1565080190;407:40703:3:Z3637274834;
Fc1cc(Cl)cc2c1NCCC2,29,407:40700:9:Z1337519231;407:40702:5:Z1167298038;407:40704:1:Z1167297707;
OC1CCC2(CC1)CC2,144,407:40700:9:Z3637764816;407:40700:9:Z3637767515;407:40701:3:Z3701379254;
c1ccc2c(c1)OCc1ccsc1-2,64,407:40700:9:Z1014672440;407:40701:2:Z1603654593;407:40701:8:Z17053378;
Clc1cccc2c1CC1CC21,21,407:40700:9:Z2701873057;407:40703:4:Z2708518938;407:40706:4:Z2699804539;
C1CC2COCC2CN1,150,407:40700:9:Z2612520401;407:40701:3:Z3180999481;407:40701:8:Z2914843484;
c1cc2c(cn1)N1CCC(C1)N2,49,407:40700:9:Z3583216981;407:40702:7:Z4271901768;407:40703:0:Z3583218053;
Fc1ccc2ccccc2c1,96,407:40700:9:Z4575832686;407:40701:2:Z4020656852;407:40702:3:Z3297268300;
Cc1ncnc2c1CCCC2,442,407:40700:9:Z3584287765;407:40700:9:Z3467022312;407:40701:4:Z3637193393;
C1COC2(CNC2)N1,55,407:40700:9:Z3207365284;407:40701:8:Z3207366489;407:40702:5:Z3207366166;
c1cc2cnncc2o1,19,407:40700:9:Z1521863877;407:40707:7:Z1272445724;407:40711:7:Z2771657683;
CC1NCCn2ccnc21,173,407:40700:9:Z3435290461;407:40701:5:Z4335369615;407:40701:5:Z4335374901;
C1CC2CNCC(C1)N2,407,407:40700:9:Z1778898900;407:40701:2:Z2361123600;407:40701:3:Z3661386639;
Cn1cc(Cl)cn1,238,407:40700:9:Z3724552340;407:40701:1:Z3048562935;407:40701:3:Z3053423531;
Cc1c(F)ccc2c1NCCC2,31,407:40700:9:Z2673669241;407:40702:0:Z2326201358;407:40703:6:Z4129825725;
CC1CCCCS1(=O)=O,60,407:40700:9:Z2645406851;407:40701:2:Z3635123019;407:40708:0:Z3556818761;
Cc1ccc2c(=O)ccn(C)c2n1,62,407:40700:9:Z1527320011;407:40701:3:Z1206237329;407:40706:1:Z1206236882;
Cc1oc2ccccc2c1C,79,407:40700:9:Z1737464534;407:40706:5:Z1728072095;407:40709:0:Z2710094843;
FC1(F)CC2CCCCC2C1,64,407:40700:9:Z3315177326;407:40701:1:Z3354084292;407:40702:0:Z4948502958;
Cn1ccc2[nH]ccc21,47,407:40700:9:Z3352985458;407:40704:0:Z3350971152;407:40704:3:Z4184274682;
O=c1cc[nH]c2ccsc12,8,407:40700:9:Z1262260701;407:40702:8:Z1273002682;407:40728:4:Z1429479565;
CC1(C)CNc2cc(F)ccc21,55,407:40700:9:Z4128279893;407:40703:0:Z3686160520;407:40703:8:Z2487812150;
OC1CC(O)C12CCCNC2,89,407:40700:9:Z4027212887;407:40701:6:Z4031541053;407:40701:8:Z4019285508;
Cc1cccc(F)c1Cl,69,407:40700:9:Z1926844070;407:40703:4:Z1926912238;407:40703:8:Z3722270193;
CC1(F)CNC1,45,407:40700:9:Z1940215307;407:40701:7:Z1943740878;407:40707:3:Z1943739841;
Cn1c(=O)ccc2ccc(Cl)cc21,33,407:40700:9:Z4345909673;407:40702:3:Z5020611979;407:40708:9:Z4347014822;
CC1(C)CNCc2cn[nH]c21,79,407:40700:9:Z3370684677;407:40701:6:Z4066150874;407:40704:0:Z3370682128;
CC1(C)CC2(CNC2)C1,27,407:40700:9:Z4166833191;407:40709:0:Z3612214182;407:40711:8:Z3897238599;
c1cnc2sccc2c1,243,407:40700:9:Z2775397892;407:40702:1:Z2802953351;407:40702:6:Z2270435612;
Cn1ccc(Cl)n1,169,407:40700:9:Z2224547514;407:40701:7:Z2213918018;407:40702:1:Z2224539165;
Cn1cnc2sccc2c1=O,86,407:40700:9:Z1096190081;407:40703:2:Z167872918;407:40707:1:Z103024672;
Cc1ccc(N)nc1,85,407:40700:9:Z1556570796;407:40701:5:Z1556313496;407:40703:9:Z1556154305;
c1ccc2c(c1)CCC1(CCNC1)O2,335,407:40700:9:Z2178877390;407:40701:0:Z2182711554;407:40702:4:Z3046044858;
Cc1nc2[nH]ccc(=O)n2n1,65,407:40700:9:Z4129129315;407:40703:6:Z4125769958;407:40704:4:Z4126472431;
c1nc2c(s1)CCCCCC2,82,407:40700:9:Z1995639130;407:40701:4:Z809208638;407:40701:4:Z809209666;
C1CC2COCC(C1)C2,233,407:40700:9:Z3836125570;407:40701:0:Z4087612071;407:40702:6:Z4486051849;
CC1CCCCC1=O,165,407:40700:9:Z1547432746;407:40700:9:Z1537596859;407:40701:0:Z1743450034;
CC1(C)CNCC(C)(C)C1,155,407:40700:9:Z3168650997;407:40702:7:Z3181320842;407:40703:3:Z2383510601;
O=C1CCc2sccc21,29,407:40700:9:Z5007418251;407:40704:4:Z5001280211;407:40705:0:Z5000032012;
Cc1cccc2c1CCO2,131,407:40700:9:Z2304791496;407:40702:1:Z2254843484;407:40703:1:Z2269298877;
Oc1ccc2c(c1)CCCO2,380,407:40700:9:Z3627471172;407:40700:9:Z3627678118;407:40702:2:Z3627676877;
C1CCC2CCC2C1,229,407:40700:9:Z2870916875;407:40701:6:Z4577796454;407:40701:6:Z3803663061;
c1ccc2c(c1)CCCS2,350,407:40700:9:Z2477177538;407:40702:9:Z447608930;407:40703:0:Z1266180656;
Cc1ccn2cc(C)nc2c1,155,407:40700:9:Z2217566201;407:40701:7:Z4315940706;407:40702:4:Z4214081313;
Cc1nnc(N)[nH]1,109,407:40700:9:Z4503662464;407:40700:9:Z2913397688;407:40702:9:Z2953985108;
C1CC2OCCOC2CN1,259,407:40700:9:Z3104797222;407:40701:1:Z4771022765;407:40701:1:Z3159349217;
O=C1CC=NC(=O)N1,78,407:40700:9:Z3133926443;407:40701:5:Z3302634308;407:40702:3:Z3098396419;
c1ccc2c(c1)OCC21CCNCC1,97,407:40700:9:Z3510944257;407:40703:8:Z3405660522;407:40704:8:Z3532560378;
c1cc2c(s1)CNCC2,294,407:40700:9:Z3588824577;407:40701:8:Z3185791315;407:40702:1:Z3294091283;
OC1CCCNc2ccc(F)cc21,108,407:40700:9:Z2357890120;407:40700:9:Z4516467851;407:40701:9:Z2497949001;
Cc1ccc2[nH]ccc(=O)c2c1,371,407:40700:9:Z1891631086;407:40701:0:Z1212592814;407:40701:2:Z1907784784;
NC1CCOC2(CCC2)C1,101,407:40700:9:Z3101188718;407:40702:1:Z3700680809;407:40702:7:Z3132677525;
C1COC2(C1)CCC1(CC2)OCCO1,63,407:40700:9:Z4005783795;407:40701:1:Z4030172867;407:40702:4:Z4005786137;
C1CC2CC1C1CC21,83,407:40700:9:Z3722202285;407:40703:0:Z4620810043;407:40703:5:Z3011104439;
CN1CC2NCCCC2C1=O,221,407:40700:9:Z4776327173;407:40701:7:Z4876639762;407:40702:7:Z4779756956;
CN1CNC(=O)C12CNC2,136,407:40700:9:Z3434966159;407:40701:7:Z3344715067;407:40702:0:Z3614833571;
C1=NCCCN1,106,407:40700:9:Z4771311080;407:40702:4:Z4245899816;407:40702:4:Z4245926784;
