fragment_smiles,occurences,example_ligands
Cc1ccccc1,242037,134:13400:0:Z4143985868;134:13400:0:Z2589790936;134:13400:0:Z2095696600;
Cc1cccc2ncsc12,26,134:13401:2:Z1957614209;134:13401:5:Z1957791936;134:13415:9:Z1958045253;
c1cc2c(cn1)N1CCC(C1)N2,108,134:13401:2:Z4392727274;134:13402:1:Z3294675710;134:13402:4:Z3583222087;
CC1CNCCC1(F)F,224,134:13401:2:Z4311373018;134:13403:7:Z2178228970;134:13404:2:Z4614018808;
O=C1Nc2ccccc2C12CCNC2,247,134:13401:2:Z4346401401;134:13401:3:Z1745256961;134:13401:4:Z2900718002;
OC1C2CCCC1CC2,453,134:13401:2:Z4324302759;134:13401:3:Z3871877614;134:13401:6:Z3919328996;
C1COC2(CNC2)CO1,210,134:13401:2:Z3402526331;134:13401:3:Z3439410049;134:13401:6:Z3443842281;
CC1Nc2ncccc2NC1=O,87,134:13401:2:Z4191093802;134:13402:4:Z4125999670;134:13405:6:Z4125987173;
O=C1NCNc2cc(Cl)ccc21,8,134:13401:2:Z1099038691;134:13404:4:Z2609812265;134:13412:9:Z1708093702;
C1CNCC2(C1)CCCNC2,16,134:13401:2:Z2169856043;134:13401:9:Z3312137271;134:13404:5:Z5035640083;
OC1C2CCC(C2)C1O,727,134:13401:2:Z4325649882;134:13401:2:Z3842733810;134:13401:4:Z4964114714;
CC12CCC(=O)N1CCS2,301,134:13401:2:Z4111035968;134:13401:8:Z4108130738;134:13402:4:Z4109901160;
c1nc2c(s1)CC1(CCOCC1)CC2,130,134:13401:2:Z2298288231;134:13401:9:Z2298290132;134:13402:1:Z2641131379;
c1ccc2c(c1)CC1(CCC1)C2,80,134:13401:2:Z4879219180;134:13402:8:Z4879173964;134:13404:1:Z4888478183;
CC1(C)OC2CCC1CC2,215,134:13401:2:Z3507935696;134:13401:3:Z5055482818;134:13401:9:Z5039711921;
C1COC2(CC2)CN1,197,134:13401:2:Z4141829072;134:13402:8:Z3841860946;134:13403:7:Z3840336925;
O=c1[nH]c(=O)c2cc(Cl)c(F)cc2[nH]1,2,134:13401:2:Z4080732727;134:13444:0:Z4080785054;
Oc1ccc2ncsc2c1,47,134:13401:2:Z4961929609;134:13402:0:Z2234789847;134:13404:8:Z4225738197;
c1ccc2c(c1)Cn1nncc1CN2,110,134:13401:2:Z1819487300;134:13402:9:Z4128398425;134:13403:6:Z1819488326;
CC1(C)CC(=O)Nc2ccccc21,137,134:13401:2:Z3620124980;134:13402:0:Z4034630800;134:13402:8:Z3277835537;
Fc1cc(F)c2c(c1)OCCC2,219,134:13401:2:Z5054692554;134:13402:7:Z5050615421;134:13405:1:Z5048310606;
OC1CC(O)C12CCCNC2,198,134:13401:2:Z4009861145;134:13401:2:Z4027213340;134:13401:5:Z4009863761;
NC12CCC(CC1)NC2,11,134:13401:2:Z4005625466;134:13405:5:Z4001042049;134:13407:9:Z4005618133;
C1CCONC1,131,134:13401:2:Z2275287064;134:13402:5:Z1798569999;134:13403:4:Z1798571294;
Cc1scnc1O,86,134:13401:2:Z3190351889;134:13402:5:Z3189347982;134:13403:3:Z3169085020;
Cn1ccc2cc[nH]c(=O)c21,15,134:13401:2:Z1429832259;134:13413:7:Z5058312296;134:13414:6:Z1271590130;
Nc1ccnc(Cl)n1,57,134:13401:2:Z4348925505;134:13403:6:Z4349161886;134:13404:7:Z4350202206;
Cc1cc(C)n2nc3ncccc3c2n1,16,134:13401:2:Z2073541104;134:13402:3:Z2072508852;134:13415:3:Z3898548889;
Cc1[nH]ncc1F,129,134:13401:2:Z2920556287;134:13401:4:Z3585999831;134:13402:4:Z2206906994;
CC1CC(=O)c2cccc(F)c21,14,134:13401:2:Z4108649875;134:13415:5:Z1328946278;134:13426:7:Z3799036010;
Clc1ccc2ncncc2c1,41,134:13401:2:Z3828681892;134:13402:5:Z4576248889;134:13404:1:Z3830126113;
Clc1cc2c(cc1Cl)OCCN2,46,134:13401:2:Z1964143866;134:13406:0:Z4128900299;134:13406:3:Z4128903640;
Oc1nc2nc(Cl)ncc2[nH]1,8,134:13401:2:Z3718878551;134:13425:6:Z3870675623;134:13453:6:Z3718860904;
CC1(C)CNc2cc(F)ccc21,121,134:13401:2:Z2476049965;134:13401:3:Z2476499696;134:13402:2:Z2484413989;
Cc1cncc(O)c1,160,134:13401:2:Z1843671638;134:13403:3:Z1747779518;134:13403:4:Z1747003761;
O=S1(=O)CCCCC12CCOCC2,97,134:13401:2:Z3598101234;134:13401:9:Z3598095774;134:13402:4:Z3598101830;
Cc1cc2ccsc2s1,112,134:13401:2:Z3570984192;134:13401:3:Z2979220424;134:13401:6:Z3534569303;
C1CC2(CCN1)OCC1CC12,167,134:13401:2:Z3778784404;134:13401:5:Z3879149304;134:13401:8:Z3776298307;
Fc1ccc2c(c1)NCCO2,203,134:13401:2:Z1393262424;134:13401:6:Z4112291486;134:13401:6:Z4112291484;
C1=NCCCN1,146,134:13401:2:Z4491978082;134:13401:8:Z4245940976;134:13402:0:Z4232693029;
c1nc2nc3c(cn2n1)CCC3,34,134:13401:2:Z2770358195;134:13411:4:Z2770546027;134:13412:9:Z2769597606;
O=C1NS(=O)(=O)c2ncccc21,27,134:13401:2:Z1955022894;134:13405:6:Z1955024479;134:13407:7:Z1955022574;
OC1CCC2(CC1)CC2,242,134:13401:2:Z3637744431;134:13401:3:Z3437560917;134:13401:5:Z4166991966;
Clc1ccc2c(Cl)csc2c1,22,134:13401:2:Z438093798;134:13402:7:Z4240133654;134:13404:2:Z1588235169;
Cn1ncc(=O)n(C)c1=O,18,134:13401:2:Z2506328797;134:13414:1:Z114207876;134:13416:5:Z1899350375;
CC1(C)CCc2ccc(=O)[nH]c2C1,237,134:13401:2:Z3295728010;134:13401:2:Z3294711877;134:13401:9:Z3368816694;
Cc1n[nH]c2nc(O)ccc12,50,134:13401:2:Z2500963964;134:13413:5:Z1827788816;134:13414:8:Z2963363415;
Cc1ccnc2scc(C)c12,205,134:13401:2:Z2142018546;134:13402:8:Z2783193179;134:13402:9:Z1369647443;
Fc1ccc2c(c1)CNCCC2,67,134:13401:2:Z3363420525;134:13401:5:Z3781053053;134:13401:5:Z2592146379;
Cn1cnc2cnc(Cl)nc21,48,134:13401:2:Z5023298443;134:13404:7:Z3718859731;134:13405:9:Z3718934207;
CC12CC(C1)C1(CNC1)O2,21,134:13401:2:Z4351610488;134:13421:0:Z3622431209;134:13421:1:Z3634144018;
Cc1ccc(Cl)c2c1NCCC2,26,134:13401:2:Z2326377677;134:13403:6:Z2703724333;134:13408:9:Z4396260028;
c1cc2c(cn1)NCCS2,195,134:13401:2:Z1413898965;134:13402:2:Z1872363306;134:13402:4:Z1413897920;
O=c1ccocc1O,206,134:13401:2:Z92056710;134:13401:8:Z2045858456;134:13402:1:Z1232718239;
Cc1c(F)ccc2c(=O)cc[nH]c12,166,134:13401:2:Z5000986586;134:13401:8:Z5001324736;134:13401:9:Z5001452951;
Fc1ccc2c(c1)CC2,262,134:13401:2:Z1953131782;134:13401:4:Z2932272104;134:13401:6:Z4734989496;
Cc1cc(C)c2ccccc2n1,429,134:13401:2:Z2298474085;134:13401:9:Z4400421774;134:13402:2:Z3708542913;
c1cc2c3c(c1)NCCC3CCC2,70,134:13401:3:Z4289934049;134:13402:1:Z1555756730;134:13403:5:Z1557515419;
CC1(C)C(F)C1(C)C,40,134:13401:3:Z3665563937;134:13403:1:Z4244001104;134:13411:5:Z3667543553;
Cn1c(=O)cnc2ccccc21,50,134:13401:3:Z2632345300;134:13403:8:Z2636305851;134:13406:9:Z2640456769;
O=C1CCC2(CCCO2)CC1,83,134:13401:3:Z4193939554;134:13403:0:Z4190742494;134:13403:1:Z4193647037;
CN1CC2CCC(C2)C1,14,134:13401:3:Z3781619774;134:13401:3:Z3781632479;134:13401:3:Z2926157198;
Cc1cnc(C)[nH]1,254,134:13401:3:Z3367791173;134:13402:9:Z3367790926;134:13403:3:Z2658590757;
c1cc2c(cn1)NCC21CCC1,104,134:13401:3:Z4273323719;134:13404:2:Z4273324093;134:13404:9:Z4273302269;
Cc1ccc2cc(O)ccc2n1,119,134:13401:3:Z3192229669;134:13405:0:Z3204166470;134:13407:0:Z5008485643;
Oc1nccc2c1CNCC2,167,134:13401:3:Z4963501014;134:13401:6:Z4961293602;134:13401:7:Z4961294392;
Clc1ncc2c(n1)COCC2,84,134:13401:3:Z3648094784;134:13401:5:Z3647166593;134:13401:9:Z3647791329;
Cc1ccc2cc(C)ccc2c1,100,134:13401:3:Z2957355337;134:13404:6:Z3687141791;134:13405:8:Z4508606061;
c1ccc2c(c1)CCCc1nccn1-2,169,134:13401:3:Z2650086829;134:13401:5:Z4244843035;134:13401:7:Z2609871509;
OC1CCCCC12CCC2,145,134:13401:3:Z3597054217;134:13401:8:Z3597059869;134:13402:8:Z3600977617;
Cc1nc(O)c2ccccc2n1,52,134:13401:3:Z4271564374;134:13401:5:Z4238207459;134:13404:2:Z4271575206;
CN1Cc2ccccc2CC1=O,192,134:13401:3:Z2691040129;134:13401:5:Z4304283515;134:13402:1:Z2690976860;
O=c1[nH]cnc2nc[nH]c12,29,134:13401:3:Z4216843205;134:13412:7:Z2918596036;134:13416:7:Z4216839062;
O=c1[nH]cccc1F,16,134:13401:3:Z2442475586;134:13407:7:Z2442470509;134:13414:0:Z2442471148;
CC1CSCCCN1,99,134:13401:3:Z3278150334;134:13401:6:Z2965553602;134:13403:1:Z2972307031;
C1CCN2CC3CNCC(C3)C2C1,147,134:13401:3:Z4834614064;134:13401:9:Z4860826535;134:13402:3:Z4834823181;
Fc1cccc2c1OCCN2,129,134:13401:3:Z4393932648;134:13401:6:Z4339983333;134:13402:1:Z4127397252;
Cn1nc2ccccc2n1,80,134:13401:3:Z3407736351;134:13402:4:Z4278354223;134:13403:5:Z4034789348;
c1cc2c3c(cccc3c1)CC2,191,134:13401:3:Z1819468915;134:13401:9:Z1616733884;134:13402:3:Z1069716250;
Cc1ccc(Cl)c(C)c1,37,134:13401:3:Z4503904556;134:13401:4:Z4027634531;134:13405:1:Z4013724461;
Oc1ccnc2c(F)ccc(F)c12,59,134:13401:3:Z2456407659;134:13406:1:Z4907511853;134:13408:7:Z2455536371;
Clc1ccc2c(c1)C1CC1C2,48,134:13401:3:Z4021961161;134:13401:9:Z4020913850;134:13402:6:Z4022656001;
Cc1ccc2c(Cl)csc2c1,57,134:13401:3:Z3609080200;134:13401:7:Z4582359617;134:13402:3:Z1767806487;
Fc1ccc2c(Cl)n[nH]c2c1,87,134:13401:3:Z3595089661;134:13405:0:Z4270346827;134:13406:3:Z3595087917;
OC1CC2CCC(N2)C1O,173,134:13401:3:Z4344183893;134:13402:1:Z4344033026;134:13402:6:Z4344372899;
O=C1NCCc2ncsc21,197,134:13401:3:Z3602874187;134:13401:5:Z3602868389;134:13404:2:Z3602870379;
FC=C1CCCCC1,97,134:13401:3:Z4876305761;134:13401:4:Z4888039586;134:13401:7:Z4877113875;
Cc1ccc2nccc(O)c2c1,131,134:13401:3:Z4199509182;134:13401:4:Z3713326866;134:13401:6:Z2090915884;
Clc1ccc2c(c1)C1(CCO2)CC1,96,134:13401:3:Z4761269572;134:13403:5:Z4775355481;134:13404:0:Z4734247701;
Fc1cccc2c1NCCN2,88,134:13401:3:Z4132432017;134:13403:3:Z4510357721;134:13405:3:Z3648857903;
FC1(F)CC2CC2C1,240,134:13401:3:Z4008885483;134:13401:4:Z4011128335;134:13401:8:Z3888263652;
CC1CNC2(COC2)CO1,109,134:13401:3:Z4883819571;134:13401:8:Z4887357288;134:13403:0:Z4883819475;
CC1(C)CCC2(CCN2)CC1,68,134:13401:3:Z5019655903;134:13401:4:Z3645839234;134:13402:2:Z3605766573;
CN1CC2NCCCC2C1=O,334,134:13401:3:Z4735780552;134:13401:7:Z4776005798;134:13401:7:Z4772936510;
Cn1ncc2ncncc21,236,134:13401:3:Z4269633667;134:13401:7:Z3556240985;134:13401:7:Z3558035379;
CC1NC=NNC1=O,172,134:13401:3:Z4185930104;134:13401:6:Z4056026240;134:13401:7:Z4093915997;
Cc1ccc2c(c1)NCCC2,185,134:13401:3:Z1361552675;134:13402:0:Z4664373642;134:13402:4:Z4111956065;
Cc1ccc(N)nc1,153,134:13401:3:Z1556185442;134:13401:5:Z1556213677;134:13402:0:Z1556318265;
C1COCCNN1,137,134:13401:3:Z2970892504;134:13402:1:Z2833726837;134:13402:7:Z4394949264;
Cc1n[nH]c(N)n1,292,134:13401:3:Z3411080198;134:13401:6:Z3412044328;134:13401:7:Z3411930201;
Cc1nnc2scc(N)c2c1C,96,134:13401:3:Z4201165444;134:13401:6:Z3670320373;134:13402:2:Z3696756717;
c1ccc2c(c1)CC1CNC21,65,134:13401:3:Z3919588298;134:13405:1:Z3919659648;134:13405:2:Z3919651200;
Cc1cc(C)c2c(c1)NCCC2,117,134:13401:3:Z2897402676;134:13402:3:Z3296672147;134:13402:7:Z1881651557;
CC1(O)CCS(=N)(=O)CC1,84,134:13401:3:Z4477428929;134:13404:0:Z4477428223;134:13404:6:Z4477426175;
Cc1csc2cncn12,128,134:13401:3:Z4124458273;134:13401:3:Z4124018482;134:13401:6:Z4123201282;
Oc1ncnc2nccnc12,32,134:13401:3:Z4224102114;134:13401:8:Z4227977660;134:13402:0:Z4227232559;
Clc1cc2c(s1)CCNC2,139,134:13401:3:Z2444618717;134:13401:8:Z2433935525;134:13403:8:Z3171148101;
CC1(C)NCCC1O,182,134:13401:3:Z4771612026;134:13403:2:Z2187827159;134:13403:4:Z2620420812;
CC1CNCC1N,181,134:13401:3:Z3135944312;134:13401:3:Z2784152751;134:13402:5:Z3135970881;
ClC1=CCCNC1,84,134:13401:3:Z4278935035;134:13402:1:Z2881687629;134:13402:3:Z2881695882;
Cc1cccc2occc12,280,134:13401:3:Z3596134508;134:13401:4:Z3191052518;134:13401:7:Z3723415528;
CC1NCC(=O)Nc2ccccc21,56,134:13401:3:Z4925250836;134:13403:1:Z4925239230;134:13405:2:Z4925249238;
O=c1c2c(nc3nc[nH]n13)CCC2,7,134:13401:3:Z3340005371;134:13413:9:Z3340005093;134:13447:6:Z3340006202;
C1COC2(CC3CCC2C3)O1,51,134:13401:3:Z3873829376;134:13407:6:Z3383685435;134:13409:7:Z3383678350;
Clc1nncs1,29,134:13401:3:Z4261856169;134:13402:2:Z4269418709;134:13404:9:Z4226688463;
Clc1cccc2c1OCCN2,188,134:13401:3:Z1528341920;134:13401:6:Z1421924816;134:13401:6:Z1421933927;
C1CNC2COCC2N1,188,134:13401:3:Z4421741178;134:13401:7:Z4392221476;134:13401:9:Z4421742642;
CC1CCNCCS1,184,134:13401:3:Z1862915397;134:13401:6:Z1861961764;134:13402:0:Z1862915029;
Cn1cnc2cc(Cl)c(Cl)cc21,15,134:13401:3:Z2816572565;134:13402:5:Z3946401880;134:13404:9:Z2335013155;
c1ccc2c(c1)OCC1CNCC21,77,134:13401:3:Z4244269806;134:13401:6:Z3346957623;134:13402:2:Z3346958085;
C1CCNNC1,52,134:13401:3:Z4135587765;134:13404:4:Z2488783578;134:13408:6:Z2639174871;
Clc1ccc2sncc2c1,68,134:13401:3:Z4153055456;134:13402:1:Z2988209741;134:13403:2:Z2968911607;
Cc1cn2ncnc2nc1C,126,134:13401:3:Z3011749027;134:13402:1:Z1349141560;134:13402:3:Z1349148272;
NC12CNCC1C2,35,134:13401:3:Z3384648522;134:13404:2:Z3384643599;134:13405:8:Z4055402072;
CC12CCCNC1COC2,199,134:13401:3:Z4503882218;134:13401:7:Z3787463480;134:13401:8:Z3842757452;
C=C1CNC1,15,134:13401:3:Z3506013731;134:13402:5:Z4223223984;134:13413:0:Z3506011910;
c1ccc2c(c1)CCC1(CCCNC1)O2,110,134:13401:3:Z2698385398;134:13402:7:Z2699477694;134:13403:3:Z2699710123;
C1CC2NCCNC2C1,38,134:13401:3:Z4600694272;134:13401:4:Z4600694188;134:13403:0:Z4575642263;
Clc1ccc2c(c1Cl)NCCC2,25,134:13401:3:Z1885832849;134:13403:4:Z3082925170;134:13413:6:Z1885836399;
c1[nH]nc2c1COC2,141,134:13401:3:Z5001409212;134:13401:5:Z5000256554;134:13401:8:Z5007278008;
Clc1ccc2ccsc2c1,28,134:13401:3:Z3048728547;134:13406:2:Z3799032287;134:13407:0:Z3051553142;
Clc1ncc2nc[nH]c2n1,106,134:13401:3:Z3559412770;134:13401:3:Z3555772715;134:13401:3:Z3559431423;
Cc1ccc2c(c1C)OCCC2,409,134:13401:3:Z3888630073;134:13401:3:Z3888616493;134:13401:5:Z3201719057;
CC1(C)CCC2(CCN2)C1,92,134:13401:3:Z4051069469;134:13403:7:Z4118590168;134:13404:0:Z3996233631;
c1cc2[nH]ncc2cn1,120,134:13401:3:Z4642569400;134:13404:2:Z4642415780;134:13404:2:Z3006608521;
O=S1(=O)CCNC2CCCN21,160,134:13401:3:Z3794698776;134:13401:8:Z3590186591;134:13402:3:Z5045186042;
Clc1ccc2c(c1)CCN2,225,134:13401:3:Z4504147288;134:13401:6:Z2166456284;134:13401:8:Z2077578136;
CC1CC2CCN1CC2,36,134:13401:3:Z4600836365;134:13404:6:Z4600837072;134:13411:5:Z4600828183;
Clc1ccc2c(c1)CCCCN2,12,134:13401:3:Z2675630532;134:13402:2:Z2703933385;134:13402:8:Z4668918460;
Cc1cc(C)c2c(C)csc2n1,169,134:13401:3:Z3348384787;134:13401:6:Z1014661346;134:13402:4:Z3366692504;
Fc1cnc(Cl)nc1,130,134:13401:3:Z4246965614;134:13402:4:Z4246989519;134:13405:5:Z4246972940;
Cc1cnc2cc(C)c(C)cc2n1,26,134:13401:4:Z2971237896;134:13401:9:Z3561666437;134:13402:8:Z3394610227;
Cc1nn(C)c2cnc(Cl)nc12,63,134:13401:4:Z4991663336;134:13402:8:Z4991642129;134:13405:2:Z5061153109;
Cc1nc2ccc(Cl)cc2[nH]1,70,134:13401:4:Z4350999023;134:13401:4:Z4350815947;134:13402:5:Z4350204409;
c1ccc2nnccc2c1,532,134:13401:4:Z2698825078;134:13401:4:Z4223367273;134:13401:5:Z3870637944;
Cc1cnc(C)n1C,39,134:13401:4:Z4455179010;134:13402:4:Z4455215066;134:13403:2:Z4444731519;
Oc1ccc(Cl)c(F)c1,1,134:13401:4:Z2723084494;
CC1CC1(C)C,111,134:13401:4:Z3541546319;134:13401:6:Z3693049075;134:13402:8:Z2854557112;
O=c1cc(O)cn[nH]1,105,134:13401:4:Z4313991214;134:13402:0:Z4000058989;134:13405:0:Z4313826454;
CC1CCC(=O)CN1,160,134:13401:4:Z4773252097;134:13401:5:Z2918233313;134:13401:6:Z2950182578;
c1ccc2c(c1)CNCC1CCCN21,304,134:13401:4:Z2853448877;134:13401:4:Z2853448880;134:13401:7:Z2852189211;
Cc1nc2cc[nH]c2s1,78,134:13401:4:Z4097833818;134:13401:5:Z3509920760;134:13401:8:Z4029846237;
CC1CCc2c(sc3ncncc23)C1,39,134:13401:4:Z1270084039;134:13402:4:Z1168222801;134:13402:5:Z16514518;
C1CC2COCC3(CNCOC3)N2C1,196,134:13401:4:Z3609480972;134:13401:4:Z3599101873;134:13401:4:Z3609471377;
CC1CN(C)CC(C)N1,51,134:13401:4:Z3608665094;134:13404:0:Z4331336454;134:13406:3:Z3608666855;
O=C1NCCc2occc21,212,134:13401:4:Z3049065146;134:13401:8:Z3045291114;134:13402:2:Z4576727826;
CC1(C)NCCCNC1=O,108,134:13401:4:Z4510887760;134:13402:6:Z4198999121;134:13403:0:Z3060536010;
Cc1cc(F)c2c(c1)CCNC2,163,134:13401:4:Z3609703251;134:13402:6:Z3191041512;134:13402:6:Z3181418736;
CC1CC(=O)Nc2ccccc2S1,86,134:13401:4:Z3220615507;134:13401:8:Z4417761721;134:13402:5:Z4417751488;
CN1CCNc2cncnc21,102,134:13401:4:Z4132910219;134:13401:5:Z4132916386;134:13403:8:Z4132918357;
CC1CC2(CC2)C1,126,134:13401:4:Z4416924485;134:13401:5:Z3503741569;134:13401:5:Z3549442973;
CC1CNc2c(O)cccc2C1,65,134:13401:4:Z5059870253;134:13401:6:Z3055274114;134:13402:7:Z3055273655;
C1CC2CC(CN2)N1,177,134:13401:4:Z4974013829;134:13402:9:Z4111098269;134:13403:3:Z4267606954;
O=C1CCC2(CCNCC2)CC1,171,134:13401:4:Z4049662237;134:13402:2:Z4049671924;134:13402:2:Z4049660712;
c1ccc2c(c1)[nH]c1ncncc12,17,134:13401:4:Z2271176269;134:13401:8:Z2615669819;134:13411:6:Z2271469085;
CN1CC2CNCC2(C)C1,324,134:13401:4:Z3805624354;134:13401:5:Z4268039531;134:13401:5:Z2950921025;
Clc1ncc2oc3ccccc3c2n1,11,134:13401:4:Z4024714217;134:13405:2:Z4024704904;134:13418:6:Z4025921828;
Cc1n[nH]cc1O,87,134:13401:4:Z4200133817;134:13401:4:Z2905875413;134:13401:7:Z1927617321;
Cc1nccc(Cl)n1,58,134:13401:4:Z1039062176;134:13401:6:Z1272259552;134:13407:7:Z1039088664;
Cc1cc(F)cc(Cl)c1,91,134:13401:4:Z2711768968;134:13402:3:Z3596891131;134:13403:2:Z2952871868;
CC1CNCc2cncnc21,181,134:13401:4:Z3363370810;134:13401:5:Z3363364024;134:13401:6:Z3363391230;
Oc1nscc1Cl,62,134:13401:4:Z3655849195;134:13403:9:Z4242966602;134:13405:8:Z2284762878;
Cc1cccc2nc[nH]c12,153,134:13401:4:Z3929787438;134:13401:7:Z3888806146;134:13403:2:Z3941624439;
CN1CC2CCNC2C1,249,134:13401:4:Z3443488627;134:13401:5:Z3614906412;134:13401:9:Z4136923425;
Nc1ccncc1F,100,134:13401:4:Z5035858720;134:13401:4:Z4311336700;134:13401:9:Z4313971910;
O=C1CS(=O)(=O)c2ccccc2N1,43,134:13401:4:Z2844982187;134:13407:4:Z4010596836;134:13410:6:Z2830453188;
CC1CS(=O)(=O)CCN1,414,134:13401:4:Z1616451344;134:13401:7:Z3563510363;134:13401:7:Z3563510362;
Cc1ccc2ccc(F)c(F)c2n1,56,134:13401:4:Z2368652770;134:13403:2:Z2792852931;134:13405:2:Z1849525426;
NC1CC2CCCC2C1,77,134:13401:4:Z4387276846;134:13402:9:Z4387038320;134:13404:2:Z4422386931;
Oc1cnsn1,29,134:13401:4:Z2802302483;134:13401:4:Z2801524570;134:13409:5:Z2802290474;
C1CC2CCC1C21CC1,33,134:13401:4:Z4516953585;134:13402:9:Z4509130661;134:13403:5:Z4508843108;
N=S1(=O)CCC2(CC2)CC1,99,134:13401:4:Z4477005236;134:13403:3:Z4477016671;134:13404:6:Z4477012252;
CN1CCc2ccc(F)cc2C1,23,134:13401:4:Z3514302030;134:13412:7:Z3500542734;134:13413:2:Z3500541921;
Clc1cc(Cl)c2[nH]ccc2c1,80,134:13401:4:Z2290635495;134:13404:0:Z3551841325;134:13405:2:Z3678704613;
O=C1CCCc2ncccc2N1,73,134:13401:4:Z4258047166;134:13402:0:Z4251398390;134:13403:8:Z4252856880;
CC1(C)CSCCN1,57,134:13401:4:Z1785883120;134:13404:5:Z1786371341;134:13405:5:Z4345750121;
CC1=CC=CCC1,2,134:13401:4:Z4391134270;134:13471:4:Z4256812954;
Cc1ccc2ccc(Cl)cc2n1,123,134:13401:4:Z1463183169;134:13402:2:Z3009230021;134:13402:9:Z1348884547;
c1cc2c([nH]1)CCC2,189,134:13401:4:Z1616164493;134:13401:5:Z1784589610;134:13401:6:Z1842906900;
Cc1cnc2ncsc2c1,86,134:13401:4:Z4316815118;134:13401:8:Z4964272711;134:13403:0:Z4329305520;
CN1CCNc2cccnc21,382,134:13401:4:Z4126259751;134:13401:8:Z4319757282;134:13402:0:Z1344538669;
OC1CCCNc2ccc(F)cc21,110,134:13401:4:Z2357891158;134:13405:4:Z2357890260;134:13405:5:Z4290292525;
O=C1NCCCC12CCOCC2,93,134:13401:4:Z2875481454;134:13402:0:Z3171892947;134:13403:0:Z2875485243;
CN1C(=O)CNc2ccccc21,317,134:13401:4:Z2270320069;134:13401:6:Z1408077478;134:13401:9:Z1335516496;
CC1CC(C)(C)N1,59,134:13401:4:Z3047624681;134:13403:7:Z4768509563;134:13404:8:Z941868664;
Cc1cc(=O)[nH]c2[nH][nH]c(=O)c12,25,134:13401:4:Z1506609236;134:13403:6:Z2214679552;134:13404:3:Z953798546;
FC1(F)CNCc2ccccc21,163,134:13401:4:Z3687104644;134:13401:9:Z2493763559;134:13402:7:Z1465387843;
CN1C=NCC1,105,134:13401:4:Z4280451687;134:13402:4:Z4280261698;134:13403:1:Z4281121541;
Clc1ccc2c(c1)C=CCO2,70,134:13401:4:Z1841182660;134:13405:6:Z1569481253;134:13406:2:Z2481607420;
C1CN2CCN(C1)CC2,120,134:13401:4:Z2638627360;134:13401:6:Z4135537481;134:13402:4:Z2015151928;
c1ccc2nc3c(cc2c1)COCC3,32,134:13401:4:Z4362315270;134:13404:8:Z4362309409;134:13408:3:Z4362311524;
Oc1cccc2c1CCCCN2,68,134:13401:4:Z4470982810;134:13406:0:Z4470982256;134:13410:7:Z4470988176;
C1CCCOCCC1,24,134:13401:4:Z4151991228;134:13415:8:Z4151984643;134:13425:0:Z4152914368;
CC1NCCc2cc(Cl)ccc21,50,134:13401:4:Z3794971304;134:13403:8:Z3613780378;134:13405:2:Z3613778522;
CC1NCCCC12CCC2,95,134:13401:4:Z3916565958;134:13401:7:Z3916555461;134:13402:9:Z3916543160;
CC1(C)CCCS1(=N)=O,59,134:13401:4:Z3520595343;134:13402:2:Z3520599329;134:13408:5:Z3520599395;
Oc1ccc2c(n1)CCNC2,161,134:13401:4:Z5005244884;134:13402:3:Z3697684761;134:13402:5:Z3698726283;
c1nc2c(s1)CNC2,89,134:13401:4:Z4539315138;134:13403:2:Z4539313460;134:13404:2:Z4539325393;
Cc1cnc2c(C)cccc2c1,29,134:13401:4:Z1692840445;134:13414:0:Z1900734640;134:13419:8:Z3342290986;
Cc1cnc(N)nc1C,2,134:13401:4:Z3825624026;134:13486:1:Z4999598310;
CC1CCc2c(sc3nc[nH]c(=O)c23)C1,74,134:13401:4:Z429080054;134:13401:7:Z2111907216;134:13403:0:Z292554078;
Cc1ccc2c(c1)CCS2,110,134:13401:5:Z4250215081;134:13402:1:Z3366706272;134:13406:0:Z3084446949;
Cn1ncc2c1NCCC2,56,134:13401:5:Z4335228723;134:13406:5:Z4335235506;134:13407:0:Z4335226482;
Fc1c(Cl)ccc2ccoc12,55,134:13401:5:Z4405764321;134:13404:5:Z4406813141;134:13404:8:Z4406251198;
FC1(F)CCC12CNC2,146,134:13401:5:Z2177272993;134:13401:8:Z2227931654;134:13402:4:Z2184555612;
CC12COC(OC1)OC2,14,134:13401:5:Z4264550495;134:13405:5:Z4259915491;134:13412:5:Z4260847474;
CC1CC1N,24,134:13401:5:Z4002007681;134:13402:5:Z4002045104;134:13410:3:Z3998606576;
Cc1ncnc2cccc(F)c12,34,134:13401:5:Z4344525394;134:13410:0:Z4344529074;134:13410:4:Z4638534076;
Fc1ccc(F)c2c1NCCO2,96,134:13401:5:Z3086131109;134:13402:8:Z2476745762;134:13403:2:Z4132569146;
O=C1CCCc2occc21,242,134:13401:5:Z2271919604;134:13402:0:Z2273074482;134:13402:0:Z2254933104;
Fc1cc(F)c2c(c1)CCC2,257,134:13401:5:Z1855626543;134:13402:2:Z3101043040;134:13402:4:Z1497564648;
Fc1cc2[nH]cnc2cc1Cl,135,134:13401:5:Z4343448803;134:13401:6:Z4352024882;134:13402:0:Z4391264206;
O=S1(=O)Nc2cccc3cccc1c23,206,134:13401:5:Z4039725877;134:13401:7:Z139568072;134:13402:3:Z3520403672;
Clc1ccc2ccoc2c1,213,134:13401:5:Z3687067326;134:13401:5:Z4090207481;134:13401:9:Z4022137427;
