fragment_smiles,occurences,example_ligands
Fc1cnc2c(c1)NCCC2,220,53:05300:4:Z4648987324;53:05300:7:Z4648982658;53:05301:0:Z4622879826;
c1ccc2nncnc2c1,362,53:05300:4:Z3898755174;53:05300:7:Z2172123329;53:05300:7:Z2880976996;
C1CCNOCC1,221,53:05300:4:Z1822682561;53:05300:4:Z1824315245;53:05300:5:Z2476659924;
CC1CNC(C)C1,289,53:05300:4:Z4206095670;53:05300:4:Z1952255485;53:05301:1:Z2185345771;
CC1CC(=O)c2cccnc2C1,142,53:05300:4:Z3845591471;53:05300:6:Z3814921296;53:05300:9:Z3868364047;
Cc1csc(Cl)c1,236,53:05300:4:Z1764486877;53:05300:8:Z2952689698;53:05301:9:Z2625575474;
O=C1Nc2ccccc2C12CCNC2,128,53:05300:4:Z4269011056;53:05301:8:Z4825569450;53:05301:9:Z1744187121;
CN1CNCC1=O,474,53:05300:4:Z2329846017;53:05300:9:Z4320286446;53:05300:9:Z4320286440;
Cn1nc2n(c1=O)CCNC2,338,53:05300:4:Z1897730671;53:05300:4:Z1865196394;53:05300:4:Z1781608770;
C1CNC2(C1)COC2,360,53:05300:4:Z4247392340;53:05300:5:Z4207630439;53:05300:9:Z4215249731;
c1cc2cn[nH]c2s1,152,53:05300:4:Z3527548828;53:05300:8:Z3582496534;53:05300:9:Z3541668851;
CC1(C)CNCc2cn[nH]c2C1,295,53:05300:4:Z2608594860;53:05300:4:Z4635078548;53:05300:4:Z2608366356;
OC1CCCNc2ccc(F)cc21,85,53:05300:4:Z4040589745;53:05301:6:Z1641113932;53:05302:1:Z2635917175;
FC1(F)CCC2CC1CN2,283,53:05300:4:Z3315541690;53:05301:0:Z3056446287;53:05301:4:Z3056450560;
Oc1ncn[nH]1,150,53:05300:4:Z3817755787;53:05303:0:Z3817755262;53:05303:3:Z3899401895;
c1ncc2c3c(sc2n1)CCCC3,99,53:05300:4:Z1212726103;53:05300:8:Z1396641043;53:05301:4:Z2273055736;
Cn1ccc2cccc(Cl)c21,159,53:05300:4:Z3671863096;53:05301:4:Z3667542982;53:05302:0:Z3669219295;
Cc1ncc(F)c(C)n1,150,53:05300:4:Z1578940244;53:05300:4:Z2199880824;53:05300:6:Z989242362;
Cc1cccc2c1C(C)CC2=O,58,53:05300:4:Z1998353739;53:05307:7:Z856462300;53:05310:3:Z202902060;
Cc1cc(O)nc(O)n1,64,53:05300:4:Z1747039986;53:05301:1:Z1747047634;53:05301:6:Z2455887500;
Cn1ncc2nc[nH]c(=O)c21,116,53:05300:4:Z3340228393;53:05302:3:Z3340228707;53:05304:4:Z4013425724;
O=C1CC2(CCN1)CNC2,143,53:05300:4:Z4207382007;53:05300:6:Z4204786508;53:05300:9:Z4203726562;
O=c1[nH]cnc2c1CNC2,204,53:05300:4:Z4556645674;53:05300:4:Z4602452822;53:05300:5:Z4601753618;
CN1CC(=O)Nc2cncnc21,67,53:05300:4:Z3559696013;53:05300:4:Z3555761928;53:05304:6:Z4027139809;
CC1CCS(=O)(=O)N1C,364,53:05300:4:Z4141859393;53:05300:8:Z3633164170;53:05301:0:Z3568107422;
O=S1(=O)CCNCCN1,356,53:05300:4:Z3520811156;53:05300:4:Z3533542613;53:05300:4:Z3520817105;
O=c1[nH]c2ccc(Cl)cc2o1,141,53:05300:4:Z1378622783;53:05300:5:Z4331474624;53:05301:6:Z3339092306;
Oc1cccc2c1CCCCN2,79,53:05300:4:Z4470986570;53:05300:4:Z4470987093;53:05301:4:Z4470985278;
Cc1cc(O)cc(=O)o1,31,53:05300:4:Z4351195678;53:05302:5:Z4351195465;53:05306:9:Z4351192770;
Cc1cc2ccccc2n1C,522,53:05300:4:Z2042504505;53:05300:6:Z3189955188;53:05300:9:Z3866182859;
Cc1ccc2c(c1)COCC2,249,53:05300:4:Z5007780159;53:05301:3:Z5006297347;53:05301:9:Z5007606750;
Cc1cccc2ncncc12,128,53:05300:4:Z2614285885;53:05301:3:Z5061324443;53:05301:4:Z1822662709;
Cn1cccc1Cl,71,53:05300:4:Z4203446451;53:05300:4:Z4211245873;53:05302:5:Z4215933740;
CC1(C)CC1N,230,53:05300:4:Z3551182827;53:05300:6:Z3791993937;53:05300:7:Z3793746515;
FC1(F)CNCCO1,279,53:05300:4:Z2705304169;53:05302:2:Z2713881941;53:05302:3:Z3569823351;
Cc1cccc2cncn12,403,53:05300:4:Z2883310218;53:05300:7:Z2184664175;53:05300:7:Z4028242037;
CC1CNC2CCCCC12,220,53:05300:4:Z1644460925;53:05302:3:Z1643389267;53:05302:5:Z3094622907;
NC1CCSC2(CCC2)C1,178,53:05300:4:Z4204290790;53:05301:1:Z4208224879;53:05301:6:Z4860663076;
Clc1ccc2c(c1)C=CCO2,115,53:05300:4:Z1967977557;53:05300:6:Z1205487193;53:05300:6:Z4141332205;
CC1CCc2ccsc2S1(=O)=O,213,53:05300:4:Z2171170265;53:05300:6:Z4112641558;53:05300:6:Z4070347660;
CC1COc2ccccc2C1,490,53:05300:4:Z5060409693;53:05301:0:Z5056021881;53:05301:0:Z3352576768;
O=c1[nH]nn[nH]1,577,53:05300:4:Z4353433830;53:05300:4:Z3639019060;53:05300:6:Z2439595975;
NC12CCC(CNC1)C2,197,53:05300:4:Z3828594615;53:05300:5:Z3831834172;53:05301:6:Z3831850924;
O=C1CSc2ncccc2N1,246,53:05300:4:Z2014592807;53:05300:6:Z4140527971;53:05300:8:Z4582325141;
CC1CCC2(CNC2)CO1,327,53:05300:4:Z4960905216;53:05300:5:Z4959998202;53:05301:4:Z4960919806;
Fc1cnc2c(c1)CCN2,200,53:05300:4:Z4147297165;53:05301:7:Z4335202616;53:05301:7:Z4132707616;
c1cc2n(c1)CCNC21COC1,172,53:05300:4:Z4207755695;53:05302:1:Z4091888517;53:05303:5:Z4210126308;
O=c1[nH]cnc2c(Cl)cccc12,26,53:05300:4:Z1899730237;53:05301:3:Z1900005503;53:05308:7:Z4169086231;
CC1C2CNC1C2,61,53:05300:4:Z4576310452;53:05301:4:Z4576317503;53:05302:8:Z4576310270;
Fc1cc(F)c2c(c1)OCC2,288,53:05300:4:Z4254987208;53:05300:4:Z2434213834;53:05300:7:Z4058816554;
NC1CCCC2CC12,209,53:05300:4:Z4005181198;53:05300:7:Z4079838753;53:05300:8:Z4065702753;
c1cc2c([nH]1)CCCC2,530,53:05300:4:Z2255755276;53:05300:5:Z3875953614;53:05300:6:Z3875960345;
C1CCC2(CCCC2)CNC1,141,53:05300:4:Z3615865424;53:05300:5:Z3442671530;53:05301:4:Z3615855551;
Cc1cccc(F)c1C,159,53:05300:4:Z4350072498;53:05300:7:Z4349831015;53:05301:2:Z4929625144;
C1CCC2(CCCOC2)NC1,174,53:05300:4:Z3092935054;53:05300:6:Z3208922695;53:05300:8:Z4129536856;
Clc1ncn[nH]1,50,53:05300:4:Z3339827794;53:05301:9:Z3342364114;53:05302:4:Z3342363603;
c1ccc2c(c1)CCC1CCC21,142,53:05300:4:Z4106392868;53:05300:8:Z2602599117;53:05304:2:Z2601278664;
O=S1(=O)CCC2CCC1C2,298,53:05300:4:Z3556627450;53:05300:7:Z4906788638;53:05301:4:Z3571893270;
CC1(C)NCCC1=O,147,53:05300:4:Z4042231817;53:05302:0:Z3310953065;53:05303:2:Z4042239202;
CC1NCCc2cc(Cl)c(Cl)cc21,57,53:05300:4:Z1481566671;53:05301:2:Z3408046151;53:05307:1:Z3381671157;
Nc1ncnc(N)n1,243,53:05300:4:Z751704760;53:05300:5:Z194790606;53:05300:6:Z2699471550;
C1COCCC2(COC2)N1,204,53:05300:4:Z4094582040;53:05300:9:Z4094584468;53:05300:9:Z3881679655;
c1ncc2c(n1)NCCN2,66,53:05300:4:Z4335666576;53:05302:3:Z4335661607;53:05302:8:Z4335665695;
CC12CC1C2,309,53:05300:4:Z2776804399;53:05301:3:Z3787898833;53:05301:3:Z2820021122;
CN1CC2(CNC2)C(F)(F)C1=O,221,53:05300:4:Z4267660975;53:05300:8:Z3589599430;53:05301:3:Z3589598470;
O=C1CSc2ncncc2N1,223,53:05300:4:Z1900399389;53:05301:0:Z1787522384;53:05301:5:Z2974632763;
C1CCC2(CCOCC2)CNC1,290,53:05300:4:Z3653032450;53:05300:6:Z4074977862;53:05301:5:Z3634430224;
CC1(C)CC2(CCC2)C1,808,53:05300:4:Z3625316846;53:05300:4:Z3577388918;53:05300:6:Z4276018335;
Cc1ccc2[nH]nnc2c1,108,53:05300:4:Z4266630421;53:05301:0:Z4266633308;53:05302:0:Z4266652783;
Clc1cccc2occc12,118,53:05300:4:Z1472489483;53:05301:0:Z3668106574;53:05301:5:Z1472482724;
Cc1cnc[nH]c1=O,80,53:05300:4:Z2918580205;53:05301:5:Z2589259349;53:05301:8:Z2589265393;
O=S1(=O)CCn2cccc2C1,232,53:05300:4:Z4040192737;53:05300:8:Z4045330668;53:05301:0:Z4460127957;
Nc1ccc2ccccc2n1,153,53:05300:4:Z2936883598;53:05301:0:Z4096424221;53:05302:0:Z5036640482;
C1CCC2(CCCC2)NC1,277,53:05300:4:Z3638285783;53:05300:5:Z4577201825;53:05300:5:Z4380650081;
CN1CCC(O)CC1,578,53:05300:4:Z1597870026;53:05300:5:Z1823374954;53:05300:8:Z4455184967;
NC1CS(=O)(=O)C2CNCC12,102,53:05300:4:Z3385719347;53:05301:3:Z3414284619;53:05302:0:Z3364847653;
C1=CC2=NCCN2C=C1,206,53:05300:4:Z4309650612;53:05300:5:Z4907622196;53:05300:5:Z4310971118;
CC1NCC2CCCCC21,138,53:05300:4:Z4466660616;53:05300:9:Z4466653338;53:05301:1:Z4508992119;
NC1CC2(CCCCN2)C1,170,53:05300:4:Z3365854749;53:05303:3:Z3519184553;53:05303:8:Z3364731572;
Clc1cccc2cn[nH]c12,251,53:05300:4:Z4769339996;53:05300:8:Z4491956865;53:05300:9:Z4490674755;
Cc1sccc1N,112,53:05300:4:Z4289286205;53:05300:6:Z4294877086;53:05301:4:Z4293441955;
Cc1cc(Cl)cc2c1OCCCC2,19,53:05300:4:Z1460304408;53:05300:8:Z4431267646;53:05310:4:Z3362792269;
NC1CCCNC1=O,185,53:05300:4:Z3517596569;53:05300:7:Z3517309183;53:05301:4:Z4065384999;
CC1CCC2(CC1)CC2,100,53:05300:4:Z4090876209;53:05300:9:Z3869521969;53:05302:4:Z3917995296;
CC1(C)CNc2ccc(Cl)cc21,63,53:05300:4:Z4127184609;53:05301:2:Z4448340749;53:05304:5:Z3361777400;
Cc1ccc2c(c1)CCN2,341,53:05300:4:Z4473682102;53:05301:3:Z4297576626;53:05302:0:Z2906588309;
Cn1cc(Cl)nc1F,51,53:05300:4:Z4255634845;53:05307:2:Z4255622283;53:05310:8:Z4255631627;
CC1(C)CNCC(N)C1,214,53:05300:4:Z3293179234;53:05300:9:Z3364169556;53:05300:9:Z3794339590;
Nc1ncc2[nH]cnc2n1,88,53:05300:4:Z2616006951;53:05301:1:Z1675211980;53:05303:8:Z1675285160;
ClC1=CCCC1,105,53:05300:4:Z1907812399;53:05300:5:Z1546783857;53:05301:4:Z2456434685;
NC1C2CNCC12,125,53:05300:4:Z3385969795;53:05302:8:Z3366010659;53:05303:3:Z3385974062;
Clc1cccn2nccc12,407,53:05300:4:Z3609695215;53:05300:8:Z3049783871;53:05301:3:Z2589523842;
Cn1cnc2ccc(F)cc21,364,53:05300:4:Z4288483153;53:05300:6:Z4506614479;53:05300:9:Z4506604713;
Fc1cc(F)c2scnc2c1,86,53:05300:4:Z4025265444;53:05303:7:Z4026233069;53:05303:7:Z4025789202;
CC1COCC2CCCN12,472,53:05300:4:Z4598625128;53:05300:4:Z4598531441;53:05300:4:Z4598626811;
O=C1CCCC2C3CNCC(C3)CN12,130,53:05300:4:Z4401666819;53:05301:1:Z4473197793;53:05301:4:Z4599407973;
Cc1ccn2c(=O)ccnc2c1,233,53:05300:4:Z1323764774;53:05300:5:Z1179680252;53:05301:0:Z4570829774;
C1OC2CC3CC1C2C3,256,53:05300:4:Z2775432401;53:05300:7:Z2770232493;53:05301:1:Z2783032505;
O=S1(=O)CCNC2CCCCC21,223,53:05300:4:Z2800514675;53:05301:8:Z1568994325;53:05302:5:Z1866573602;
OC1CN2CCC1CC2,209,53:05300:4:Z4286625551;53:05300:4:Z4287807750;53:05300:6:Z4289718579;
OC1CCCc2occc21,285,53:05300:4:Z3549897889;53:05300:9:Z3536915391;53:05301:3:Z4055441230;
Cn1ncc2c1NCCC2,86,53:05300:4:Z4654562137;53:05303:3:Z4335231504;53:05303:4:Z4335235770;
FC12CCOCC1CNC2,330,53:05300:4:Z4215367058;53:05300:6:Z4448839169;53:05300:7:Z4002901713;
Cc1cc(=O)cc(C)[nH]1,212,53:05300:4:Z4331670464;53:05300:7:Z2172349882;53:05301:1:Z4179165887;
Cc1ccc2c(c1)ncn2C,316,53:05300:4:Z1708290913;53:05300:8:Z1409910462;53:05301:1:Z2176968084;
CC1CC1N,108,53:05300:4:Z4002191464;53:05300:6:Z4002869280;53:05300:8:Z4001982529;
OC1CCC2(CC1)CNC2,331,53:05300:4:Z4913290406;53:05300:6:Z4279190576;53:05300:6:Z4051892720;
Cc1cc(C)nc(C)n1,403,53:05300:4:Z1701206777;53:05300:5:Z4581419591;53:05300:5:Z1698748580;
CC1CNCCC(F)(F)C1,276,53:05300:4:Z4118782760;53:05301:1:Z3649087783;53:05301:1:Z3598553116;
C1CCC2(CCNC2)OC1,388,53:05300:4:Z4603159458;53:05300:5:Z3707540013;53:05300:8:Z3707539298;
Cc1c(Cl)ccc2c1NCCC2,56,53:05300:4:Z4374011093;53:05301:5:Z1361646845;53:05304:3:Z1361757155;
Cc1cc2n(n1)CCN2,139,53:05300:4:Z4305430465;53:05300:8:Z4036108960;53:05300:8:Z4036127911;
NC1CNCC(F)C1,159,53:05300:4:Z3831986575;53:05300:8:Z3831982269;53:05301:2:Z3832007274;
OC1CC2CCCC12,430,53:05300:4:Z3591603295;53:05300:4:Z3605765525;53:05300:6:Z4643177581;
CN1CCNCC12CCCCC2,149,53:05300:4:Z2950040603;53:05301:5:Z2909415890;53:05301:6:Z2909363958;
Oc1cnc2ccccc2c1,26,53:05300:4:Z3368825862;53:05303:5:Z4252896481;53:05305:5:Z4252902255;
OC1CCNCC1(F)F,403,53:05300:4:Z2614594179;53:05300:4:Z3554957257;53:05301:1:Z2613400729;
Cc1ncccc1O,238,53:05300:4:Z4255153979;53:05300:6:Z4235907759;53:05301:1:Z4255156631;
O=C1CCOCCN1,387,53:05300:4:Z4389991673;53:05300:5:Z4466203043;53:05300:7:Z4401861542;
O=C1CCOC2(CCNCC2)C1,284,53:05300:4:Z4276523526;53:05300:7:Z3394004781;53:05300:9:Z3618928906;
CC1(C)CNCc2ccoc2C1,188,53:05300:4:Z3590294828;53:05301:4:Z4277201245;53:05301:8:Z4217230417;
CC1CC(=O)CCN1,95,53:05300:4:Z2873160618;53:05301:1:Z4396360667;53:05301:1:Z4666399542;
CN1CCC2CNCC21,746,53:05300:4:Z4140697264;53:05300:8:Z2872731008;53:05301:0:Z3584072931;
Cc1ccc(O)c2c1CCCN2,87,53:05300:4:Z3633735879;53:05301:0:Z3633730938;53:05301:9:Z4491228125;
c1cc2[nH]ncc2cn1,190,53:05300:4:Z4629169214;53:05300:8:Z4642887217;53:05301:2:Z4641668815;
FC1(F)CCc2oncc2C1,584,53:05300:4:Z3356657613;53:05300:4:Z3784550265;53:05300:5:Z3781081318;
NC1CSCc2ccccc21,5,53:05300:4:Z2723036223;53:05304:0:Z2723015645;53:05327:0:Z2723044460;
OC1CNc2ncccc21,37,53:05300:4:Z3369858408;53:05301:5:Z3369855477;53:05302:7:Z3369855941;
OC1CNC2(CCOCC2)C1O,163,53:05300:4:Z4279142221;53:05300:8:Z4271480485;53:05300:8:Z4271483774;
C1CNC2(C1)CCNCC2,481,53:05300:4:Z3698901832;53:05300:4:Z3385512455;53:05300:7:Z3518482013;
CC1CCN(C)C1,946,53:05300:4:Z4872455803;53:05300:4:Z1408316864;53:05300:6:Z4467424899;
c1n[nH]c2c1CCNC2,641,53:05300:4:Z4132545204;53:05300:5:Z1931549523;53:05300:7:Z4168689939;
C1CNCC2(C1)CNC2,375,53:05300:4:Z2786231362;53:05300:6:Z4122619140;53:05300:6:Z4122638475;
CC1(C)CCCC(=O)C1,335,53:05300:4:Z5007336806;53:05300:6:Z5000880588;53:05300:7:Z5001433984;
O=C1CCC2CNCC12,186,53:05300:4:Z4591186711;53:05301:0:Z4591363985;53:05302:5:Z4590977276;
C1CCC2(CC1)CCCNCC2,101,53:05300:4:Z4591186711;53:05302:0:Z2290441389;53:05302:1:Z3353195578;
Clc1ccc2scnc2c1,958,53:05300:4:Z2194564338;53:05300:6:Z1558601504;53:05300:6:Z2684220451;
O=C1CC2CCC1O2,244,53:05300:4:Z5043204617;53:05300:5:Z5047264800;53:05300:6:Z5039625603;
c1nc2cc3c(cc2[nH]1)OCCO3,2,53:05300:4:Z3254828387;53:05300:4:Z1650164917;
CC1(C)CNCCC(O)C1,414,53:05300:4:Z4267055748;53:05300:6:Z3202132171;53:05300:8:Z3558782500;
Fc1ccc2c(c1)OCCO2,216,53:05300:4:Z5043872237;53:05300:5:Z5043333389;53:05301:2:Z5044094093;
CC1(C)OCC(O)CO1,77,53:05300:4:Z4267410100;53:05301:8:Z4275742876;53:05302:3:Z4401761228;
c1noc2c1CNCC2,692,53:05300:4:Z5018451598;53:05300:6:Z3711552954;53:05301:0:Z4309027221;
O=S1(=O)CCCNC1,209,53:05300:4:Z4060662483;53:05300:4:Z3381543766;53:05300:4:Z4421703050;
CC1NCCc2cc(F)ccc21,171,53:05300:4:Z1549286162;53:05300:5:Z2355137814;53:05300:8:Z2906165744;
NC1CCNCC12CCC2,214,53:05300:4:Z4185160197;53:05300:5:Z4055605386;53:05301:0:Z3519712884;
c1cnn2cccc2c1,461,53:05300:4:Z4581461518;53:05300:8:Z4472107354;53:05301:1:Z3546862741;
O=C1CCc2cccnc21,4,53:05300:4:Z4342035264;53:05322:8:Z4342036336;53:05325:7:Z4342020573;
Cn1cc(F)cn1,501,53:05300:4:Z3695920212;53:05300:7:Z5035806830;53:05300:7:Z3695922947;
Oc1ccnc2c(F)c(F)ccc12,36,53:05300:4:Z2843525816;53:05302:2:Z2500351539;53:05308:4:Z3855642817;
Cc1csc2cncnc12,462,53:05300:4:Z3589849609;53:05300:7:Z3390055844;53:05300:7:Z4082882142;
CC1CN(C)C1,69,53:05300:4:Z3539362175;53:05300:4:Z3539362158;53:05301:5:Z3539377337;
Cc1ncc2c3c(sc2n1)CCCC3,61,53:05300:4:Z1731359721;53:05304:1:Z1024521656;53:05304:8:Z4391389416;
CN1C2(CCNCC2)CCS1(=O)=O,48,53:05300:4:Z3267805777;53:05304:9:Z3267840186;53:05306:8:Z3267846884;
C1CC2CC(CN2)N1,186,53:05300:4:Z4122305222;53:05300:6:Z4029301035;53:05301:1:Z4364127932;
NC1CC2CCCC2C1,152,53:05300:4:Z4387276373;53:05301:9:Z4422378634;53:05302:4:Z4422382034;
Cn1ncc2c(=O)[nH]nnc21,30,53:05300:4:Z1470608602;53:05304:0:Z1376349554;53:05304:5:Z1742701954;
CC1CCC(C)N1C,153,53:05300:4:Z4319889465;53:05300:6:Z4325240019;53:05301:6:Z4353048164;
CC1(C)CCCNCC1,211,53:05300:4:Z1263177902;53:05301:3:Z3101976299;53:05301:5:Z1262137974;
Cn1cnc2cc(F)ccc21,412,53:05300:4:Z2439521668;53:05300:6:Z2956028078;53:05300:9:Z2148900439;
Fc1ccc2c(c1)OCCNC2,226,53:05300:4:Z4118286826;53:05301:5:Z2698979450;53:05301:9:Z2717831768;
Cc1ncnnc1C,280,53:05300:4:Z1730857788;53:05300:5:Z113369798;53:05300:8:Z1767885210;
FC1CC2(CCC2)C1,651,53:05300:4:Z4460105109;53:05300:4:Z4419310141;53:05300:5:Z4179038600;
Cn1ncc2cncnc21,562,53:05300:4:Z228903992;53:05300:6:Z4915350700;53:05300:6:Z3192025291;
O=S1(=O)CCC2(CC1)CNCCO2,147,53:05300:4:Z3830302526;53:05300:9:Z3175271160;53:05302:2:Z3205836196;
C1CC2CN(C1)CCO2,255,53:05300:4:Z2358904723;53:05300:7:Z2409237686;53:05301:0:Z2292223007;
C1=CSCS1,90,53:05300:4:Z4281317918;53:05300:9:Z4281718625;53:05302:1:Z4280752758;
c1cc2c(nn1)CCC2,391,53:05300:4:Z2950961574;53:05300:7:Z1779917905;53:05300:8:Z3079948026;
O=S1(=O)CCCCCN1,81,53:05300:4:Z4386344939;53:05301:1:Z4221966429;53:05301:9:Z4429354820;
O=S1(=O)Cc2c(Cl)cccc2N1,8,53:05300:4:Z3339567689;53:05308:0:Z3339567819;53:05320:2:Z2475675861;
CN1C(=O)C(C)(C)c2ccccc21,129,53:05300:4:Z2633090919;53:05302:0:Z3612683211;53:05302:9:Z3221759978;
c1cc2c3c(c1)CCC3CCC2,124,53:05300:4:Z1572449580;53:05302:5:Z3888980413;53:05303:7:Z1570256454;
Clc1cnc2ccccc2c1,272,53:05300:4:Z2190951531;53:05300:5:Z2190160217;53:05300:6:Z2636557649;
O=C1CCOc2ccc(Cl)cc21,184,53:05300:4:Z1783678383;53:05300:8:Z1783670070;53:05302:0:Z1784158512;
c1ccc2c(c1)CCc1cnoc1-2,72,53:05300:4:Z2948843857;53:05302:4:Z3701349931;53:05305:6:Z3104745381;
CC12CCC(=O)N1CCS2,372,53:05300:4:Z4324747081;53:05300:6:Z4114668254;53:05300:8:Z4325208837;
O=C1CC2NCCCC2N1,349,53:05300:4:Z4273631261;53:05300:4:Z4883290991;53:05300:7:Z5048471598;
O=S1(=O)NCCCC12CC2,387,53:05300:4:Z3615357030;53:05300:6:Z3521148987;53:05300:7:Z3357737162;
Cc1cn[nH]c(=O)c1,270,53:05300:4:Z4642298882;53:05301:3:Z4414777483;53:05302:0:Z4642802995;
O=c1cccco1,408,53:05300:4:Z4295905468;53:05300:5:Z4213019418;53:05300:8:Z4218558608;
CC1=CS(=O)(=O)CCO1,411,53:05300:4:Z4344447183;53:05300:6:Z4351651599;53:05300:9:Z2086021103;
Cc1ccc(F)cc1C,377,53:05300:4:Z3384287696;53:05301:7:Z3060895062;53:05302:0:Z5060151046;
CN1CC2CNCCN2C1=O,394,53:05300:4:Z5000886332;53:05300:5:Z3181633147;53:05300:6:Z4109396826;
Cc1cn2ncccc2n1,418,53:05300:4:Z2966143361;53:05301:0:Z4225740654;53:05301:1:Z2275443681;
Cc1cn2ccncc2n1,304,53:05300:4:Z2915458953;53:05300:6:Z2911319273;53:05300:7:Z1872764559;
Cn1nc(O)c2c1CNCC2,262,53:05300:4:Z2915458953;53:05300:8:Z2946071869;53:05302:0:Z2915461651;
O=C1CCNCCCCCN1,314,53:05300:4:Z3694628661;53:05300:7:Z3009540070;53:05301:2:Z2965253287;
C1=NCCCS1,210,53:05300:4:Z4260044322;53:05300:5:Z4249972023;53:05300:6:Z4249973805;
OC1CNCC12CCC2,328,53:05300:4:Z3797391620;53:05300:6:Z3856083784;53:05300:9:Z3856084026;
C1CCC2(CC1)CCN2,683,53:05300:4:Z3299500588;53:05300:5:Z3802072749;53:05300:5:Z4269747226;
Cc1csc2ncccc12,228,53:05300:4:Z2849769813;53:05300:4:Z2723234434;53:05300:4:Z3091808257;
CN1CC2CCCNC2C1,341,53:05300:4:Z2415728723;53:05300:5:Z4128513325;53:05300:5:Z4128513328;
CC1(O)CCCC1,261,53:05300:4:Z3208955376;53:05301:0:Z3208952970;53:05301:1:Z3365950658;
CC1CCC(F)(F)C1,518,53:05300:4:Z3186323577;53:05300:5:Z3049364795;53:05300:9:Z3060002703;
c1cnc2c(c1)CCCCN2,165,53:05300:4:Z2791547572;53:05300:8:Z4126757273;53:05301:6:Z4455800470;
Cc1cc(Cl)c2c(c1)CCNC2,108,53:05300:4:Z3060367277;53:05302:9:Z3060368754;53:05306:1:Z3060367272;
Cc1csc2ccncc12,33,53:05300:4:Z4230029679;53:05305:6:Z4223504938;53:05308:5:Z4961634815;
Cc1cccc2nccc(=O)n12,139,53:05300:4:Z140560220;53:05304:5:Z745332456;53:05305:8:Z1559824660;
Cn1cnc2cn[nH]c2c1=O,81,53:05300:4:Z3687230962;53:05302:1:Z3687192401;53:05308:9:Z3686812678;
c1cc2cnsc2cn1,74,53:05300:4:Z4226592477;53:05301:2:Z4229410359;53:05301:5:Z4223767261;
c1n[nH]c2c1NCCC2,458,53:05300:4:Z5018077727;53:05300:7:Z3584214440;53:05300:9:Z3584213913;
Fc1ccc2c(c1F)CNCC2,233,53:05300:4:Z2142748195;53:05301:2:Z2773135474;53:05301:2:Z3875877416;
Clc1ccc2ncc3cncn3c2c1,35,53:05300:4:Z2699260378;53:05301:4:Z2771307888;53:05301:4:Z2771518667;
C1CC2(CCN1)CCNCC2,262,53:05300:4:Z2439211844;53:05300:6:Z2369546099;53:05300:7:Z3516262673;
NC1CNC2(CCCC2)C1,160,53:05300:4:Z3510834010;53:05301:0:Z3510835159;53:05301:7:Z3520188897;
c1ccc2c(c1)CNCC1(CNC1)O2,65,53:05300:4:Z4212171289;53:05302:1:Z4212163354;53:05302:4:Z4212144683;
NC12CCC(CC1)NC2,71,53:05300:4:Z4205615116;53:05300:9:Z4001042653;53:05304:4:Z4056331667;
O=c1[nH]cnc2cnccc12,271,53:05300:4:Z3615607271;53:05300:5:Z1742736556;53:05300:8:Z1742389758;
Cc1cccc(N)n1,61,53:05300:4:Z3368770395;53:05302:2:Z4635143837;53:05303:5:Z3368771638;
O=C1NCCc2ccncc21,388,53:05300:4:Z4051858373;53:05301:0:Z4272632197;53:05302:1:Z3435463167;
CC1=CCc2ccccc2O1,126,53:05300:4:Z1954812863;53:05300:7:Z1315171351;53:05301:1:Z4229010891;
Cn1ccc2cc(F)ccc21,255,53:05300:4:Z2457810206;53:05301:1:Z3360317732;53:05301:2:Z2961969227;
Cc1cc(C)c2cnn(C)c2n1,61,53:05300:4:Z1662611928;53:05300:9:Z4468668144;53:05301:5:Z4265615621;
Cc1ccc2c(c1)CNCCO2,251,53:05300:4:Z4291619300;53:05300:7:Z2712666480;53:05302:0:Z2070872464;
Cc1nc2cccnn2n1,91,53:05300:4:Z2092088568;53:05301:7:Z2615902185;53:05302:1:Z2092825516;
CC1(C)CCc2ccc(=O)[nH]c2C1,75,53:05300:4:Z3355937052;53:05302:2:Z3382342119;53:05304:9:Z3356063344;
Fc1cccc2c1OCCO2,147,53:05300:4:Z3795930594;53:05300:9:Z3806451386;53:05301:3:Z3800505619;
Fc1ccc2c(Cl)n[nH]c2c1,108,53:05300:4:Z4270340405;53:05300:7:Z4216461925;53:05301:0:Z4270339859;
C1CC2(CCO2)CN1,112,53:05300:4:Z4270340405;53:05300:6:Z4229767705;53:05300:9:Z3620520212;
O=C1CCNC2CCCCN12,275,53:05300:4:Z3091982228;53:05301:1:Z3318000366;53:05301:5:Z3091985809;
O=C1CCNC2CCCCCN12,155,53:05300:4:Z4653020290;53:05300:7:Z3319044859;53:05302:9:Z3093043975;
Cc1ccc2c(c1)OC(C)C(=O)N2,9,53:05300:4:Z4224099345;53:05300:9:Z2905431367;53:05310:3:Z3347737644;
OC1CCNCc2ccccc21,293,53:05300:4:Z1648948647;53:05300:6:Z3388564554;53:05301:1:Z1648945730;
CC1CNS(=O)(=O)C1,266,53:05300:4:Z3079144494;53:05301:0:Z1887848371;53:05301:6:Z2288504470;
CN1CCNS1(=O)=O,54,53:05300:4:Z3796619836;53:05302:1:Z3796619922;53:05304:2:Z3796619272;
Cc1cccc2ncccc12,452,53:05300:4:Z3803241465;53:05300:7:Z3806102029;53:05300:8:Z2960070149;
