fragment_smiles,occurences,example_ligands
O=S1(=O)CCCN1,8788,92:09200:0:Z2676796302;92:09200:0:Z3405256253;92:09200:0:Z2372272577;
Cc1ccsc1,8294,92:09200:0:Z3405618044;92:09200:0:Z1487622928;92:09200:0:Z3634210046;
c1nnn[nH]1,27259,92:09200:0:Z3405618044;92:09200:0:Z2365293338;92:09200:0:Z4907036359;
O=c1cc2c(n[nH]1)CCNC2,343,92:09200:0:Z4268940470;92:09200:3:Z4127666683;92:09200:5:Z1734382533;
FC1(F)CC2(C1)CC1(CCC1)C2,461,92:09200:0:Z4638569227;92:09201:4:Z4459061387;92:09201:5:Z4669170128;
CC1CCNCCN1,656,92:09200:0:Z3391173649;92:09200:2:Z3365866786;92:09200:8:Z1276332185;
Cc1cc(C)[nH]n1,27120,92:09200:0:Z968625208;92:09200:0:Z1693223686;92:09200:0:Z1636281023;
CC1CCC(C)N1,1190,92:09200:0:Z2783406847;92:09200:0:Z1269909850;92:09200:0:Z1672767718;
O=c1cccc[nH]1,25150,92:09200:0:Z4239618030;92:09200:0:Z4906752644;92:09200:0:Z2965626743;
OC1CCNCc2ccccc21,352,92:09200:0:Z4113855229;92:09200:9:Z4320311030;92:09201:1:Z1623206052;
c1cc2n(n1)CCCO2,1343,92:09200:0:Z2784158767;92:09200:0:Z2863096525;92:09200:0:Z2227599659;
Cc1cccs1,12907,92:09200:0:Z4134305374;92:09200:0:Z1662276901;92:09200:0:Z4260372193;
C1CC2CC2CO1,1872,92:09200:0:Z3209049367;92:09200:0:Z3082733509;92:09200:0:Z4140726659;
O=c1ccc2c(o1)CCCC2,47,92:09200:0:Z4252235520;92:09200:0:Z4257206424;92:09204:1:Z4391515401;
Nc1ccncn1,3160,92:09200:0:Z1787481460;92:09200:0:Z3652191431;92:09200:0:Z3687739246;
C1CNCC2(C1)CCOCC2,1459,92:09200:0:Z3520695565;92:09200:0:Z3645118607;92:09200:1:Z3497863496;
Cc1cccc(F)c1,11859,92:09200:0:Z5025883874;92:09200:0:Z5025883871;92:09200:0:Z3080172915;
C1CC2CCC1CO2,2034,92:09200:0:Z5025883874;92:09200:0:Z5025883871;92:09200:0:Z4878944452;
c1cc2c(s1)CCOC2,1628,92:09200:0:Z3475642860;92:09200:2:Z2853853267;92:09200:2:Z3469672936;
CC1OCCO1,3454,92:09200:0:Z2965255968;92:09200:0:Z3176155543;92:09200:0:Z2234949260;
O=C1CCNCCCCCN1,330,92:09200:0:Z2965255968;92:09200:8:Z4304528175;92:09200:8:Z2965251533;
O=C1CNc2cccc(F)c2N1,158,92:09200:0:Z1880220487;92:09200:1:Z1647958552;92:09200:9:Z4110045535;
CN1CCCC1=O,9508,92:09200:0:Z2962050713;92:09200:0:Z2622939481;92:09200:0:Z3844734563;
Cc1cccc2c1OCC2,289,92:09200:0:Z2932574065;92:09200:3:Z2273201797;92:09200:6:Z2883968200;
Clc1cncnc1,3216,92:09200:0:Z1683593724;92:09200:1:Z4094817023;92:09200:1:Z4459790086;
Cc1cnon1,873,92:09200:0:Z1536893656;92:09200:0:Z4088516746;92:09200:4:Z3643311353;
CC1(C)CCc2ccccc2O1,1090,92:09200:0:Z2642371898;92:09200:2:Z5044315501;92:09200:2:Z1995659907;
O=C1CSc2ccccc2N1,2261,92:09200:0:Z1522512760;92:09200:0:Z2844301858;92:09200:0:Z3086550891;
CC1(C)C2CCCNC1C2,78,92:09200:0:Z2477046330;92:09200:1:Z2481299203;92:09200:1:Z2474965492;
Cn1nccc1Cl,3427,92:09200:0:Z2705846272;92:09200:0:Z4962495036;92:09200:0:Z2219285099;
O=c1cn[nH]c2ccccc12,682,92:09200:0:Z2705846272;92:09200:2:Z3140447960;92:09200:3:Z2175450361;
c1cnc2ccsc2c1,1273,92:09200:0:Z1266070371;92:09200:2:Z4172785111;92:09200:2:Z1367042478;
Fc1cccc2c1CCCC2,641,92:09200:0:Z3806937648;92:09200:2:Z3370657981;92:09200:3:Z4152142219;
Cc1[nH]nc2c1CCCC2,366,92:09200:0:Z3806937648;92:09200:4:Z3867480490;92:09200:6:Z3787418967;
Nc1ccnc(O)c1,52,92:09200:0:Z4288305407;92:09202:4:Z4291706172;92:09212:8:Z4288762680;
Cc1cc2ccccc2n1C,688,92:09200:0:Z3795500861;92:09200:0:Z4003506507;92:09200:0:Z3620120609;
O=S1(=O)CCNCC1,5483,92:09200:0:Z3795500861;92:09200:0:Z1919145675;92:09200:0:Z2104716739;
Clc1cn[nH]c1,7071,92:09200:0:Z3653485971;92:09200:0:Z2841432291;92:09200:0:Z3643762179;
Cc1ncno1,7645,92:09200:0:Z4885720507;92:09200:0:Z3861991397;92:09200:0:Z3359162843;
Fc1cncc(F)c1,1675,92:09200:0:Z3173047895;92:09200:0:Z1864540119;92:09200:0:Z3140202889;
NC1CCCCC1,4428,92:09200:0:Z2395183071;92:09200:0:Z4139048024;92:09200:0:Z4080972852;
Cc1cncnc1,2022,92:09200:0:Z3577728159;92:09200:0:Z4225891049;92:09200:0:Z2692255578;
FC1(F)CCOC1,689,92:09200:0:Z3577728159;92:09200:0:Z3684590958;92:09200:2:Z3597323233;
CN1CCc2ccccc2C1=O,1182,92:09200:0:Z2644755027;92:09200:0:Z3298606832;92:09200:1:Z4311676662;
Cc1c[nH]nn1,790,92:09200:0:Z2708258823;92:09200:0:Z2874428767;92:09200:1:Z3365229146;
CN1CC(=O)Nc2cccnc21,233,92:09200:0:Z2708258823;92:09200:0:Z3409596518;92:09200:1:Z2964872441;
c1noc2c1CCCC2,1587,92:09200:0:Z2984408500;92:09200:0:Z2288160348;92:09200:0:Z2141912935;
c1ccc2c(c1)CCO2,13356,92:09200:0:Z4329287540;92:09200:0:Z1884783648;92:09200:0:Z1956788741;
c1ccc2c(c1)CSCCN2,166,92:09200:0:Z4329287540;92:09200:3:Z4316352141;92:09201:2:Z4314869345;
C1CC2CCC(C1)S2,809,92:09200:0:Z3086729028;92:09200:1:Z2977805900;92:09200:2:Z2924732247;
C1NCC2CC1CN2,475,92:09200:0:Z3652191431;92:09200:0:Z4248807710;92:09200:1:Z3699768475;
CC1(C)CCCCN1,1835,92:09200:0:Z4089878450;92:09200:0:Z3789161390;92:09200:0:Z3814958337;
C1CC2CNCC2O1,3633,92:09200:0:Z3505784708;92:09200:0:Z5049816483;92:09200:0:Z3549685077;
Clc1cc[nH]c1Cl,176,92:09200:0:Z1747789510;92:09200:5:Z4983848008;92:09200:6:Z1841702047;
CC1CCCCC1,15854,92:09200:0:Z3584408878;92:09200:0:Z1161139470;92:09200:0:Z3381324572;
CC1COCCN1,6823,92:09200:0:Z1272332171;92:09200:0:Z4138004133;92:09200:0:Z1742893751;
CN1CCCS1(=O)=O,986,92:09200:0:Z2438039673;92:09200:0:Z2453762507;92:09200:0:Z3627790191;
OC1CCOC1,4737,92:09200:0:Z2863604412;92:09200:0:Z4194886706;92:09200:0:Z3679335274;
Cc1cccnc1C,585,92:09200:0:Z3624279015;92:09200:2:Z1443058713;92:09200:3:Z3614334764;
c1nnc2n1CCNC2,5347,92:09200:0:Z1139432720;92:09200:0:Z1978214390;92:09200:0:Z3705977401;
O=c1[nH]ccc2c1CCNC2,344,92:09200:0:Z3593725686;92:09200:4:Z3438143504;92:09200:5:Z3593700541;
Cc1nc2c([nH]1)CCCC2,751,92:09200:0:Z4608934589;92:09200:0:Z4608935970;92:09200:1:Z3584972553;
c1cn2ccsc2n1,3516,92:09200:0:Z3191218141;92:09200:0:Z3855914274;92:09200:0:Z1263131110;
CC1CCC1,5676,92:09200:0:Z4929843233;92:09200:0:Z1366276644;92:09200:0:Z2114089448;
CC1CSCCO1,305,92:09200:0:Z4929843233;92:09200:1:Z4935340345;92:09200:4:Z4933201603;
Cc1ccccc1F,12289,92:09200:0:Z1887863530;92:09200:0:Z2790237318;92:09200:0:Z1787499405;
C1CC2(CCN1)OCCO2,997,92:09200:0:Z1887863530;92:09200:0:Z4477922693;92:09200:1:Z1173950673;
CC1CCCOC1,3417,92:09200:0:Z2159397777;92:09200:0:Z2092435032;92:09200:1:Z1869662483;
Cc1ccon1,12087,92:09200:0:Z4077269401;92:09200:0:Z3687739246;92:09200:0:Z3646616944;
FC1(F)CC12CC2,1681,92:09200:0:Z4077269401;92:09200:0:Z4041029122;92:09200:1:Z4072955483;
CC1(C)CNCC2(CCCOC2)O1,305,92:09200:0:Z1962113227;92:09200:5:Z2638126876;92:09200:6:Z3344940043;
OC1CCOCC1,6121,92:09200:0:Z2932501866;92:09200:0:Z3408462211;92:09200:0:Z1286181081;
Fc1cc(F)c2c(c1)CCNC2,205,92:09200:0:Z4153484826;92:09200:0:Z4003050320;92:09200:1:Z3588264156;
FC1(F)CC2(CCC2)C1,2247,92:09200:0:Z3781193196;92:09200:2:Z3703427354;92:09200:2:Z4276974920;
c1ccc2ncccc2c1,23242,92:09200:0:Z3390419897;92:09200:0:Z1978214390;92:09200:0:Z2782757357;
CC1CCOCC1,2157,92:09200:0:Z2974884237;92:09200:1:Z1831291476;92:09200:1:Z3156544776;
Fc1cccc(Cl)c1,17082,92:09200:0:Z2974884237;92:09200:0:Z4422461169;92:09200:0:Z1743142741;
O=C1CCCCC1,3632,92:09200:0:Z1311238638;92:09200:0:Z3080853673;92:09200:0:Z4641976751;
CC1(O)CC2CCC1C2,483,92:09200:0:Z4608857362;92:09200:3:Z4178314545;92:09200:7:Z4027744922;
c1ccc2c(c1)CCCC2,14275,92:09200:0:Z4608857362;92:09200:0:Z3603954569;92:09200:0:Z3339983855;
Cn1cc(Cl)c2ccccc21,183,92:09200:0:Z1193007873;92:09200:2:Z3060054447;92:09200:8:Z1550320134;
OC1CCCC1,11927,92:09200:0:Z2286562767;92:09200:0:Z3356454073;92:09200:0:Z4255691611;
Cc1ccc(C)[nH]1,7657,92:09200:0:Z4353668747;92:09200:0:Z2707594069;92:09200:0:Z1612079060;
OC1CC2CCC(N2)C1O,201,92:09200:0:Z4353668747;92:09200:4:Z4353666596;92:09200:4:Z4411370161;
C1CSCCN1,11280,92:09200:0:Z1183592164;92:09200:0:Z1951650227;92:09200:0:Z1185659846;
Fc1ccc2[nH]ccc2c1,1789,92:09200:0:Z4490070610;92:09200:0:Z4266633467;92:09200:1:Z3207300201;
c1cc2c(o1)CCCC2,1075,92:09200:0:Z906088330;92:09200:0:Z3092862339;92:09200:0:Z2600233517;
CC1(C)CCCO1,3659,92:09200:0:Z3703623992;92:09200:0:Z4540576974;92:09200:0:Z2624475819;
O=c1ccc2ccccc2[nH]1,2186,92:09200:0:Z3634002245;92:09200:0:Z2100214884;92:09200:0:Z804455844;
CC1CCOCCN1,267,92:09200:0:Z1589224615;92:09200:2:Z3558138655;92:09200:6:Z1590941309;
Nc1cccnc1,1685,92:09200:0:Z4907647504;92:09200:0:Z4448637168;92:09200:5:Z4491976874;
c1nc2c(o1)CCSC2,196,92:09200:0:Z4907647504;92:09200:6:Z4909058959;92:09201:0:Z4908089200;
c1nnc2n1CCCC2,7608,92:09200:0:Z3546729077;92:09200:0:Z3876045157;92:09200:0:Z3940878436;
OC1CCNCC1O,1043,92:09200:0:Z4214390181;92:09200:0:Z4598221113;92:09200:0:Z4598221108;
Fc1cccnc1,26970,92:09200:0:Z4214390181;92:09200:0:Z3299150046;92:09200:0:Z3996304820;
Cc1cc2ccccc2o1,1161,92:09200:0:Z4690396740;92:09200:3:Z3056420553;92:09200:3:Z3298576800;
Cc1cnoc1,3913,92:09200:0:Z3670165508;92:09200:0:Z4345845105;92:09200:0:Z3723315700;
O=C1CC2(CCN1)CCOC2,262,92:09200:0:Z3299851281;92:09200:2:Z5035523226;92:09200:2:Z5035518189;
CC1CCOC1,4828,92:09200:0:Z4028508197;92:09200:0:Z1668822707;92:09200:0:Z3938218153;
Cn1ncc2cccnc21,2524,92:09200:0:Z4028508197;92:09200:0:Z4471017063;92:09200:0:Z2825167507;
O=C1NCCCN1,2073,92:09200:0:Z4595205925;92:09200:0:Z2099364586;92:09200:2:Z2836849972;
Cn1ncc2c1CCCNC2,402,92:09200:0:Z2330489065;92:09200:0:Z4042877171;92:09200:4:Z3670320246;
C1=NOCC1,8874,92:09200:0:Z3204874051;92:09200:0:Z2656345146;92:09200:0:Z4264378829;
FC1(F)CCCCC1,9365,92:09200:0:Z4391306538;92:09200:0:Z3099457497;92:09200:0:Z2639324263;
Cc1ccc2[nH]ccc2c1,1495,92:09200:0:Z3704486678;92:09200:0:Z4221895412;92:09200:0:Z4350025856;
O=C1NCCCCC1(F)F,359,92:09200:0:Z3704486678;92:09200:4:Z3704478370;92:09200:5:Z4959978488;
Fc1ccc2c(c1)CCCS2,265,92:09200:0:Z1829979486;92:09200:6:Z3787118629;92:09201:1:Z131475622;
c1ccc2nnccc2c1,517,92:09200:0:Z2884424398;92:09200:0:Z4111689121;92:09200:5:Z3611199546;
CC1(C)CCC1N,493,92:09200:0:Z2825046271;92:09200:0:Z2435556668;92:09200:3:Z4175582883;
FC1CCNCC1,4046,92:09200:0:Z3594978461;92:09200:0:Z1985328546;92:09200:0:Z4273167608;
O=C1COc2ccc(Cl)cc2N1,785,92:09200:0:Z3594978461;92:09200:0:Z3175707104;92:09200:1:Z3588379879;
NC1CCNCC1,2828,92:09200:0:Z3134818067;92:09200:0:Z3697033713;92:09200:0:Z3829563248;
c1cn2nccc2cn1,1102,92:09200:0:Z4232919023;92:09200:0:Z4010452295;92:09200:0:Z3845254407;
Cc1c(Cl)cn2c(=O)ccnc2c1Cl,94,92:09200:0:Z3317187208;92:09203:0:Z2199288986;92:09206:0:Z1414665963;
C1=NCCCN1,139,92:09200:0:Z4245936202;92:09201:0:Z4906666956;92:09201:2:Z4245914929;
Cc1cn2ccnc2s1,575,92:09200:0:Z3524147930;92:09200:7:Z2767272895;92:09200:8:Z4478371146;
C1COCOC1,1788,92:09200:0:Z3627462296;92:09200:0:Z3685718237;92:09200:0:Z1263408876;
c1cc2c([nH]1)CCCNC2,196,92:09200:0:Z5004463915;92:09200:0:Z5004829047;92:09200:7:Z5004160874;
Cc1ccc2c(c1)CCC2,549,92:09200:0:Z4171521053;92:09200:1:Z2434009134;92:09200:1:Z3437443086;
C1CCC2(C1)CCOCC2,1953,92:09200:0:Z4171521053;92:09200:0:Z3518534692;92:09200:2:Z3049561549;
c1ncc2nc[nH]c2n1,11210,92:09200:0:Z3561978237;92:09200:0:Z4771214844;92:09200:0:Z4773406568;
Cc1ccc(Cl)cc1,3542,92:09200:0:Z2822339522;92:09200:0:Z4869858780;92:09200:1:Z3633824877;
Clc1cncc(Cl)c1,1737,92:09200:0:Z2212888237;92:09200:0:Z1449182694;92:09200:0:Z3651938042;
CC1Oc2ccccc2NC1=O,1175,92:09200:0:Z1158481515;92:09200:0:Z1277020065;92:09200:2:Z1579394362;
CC1(C)C2CCC1C(=O)C2,397,92:09200:0:Z227903390;92:09201:0:Z951487038;92:09201:1:Z1636861562;
C1COC2(C1)CCOC2,1683,92:09200:0:Z4123814347;92:09200:1:Z3588404946;92:09200:1:Z4475023277;
c1n[nH]c2c1CCC2,2699,92:09200:0:Z3051344556;92:09200:0:Z1699033535;92:09200:0:Z4136373261;
O=S1CCNCC1,1283,92:09200:0:Z2971869465;92:09200:0:Z4493069030;92:09200:2:Z2473262949;
c1cnsc1,9144,92:09200:0:Z4076909439;92:09200:0:Z3513127046;92:09200:0:Z3364465854;
CC1Cn2nccc2CN1,803,92:09200:0:Z4060013283;92:09200:5:Z3395850567;92:09200:5:Z3019735909;
FC1(F)CC2(CCOC2)C1,619,92:09200:0:Z4879332756;92:09200:0:Z4908106702;92:09200:0:Z4883830845;
Nc1cnccn1,476,92:09200:0:Z2608498168;92:09200:6:Z2183911475;92:09200:7:Z4960526828;
Clc1ccc(Cl)cc1,3820,92:09200:0:Z3315138614;92:09200:0:Z4173022334;92:09200:0:Z916044994;
CC1NCCc2cc(Cl)ccc21,77,92:09200:0:Z4122402498;92:09208:1:Z3613780351;92:09208:6:Z3629808588;
NC1CCNC1,3918,92:09200:0:Z4122402498;92:09200:0:Z3140699470;92:09200:0:Z4175282249;
CC1(C)CC1,5075,92:09200:0:Z3645875335;92:09200:0:Z1593103930;92:09200:0:Z2789546121;
C1CC2CC2CN1,1713,92:09200:0:Z3175772681;92:09200:0:Z3009964056;92:09200:0:Z3019889254;
O=C1Cc2ccccc2N1,3794,92:09200:0:Z3861991397;92:09200:0:Z3658602982;92:09200:0:Z1596946080;
C1CC2CCC2C1,5152,92:09200:0:Z3299150046;92:09200:0:Z5024964249;92:09200:0:Z4268425720;
Cn1cc(N)cn1,540,92:09200:0:Z3101839228;92:09200:5:Z4324964378;92:09200:5:Z3103116229;
O=S1(=O)NCC12CCOCC2,103,92:09200:0:Z4221931635;92:09200:0:Z4221895412;92:09200:0:Z4221936955;
Cc1noc2ncccc12,1590,92:09200:0:Z2876453591;92:09200:0:Z2675630413;92:09200:1:Z2335131713;
Cn1c(=O)ccc2ccccc21,1035,92:09200:0:Z3521156532;92:09200:0:Z442453898;92:09200:1:Z1096623455;
OC1CCc2ccccc21,1569,92:09200:0:Z2877211158;92:09200:0:Z2437432991;92:09200:1:Z4959959183;
FC1CCNC1,12307,92:09200:0:Z4110907325;92:09200:0:Z3698757589;92:09200:0:Z2112108255;
CN1CCC(O)C1=O,131,92:09200:0:Z4329692846;92:09200:3:Z2800863822;92:09201:7:Z2803099320;
Cc1c[nH]c(C)c1,2346,92:09200:0:Z4137883505;92:09200:0:Z30678526;92:09200:0:Z1479527924;
c1[nH]nc2c1CNCC2,379,92:09200:0:Z2434088782;92:09200:0:Z3320089712;92:09200:1:Z2827617981;
c1ccc2c(c1)COCCN2,678,92:09200:0:Z1940729983;92:09200:1:Z3589028045;92:09200:1:Z5057513898;
c1cc2c(nn1)CCOC2,336,92:09200:0:Z4021407675;92:09200:0:Z4051746234;92:09200:0:Z4160016647;
CC1CNC(C)(C)CO1,216,92:09200:0:Z1635435185;92:09200:4:Z1615426905;92:09200:8:Z3093830275;
Cc1cn[nH]c1,13937,92:09200:0:Z2227681813;92:09200:0:Z4467724813;92:09200:0:Z1272390602;
Clc1cc(Cl)c2c(c1)C=CCO2,45,92:09200:0:Z2993323248;92:09201:2:Z4232012143;92:09201:8:Z2226914772;
Cc1ccc(C)nc1,1266,92:09200:0:Z3365060745;92:09200:0:Z3365770996;92:09200:2:Z3339005260;
Clc1cccc2c1OCCC2,247,92:09200:0:Z3513339321;92:09200:1:Z3101410914;92:09200:1:Z2476657268;
c1cc2n(n1)CCCNC2,1231,92:09200:0:Z3513339321;92:09200:0:Z3345364658;92:09200:0:Z3596355811;
c1cnc2c(n1)CCC2,465,92:09200:0:Z3833006677;92:09200:1:Z3818522492;92:09200:3:Z4995409258;
CC1(C)CCNCC1,1504,92:09200:0:Z3101957031;92:09200:0:Z3078098419;92:09200:1:Z3055251998;
Cc1cnn(C)c1,3281,92:09200:0:Z2842126898;92:09200:0:Z2952790067;92:09200:0:Z2910265988;
c1cnc2c(c1)CNCC1CCCN21,653,92:09200:0:Z2842126898;92:09200:0:Z2952790067;92:09200:9:Z2803280879;
O=S1(=O)NCCN1,566,92:09200:0:Z3054890053;92:09200:2:Z2289632793;92:09200:5:Z3634063312;
FC1(F)CCCOC1,1091,92:09200:0:Z2979270314;92:09200:0:Z4020712997;92:09200:1:Z4028870392;
c1cc2n(n1)CCNC2,4819,92:09200:0:Z3634210046;92:09200:0:Z4406673406;92:09200:0:Z3615269582;
CC1(C)CCC1,9270,92:09200:0:Z4879760937;92:09200:0:Z4140726659;92:09200:0:Z3208109674;
OC1CCCCCC1,612,92:09200:0:Z3175707104;92:09200:3:Z4095910300;92:09200:5:Z4614478932;
Fc1cccc2c1CCNC2,1041,92:09200:0:Z3382451962;92:09200:0:Z4455894840;92:09200:1:Z2755499207;
c1cc2c(cn1)OCCC2,651,92:09200:0:Z4263371064;92:09200:2:Z2295792843;92:09200:2:Z2140909819;
Clc1nccs1,1158,92:09200:0:Z1533677687;92:09200:0:Z4257449613;92:09200:3:Z4576793281;
CC1CNC(=O)C1,679,92:09200:0:Z3098738857;92:09200:0:Z2499988473;92:09200:1:Z2312568409;
Cc1nc2ccccc2[nH]1,2935,92:09200:0:Z3698962746;92:09200:0:Z4329517004;92:09200:0:Z1768211926;
CC1CNCCN1,13672,92:09200:0:Z4914198171;92:09200:0:Z3044750918;92:09200:0:Z3196277992;
Clc1ccc2c(c1)cc1n2CCNC1,103,92:09200:0:Z4297845395;92:09200:0:Z4173985126;92:09201:4:Z3876972567;
Cc1ncn2c1CCC2,257,92:09200:0:Z4505509163;92:09200:0:Z4505162223;92:09200:5:Z4504383759;
CC1OCC2(CCCO2)C1C,243,92:09200:0:Z4505509163;92:09200:2:Z2859780242;92:09200:6:Z4489133491;
O=c1cc[nH]c(=O)[nH]1,3376,92:09200:0:Z4115107188;92:09200:0:Z3208791920;92:09200:0:Z3578319067;
Cc1ccco1,22569,92:09200:0:Z2625014008;92:09200:0:Z1321652897;92:09200:0:Z1636281023;
O=S1(=O)Cc2ccccc2C1,421,92:09200:0:Z2625014008;92:09200:0:Z2480257961;92:09200:3:Z2625013422;
C1CC2CCC1CC2,3536,92:09200:0:Z1452069753;92:09200:0:Z3842089704;92:09200:0:Z2289255817;
FC1(F)CC12CCC2,4201,92:09200:0:Z3943523919;92:09200:0:Z3566431029;92:09200:0:Z4360353581;
CC1CCCNCC1,859,92:09200:0:Z2182887606;92:09200:0:Z3843654517;92:09200:1:Z1949621347;
c1ccc2ocnc2c1,7659,92:09200:0:Z1537630262;92:09200:0:Z3696627343;92:09200:0:Z4390962844;
Cn1cc(Cl)cn1,4070,92:09200:0:Z2698149866;92:09200:0:Z3299335441;92:09200:1:Z4423289569;
c1cnc2oncc2c1,1882,92:09200:0:Z809584552;92:09200:1:Z1391107745;92:09200:1:Z1087967322;
Fc1cccc2c1CCC2,1001,92:09200:0:Z809584552;92:09200:3:Z4574350390;92:09200:4:Z2860205634;
C1CC2(C1)CCC2,13691,92:09200:0:Z3510060285;92:09200:0:Z3983518707;92:09200:0:Z3558275314;
NC1CCOCC1,1321,92:09200:0:Z3799912695;92:09200:1:Z4215996604;92:09200:2:Z3107657287;
c1cnc2[nH]ncc2c1,3094,92:09200:0:Z3140699470;92:09200:0:Z2011991239;92:09200:0:Z1526862856;
CC1CCCC(C)N1,2550,92:09200:0:Z1254200963;92:09200:0:Z2306182773;92:09200:0:Z2675235278;
CC1(C)CC2CCOC21,749,92:09200:0:Z1254200963;92:09200:0:Z2480257961;92:09200:1:Z3667662809;
OC1CCC1,14634,92:09200:0:Z2710656853;92:09200:0:Z2710656856;92:09200:0:Z3531311060;
c1ncc2c(n1)CCCC2,1563,92:09200:0:Z4476496421;92:09200:1:Z2346777236;92:09200:1:Z2456439899;
C1CCC2CCCCC2C1,673,92:09200:0:Z3075548849;92:09200:0:Z2377286704;92:09200:0:Z4223924058;
OC1CCOc2ccccc21,1173,92:09200:0:Z4231562355;92:09200:1:Z2254562661;92:09200:5:Z4223362473;
C1CNC2(C1)CCC2,4247,92:09200:0:Z4387846359;92:09200:0:Z4262117046;92:09200:0:Z3518330852;
c1ccc2c(c1)CCCCO2,1385,92:09200:0:Z3198109711;92:09200:0:Z5004797687;92:09200:2:Z3361515570;
Cn1ncc2ccsc21,1043,92:09200:0:Z3357320471;92:09200:0:Z1274490359;92:09200:2:Z3091762301;
O=S1(=O)CCCNCC1,1054,92:09200:0:Z3381874843;92:09200:1:Z3137301716;92:09200:2:Z1583749525;
CC1CCCCO1,4498,92:09200:0:Z3358733074;92:09200:0:Z3060181373;92:09200:0:Z4242126556;
O=c1ccc2cccnc2[nH]1,265,92:09200:0:Z3559390077;92:09200:0:Z3950874910;92:09200:2:Z3557753101;
c1ccc2cnccc2c1,11182,92:09200:0:Z4576838815;92:09200:0:Z3808042049;92:09200:0:Z1026616650;
CC1CCCO1,8785,92:09200:0:Z2893020428;92:09200:0:Z1831268876;92:09200:0:Z2756833197;
c1cn2c(n1)COCC2,1831,92:09200:0:Z3714903673;92:09200:1:Z2966289189;92:09200:1:Z4199350799;
Cc1coc2c(C)cccc12,262,92:09200:0:Z2485119961;92:09200:8:Z2488891173;92:09201:2:Z2485121518;
CN1CCC(F)(F)CC1,430,92:09200:0:Z2475887130;92:09200:0:Z3697722600;92:09200:0:Z3053033248;
CC1CN(C)C(C)CN1,142,92:09200:0:Z4666535861;92:09200:6:Z4655888742;92:09200:6:Z4666535539;
Clc1ccn[nH]1,1684,92:09200:0:Z4666535861;92:09200:1:Z2706452846;92:09200:1:Z4467346626;
OC1COC1,1914,92:09200:0:Z4320152846;92:09200:0:Z4320152717;92:09200:0:Z4001581968;
C1CCC2(CC2)NC1,2394,92:09200:0:Z3380393632;92:09200:3:Z5017675083;92:09200:4:Z4094355078;
FC1(F)CCC1,12584,92:09200:0:Z3781919720;92:09200:0:Z4213240937;92:09200:0:Z3651599624;
CC1CNCCSC1,227,92:09200:0:Z4079628344;92:09200:2:Z1904392517;92:09202:0:Z1849892323;
CC1CC1(F)F,2301,92:09200:0:Z3386164778;92:09200:0:Z2372272577;92:09200:0:Z3060476406;
Cc1coc(C)n1,796,92:09200:0:Z1862282475;92:09200:0:Z3172743348;92:09200:0:Z2233314868;
C1CC2(CCN1)CC2,4130,92:09200:0:Z4060579731;92:09200:0:Z3383754137;92:09200:0:Z3514399676;
O=S1(=O)CCCCC1,8832,92:09200:0:Z4174290800;92:09200:0:Z4574441728;92:09200:0:Z4279405350;
Cc1ncccn1,7012,92:09200:0:Z1227855735;92:09200:0:Z1676030859;92:09200:0:Z1959005942;
CN1CCNCC1=O,3108,92:09200:0:Z4329517004;92:09200:0:Z5018449449;92:09200:0:Z4486770021;
OC1CCC12CCC2,1476,92:09200:0:Z4282118643;92:09200:0:Z3805199560;92:09200:0:Z4280869668;
Clc1cc(Cl)c2nccn2c1,637,92:09200:0:Z1684567264;92:09200:0:Z4055477160;92:09200:0:Z1768784309;
CC1(C)CCCN1,8371,92:09200:0:Z2957891606;92:09200:0:Z3694221332;92:09200:0:Z2962676508;
c1cnc2c(c1)COC2,299,92:09200:0:Z4423290696;92:09200:2:Z4652175253;92:09200:4:Z4423849617;
c1ccc2c(c1)CCC2,21922,92:09200:0:Z4423290696;92:09200:0:Z1870276731;92:09200:0:Z3093561218;
FC1CCCNC1,3204,92:09200:0:Z4344814997;92:09200:0:Z2107520191;92:09200:0:Z4600810193;
Cc1ccnc(=O)[nH]1,305,92:09200:0:Z1324968711;92:09200:0:Z1633964236;92:09200:3:Z1671335859;
Cc1ccn(C)n1,13592,92:09200:0:Z3697722600;92:09200:0:Z4457298597;92:09200:0:Z2047246369;
Cc1cccc2nccn12,1478,92:09200:0:Z2869136419;92:09200:0:Z1768532996;92:09200:0:Z1768544957;
c1nnn2c1CNCCC2,349,92:09200:0:Z2869136419;92:09200:1:Z2863174326;92:09200:1:Z2868616203;
FC1(F)C2CCCC21,2680,92:09200:0:Z3643108225;92:09200:0:Z3466531459;92:09200:0:Z3546113196;
c1ncsn1,9244,92:09200:0:Z2611525902;92:09200:0:Z1763780700;92:09200:0:Z4229574881;
CC1CCc2ccccc2O1,268,92:09200:0:Z4062926802;92:09200:0:Z4062926804;92:09200:1:Z2293764515;
Cn1ncc2c1CCOC2,1216,92:09200:0:Z3535878119;92:09200:0:Z3535878548;92:09200:0:Z3443611216;
Cc1cc(C)c(C)s1,95,92:09200:0:Z3620550963;92:09201:2:Z3357530565;92:09201:9:Z2917384256;
NC1CC2(CCCCC2)C1,478,92:09200:0:Z4003050320;92:09200:2:Z3517661020;92:09200:2:Z4057553776;
Cc1coc(C)c1,718,92:09200:0:Z4217651362;92:09200:1:Z4580846007;92:09200:3:Z3362646972;
