fragment_smiles,occurences,example_ligands
Nc1ccn2nccc2n1,105,8:00800:0:Z4230775456;8:00800:0:Z4226602835;8:00800:0:Z4227777223;
CC1CC(O)C1,590,8:00800:0:Z4121104958;8:00800:3:Z4296436278;8:00800:6:Z4181289664;
Cc1nc2ncccn2n1,392,8:00800:0:Z2965557103;8:00800:0:Z4232886205;8:00800:1:Z3075392123;
CC1CSCCCN1,499,8:00800:0:Z2965557103;8:00800:1:Z2952847812;8:00800:2:Z4489503354;
c1cnc2ncccc2c1,745,8:00800:0:Z2632647153;8:00800:1:Z2792565994;8:00800:1:Z2792476119;
CC1(C)CCc2ccccc2O1,220,8:00800:0:Z1437159326;8:00800:7:Z2279457416;8:00801:5:Z2410515674;
Cc1ccc2ccccc2n1,1049,8:00800:0:Z4297239273;8:00800:1:Z1203039213;8:00800:1:Z1373520563;
Cn1ncnn1,3001,8:00800:0:Z2874347001;8:00800:0:Z3498635847;8:00800:0:Z3315108917;
C1CC2NCCC2CN1,483,8:00800:0:Z4414606473;8:00800:2:Z4026028059;8:00800:2:Z4096444668;
Nc1ccnc(Cl)n1,213,8:00800:0:Z4348709101;8:00800:0:Z4348651368;8:00800:6:Z4348572134;
c1occ2c1CCCC2,317,8:00800:0:Z4995409922;8:00801:0:Z2632390088;8:00801:1:Z2588868782;
Clc1nncs1,752,8:00800:0:Z4264509336;8:00800:0:Z4226450026;8:00800:2:Z3238162887;
Cn1ncc2c1CCC(F)C2,66,8:00800:0:Z3640292924;8:00800:2:Z3506839603;8:00801:1:Z3509131591;
C1CC2CNOC2C1,167,8:00800:0:Z3100730406;8:00801:4:Z3143420781;8:00801:9:Z3101371038;
CC1CC2CCCCN2C1,101,8:00800:0:Z3202655912;8:00801:1:Z3184864079;8:00801:6:Z3195091060;
O=C1CC2CCCCC2N1,333,8:00800:0:Z3099286198;8:00800:3:Z2966656266;8:00800:5:Z3093751356;
c1cnc2sccc2c1,772,8:00800:0:Z2764065480;8:00800:0:Z4083901265;8:00800:2:Z2271247874;
Cc1ccoc1C,761,8:00800:0:Z3174299353;8:00800:1:Z4309769719;8:00800:2:Z1961190596;
Cc1ccc(C)nc1,2290,8:00800:0:Z3615326636;8:00800:0:Z3315488724;8:00800:1:Z3588879654;
OC1CCCC12CCC2,159,8:00800:0:Z3615326636;8:00801:1:Z3615334331;8:00801:4:Z3615323612;
Cc1ccn2ccnc2c1,680,8:00800:0:Z3351364373;8:00800:1:Z1543581694;8:00800:2:Z3833382364;
Cc1cc2n(n1)CCCC2,217,8:00800:0:Z4387943694;8:00800:2:Z4140360358;8:00800:4:Z4141615521;
Cc1cc(C)cc(Cl)c1,801,8:00800:0:Z4003646660;8:00800:2:Z4258960890;8:00800:3:Z4996838752;
CC1CCc2ccccc21,1153,8:00800:0:Z4122416192;8:00800:2:Z3830563112;8:00800:2:Z4049402643;
Cc1cncc2nccn12,79,8:00800:0:Z4540584948;8:00804:1:Z4562382179;8:00806:2:Z4541113124;
CN1CCCC12CCC2,417,8:00800:0:Z3698059125;8:00800:0:Z3698060999;8:00800:2:Z3625432854;
O=C1CCCCn2nccc21,100,8:00800:0:Z4611467167;8:00801:3:Z2961018099;8:00801:3:Z2954276875;
CC12CCCC(CN1)C2,329,8:00800:0:Z3591769851;8:00800:0:Z3659488011;8:00800:9:Z3591766475;
C1CC2NCCOC2C1,666,8:00800:0:Z2812462727;8:00800:6:Z3949075643;8:00800:6:Z2718899177;
FC1CC12CCC2,2332,8:00800:0:Z3541302598;8:00800:0:Z3646339281;8:00800:0:Z3505498967;
Cc1cc(=O)cc[nH]1,732,8:00800:0:Z3049239526;8:00800:1:Z1319737974;8:00800:1:Z3585434720;
CC1(C)CCCC(C)(C)N1,238,8:00800:0:Z2058776536;8:00800:4:Z2620102843;8:00800:5:Z2798522230;
Cc1nnc2ccccn12,379,8:00800:0:Z2440411334;8:00800:0:Z4386775356;8:00800:6:Z3594571598;
O=C1CNCN1,3174,8:00800:0:Z2226536886;8:00800:0:Z2274452808;8:00800:0:Z3583553738;
C1CNCC2(C1)CCNC2,521,8:00800:0:Z2439272671;8:00800:0:Z2448093475;8:00800:1:Z4429456796;
CC1CCOCN1,378,8:00800:0:Z3055064371;8:00800:1:Z3055063879;8:00800:1:Z3055063920;
CC1CCC(C)O1,2204,8:00800:0:Z3538479240;8:00800:0:Z3527178471;8:00800:1:Z2869641050;
CC1CCC(C)NC1,1173,8:00800:0:Z3079669858;8:00800:0:Z3869872360;8:00800:1:Z3175805946;
C1NC2CNC1C2,2998,8:00800:0:Z4199009463;8:00800:0:Z4026358252;8:00800:1:Z4270268943;
O=C1COc2ccccc2N1,1226,8:00800:0:Z3167464066;8:00800:1:Z3809510233;8:00800:1:Z3652590802;
Fc1cccc2ccoc12,548,8:00800:0:Z4042113062;8:00800:1:Z3092812538;8:00800:8:Z2078498694;
CC1CC2(CC2)C1,626,8:00800:0:Z3517950776;8:00800:1:Z3525160246;8:00800:3:Z3582453681;
C1CC2(C1)CCNCCN2,204,8:00800:0:Z3517950776;8:00800:5:Z3517950672;8:00800:7:Z4207711700;
CC1CNC(C)(C)C1,899,8:00800:0:Z4887209301;8:00800:2:Z4289153367;8:00800:3:Z1586324648;
Cc1n[nH]c2cncnc12,242,8:00800:0:Z3394855989;8:00800:1:Z3342389247;8:00800:1:Z3342390288;
CC1CSC1,1475,8:00800:0:Z3394855989;8:00800:0:Z3529442256;8:00800:3:Z3594369653;
Clc1ccc2[nH]ccc2c1,676,8:00800:0:Z5060716590;8:00800:1:Z1798128514;8:00800:3:Z1827663873;
CN1CNC(=O)C12CNC2,275,8:00800:0:Z3395452431;8:00800:9:Z3614832603;8:00801:0:Z4771207929;
CC1NCCn2cccc21,377,8:00800:0:Z4056607831;8:00800:1:Z2997960790;8:00800:4:Z3796325746;
FC1(F)CNCc2ccccc21,82,8:00800:0:Z1492668386;8:00801:2:Z1465707416;8:00802:0:Z3801823333;
Cn1cnc2[nH]ccc21,166,8:00800:0:Z5055206337;8:00800:9:Z4289689837;8:00801:1:Z4293929022;
FC1(F)CCOCC1,2222,8:00800:0:Z3809823389;8:00800:2:Z3875123178;8:00800:3:Z3787914968;
CC1(C)CCCCN1,2806,8:00800:0:Z4055996695;8:00800:0:Z3380312660;8:00800:1:Z4447382926;
C1CC2CCOC2O1,109,8:00800:0:Z4013743371;8:00800:0:Z4013739026;8:00800:6:Z4045620230;
Cc1cccc(=O)[nH]1,787,8:00800:0:Z1873022371;8:00800:4:Z2912245940;8:00800:5:Z1890647988;
C1CCC2(C1)CCCN2,1090,8:00800:0:Z3470217550;8:00800:0:Z3392036359;8:00800:1:Z3051547478;
C1COC2(C1)CNC2,1641,8:00800:0:Z5001138852;8:00800:0:Z4591038029;8:00800:1:Z2605409420;
C=C1CCCNC1,118,8:00800:0:Z3921498207;8:00800:2:Z4223866226;8:00800:3:Z4223865809;
c1ccn2nnnc2c1,702,8:00800:0:Z2230632229;8:00800:0:Z2156410676;8:00800:0:Z3060804312;
O=S1(=O)CCNCC1,3780,8:00800:0:Z4229254731;8:00800:0:Z1725894496;8:00800:0:Z2718467172;
FC1(F)CC2(CCC2)C1,1671,8:00800:0:Z4242486922;8:00800:2:Z2928213242;8:00800:2:Z3708962276;
c1cnncn1,638,8:00800:0:Z3374282422;8:00800:0:Z4333310206;8:00800:1:Z1863707784;
CC12CCC(CN1)C2,721,8:00800:0:Z3672604443;8:00800:3:Z4485375290;8:00800:5:Z4621742154;
c1ccc2c(c1)CCCS2,983,8:00800:0:Z3787068512;8:00800:0:Z4157794495;8:00800:1:Z3359020598;
Fc1ccc2cc[nH]c2c1,620,8:00800:0:Z4445187981;8:00800:4:Z1998361847;8:00801:1:Z4109902601;
Cc1cn[nH]n1,2471,8:00800:0:Z2100891769;8:00800:1:Z2963957330;8:00800:1:Z2965904562;
Oc1cnsn1,288,8:00800:0:Z2802067809;8:00800:2:Z4317776717;8:00800:3:Z2802074811;
Cc1nc2cnccc2n1C,99,8:00800:0:Z4228037699;8:00800:3:Z4228737086;8:00803:5:Z5061409102;
FC1(F)CNCCO1,637,8:00800:0:Z2851508636;8:00800:0:Z4455767928;8:00800:2:Z4311419100;
CN1CCc2ccccc21,1032,8:00800:0:Z4448745064;8:00800:0:Z1749890122;8:00800:1:Z1630370444;
Cc1coc2ccc(Cl)cc12,102,8:00800:0:Z1416913259;8:00802:0:Z2781985029;8:00803:3:Z4393296671;
Cc1cccc(F)c1C,196,8:00800:0:Z4348234109;8:00800:3:Z4385630890;8:00800:4:Z4350251473;
OC1CCOc2ccccc21,510,8:00800:0:Z1702713092;8:00800:0:Z4390315096;8:00800:0:Z2147358766;
NC1CNCC1N,508,8:00800:0:Z4204584168;8:00800:1:Z2853951962;8:00800:2:Z4315455047;
OC1CC2NCCC12,595,8:00800:0:Z4477286168;8:00800:0:Z4402439214;8:00800:1:Z4477294264;
CN1CCCC2CNCCC21,254,8:00800:0:Z3238939942;8:00800:4:Z2188149739;8:00800:7:Z2846108798;
Cc1ncc2n1CCCC2,707,8:00800:0:Z2482140852;8:00800:0:Z4226411501;8:00800:1:Z4392511717;
Cn1cc(N)cn1,821,8:00800:0:Z4324925335;8:00800:2:Z3520236528;8:00800:5:Z4325122699;
C1CC2(CC2)CO1,4478,8:00800:0:Z3443139612;8:00800:0:Z4314598647;8:00800:0:Z1689297185;
Cc1cnnc(Cl)c1,82,8:00800:0:Z4332934478;8:00800:9:Z4332930573;8:00801:1:Z3790480719;
O=C1CCOc2ccccc21,446,8:00800:0:Z3438887622;8:00800:1:Z1630552109;8:00800:2:Z3583803534;
c1cnc2cnsc2c1,161,8:00800:0:Z4226411501;8:00800:4:Z4453454361;8:00800:9:Z4225180074;
Fc1cnc2cccnc2c1,257,8:00800:0:Z2090674853;8:00800:4:Z3870007832;8:00800:6:Z2494531588;
OC1CCC(O)C1,514,8:00800:0:Z3681274937;8:00800:1:Z3714930964;8:00800:3:Z3714925472;
Oc1cccnc1,4107,8:00800:0:Z4179020859;8:00800:0:Z3058485966;8:00800:1:Z1944277105;
C1CCC2(CNC2)OC1,871,8:00800:0:Z4859708560;8:00800:0:Z3851543884;8:00800:1:Z3951375156;
CC1CC(N)C1,1130,8:00800:0:Z3512581429;8:00800:1:Z3522633705;8:00800:2:Z4425291287;
Oc1cccc(F)c1,2015,8:00800:0:Z3622234853;8:00800:0:Z1725258300;8:00800:0:Z2925669385;
CC1CC(F)(F)C1,2090,8:00800:0:Z4447048277;8:00800:0:Z2794844699;8:00800:0:Z4401326645;
Clc1ccc2cnccc2c1,148,8:00800:0:Z3527821959;8:00800:4:Z4637595718;8:00800:4:Z3856053703;
c1cc2c(cn1)NCCS2,152,8:00800:0:Z1374877380;8:00800:4:Z4704575477;8:00801:4:Z2811750124;
CC1(C)COC1,1410,8:00800:0:Z4280109478;8:00800:0:Z3643940057;8:00800:1:Z3642450305;
Cc1ccc2c(c1)OC(C)CN2,80,8:00800:0:Z4574921101;8:00800:0:Z2956500189;8:00805:4:Z1335526234;
C1CC2(CCO1)CNC2,1139,8:00800:0:Z2215002970;8:00800:1:Z5017870083;8:00800:2:Z2605563015;
CC1CCCC(=O)N1,2491,8:00800:0:Z3832908178;8:00800:2:Z4704180055;8:00800:2:Z2801644029;
Cc1c[nH]c(C)c1,1044,8:00800:0:Z3383433938;8:00800:1:Z980368102;8:00800:5:Z1419213100;
Fc1cc(F)c2c(c1)CCN2,175,8:00800:0:Z2302902552;8:00800:3:Z1505959261;8:00800:4:Z3352233821;
c1cnc2c(c1)CCCC2,3403,8:00800:0:Z4145268597;8:00800:1:Z3618116849;8:00800:1:Z3618116884;
CC1(C)CCC(=O)N1,1064,8:00800:0:Z4665818438;8:00800:1:Z4091895580;8:00800:1:Z4268846866;
C1CNC2COCC2C1,661,8:00800:0:Z4063743476;8:00800:0:Z3789059968;8:00800:2:Z3670305502;
OC1NCCCC1F,310,8:00800:0:Z4271682097;8:00800:3:Z4271700247;8:00800:5:Z4279175491;
OC1CNCC12CC2,768,8:00800:0:Z3434202237;8:00800:0:Z4303524496;8:00800:1:Z1751200991;
C1CN2CCN1CC2,370,8:00800:0:Z4289412977;8:00800:3:Z2098486090;8:00800:4:Z4291254084;
CC1CCCC1N,526,8:00800:0:Z3799672213;8:00800:0:Z3135053503;8:00800:0:Z4058859913;
CC1CN2CCCC2CN1,367,8:00800:0:Z4993629733;8:00800:1:Z1461218634;8:00800:2:Z4206549298;
Cc1n[nH]c2c1NCCC2,290,8:00800:0:Z3187268813;8:00800:4:Z3316686591;8:00801:1:Z3316690157;
CC1(C)CCNCCS1=O,294,8:00800:0:Z4117420327;8:00800:1:Z3572299083;8:00800:2:Z3552572686;
C1C2CC2C2CC12,869,8:00800:0:Z4108534165;8:00800:3:Z3908793070;8:00800:5:Z3788110813;
Fc1ccc2c(c1)CC1CC21,102,8:00800:0:Z2802241975;8:00800:7:Z2599695739;8:00801:8:Z4228833419;
CC1CN(C)CCN1,536,8:00800:0:Z4288497895;8:00800:0:Z4288497897;8:00800:0:Z5038783551;
c1cn2c(n1)CNCCC2,406,8:00800:0:Z3634900865;8:00800:3:Z4264893588;8:00800:7:Z3634899930;
CC1NCCC1=O,381,8:00800:0:Z4032116457;8:00800:2:Z4032118834;8:00800:4:Z3784952471;
Fc1ccc2ncsc2c1,439,8:00800:0:Z2850633192;8:00800:1:Z2850596368;8:00800:1:Z2918820198;
CC1(C)CNCC1N,455,8:00800:0:Z3364013445;8:00800:5:Z3045422927;8:00801:1:Z3135008267;
c1ccn2cncc2c1,2221,8:00800:0:Z2284390905;8:00800:0:Z3366072225;8:00800:0:Z3369170698;
Cc1n[nH]c(=O)o1,431,8:00800:0:Z2840614899;8:00800:0:Z2589454326;8:00800:0:Z2838137096;
c1cnc2c(c1)OCCO2,821,8:00800:0:Z2626058035;8:00800:1:Z4451367879;8:00800:2:Z2785132866;
CC1CCc2n[nH]cc2C1,304,8:00800:0:Z3174104143;8:00800:0:Z3174180873;8:00800:0:Z3173863145;
Cn1cc2c(n1)CCNC2,428,8:00800:0:Z4923974653;8:00800:2:Z4273157732;8:00800:9:Z4229489775;
Cc1n[nH]c(C)c1Cl,421,8:00800:0:Z2454442645;8:00800:0:Z3138196351;8:00800:2:Z2646385679;
c1ccc2c(c1)OCCO2,4013,8:00800:0:Z4459751248;8:00800:0:Z4020909753;8:00800:0:Z1085772958;
FC1=CCCNC1,1642,8:00800:0:Z3775826681;8:00800:1:Z2977474839;8:00800:1:Z2273418852;
CC1(C)CC1(F)F,1457,8:00800:0:Z2646862823;8:00800:1:Z3817915590;8:00800:2:Z3299549105;
C1CC2CNC(C1)C2,2891,8:00800:0:Z3138196351;8:00800:0:Z4188542693;8:00800:1:Z4421569833;
Fc1cncnc1,2670,8:00800:0:Z4366079173;8:00800:0:Z4382406934;8:00800:0:Z3019509183;
C1CCC2(CC1)COCCO2,219,8:00800:0:Z3602927101;8:00800:6:Z3395397244;8:00800:7:Z3611728110;
C1CC2(C1)CNC2,4529,8:00800:0:Z4214839782;8:00800:0:Z3638665724;8:00800:1:Z4771795956;
Cc1coc(C)c1,1689,8:00800:0:Z4465110770;8:00800:1:Z2684884787;8:00800:1:Z4263523173;
Oc1ccon1,202,8:00800:0:Z4260787076;8:00800:1:Z4066387327;8:00800:1:Z4066387436;
OC1CCNCCC1(F)F,416,8:00800:0:Z4205189021;8:00800:0:Z3173091274;8:00800:1:Z3207457084;
C1NCC2COCC1O2,510,8:00800:0:Z4205189021;8:00800:1:Z2024239435;8:00800:4:Z2613024731;
Nc1ccnnc1,241,8:00800:0:Z3556149249;8:00800:5:Z3559778334;8:00801:0:Z3558762259;
Fc1cccc2c1CCCN2,98,8:00800:0:Z4112634112;8:00800:6:Z3298124989;8:00800:9:Z1335854682;
CC1CCO1,360,8:00800:0:Z4275745743;8:00800:1:Z4316920118;8:00800:3:Z4233064002;
FC1(F)CNCCOC1,554,8:00800:0:Z2147352479;8:00800:1:Z2145803195;8:00800:7:Z2149952921;
Cc1nn(C)c(=O)[nH]1,78,8:00800:0:Z4137541114;8:00800:9:Z4134217363;8:00801:8:Z4134212824;
Clc1cccc2c1OCCO2,481,8:00800:0:Z1893012109;8:00800:6:Z1203397536;8:00801:1:Z2897553631;
CC1CNc2ccnn2C1,400,8:00800:0:Z3255413919;8:00800:0:Z4195430364;8:00800:7:Z4195205454;
CC1NCCCNC1=O,889,8:00800:0:Z1823103062;8:00800:0:Z2966750036;8:00800:5:Z2966758925;
c1[nH]nc2c1CNC2,408,8:00800:0:Z3385754893;8:00800:0:Z4091806402;8:00800:2:Z3583702984;
C1CCC2NCCCC2C1,732,8:00800:0:Z4040949367;8:00800:1:Z3634515474;8:00800:2:Z3878717496;
CC1CCSC1,2053,8:00800:0:Z3443853740;8:00800:0:Z3086760619;8:00800:0:Z3086484640;
CN1C2CCCC1CCC2,270,8:00800:0:Z3443853740;8:00801:2:Z3684657091;8:00801:6:Z4022937700;
c1n[nH]c2c1COCC2,619,8:00800:0:Z2952169111;8:00800:1:Z2951361414;8:00800:2:Z4106129668;
CN1CCNCC1=O,2624,8:00800:0:Z3612899452;8:00800:1:Z3612898213;8:00800:1:Z2955215303;
Cc1ccnc2c1NC(=O)CN2,25,8:00800:0:Z1587975098;8:00802:4:Z1559038369;8:00809:9:Z4973351230;
CC1COCCO1,2712,8:00800:0:Z4601779251;8:00800:0:Z3899569829;8:00800:1:Z4224553518;
OC1CCc2cc(F)ccc21,57,8:00800:0:Z4571488504;8:00805:3:Z2443551472;8:00806:9:Z3052955044;
c1cnc2c(c1)NCCS2,201,8:00800:0:Z1362028468;8:00800:1:Z1336490983;8:00800:4:Z3407252133;
CC1CCCC1=O,419,8:00800:0:Z4948575580;8:00800:2:Z4948602389;8:00800:3:Z4948606366;
O=c1cc2c(n[nH]1)CCNC2,206,8:00800:0:Z4948575580;8:00800:2:Z1726226359;8:00800:5:Z1733445130;
C1COCCC2(CC2)N1,354,8:00800:0:Z3627505497;8:00800:1:Z3518980908;8:00800:2:Z4362786904;
O=c1[nH]nc2ccccn12,808,8:00800:0:Z3544383199;8:00800:1:Z4385299214;8:00800:3:Z4056326839;
Cn1ccccc1=O,4876,8:00800:0:Z3145383192;8:00800:0:Z4376635405;8:00800:1:Z2234942864;
C1CNCC2(C1)CCC2,1699,8:00800:0:Z3145383192;8:00800:0:Z4204967268;8:00800:1:Z3517459692;
Cc1cc2ncncn2n1,234,8:00800:0:Z3830390410;8:00800:7:Z3829649653;8:00800:9:Z5061400791;
O=C1CCON1,197,8:00800:0:Z2600828482;8:00800:0:Z3320227115;8:00800:2:Z2346164260;
Oc1ccc2c(c1)OCCNC2,163,8:00800:0:Z2600828482;8:00803:7:Z2091973904;8:00803:8:Z2071528056;
Clc1ncc[nH]1,438,8:00800:0:Z3533918201;8:00800:1:Z3577531084;8:00800:1:Z3584782823;
C1CC2CCCC(C1)C2,629,8:00800:0:Z3369616691;8:00800:6:Z4483954538;8:00800:7:Z4336779628;
CN1CCC2CNCC21,733,8:00800:0:Z2273949997;8:00800:1:Z5012848538;8:00800:2:Z2778384575;
Clc1ccc2c(c1)OCCC2,367,8:00800:0:Z5060282785;8:00800:0:Z5050594316;8:00800:2:Z5047542927;
CC1CCNC(=O)C1,1703,8:00800:0:Z1998578263;8:00800:0:Z2997609382;8:00800:1:Z3208937563;
O=S1(=O)CCC2CCC1C2,155,8:00800:0:Z3550297974;8:00800:5:Z3547673689;8:00801:3:Z3555757008;
C1CC2CCC(C1)N2,6809,8:00800:0:Z4099785355;8:00800:1:Z4278910502;8:00800:1:Z4595327443;
Cc1ncnc2c1CNCC2,169,8:00800:0:Z4451376057;8:00800:1:Z4451376047;8:00800:1:Z4227852240;
Nc1cccs1,19,8:00800:0:Z4211367196;8:00801:3:Z4211388700;8:00805:8:Z4519450271;
O=C1CCc2ccccc21,1745,8:00800:0:Z4211367196;8:00800:0:Z5000977040;8:00800:1:Z2774577436;
C1=NOC2CNCC12,384,8:00800:0:Z4075859757;8:00800:2:Z4194484596;8:00800:8:Z4192689720;
Cc1nc2n(n1)CCNC2,369,8:00800:0:Z3407793052;8:00800:2:Z1348598885;8:00800:5:Z3538337352;
CC1CC(C)C(C)O1,922,8:00800:0:Z2707925310;8:00800:1:Z2913020685;8:00800:3:Z2719863646;
OC1CCOC2(CCNCC2)C1,96,8:00800:0:Z2963110998;8:00804:0:Z2954762894;8:00805:1:Z2977086631;
c1ccc2nccnc2c1,1607,8:00800:0:Z2143248662;8:00800:0:Z2978026495;8:00800:1:Z2827986130;
C1CNCOC1,467,8:00800:0:Z2143248662;8:00800:2:Z3354426511;8:00801:0:Z4307594195;
O=C1NCC2CCC12,478,8:00800:0:Z3583098604;8:00800:5:Z3625621581;8:00800:5:Z3583350597;
C1CCC2OCCC2C1,2023,8:00800:0:Z3623663146;8:00800:0:Z3623664313;8:00800:0:Z3623664176;
CC1(C)CC(C)(C)C12OCCO2,39,8:00800:0:Z4258163521;8:00800:0:Z4256681946;8:00800:0:Z4256597913;
O=S1(=O)CCCN1,3544,8:00800:0:Z1207167182;8:00800:1:Z450388800;8:00800:1:Z4294379243;
O=S1(=O)CC2CCNCC2C1,200,8:00800:0:Z2841459037;8:00800:0:Z2804209994;8:00800:5:Z2804218754;
Cc1nscc1Cl,293,8:00800:0:Z3841489814;8:00800:4:Z2109672226;8:00800:5:Z3694556855;
CC1OC2CC1C2,1029,8:00800:0:Z4413118229;8:00800:0:Z4407102214;8:00800:0:Z4413118360;
c1onc2c1CNC2,619,8:00800:0:Z4299140332;8:00800:2:Z3607448648;8:00800:2:Z3607440476;
Cc1nc2ccccc2s1,1163,8:00800:0:Z4021793664;8:00800:1:Z2927406500;8:00800:2:Z1722643016;
CC1NCCc2ccncc21,171,8:00800:0:Z3434799861;8:00801:6:Z3622177254;8:00802:3:Z3626965815;
C1=NCCC1,26,8:00800:0:Z2907870894;8:00800:9:Z2893648469;8:00803:5:Z4093590304;
c1ccc2nnccc2c1,424,8:00800:0:Z3898559057;8:00800:1:Z3557848139;8:00800:3:Z2705170504;
CC1(C)CC2CNCC21,447,8:00800:0:Z4025132582;8:00800:4:Z4296200952;8:00800:7:Z4031195851;
FC1(F)CC2CCC1C2,1038,8:00800:0:Z3872121418;8:00800:6:Z4230701360;8:00800:7:Z3780898209;
Clc1ccc2c(c1)C=CCO2,72,8:00800:0:Z2877457980;8:00800:1:Z2770116577;8:00800:1:Z1135157070;
C1=CSCC1,703,8:00800:0:Z3044210839;8:00800:1:Z3049083254;8:00800:3:Z3048810685;
CC1CNCC(C)S1,633,8:00800:0:Z1272591368;8:00800:0:Z1271387956;8:00800:1:Z4929454891;
CN1CCC2(CCNCC2)CC1,175,8:00800:0:Z3501169243;8:00801:2:Z2838790244;8:00801:5:Z2771446009;
c1ccc2sncc2c1,2305,8:00800:0:Z2615701637;8:00800:0:Z4476493672;8:00800:2:Z3670041804;
Cc1cc(C)[nH]c(=O)c1,830,8:00800:0:Z3615287351;8:00800:1:Z2914056930;8:00800:3:Z3648606247;
CC12CCC(CC1)CN2,174,8:00800:0:Z3615287351;8:00801:3:Z3615294191;8:00801:4:Z3615286103;
c1cc2c(s1)CNCC2,997,8:00800:0:Z3514291221;8:00800:0:Z3320227115;8:00800:1:Z3346102917;
Cc1cnoc1,6345,8:00800:0:Z3597732830;8:00800:0:Z2780815263;8:00800:0:Z3554443175;
C1CC2CNCC1C2,2180,8:00800:0:Z3700053862;8:00800:0:Z4000971814;8:00800:1:Z3831023103;
c1cc2n(n1)CCCN2,1034,8:00800:0:Z4403440646;8:00800:2:Z4319236189;8:00800:3:Z4090633734;
CC1COC1,5337,8:00800:0:Z2718567121;8:00800:0:Z1041081504;8:00800:0:Z3696242512;
C1CCC2(CCNC2)OC1,337,8:00800:0:Z3707527752;8:00800:2:Z3694950783;8:00800:5:Z3707545689;
FC1CCOCC1,1596,8:00800:0:Z3707527752;8:00800:1:Z2779233758;8:00800:1:Z2778473819;
CC1NCCS(=O)C1C,293,8:00800:0:Z3931128337;8:00800:1:Z1234019485;8:00800:1:Z2071313507;
CN1CC2CCNC2C1,517,8:00800:0:Z3386233610;8:00800:0:Z3386233531;8:00800:0:Z4859710296;
O=c1[nH]cccc1Cl,371,8:00800:0:Z1432441017;8:00800:0:Z3382779554;8:00800:0:Z1395051157;
CC1CCC2CC2C1,336,8:00800:0:Z2958364263;8:00800:3:Z2999485509;8:00800:4:Z2957566195;
C1CSC2CCC2N1,606,8:00800:0:Z3408851048;8:00800:1:Z4377280191;8:00800:1:Z2602329583;
Cc1cccc2c1NCCC2,108,8:00800:0:Z4575185421;8:00800:1:Z2189711307;8:00801:4:Z1295788010;
FC1(F)C2CCCC21,4207,8:00800:0:Z3443099997;8:00800:0:Z3699428917;8:00800:1:Z3471265728;
c1ccc2c(c1)OCO2,5502,8:00800:0:Z2589614971;8:00800:0:Z2591883127;8:00800:0:Z3311525338;
Fc1ccc2c(c1)CCCN2,234,8:00800:0:Z3527178471;8:00800:4:Z3309845189;8:00801:1:Z2772516633;
CC12CNCC1CSC2,530,8:00800:0:Z4489541013;8:00800:2:Z4578718708;8:00800:4:Z4229884760;
CC1CNCCS(=O)(=O)C1,381,8:00800:0:Z2506293112;8:00800:2:Z3516882322;8:00800:3:Z1872338086;
CN1CCC2(CC1)CNCCO2,116,8:00800:0:Z2449501922;8:00800:1:Z2627824273;8:00800:6:Z2642210271;
Fc1cccc2c1NCC2,265,8:00800:0:Z1452178238;8:00800:4:Z1976959062;8:00800:7:Z4114121980;
c1cc2c(cn1)NCCC2,287,8:00800:0:Z4132333083;8:00800:0:Z4336730205;8:00800:1:Z4649082873;
c1noc2c1CCC2,169,8:00800:0:Z4042100772;8:00800:9:Z3790088379;8:00801:3:Z3351188798;
c1cn2c(n1)COCC2,1558,8:00800:0:Z4981093416;8:00800:0:Z2967509003;8:00800:0:Z3874665315;
Fc1cncc2ccccc12,226,8:00800:0:Z3536742916;8:00800:0:Z3495633963;8:00800:6:Z3558266111;
Oc1cncnc1,276,8:00800:0:Z4187993852;8:00800:1:Z4134425550;8:00800:4:Z4188000969;
C1CCC2(C1)CCCC2,763,8:00800:0:Z3497533526;8:00800:0:Z3497533476;8:00800:4:Z3517016600;
CC1CCNCC1F,607,8:00800:0:Z3396392785;8:00800:1:Z3807554865;8:00800:7:Z3905271870;
c1cnn2nccc2c1,973,8:00800:0:Z3395047844;8:00800:3:Z3653591393;8:00800:4:Z1874934453;
NC1CC(O)C12CCC2,246,8:00800:0:Z4447967085;8:00800:0:Z4175372711;8:00800:0:Z4448081368;
FC1(F)CC2CNCC2C1,373,8:00800:0:Z4147241433;8:00800:0:Z4183578864;8:00800:4:Z4173263777;
NC1CCCOC1,1063,8:00800:0:Z3549054175;8:00800:0:Z3551121052;8:00800:0:Z4315412699;
C1CCC2(CCSC2)OC1,247,8:00800:0:Z3844496004;8:00800:6:Z4281888235;8:00800:7:Z1583010402;
CC1=NOC2(CCNCC2)C1,240,8:00800:0:Z3653859620;8:00800:0:Z3716000839;8:00801:6:Z3716002195;
Cc1ccc2ncsc2n1,249,8:00800:0:Z2954075979;8:00801:2:Z3389505996;8:00801:5:Z2954094473;
Cc1ncc2cccnc2n1,11,8:00800:0:Z2788746829;8:00801:8:Z2788752993;8:00814:0:Z2788752592;
Cc1cnn2ccccc12,157,8:00800:0:Z4124800506;8:00800:1:Z3949212798;8:00800:6:Z3827881988;
C1CC2NCC2CN1,696,8:00800:0:Z4210531322;8:00800:5:Z4210529670;8:00800:5:Z4862355850;
CC1(C)CNCC(C)(C)N1,275,8:00800:0:Z4291723535;8:00800:2:Z3200768832;8:00800:5:Z2908871947;
